model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,459,0.591353095826799,0.41351570156780654,0.6846409651012844,0.6200030371059779,115,1.0,1.0,0.0,0.7303329706192017
zero_delta,val,135,0.46589528885928266,0.34583566571027485,0.5310890851625405,0.5831512478214723,39,1.0,1.0,0.0,0.7303329706192017
zero_delta,test,210,0.6109532190822653,0.48560250010463496,0.6825643581745475,0.6485746938707528,52,1.0,1.0,0.0,0.7303329706192017
linear_trend_from_last_rate,train,459,3.300003086435435,1.3223663246655584,4.115962676936535,2.4696500783457473,115,0.6782608695652174,0.46956521739130436,0.6173913043478261,0.7303329706192017
linear_trend_from_last_rate,val,135,3.931199133806207,1.6034826909538495,4.897213918402754,3.1420212555814673,39,0.717948717948718,0.41025641025641024,0.6666666666666666,0.7303329706192017
linear_trend_from_last_rate,test,210,3.2178853179051385,1.3375888901878832,4.0035965962577205,2.350866894678412,52,0.8269230769230769,0.5576923076923077,0.4807692307692308,0.7303329706192017
train_global_mean,train,459,0.5875134192618318,0.4131191952711655,0.6792788318345827,0.523957195900754,115,0.41739130434782606,1.0,0.0,0.7303329706192017
train_global_mean,val,135,0.46487838551969957,0.3463055270563034,0.5294403219624033,0.4831482680859389,39,0.4358974358974359,1.0,0.0,0.7303329706192017
train_global_mean,test,210,0.6152448138607831,0.4852354805055013,0.6891062569078553,0.5528775449869933,52,0.5,1.0,0.0,0.7303329706192017
train_category_mean,train,459,0.5675589309460863,0.396794597110718,0.6570810550859039,0.47926636347810947,115,0.3739130434782609,0.8695652173913043,0.21739130434782608,0.7303329706192017
train_category_mean,val,135,0.4630062264740573,0.35402474177639154,0.5233103184843044,0.43921339793337716,39,0.46153846153846156,0.8974358974358975,0.1282051282051282,0.7303329706192017
train_category_mean,test,210,0.6220823373635409,0.4704595861742875,0.7059661260967015,0.5110470386515815,52,0.5961538461538461,0.9423076923076923,0.19230769230769232,0.7303329706192017
train_context_mean,train,459,0.58407492557573,0.410781075617948,0.6752813618201028,0.49924707400545576,115,0.40869565217391307,0.991304347826087,0.22608695652173913,0.7303329706192017
train_context_mean,val,135,0.4646047089738353,0.35092549363792047,0.5270310781859167,0.4583931835161315,39,0.48717948717948717,0.9743589743589743,0.15384615384615385,0.7303329706192017
train_context_mean,test,210,0.6211083128559397,0.49163790702220067,0.6946857713891478,0.5347280648342955,52,0.5769230769230769,1.0,0.23076923076923078,0.7303329706192017
torch_linear_vehicle_context,train,459,0.43761776292881055,0.28194277265806816,0.5155028574223325,0.3192877285750603,115,0.2608695652173913,0.2782608695652174,0.9043478260869565,0.7303329706192017
torch_linear_vehicle_context,val,135,0.45095101437372626,0.3436649173865644,0.5104315489591044,0.2945035855527277,39,0.358974358974359,0.3076923076923077,0.9487179487179487,0.7303329706192017
torch_linear_vehicle_context,test,210,0.6861501576972818,0.5654429432529057,0.7561274799691571,0.4361322230731492,52,0.3269230769230769,0.28846153846153844,0.9423076923076923,0.7303329706192017
torch_mlp256_vehicle_context,train,459,0.39164039248070165,0.2795964881461881,0.4510043605267998,0.2917246243110929,115,0.14782608695652175,0.1826086956521739,0.9391304347826087,0.7303329706192017
torch_mlp256_vehicle_context,val,135,0.42840360083050666,0.32316459346779725,0.4862674690629111,0.3034029589207084,39,0.2564102564102564,0.20512820512820512,0.9230769230769231,0.7303329706192017
torch_mlp256_vehicle_context,test,210,0.6523934990649607,0.5194413243532681,0.7284960705789277,0.43753235721794353,52,0.3076923076923077,0.34615384615384615,0.9807692307692307,0.7303329706192017
torch_mlp512_vehicle_context,train,459,0.3747004067215902,0.26852508381756224,0.4311720086491663,0.2915221884489579,115,0.1565217391304348,0.1391304347826087,0.9739130434782609,0.7303329706192017
torch_mlp512_vehicle_context,val,135,0.43967222050279375,0.3342817666744373,0.49868987220537475,0.3257335919472906,39,0.358974358974359,0.20512820512820512,0.9230769230769231,0.7303329706192017
torch_mlp512_vehicle_context,test,210,0.6483044085592068,0.5021410044977205,0.7299514407507081,0.45197210296201296,52,0.25,0.36538461538461536,0.9807692307692307,0.7303329706192017
