model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,882,0.8333058511652871,0.6733001188271012,0.9259665903239593,1.0328063915511108,221,1.0,1.0,0.0,1.461975246667862
zero_delta,val,259,0.6710121691391958,0.5865435708293649,0.7235477207002688,0.8905851431047134,47,1.0,1.0,0.0,1.461975246667862
zero_delta,test,361,0.8408580953192567,0.6846827307238588,0.9305389736526414,1.0367404815319725,92,1.0,1.0,0.0,1.461975246667862
linear_trend_from_last_rate,train,882,6.124461247630722,2.566000617499214,7.615739295424256,4.913885860642642,221,0.8190045248868778,0.4298642533936652,0.6108597285067874,1.461975246667862
linear_trend_from_last_rate,val,259,6.6742113654778885,2.716331019661268,8.315947083231908,5.277801975003771,47,0.8297872340425532,0.2978723404255319,0.723404255319149,1.461975246667862
linear_trend_from_last_rate,test,361,5.943438321033351,2.487696029376663,7.390757908341796,4.821386812779462,92,0.8478260869565217,0.4782608695652174,0.5652173913043478,1.461975246667862
train_global_mean,train,882,0.8330776100388199,0.6730556981177588,0.9257453557391676,0.9945051161542772,221,0.5248868778280543,1.0,0.0,1.461975246667862
train_global_mean,val,259,0.6707345687436181,0.5870881798243864,0.7228318284646271,0.8523371850776856,47,0.44680851063829785,1.0,0.0,1.461975246667862
train_global_mean,test,361,0.8415077226208502,0.6848348631511778,0.9314353604783918,0.9990621932032144,92,0.5217391304347826,1.0,0.0,1.461975246667862
train_category_mean,train,882,0.8238435225587549,0.6673410377456257,0.9146411401008308,0.9222435321565928,221,0.3891402714932127,0.9864253393665159,0.058823529411764705,1.461975246667862
train_category_mean,val,259,0.6706270782424281,0.5910611757221454,0.7205777356412052,0.78021131304873,47,0.48936170212765956,1.0,0.0,1.461975246667862
train_category_mean,test,361,0.8446695473894565,0.6782174271559802,0.9394035405577742,0.922724990170627,92,0.5108695652173914,1.0,0.07608695652173914,1.461975246667862
train_context_mean,train,882,0.8316841296870668,0.6724061418999416,0.9239707659229335,0.9771817627736703,221,0.4841628959276018,1.0,0.0,1.461975246667862
train_context_mean,val,259,0.6686147276709185,0.5876442782808741,0.7192536538236464,0.8381911749919179,47,0.5106382978723404,1.0,0.0,1.461975246667862
train_context_mean,test,361,0.8426825163807832,0.6865897004230882,0.9322640754126117,0.9853682111335371,92,0.45652173913043476,1.0,0.0,1.461975246667862
torch_linear_vehicle_context,train,882,0.5999771630391594,0.4481151292690089,0.6833181425088607,0.43878528556856167,221,0.14479638009049775,0.38009049773755654,0.8823529411764706,1.461975246667862
torch_linear_vehicle_context,val,259,0.5792766647260289,0.47222188426766115,0.6421545656024247,0.39744703330703685,47,0.19148936170212766,0.44680851063829785,0.7659574468085106,1.461975246667862
torch_linear_vehicle_context,test,361,0.935533495590329,0.6612727187640081,1.0799937982734356,0.5974871740070845,92,0.15217391304347827,0.3695652173913043,0.8804347826086957,1.461975246667862
torch_mlp256_vehicle_context,train,882,0.34307994343462955,0.2787562787199879,0.38023021277960845,0.2651607631251655,221,0.06787330316742081,0.09049773755656108,0.9321266968325792,1.461975246667862
torch_mlp256_vehicle_context,val,259,0.5603909425137613,0.4383484583168249,0.6297673555763733,0.32457104638851747,47,0.2127659574468085,0.23404255319148937,0.9361702127659575,1.461975246667862
torch_mlp256_vehicle_context,test,361,0.7599831002640257,0.5400520585274382,0.8769442211625176,0.4676377685792832,92,0.15217391304347827,0.33695652173913043,0.9130434782608695,1.461975246667862
torch_mlp512_vehicle_context,train,882,0.14143790291228578,0.12113103753948086,0.15357934730967843,0.12402738044524139,221,0.02262443438914027,0.00904977375565611,0.9909502262443439,1.461975246667862
torch_mlp512_vehicle_context,val,259,0.552285298407049,0.42857683730402224,0.6225366685783822,0.295611075567923,47,0.2127659574468085,0.14893617021276595,0.9148936170212766,1.461975246667862
torch_mlp512_vehicle_context,test,361,0.7654735259642745,0.555133022785516,0.8784837512607137,0.4288849937552173,92,0.15217391304347827,0.25,0.967391304347826,1.461975246667862
