window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse
pre1_label2_event_trigger,random_event_split,test,knn_vehicle_no_subject,51,0.4523390250908112,0.7843137254901961,0.21568627450980393,0.35714285714285715,0.3854323951344864,0.9549059626635463,0.49019607843137253,0.47656863343481926,0.48235294281267654,0.4097278614245428,0.5294117647058824,0.37254901960784315,0.09803921568627451,0.5294117647058824,0.8431372549019608,0.7490112143127416
pre1_label2_event_trigger,random_event_split,test,rbf_krr_vehicle_no_subject,51,0.35244929501755784,0.8823529411764706,0.11764705882352941,0.6428571428571429,0.3014410449301495,1.054277150177085,0.3137254901960784,0.44745098025191066,0.26215686418992634,0.33695494412106697,0.5686274509803921,0.45098039215686275,0.058823529411764705,0.5294117647058824,0.9607843137254902,0.5512382073922628
pre1_label2_event_trigger,random_event_split,test,ridge_vehicle_no_subject,51,0.4662316912475505,0.8823529411764706,0.11764705882352941,0.5,0.33867330922215594,1.084397382864003,0.3137254901960784,0.5076470509463665,0.24852940973405743,0.4011930385558848,0.6078431372549019,0.37254901960784315,0.0196078431372549,0.5294117647058824,0.9803921568627451,0.6079472694707196
pre1_label2_event_trigger,random_event_split,train,knn_vehicle_no_subject,256,0.48809198642117624,0.76171875,0.23828125,0.3125,0.3684889506548643,2.567116074600161,0.43359375,0.5201757807517424,0.5469335924135521,0.4038160377930353,0.53515625,0.4296875,0.0546875,0.62890625,0.87109375,0.9560195842717896
pre1_label2_event_trigger,random_event_split,train,rbf_krr_vehicle_no_subject,256,0.2966025903808167,0.79296875,0.20703125,0.640625,0.26520098835317185,2.7562087592131403,0.26953125,0.4685546902474016,0.2910351547980099,0.3029497232837457,0.5078125,0.32421875,0.078125,0.62890625,0.91015625,0.5370827698058879
pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,256,0.37567820269536734,0.78515625,0.21484375,0.53125,0.31079709975165315,2.494619790538007,0.3125,0.48320312739815563,0.38140624889638275,0.3574923066944393,0.52734375,0.3359375,0.0234375,0.62890625,0.96875,0.6883458630597052
pre1_label2_event_trigger,random_event_split,val,knn_vehicle_no_subject,52,0.3088295473357185,0.7115384615384616,0.28846153846153844,0.2222222222222222,0.2970279143550075,0.786999441962406,0.5192307692307693,0.43057692222870314,0.6194230793043971,0.2638328898375711,0.5192307692307693,0.4423076923076923,0.057692307692307696,0.5576923076923077,0.7692307692307693,0.5626343556017243
pre1_label2_event_trigger,random_event_split,val,rbf_krr_vehicle_no_subject,52,0.29737444443293387,0.7884615384615384,0.21153846153846154,0.5555555555555556,0.24988286523148417,0.9756078855976053,0.28846153846153844,0.43048076790112716,0.3242307710103117,0.26204436015709337,0.36538461538461536,0.4230769230769231,0.07692307692307693,0.5576923076923077,0.9038461538461539,0.5080217917315687
pre1_label2_event_trigger,random_event_split,val,ridge_vehicle_no_subject,52,0.2845085777663548,0.7692307692307693,0.23076923076923078,0.5555555555555556,0.22981247585266829,0.9114203022746087,0.3269230769230769,0.4684615381635152,0.37528846369912994,0.28485657131442654,0.5384615384615384,0.40384615384615385,0.019230769230769232,0.5576923076923077,0.9615384615384616,0.5099890184874308
pre1_label2_event_trigger,session_level_split,test,knn_vehicle_no_subject,67,0.37856065747219647,0.7910447761194029,0.208955223880597,0.2727272727272727,0.356225230689369,0.8075365887594784,0.4626865671641791,0.5090298550342446,0.36253731141784296,0.30692008979020835,0.47761194029850745,0.417910447761194,0.05970149253731343,0.5522388059701493,0.9253731343283582,0.6099034058165949
pre1_label2_event_trigger,session_level_split,test,rbf_krr_vehicle_no_subject,67,0.39260065670147826,0.835820895522388,0.16417910447761194,0.6818181818181818,0.30923260759506654,1.3022212380095333,0.1791044776119403,0.6032089573233875,0.22000000011453877,0.3781778841651281,0.4925373134328358,0.2537313432835821,0.0,0.5522388059701493,1.0,0.6229681154452993
pre1_label2_event_trigger,session_level_split,test,ridge_vehicle_no_subject,67,0.4267601828683893,0.7761194029850746,0.22388059701492538,0.2727272727272727,0.3856935539463563,0.7394712067394911,0.5074626865671642,0.6235074649995832,0.4708955211759503,0.3819670718121551,0.582089552238806,0.26865671641791045,0.07462686567164178,0.5522388059701493,0.8805970149253731,0.7226458703285347
pre1_label2_event_trigger,session_level_split,train,knn_vehicle_no_subject,229,0.4654122583367525,0.7205240174672489,0.2794759825327511,0.27586206896551724,0.363283752597966,2.871529075311092,0.4279475982532751,0.5403056803879259,0.5769869007137665,0.3875102633271353,0.5283842794759825,0.36681222707423583,0.1091703056768559,0.611353711790393,0.7860262008733624,0.9032842275533882
pre1_label2_event_trigger,session_level_split,train,rbf_krr_vehicle_no_subject,229,0.17831109987275015,0.868995633187773,0.13100436681222707,0.9655172413793104,0.166127743549222,2.924169626665212,0.10480349344978165,0.3510480350021712,0.24480349550178218,0.18012610413174768,0.3056768558951965,0.2576419213973799,0.0611353711790393,0.611353711790393,0.9650655021834061,0.27970710825494444
pre1_label2_event_trigger,session_level_split,train,ridge_vehicle_no_subject,229,0.39230293808019967,0.7161572052401747,0.2838427947598253,0.3275862068965517,0.35122692848527276,2.7451968948894936,0.42358078602620086,0.5670305694815373,0.4314628814806649,0.3579864808412647,0.5283842794759825,0.34497816593886466,0.0611353711790393,0.611353711790393,0.8820960698689956,0.7550422356747818
pre1_label2_event_trigger,session_level_split,val,knn_vehicle_no_subject,63,0.47366240822478994,0.7936507936507936,0.20634920634920634,0.25,0.3818515083856053,0.6859901558395977,0.5079365079365079,0.5155555577505202,0.5500793666061428,0.38818791039317607,0.5714285714285714,0.5396825396825397,0.047619047619047616,0.6349206349206349,0.8571428571428571,0.881791791234444
pre1_label2_event_trigger,session_level_split,val,rbf_krr_vehicle_no_subject,63,0.39814503357405,0.9047619047619048,0.09523809523809523,0.625,0.29876806705244,1.0753606432242238,0.20634920634920634,0.5070634943152231,0.28468253711859387,0.40366184819371453,0.6190476190476191,0.3333333333333333,0.015873015873015872,0.6349206349206349,0.9841269841269841,0.6648105489575945
pre1_label2_event_trigger,session_level_split,val,ridge_vehicle_no_subject,63,0.5099556017777238,0.7936507936507936,0.20634920634920634,0.0,0.406624742502731,0.7107745437101645,0.5873015873015873,0.5408730095341092,0.4592063491424871,0.42719174599453313,0.6031746031746031,0.4126984126984127,0.09523809523809523,0.6349206349206349,0.9365079365079365,0.8725595646478629
pre1_label2_event_trigger,subject_level_split,test,knn_vehicle_no_subject,70,0.5690886373062839,0.7857142857142857,0.21428571428571427,0.5185185185185185,0.3993437297376139,6.848176973302535,0.38571428571428573,0.5248571476766042,0.5934285727861737,0.4716048588976264,0.45714285714285713,0.3142857142857143,0.05714285714285714,0.7571428571428571,0.8714285714285714,0.9119461187445134
pre1_label2_event_trigger,subject_level_split,test,rbf_krr_vehicle_no_subject,70,0.4924068267898459,0.8142857142857143,0.18571428571428572,0.48148148148148145,0.4075499361913119,7.822644771150988,0.4142857142857143,0.6189285725355148,0.41678571666457825,0.46822748723040736,0.5142857142857142,0.3,0.02857142857142857,0.7571428571428571,0.9,0.7585950080939897
pre1_label2_event_trigger,subject_level_split,test,ridge_vehicle_no_subject,70,0.5819658838725923,0.7571428571428571,0.24285714285714285,0.5555555555555556,0.3520013636510287,7.4144259022728205,0.34285714285714286,0.6739285754305976,0.47792857185538323,0.4980234749216054,0.6,0.2571428571428571,0.0,0.7571428571428571,0.9714285714285714,0.9545938841454749
pre1_label2_event_trigger,subject_level_split,train,knn_vehicle_no_subject,242,0.4395664190928295,0.7892561983471075,0.21074380165289255,0.5409836065573771,0.30993004027784854,1.8933343391888735,0.2727272727272727,0.5169834712566423,0.41192148685501506,0.3730334224847332,0.5413223140495868,0.41735537190082644,0.07851239669421488,0.5578512396694215,0.8305785123966942,0.8097373199704934
pre1_label2_event_trigger,subject_level_split,train,rbf_krr_vehicle_no_subject,242,0.27780058711833294,0.8305785123966942,0.16942148760330578,0.7540983606557377,0.2329949569495872,1.868160488964345,0.2066115702479339,0.40384297737897923,0.26902892733808637,0.26216727730525613,0.4462809917355372,0.33884297520661155,0.06611570247933884,0.5578512396694215,0.8966942148760331,0.4870893567412057
pre1_label2_event_trigger,subject_level_split,train,ridge_vehicle_no_subject,242,0.34506832636990137,0.8140495867768595,0.1859504132231405,0.6065573770491803,0.27894040171734313,1.2760862948798866,0.2396694214876033,0.4280578550721003,0.35307851215162556,0.32287497605458826,0.5,0.3347107438016529,0.0371900826446281,0.5578512396694215,0.9256198347107438,0.6258781199931498
pre1_label2_event_trigger,subject_level_split,val,knn_vehicle_no_subject,47,0.40589623080165343,0.7446808510638298,0.2553191489361702,0.4,0.3557266418604141,1.0981193458470753,0.2765957446808511,0.5336170164828605,0.425851060077548,0.4000705582030276,0.5319148936170213,0.48936170212765956,0.06382978723404255,0.6170212765957447,0.8936170212765957,0.6283317272308172
pre1_label2_event_trigger,subject_level_split,val,rbf_krr_vehicle_no_subject,47,0.39098141801684344,0.7659574468085106,0.23404255319148937,0.55,0.3107846127228534,1.268252629411685,0.23404255319148937,0.5022340461294702,0.31244680816505815,0.37927420432382125,0.5106382978723404,0.5106382978723404,0.06382978723404255,0.6170212765957447,0.9787234042553191,0.599886204686675
pre1_label2_event_trigger,subject_level_split,val,ridge_vehicle_no_subject,47,0.4106813543741166,0.7659574468085106,0.23404255319148937,0.75,0.2793896526415297,1.5288281600718316,0.1276595744680851,0.4879787247231666,0.2265957444708081,0.42304524836784346,0.5531914893617021,0.5106382978723404,0.06382978723404255,0.6170212765957447,0.9574468085106383,0.5868900546275196
pre2_label2_old_main,random_event_split,test,knn_vehicle_no_subject,51,0.4889818838541869,0.7647058823529411,0.23529411764705882,0.5714285714285714,0.359589098423135,1.3103450916279282,0.2549019607843137,0.5530392212026259,0.33098039206336527,0.4340661856592359,0.5490196078431373,0.43137254901960786,0.0,0.5294117647058824,0.9215686274509803,0.7632380834892017
pre2_label2_old_main,random_event_split,test,rbf_krr_vehicle_no_subject,51,0.3404882560230682,0.8627450980392157,0.13725490196078433,0.7142857142857143,0.30252129562637387,1.0640849678697586,0.29411764705882354,0.43941177047935187,0.40421568299187166,0.34551432168375995,0.5294117647058824,0.3333333333333333,0.058823529411764705,0.5294117647058824,0.9607843137254902,0.5152665867576927
pre2_label2_old_main,random_event_split,test,ridge_vehicle_no_subject,51,0.400260894031103,0.8823529411764706,0.11764705882352941,0.5714285714285714,0.3340393551716618,1.0432605128994332,0.3137254901960784,0.5150000008882261,0.3021568616888687,0.429633085378537,0.5882352941176471,0.39215686274509803,0.0,0.5294117647058824,0.9803921568627451,0.6036096713040447
pre2_label2_old_main,random_event_split,train,knn_vehicle_no_subject,256,0.47436047198318354,0.78125,0.21875,0.421875,0.3526859043049626,3.3822214389350114,0.34375,0.5766015637200326,0.486640623807034,0.42290317829838386,0.58984375,0.39453125,0.0546875,0.62890625,0.89453125,0.8746578914720924
pre2_label2_old_main,random_event_split,train,rbf_krr_vehicle_no_subject,256,0.2991310348699523,0.80078125,0.19921875,0.65625,0.27072105689148884,2.9669226222829153,0.28515625,0.4528124997159466,0.3124804676263011,0.30041742216053535,0.4765625,0.31640625,0.0390625,0.62890625,0.88671875,0.5408914130050665
pre2_label2_old_main,random_event_split,train,ridge_vehicle_no_subject,256,0.38095602283546587,0.765625,0.234375,0.453125,0.31695423112250865,2.681234663742852,0.34375,0.5015039085410535,0.34884765475726454,0.36207701631474265,0.546875,0.3359375,0.0234375,0.62890625,0.97265625,0.6914727946849493
pre2_label2_old_main,random_event_split,val,knn_vehicle_no_subject,52,0.3489524632493094,0.7115384615384616,0.28846153846153844,0.2222222222222222,0.2701043404925328,0.964019800737382,0.3269230769230769,0.5327884612175134,0.4907692297576712,0.304600603693241,0.4807692307692308,0.4807692307692308,0.11538461538461539,0.5576923076923077,0.8846153846153846,0.6629608257890569
pre2_label2_old_main,random_event_split,val,rbf_krr_vehicle_no_subject,52,0.32814867770280853,0.7884615384615384,0.21153846153846154,0.5555555555555556,0.26362898071797997,0.9580624021985981,0.34615384615384615,0.541923082791842,0.36442307791171163,0.2866581460362235,0.4230769230769231,0.5192307692307693,0.019230769230769232,0.5576923076923077,0.9807692307692307,0.5943125190048794
pre2_label2_old_main,random_event_split,val,ridge_vehicle_no_subject,52,0.34596895681184087,0.7115384615384616,0.28846153846153844,0.4444444444444444,0.25636689794751316,0.9118840539956723,0.25,0.49855769253694093,0.4253846170523992,0.30978446579180086,0.5,0.4807692307692308,0.038461538461538464,0.5576923076923077,1.0,0.6852743627335768
pre2_label2_old_main,session_level_split,test,knn_vehicle_no_subject,67,0.3887947456653436,0.746268656716418,0.2537313432835821,0.22727272727272727,0.3518094593353236,0.7744649285554618,0.47761194029850745,0.5020895578078369,0.3955223872256813,0.32058612415706045,0.5074626865671642,0.4626865671641791,0.04477611940298507,0.5522388059701493,0.9104477611940298,0.6245367309368631
pre2_label2_old_main,session_level_split,test,rbf_krr_vehicle_no_subject,67,0.3823369190123317,0.8208955223880597,0.1791044776119403,0.5454545454545454,0.33537325538250046,1.0838497869119437,0.2835820895522388,0.5436567259368612,0.3060447742689901,0.3790074125099093,0.5671641791044776,0.417910447761194,0.029850746268656716,0.5522388059701493,0.9701492537313433,0.642092479153531
pre2_label2_old_main,session_level_split,test,ridge_vehicle_no_subject,67,0.41877791381222534,0.7611940298507462,0.23880597014925373,0.13636363636363635,0.3876127868668357,0.7043048663595768,0.5522388059701493,0.5761194064545987,0.429477608081565,0.3829995075261582,0.5223880597014925,0.373134328358209,0.08955223880597014,0.5522388059701493,0.8955223880597015,0.711622677035257
