sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20
raw_road_curvature_onset__gf__2025_09_26_10_18_49__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_18_49__00004,gf,2025_09_26_10_18_49,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.16927333176136017,0.25063014030456543,0.15005441009998322,0.10057573020458221,0.5987085588255159,1,0,1.0950000286102295,0.06500000134110451,0.17047426849603653,1,0,2,9,0,1,1,0,0,0,0
raw_road_curvature_onset__gf__2025_09_26_10_30_12__00001__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_30_12__00001,gf,2025_09_26_10_30_12,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.5016565322875977,1.5680029392242432,0.8648731708526611,0.703129768371582,0.5515762433969353,1,0,0.12000000476837158,0.03999999165534973,0.9299654960632324,1,0,1,11,0,0,1,1,1,0,1
raw_road_curvature_onset__gf__2025_09_26_10_30_12__00002__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_30_12__00002,gf,2025_09_26_10_30_12,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.2075739949941635,0.5354669690132141,0.10862672328948975,0.42684024572372437,0.20286353701643375,0,1,1.2099999785423279,0.3449999988079071,0.45088160783052444,1,0,2,7,0,1,1,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_30_12__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_30_12__00003,gf,2025_09_26_10_30_12,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.20009538531303406,0.3928734064102173,0.24955132603645325,0.14332208037376404,0.6351952612844586,1,0,0.7350000739097595,0.09000000730156898,0.30547941848635674,1,1,3,3,1,1,1,0,0,0,0
raw_road_curvature_onset__gf__2025_09_26_10_30_12__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_30_12__00004,gf,2025_09_26_10_30_12,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.16814598441123962,0.5775285959243774,0.37780261039733887,0.19972598552703857,0.6541712619314334,1,0,0.4150000214576721,0.09499999135732651,0.10332635045051575,0,0,2,35,0,1,1,0,0,0,0
raw_road_curvature_onset__gf__2025_09_26_10_40_59__00002__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_40_59__00002,gf,2025_09_26_10_40_59,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.3971925675868988,0.9578359723091125,0.3649710416793823,0.5928649306297302,0.3810371005377098,1,0,0.9249999523162842,0.19500002264976501,0.3781715929508209,0,0,3,7,0,1,1,1,0,1,1
raw_road_curvature_onset__gf__2025_09_26_10_40_59__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_40_59__00003,gf,2025_09_26_10_40_59,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.11022088676691055,0.2731437087059021,0.11152638494968414,0.16161732375621796,0.4083066217342983,1,0,0.04500007629394531,0.09000000357627869,0.13630472868680954,0,0,5,4,0,1,1,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_40_59__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_40_59__00004,gf,2025_09_26_10_40_59,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.14852765202522278,0.34627360105514526,0.08082560449838638,0.2654479965567589,0.2334154386938513,1,0,0.020000100135803223,0.8600000441074371,0.10264352336525917,0,0,2,1,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_40_59__00005__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_40_59__00005,gf,2025_09_26_10_40_59,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.17637598514556885,0.3063054084777832,0.17886851727962494,0.12743689119815826,0.5839548121873877,0,1,1.6100000143051147,1.5049999430775642,0.11429153382778168,0,0,2,43,0,1,1,0,0,0,0
raw_road_curvature_onset__gf__2025_09_26_10_52_57__00001__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_52_57__00001,gf,2025_09_26_10_52_57,pre1_label2_event_trigger,random_event_split,train,ridge_vehicle_no_subject,0.6326181888580322,1.0321850776672363,0.38212811946868896,0.6500569581985474,0.370212792004616,1,0,1.1200000047683716,0.8099999874830246,1.202862024307251,1,1,1,27,0,0,1,1,0,1,1
