relative_path,top_dir,subject,session_stamp,modality,raw_sensor_scope,derived_file,time_col,time_parse_mode,row_count,time_valid_count,time_valid_rate,time_min,time_max,duration_raw_units,median_positive_dt_raw,time_unit_inference,inferred_sampling_hz,zero_dt_count,negative_dt_count,large_gap_threshold_raw,large_gap_count,max_positive_gap_raw
原始生理数据/gzj/Entity_Recording_2025_09_27_11_41_47_physio.csv,原始生理数据,gzj,2025_09_27_11_41_47,physio,True,False,StorageTime,datetime,1027148,1027148,1.0,1758973307.8990002,1758973949.4889998,641.5899996757507,0.0009999275207519531,seconds_like,1000.072484501669,385557,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/gzj/Entity_Recording_2025_09_27_11_53_25_physio.csv,原始生理数据,gzj,2025_09_27_11_53_25,physio,True,False,StorageTime,datetime,951710,951710,1.0,1758974005.63,1758974600.097,594.4669997692108,0.0009999275207519531,seconds_like,1000.072484501669,357242,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/gzj/Entity_Recording_2025_09_27_12_04_23_physio.csv,原始生理数据,gzj,2025_09_27_12_04_23,physio,True,False,StorageTime,datetime,502900,502900,1.0,1758974663.252,1758974977.3769999,314.1249997615814,0.0009999275207519531,seconds_like,1000.072484501669,188774,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/gzj/Entity_Recording_2025_09_27_12_17_12_physio.csv,原始生理数据,gzj,2025_09_27_12_17_12,physio,True,False,StorageTime,datetime,984208,984208,1.0,1758975433.0,1758976047.767,614.7669999599457,0.0009999275207519531,seconds_like,1000.072484501669,369440,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/gzj/Entity_Recording_2025_09_27_12_28_14_physio.csv,原始生理数据,gzj,2025_09_27_12_28_14,physio,True,False,StorageTime,datetime,1004608,1004608,1.0,1758976094.636,1758976722.133,627.4969999790192,0.0009999275207519531,seconds_like,1000.072484501669,377110,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/hzh/Entity_Recording_2025_09_26_20_50_27_physio.csv,原始生理数据,hzh,2025_09_26_20_50_27,physio,True,False,StorageTime,datetime,1170580,1170580,1.0,1758919827.161,1758920558.329,731.1679999828339,0.0009999275207519531,seconds_like,1000.072484501669,439411,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/hzh/Entity_Recording_2025_09_26_21_03_19_physio.csv,原始生理数据,hzh,2025_09_26_21_03_19,physio,True,False,StorageTime,datetime,958331,958331,1.0,1758920599.275,1758921197.869,598.5939998626709,0.0009999275207519531,seconds_like,1000.072484501669,359736,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/hzh/Entity_Recording_2025_09_26_21_17_02_physio.csv,原始生理数据,hzh,2025_09_26_21_17_02,physio,True,False,StorageTime,datetime,1064000,1064000,1.0,1758921422.503,1758922087.1009998,664.5979998111725,0.0009999275207519531,seconds_like,1000.072484501669,399401,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始生理数据,hzh,2025_09_27_19_22_27,physio,True,False,StorageTime,datetime,866013,866013,1.0,1759000947.956,1759001524.9329998,576.9769997596741,0.0009999275207519531,seconds_like,1000.072484501669,289035,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/hzh/Entity_Recording_2025_09_27_19_33_25_physio.csv,原始生理数据,hzh,2025_09_27_19_33_25,physio,True,False,StorageTime,datetime,905287,905287,1.0,1759001606.274,1759002171.753,565.4790000915527,0.0009999275207519531,seconds_like,1000.072484501669,339807,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/hzh/Entity_Recording_2025_09_27_19_44_05_physio.csv,原始生理数据,hzh,2025_09_27_19_44_05,physio,True,False,StorageTime,datetime,875202,875202,1.0,1759002246.36,1759002793.052,546.6920001506805,0.0009999275207519531,seconds_like,1000.072484501669,328509,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/jy/Entity_Recording_2025_09_26_17_17_11_physio.csv,原始生理数据,jy,2025_09_26_17_17_11,physio,True,False,StorageTime,datetime,1082635,1082635,1.0,1758907031.319,1758907707.549,676.2300000190735,0.0009999275207519531,seconds_like,1000.072484501669,406404,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/jy/Entity_Recording_2025_09_26_17_29_44_physio.csv,原始生理数据,jy,2025_09_26_17_29_44,physio,True,False,StorageTime,datetime,1023064,1023064,1.0,1758907784.677,1758908423.698,639.0209999084473,0.0009999275207519531,seconds_like,1000.072484501669,384042,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/jy/Entity_Recording_2025_09_26_17_40_51_physio.csv,原始生理数据,jy,2025_09_26_17_40_51,physio,True,False,StorageTime,datetime,879875,879875,1.0,1758908451.85,1758909001.4329998,549.5829999446869,0.0009999275207519531,seconds_like,1000.072484501669,330291,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/jy/Entity_Recording_2025_09_26_17_51_46_physio.csv,原始生理数据,jy,2025_09_26_17_51_46,physio,True,False,StorageTime,datetime,904400,904400,1.0,1758909106.445,1758909671.348,564.9030001163483,0.0009999275207519531,seconds_like,1000.072484501669,339496,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/jy/Entity_Recording_2025_09_26_18_01_40_physio.csv,原始生理数据,jy,2025_09_26_18_01_40,physio,True,False,StorageTime,datetime,836826,836826,1.0,1758909700.782,1758910223.4750001,522.6930000782013,0.0009999275207519531,seconds_like,1000.072484501669,314132,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/lx/Entity_Recording_2025_09_26_08_58_43_physio.csv,原始生理数据,lx,2025_09_26_08_58_43,physio,True,False,StorageTime,datetime,437135,437135,1.0,1758877123.811,1758877396.852,273.0409998893738,0.0009999275207519531,seconds_like,1000.072484501669,164093,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/lx/Entity_Recording_2025_09_26_09_06_38_physio.csv,原始生理数据,lx,2025_09_26_09_06_38,physio,True,False,StorageTime,datetime,574958,574958,1.0,1758877598.608,1758877981.663,383.0550000667572,0.0009999275207519531,seconds_like,1000.072484501669,191902,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/lx/Entity_Recording_2025_09_26_09_17_22_physio.csv,原始生理数据,lx,2025_09_26_09_17_22,physio,True,False,StorageTime,datetime,991802,991802,1.0,1758878242.5059998,1758878862.001,619.4950001239777,0.0009999275207519531,seconds_like,1000.072484501669,372306,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/lxy/Entity_Recording_2025_09_28_17_55_52_physio.csv,原始生理数据,lxy,2025_09_28_17_55_52,physio,True,False,StorageTime,datetime,949698,949698,1.0,1759082153.152,1759082746.369,593.2170000076294,0.0009999275207519531,seconds_like,1000.072484501669,356480,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/lxy/Entity_Recording_2025_09_28_18_06_16_physio.csv,原始生理数据,lxy,2025_09_28_18_06_16,physio,True,False,StorageTime,datetime,928119,928119,1.0,1759082777.023,1759083356.754,579.7309999465942,0.0009999275207519531,seconds_like,1000.072484501669,348387,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/lxy/Entity_Recording_2025_09_28_18_16_26_physio.csv,原始生理数据,lxy,2025_09_28_18_16_26,physio,True,False,StorageTime,datetime,22623,22623,1.0,1759083386.3009999,1759083400.4380002,14.137000322341919,0.0009999275207519531,seconds_like,1000.072484501669,8491,0,0.004999637603759766,1,0.0070002079010009766
原始生理数据/lxy/Entity_Recording_2025_09_28_18_19_35_physio.csv,原始生理数据,lxy,2025_09_28_18_19_35,physio,True,False,StorageTime,datetime,870987,870987,1.0,1759083576.0700002,1759084120.107,544.0369999408722,0.0009999275207519531,seconds_like,1000.072484501669,326949,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/rjy/Entity_Recording_2025_09_28_19_51_44_physio.csv,原始生理数据,rjy,2025_09_28_19_51_44,physio,True,False,StorageTime,datetime,583816,583816,1.0,1759089104.6990001,1759089688.514,583.8149998188019,0.0009999275207519531,seconds_like,1000.072484501669,0,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/rjy/Entity_Recording_2025_09_28_20_02_20_physio.csv,原始生理数据,rjy,2025_09_28_20_02_20,physio,True,False,StorageTime,datetime,727889,727889,1.0,1759089740.539,1759090468.427,727.8880000114441,0.0009999275207519531,seconds_like,1000.072484501669,0,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/rjy/Entity_Recording_2025_09_28_20_15_42_physio.csv,原始生理数据,rjy,2025_09_28_20_15_42,physio,True,False,StorageTime,datetime,598941,598941,1.0,1759090542.67,1759091141.61,598.9399998188019,0.0009999275207519531,seconds_like,1000.072484501669,0,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/txj/Entity_Recording_2025_09_27_08_39_31_physio.csv,原始生理数据,txj,2025_09_27_08_39_31,physio,True,False,StorageTime,datetime,10369,10369,1.0,1758962371.596,1758962378.074,6.477999925613403,0.0009999275207519531,seconds_like,1000.072484501669,3890,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始生理数据,txj,2025_09_27_08_40_46,physio,True,False,StorageTime,datetime,1179495,1179495,1.0,1758962446.9950001,1758963183.725,736.7299997806549,0.0009999275207519531,seconds_like,1000.072484501669,442764,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/txj/Entity_Recording_2025_09_27_08_53_44_physio.csv,原始生理数据,txj,2025_09_27_08_53_44,physio,True,False,StorageTime,datetime,1085544,1085544,1.0,1758963224.5110002,1758963902.5619998,678.0509996414185,0.0009999275207519531,seconds_like,1000.072484501669,407492,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/txj/Entity_Recording_2025_09_27_09_06_19_physio.csv,原始生理数据,txj,2025_09_27_09_06_19,physio,True,False,StorageTime,datetime,1008410,1008410,1.0,1758963979.273,1758964609.1420002,629.8690001964569,0.0009999275207519531,seconds_like,1000.072484501669,378540,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/txj/Entity_Recording_2025_09_27_09_17_11_physio.csv,原始生理数据,txj,2025_09_27_09_17_11,physio,True,False,StorageTime,datetime,989852,989852,1.0,1758964631.384,1758965249.661,618.2769999504089,0.0009999275207519531,seconds_like,1000.072484501669,371574,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/tyy/Entity_Recording_2025_09_28_14_23_43_physio.csv,原始生理数据,tyy,2025_09_28_14_23_43,physio,True,False,StorageTime,datetime,1446464,1446464,1.0,1759069423.704,1759070327.1929998,903.4889998435974,0.0009999275207519531,seconds_like,1000.072484501669,542974,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/tyy/Entity_Recording_2025_09_28_14_40_01_physio.csv,原始生理数据,tyy,2025_09_28_14_40_01,physio,True,False,StorageTime,datetime,297106,297106,1.0,1759070402.1169999,1759070587.7059999,185.58899998664856,0.0009999275207519531,seconds_like,1000.072484501669,111516,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/tyy/Entity_Recording_2025_09_28_14_44_09_physio.csv,原始生理数据,tyy,2025_09_28_14_44_09,physio,True,False,StorageTime,datetime,919994,919994,1.0,1759070649.403,1759071224.048,574.6449999809265,0.0009999275207519531,seconds_like,1000.072484501669,345348,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/tyy/Entity_Recording_2025_09_28_14_57_17_physio.csv,原始生理数据,tyy,2025_09_28_14_57_17,physio,True,False,StorageTime,datetime,715096,715096,1.0,1759071437.517,1759071884.177,446.6600000858307,0.0009999275207519531,seconds_like,1000.072484501669,268435,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/xst/Entity_Recording_2025_09_26_11_34_18_physio.csv,原始生理数据,xst,2025_09_26_11_34_18,physio,True,False,StorageTime,datetime,1189342,1189342,1.0,1758886458.881,1758887201.764,742.8829998970032,0.0009999275207519531,seconds_like,1000.072484501669,446458,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yyl/Entity_Recording_2025_09_28_09_14_23_physio.csv,原始生理数据,yyl,2025_09_28_09_14_23,physio,True,False,StorageTime,datetime,1247098,1247098,1.0,1759050864.3100002,1759051643.3049998,778.9949996471405,0.0009999275207519531,seconds_like,1000.072484501669,468102,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yyl/Entity_Recording_2025_09_28_09_29_01_physio.csv,原始生理数据,yyl,2025_09_28_09_29_01,physio,True,False,StorageTime,datetime,915432,915432,1.0,1759051741.548,1759052313.365,571.816999912262,0.0009999275207519531,seconds_like,1000.072484501669,343614,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yyl/Entity_Recording_2025_09_28_09_39_01_physio.csv,原始生理数据,yyl,2025_09_28_09_39_01,physio,True,False,StorageTime,datetime,915027,915027,1.0,1759052341.9180002,1759052913.488,571.5699996948242,0.0009999275207519531,seconds_like,1000.072484501669,343456,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yyl/Entity_Recording_2025_09_28_09_49_11_physio.csv,原始生理数据,yyl,2025_09_28_09_49_11,physio,True,False,StorageTime,datetime,869069,869069,1.0,1759052951.4060001,1759053494.2510002,542.8450000286102,0.0009999275207519531,seconds_like,1000.072484501669,326223,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yzy/Entity_Recording_2025_09_27_14_13_03_physio.csv,原始生理数据,yzy,2025_09_27_14_13_03,physio,True,False,StorageTime,datetime,1112660,1112660,1.0,1758982383.22,1758983078.211,694.9909999370575,0.0009999275207519531,seconds_like,1000.072484501669,417668,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始生理数据,yzy,2025_09_27_14_26_04,physio,True,False,StorageTime,datetime,985055,985055,1.0,1758983165.177,1758983780.464,615.2869999408722,0.0009999275207519531,seconds_like,1000.072484501669,369767,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yzy/Entity_Recording_2025_09_27_14_37_08_physio.csv,原始生理数据,yzy,2025_09_27_14_37_08,physio,True,False,StorageTime,datetime,952480,952480,1.0,1758983828.64,1758984423.576,594.9359998703003,0.0009999275207519531,seconds_like,1000.072484501669,357543,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yzy/Entity_Recording_2025_09_27_15_04_26_physio.csv,原始生理数据,yzy,2025_09_27_15_04_26,physio,True,False,StorageTime,datetime,181685,181685,1.0,1758985467.118,1758985580.6030002,113.4850001335144,0.0009999275207519531,seconds_like,1000.072484501669,68199,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/yzy/Entity_Recording_2025_09_27_15_07_57_physio.csv,原始生理数据,yzy,2025_09_27_15_07_57,physio,True,False,StorageTime,datetime,937443,937443,1.0,1758985677.666,1758986263.208,585.5420000553131,0.0009999275207519531,seconds_like,1000.072484501669,351906,0,0.004999637603759766,1,0.006999969482421875
原始生理数据/zdq/Entity_Recording_2025_09_26_15_14_51_physio.csv,原始生理数据,zdq,2025_09_26_15_14_51,physio,True,False,StorageTime,datetime,355471,355471,1.0,1758899691.747,1758900047.217,355.47000002861023,0.0009999275207519531,seconds_like,1000.072484501669,0,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zdq/Entity_Recording_2025_09_26_15_21_51_physio.csv,原始生理数据,zdq,2025_09_26_15_21_51,physio,True,False,StorageTime,datetime,261860,261860,1.0,1758900111.119,1758900372.978,261.8589999675751,0.0009999275207519531,seconds_like,1000.072484501669,0,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zdq/Entity_Recording_2025_09_26_15_27_09_physio.csv,原始生理数据,zdq,2025_09_26_15_27_09,physio,True,False,StorageTime,datetime,541368,541368,1.0,1758900429.3769999,1758900970.744,541.3670001029968,0.0009999275207519531,seconds_like,1000.072484501669,0,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zdq/Entity_Recording_2025_09_26_15_37_30_physio.csv,原始生理数据,zdq,2025_09_26_15_37_30,physio,True,False,StorageTime,datetime,838409,838409,1.0,1758901050.9139998,1758901574.6019998,523.6879999637604,0.0009999275207519531,seconds_like,1000.072484501669,314720,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zdq/Entity_Recording_2025_09_26_15_52_46_physio.csv,原始生理数据,zdq,2025_09_26_15_52_46,physio,True,False,StorageTime,datetime,962797,962797,1.0,1758901966.133,1758902567.5089998,601.3759999275208,0.0009999275207519531,seconds_like,1000.072484501669,361420,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zdq/Entity_Recording_2025_09_26_16_03_48_physio.csv,原始生理数据,zdq,2025_09_26_16_03_48,physio,True,False,StorageTime,datetime,893136,893136,1.0,1758902628.2510002,1758903186.1169999,557.8659996986389,0.0009999275207519531,seconds_like,1000.072484501669,335272,0,0.004999637603759766,0,0.002000093460083008
原始生理数据/zt/Entity_Recording_2025_09_28_11_20_08_physio.csv,原始生理数据,zt,2025_09_28_11_20_08,physio,True,False,StorageTime,datetime,1000459,1000459,1.0,1759058409.163,1759059034.1009998,624.9379997253418,0.0009999275207519531,seconds_like,1000.072484501669,375520,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zx/Entity_Recording_2025_09_27_17_40_06_physio.csv,原始生理数据,zx,2025_09_27_17_40_06,physio,True,False,StorageTime,datetime,22659,22659,1.0,1758994806.928,1758994821.107,14.17900013923645,0.0009999275207519531,seconds_like,1000.072484501669,8479,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zx/Entity_Recording_2025_09_27_17_40_34_physio.csv,原始生理数据,zx,2025_09_27_17_40_34,physio,True,False,StorageTime,datetime,61259,61259,1.0,1758994834.515,1758994872.813,38.2979998588562,0.0009999275207519531,seconds_like,1000.072484501669,22960,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zx/Entity_Recording_2025_09_27_17_45_11_physio.csv,原始生理数据,zx,2025_09_27_17_45_11,physio,True,False,StorageTime,datetime,998796,998796,1.0,1758995111.523,1758995735.4099998,623.8869998455048,0.0009999275207519531,seconds_like,1000.072484501669,374908,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zx/Entity_Recording_2025_09_27_17_56_42_physio.csv,原始生理数据,zx,2025_09_27_17_56_42,physio,True,False,StorageTime,datetime,271498,271498,1.0,1758995802.436,1758995972.035,169.59899997711182,0.0009999275207519531,seconds_like,1000.072484501669,101898,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zx/Entity_Recording_2025_09_27_18_00_08_physio.csv,原始生理数据,zx,2025_09_27_18_00_08,physio,True,False,StorageTime,datetime,607964,607964,1.0,1758996008.4390001,1758996388.203,379.76399993896484,0.0009999275207519531,seconds_like,1000.072484501669,228199,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zx/Entity_Recording_2025_09_27_18_07_01_physio.csv,原始生理数据,zx,2025_09_27_18_07_01,physio,True,False,StorageTime,datetime,963446,963446,1.0,1758996422.1009998,1758997023.91,601.8090002536774,0.0009999275207519531,seconds_like,1000.072484501669,361636,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zx/Entity_Recording_2025_09_27_18_17_48_physio.csv,原始生理数据,zx,2025_09_27_18_17_48,physio,True,False,StorageTime,datetime,917064,917064,1.0,1758997068.832,1758997641.66,572.8280000686646,0.0009999275207519531,seconds_like,1000.072484501669,344235,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zxy/Entity_Recording_2025_09_28_15_57_38_physio.csv,原始生理数据,zxy,2025_09_28_15_57_38,physio,True,False,StorageTime,datetime,321426,321426,1.0,1759075058.371,1759075259.151,200.77999997138977,0.0009999275207519531,seconds_like,1000.072484501669,120645,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zxy/Entity_Recording_2025_09_28_16_01_55_physio.csv,原始生理数据,zxy,2025_09_28_16_01_55,physio,True,False,StorageTime,datetime,900940,900940,1.0,1759075315.82,1759075878.56,562.7400000095367,0.0009999275207519531,seconds_like,1000.072484501669,338200,0,0.004999637603759766,0,0.002000093460083008
原始生理数据/zxy/Entity_Recording_2025_09_28_16_12_11_physio.csv,原始生理数据,zxy,2025_09_28_16_12_11,physio,True,False,StorageTime,datetime,982897,982897,1.0,1759075932.219,1759076546.16,613.9409999847412,0.0009999275207519531,seconds_like,1000.072484501669,368955,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zxy/Entity_Recording_2025_09_28_16_25_33_physio.csv,原始生理数据,zxy,2025_09_28_16_25_33,physio,True,False,StorageTime,datetime,10923,10923,1.0,1759076733.82,1759076740.652,6.832000017166138,0.0009999275207519531,seconds_like,1000.072484501669,4090,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zxy/Entity_Recording_2025_09_28_16_25_51_physio.csv,原始生理数据,zxy,2025_09_28_16_25_51,physio,True,False,StorageTime,datetime,890440,890440,1.0,1759076751.803,1759077307.99,556.1870000362396,0.0009999275207519531,seconds_like,1000.072484501669,334252,0,0.004999637603759766,0,0.0010004043579101562
原始生理数据/zxy/Entity_Recording_2025_09_28_16_35_30_physio.csv,原始生理数据,zxy,2025_09_28_16_35_30,physio,True,False,StorageTime,datetime,1278696,1278696,1.0,1759077330.5740001,1759078129.272,798.6979999542236,0.0009999275207519531,seconds_like,1000.072484501669,479997,0,0.004999637603759766,0,0.0010004043579101562
原始脑电数据/byx/Entity_Recording_2025_09_28_17_05_51_eeg.csv,原始脑电数据,byx,2025_09_28_17_05_51,eeg,True,False,StorageTime,datetime,339251,339251,1.0,1759079151.9020002,1759079717.328,565.425999879837,0.002000093460083008,seconds_like,499.9766360710454,56541,0,0.010000467300415039,0,0.009999752044677734
原始脑电数据/byx/Entity_Recording_2025_09_28_17_15_52_eeg.csv,原始脑电数据,byx,2025_09_28_17_15_52,eeg,True,False,StorageTime,datetime,320238,320238,1.0,1759079753.231,1759080286.978,533.7469999790192,0.0019998550415039062,seconds_like,500.0362422508345,0,0,0.009999275207519531,2,0.010000228881835938
