signal,valid_count,total_count,valid_rate,min,max,mean,std,zero_rate,near_constant,median_abs_diff,spike_rate_proxy,relative_path,top_dir,subject,session_stamp,modality,raw_sensor_scope,derived_file
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,585881,937946,0.6246425700413457,-1.226806640625,0.738525390625,-0.1203850770816994,0.23528763905743308,0.007890680872054223,False,0.03662109375,0.0,原始生理数据/byx/Entity_Recording_2025_09_28_17_35_43_physio.csv,原始生理数据,byx,2025_09_28_17_35_43,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,547399,876371,0.6246201665732891,-0.753625452342983,1.2127368092186,0.0005468141348648668,0.18461650154339207,0.0007818793969298445,False,0.011679936671982298,0.0,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始生理数据,byx,2025_09_28_17_46_00,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,547399,876371,0.6246201665732891,-1.3253173828125,1.20556640625,-0.0010308045558297346,0.035283134202057,0.008834506456898898,False,0.009521484375,0.0006375617009926963,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始生理数据,byx,2025_09_28_17_46_00,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,547399,876371,0.6246201665732891,0.0,0.0,0.0,0.0,1.0,True,0.0,0.0,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始生理数据,byx,2025_09_28_17_46_00,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,547399,876371,0.6246201665732891,-0.994873046875,0.89111328125,-0.12269138871947582,0.2510889103236146,0.007055182782577243,False,0.0732421875,0.0,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始生理数据,byx,2025_09_28_17_46_00,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,164032,262620,0.6245982788820349,-0.379148713505888,1.47149232933636,0.00033980424046446434,0.26117198272130693,0.0015119001170503317,False,0.0019766046675663,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_23_28_physio.csv,原始生理数据,cwh,2025_09_26_19_23_28,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,164032,262620,0.6245982788820349,-1.03981018066406,0.82470703125,-0.0008716656740317345,0.02787198955120171,0.005200204838080374,False,0.0094757080078125,0.0010424858715730562,原始生理数据/cwh/Entity_Recording_2025_09_26_19_23_28_physio.csv,原始生理数据,cwh,2025_09_26_19_23_28,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,164032,262620,0.6245982788820349,3.15589904785156,9.7320556640625,6.635615535420549,1.869487690183984,0.0,False,0.004196166992179506,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_23_28_physio.csv,原始生理数据,cwh,2025_09_26_19_23_28,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,164032,262620,0.6245982788820349,-0.6103515625,0.506591796875,-0.060017621475320936,0.14713220845284258,0.012643874365977371,False,0.09765625,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_23_28_physio.csv,原始生理数据,cwh,2025_09_26_19_23_28,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,433932,694720,0.6246142330723169,-0.364414024165849,1.47149232933636,0.00041060272211565106,0.26211464316679967,0.0014702764488445195,False,0.0019766046675662,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_27_21_physio.csv,原始生理数据,cwh,2025_09_26_19_27_21,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,433932,694720,0.6246142330723169,-0.443389892578125,0.5859375,-0.0008606754972958393,0.022457137614965636,0.00575666233419061,False,0.0087890625,0.0009448506790250063,原始生理数据/cwh/Entity_Recording_2025_09_26_19_27_21_physio.csv,原始生理数据,cwh,2025_09_26_19_27_21,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,433932,694720,0.6246142330723169,5.14183044433594,9.45281982421875,6.684354570399572,0.6727183370420228,0.0,False,0.0041961669921901645,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_27_21_physio.csv,原始生理数据,cwh,2025_09_26_19_27_21,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,433932,694720,0.6246142330723169,-0.543212890625,0.628662109375,-0.056058720980701256,0.14372996267501637,0.012697842058202667,False,0.13885498046875,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_27_21_physio.csv,原始生理数据,cwh,2025_09_26_19_27_21,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,549421,879617,0.6246138944563372,-0.3662109375,1.47149232933636,0.0004875552687248561,0.25970720834937233,0.0014742792867400408,False,0.0019316818342124953,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始生理数据,cwh,2025_09_26_19_35_47,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,549421,879617,0.6246138944563372,-0.53485107421875,0.62255859375,-0.0008782106157870342,0.020408821952775175,0.0060645661523676744,False,0.00860595703125,0.0008936696880346547,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始生理数据,cwh,2025_09_26_19_35_47,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,549421,879617,0.6246138944563372,5.42449951171875,9.48371887207031,7.052544550921632,0.5990900553291667,0.0,False,0.0030517578125,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始生理数据,cwh,2025_09_26_19_35_47,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,549421,879617,0.6246138944563372,-0.68359375,0.54931640625,-0.06632254671547838,0.1306036144321831,0.013528787578195955,False,0.140380859375,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始生理数据,cwh,2025_09_26_19_35_47,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,538981,862905,0.6246122110776968,-0.347882421491658,1.47167202066977,0.0005470732135910688,0.2561055302627893,0.0015417983194212783,False,0.0018418361675049,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_45_40_physio.csv,原始生理数据,cwh,2025_09_26_19_45_40,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,538981,862905,0.6246122110776968,-0.748077392578125,0.70660400390625,-0.0008815058108223695,0.02017182972939716,0.006005777569153644,False,0.00897216796875,0.0005584622806041041,原始生理数据/cwh/Entity_Recording_2025_09_26_19_45_40_physio.csv,原始生理数据,cwh,2025_09_26_19_45_40,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,538981,862905,0.6246122110776968,6.256103515625,11.2747192382813,8.007491465984439,0.7690653723415255,0.0,False,0.0030517578125,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_45_40_physio.csv,原始生理数据,cwh,2025_09_26_19_45_40,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,538981,862905,0.6246122110776968,-0.579833984375,0.4638671875,-0.08331225051119323,0.12591182376250618,0.013820524285642722,False,0.09613037109375,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_45_40_physio.csv,原始生理数据,cwh,2025_09_26_19_45_40,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,525983,842093,0.6246139084400416,-0.428384138861629,1.47149232933636,0.0004647290909216599,0.25837374522499434,0.0015570845445575237,False,0.0019766046675659954,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_56_16_physio.csv,原始生理数据,cwh,2025_09_26_19_56_16,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,525983,842093,0.6246139084400416,-0.49639892578125,0.50262451171875,-0.0008412538318413303,0.01841788378507862,0.006469790848753667,False,0.008331298828125,0.00041066044085158807,原始生理数据/cwh/Entity_Recording_2025_09_26_19_56_16_physio.csv,原始生理数据,cwh,2025_09_26_19_56_16,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,525983,842093,0.6246139084400416,6.13937377929688,11.444091796875,8.177180524324143,0.956602859960051,0.0,False,0.0034332275390598355,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_56_16_physio.csv,原始生理数据,cwh,2025_09_26_19_56_16,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,525983,842093,0.6246139084400416,-0.640869140625,0.42877197265625,-0.08526493825849796,0.1258286357923276,0.013595496432394202,False,0.048828125,0.0,原始生理数据/cwh/Entity_Recording_2025_09_26_19_56_16_physio.csv,原始生理数据,cwh,2025_09_26_19_56_16,physio,True,False
