episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1,raw_feature_ok_v1_2,z_range_v1_2,z_rate_peak_v1_2,pitch_range_v1_2,pitch_rate_peak_v1_2,lat_offset_range_raw_v1_2,speed_range_raw_v1_2,brake_range_raw_v1_2,roll_range_raw_v1_2,ay_abs_peak_raw_v1_2,yaw_rate_abs_peak_raw_v1_2,duration_over_15s_v1_2,duration_over_20s_v1_2,height_jump_suspected_v1_2,pitch_jump_suspected_v1_2,lat_offset_extreme_suspected_v1_2,speed_range_extreme_suspected_v1_2,offroad_or_road_recovery_suspected_v1_2,v1_2_decision,v1_2_decision_cn,v1_2_decision_detail_cn,is_train_candidate_v1_2,is_deferred_v1_2,is_control_candidate_v1_2,is_discarded_v1_2,review_panel_v1_2_path,raw_feature_ok_v1_3,z_residual_range_v1_3,z_residual_rate_peak_v1_3,z_trend_ratio_v1_3,z_monotonic_fraction_v1_3,lat_offset_adjacent_jump_peak_v1_3,lat_offset_large_jump_count_v1_3,speed_drop_from_start_v1_3,speed_drop_peak_to_peak_v1_3,brake_peak_v1_3,pitch_residual_range_v1_3,road_grade_like_z_v1_3,z_transient_suspected_v1_3,lat_offset_jump_suspected_v1_3,speed_brake_response_suspected_v1_3,roadedge_or_offroad_suspected_v1_3,v1_3_decision,v1_3_decision_cn,v1_3_decision_detail_cn,is_train_candidate_v1_3,is_deferred_v1_3,is_control_candidate_v1_3,is_discarded_v1_3,review_panel_v1_3_path
rec_v1_byx_2025_09_28_17_05_51_0002,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,2,58.66,66.04,7.38000000000001,61.375,60.88,58.675,61.375,60.905,驾驶员先动,-2.2050000000000054,极强,5,4.0,4.0,2.6481548160291286,方向盘快速操作,正常,True,False,True,True,0.8,103.86608823529411,5.194861176470589,0.2980268235294118,0.3722925588235294,0.0734783647058823,2.961769117647058,5.801008996539441,0.288509,25.10274705882351,3.425921176470588,56.66,68.04,middle_section,连续超车负荷事件段,59.2,-3.1499999999999986,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0002.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0002.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0002_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.016585,0.0604000000000226,0.02799148,0.109151,3.49466,25.107600000000005,0.288509,0.1441086,5.20337,0.29898,False,False,False,False,False,False,False,train_target_extreme,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\01_主训练_目标极限事件\0002_rec_v1_byx_2025_09_28_17_05_51_0002.png,True,0.011977585432125043,0.06324702532076792,0.7221938759195082,0.5099898408398239,1.74496,6,25.107600000000005,25.107600000000005,0.258509,0.027624838467745855,False,False,True,True,True,defer_roadedge_or_offroad_user_feedback,用户复核指出：该样本更像上下马路/路边恢复，不应作为目标极限工况主训练样本,用户复核指出：该样本更像上下马路/路边恢复，不应作为目标极限工况主训练样本,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\06_疑似路边恢复或上下马路_暂缓\0002_rec_v1_byx_2025_09_28_17_05_51_0002.png
rec_v1_gzj_2025_09_27_12_28_14_0004,gzj,2025_09_27_12_28_14,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,4,150.94,172.18,21.24000000000001,152.59,152.045,150.958,152.59,150.993,驾驶员先动,-1.086999999999989,极强,5,4.0,4.0,3.2,方向盘快速操作,正常,True,True,True,True,0.8,77.92517424242425,5.851299545454546,0.3488806212121212,0.2581448333333334,0.1071000303030303,5.644777424242425,9.106969742875952,1.0,109.86864242424244,3.4710212121212125,148.94,174.18,curve1,弯道路段,154.68,-6.879999999999996,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.997742000000001,1.3795166666600949,0.12526465,0.256544,3.49843,109.9489,1.0,0.1913890999999999,5.88019,0.350184,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 21.24 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0438_rec_v1_gzj_2025_09_27_12_28_14_0004.png,True,1.6348474058901026,1.069663923257906,0.23362499015969757,0.9729284369114878,1.749215,8,109.94890000000001,109.94890000000001,0.97,0.12380585693410029,True,True,True,True,False,review_long_curve_or_grade_user_feedback,用户复核指出：该样本是弯道/道路趋势，不应仅因高度范围大判为上下马路,用户复核指出：该样本是弯道/道路趋势，不应仅因高度范围大判为上下马路,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\04_长弯道或平滑坡度_需要复核\0438_rec_v1_gzj_2025_09_27_12_28_14_0004.png
