sample_id,event_uid,subject,session_stamp,split,top1_branch,best_branch_oracle,top1_matches_best,top1_prob,prob_margin,branch_spread_mean,branch_spread_peak,rmse_branch0,rmse_branch1,rmse_branch2,rmse_bestk,rmse_top1_branch,top1_bestk_gap,rbf_sample_rmse,rbf_wrong_side,rbf_large_response_recalled,rbf_severe_amp_under,rbf_peak_amp_abs_error,rbf_peak_time_abs_error_s,rbf_onset_delay_abs_error_s,rbf_tail_abs_error,rbf_tail_drift_risk,rbf_zero_crossing_mismatch,rbf_reversal_count_exact,rbf_pred_multi_segment,rbf_pred_peak_abs,rbf_gt_peak_abs,rbf_is_large_response,rbf_is_difficult_peak_top20,top1_sample_rmse,top1_wrong_side,top1_large_response_recalled,top1_severe_amp_under,top1_peak_amp_abs_error,top1_peak_time_abs_error_s,top1_onset_delay_abs_error_s,top1_tail_abs_error,top1_tail_drift_risk,top1_zero_crossing_mismatch,top1_reversal_count_exact,top1_pred_multi_segment,top1_pred_peak_abs,top1_gt_peak_abs,top1_is_large_response,top1_is_difficult_peak_top20,bestk_sample_rmse,bestk_wrong_side,bestk_large_response_recalled,bestk_severe_amp_under,bestk_peak_amp_abs_error,bestk_peak_time_abs_error_s,bestk_onset_delay_abs_error_s,bestk_tail_abs_error,bestk_tail_drift_risk,bestk_zero_crossing_mismatch,bestk_reversal_count_exact,bestk_pred_multi_segment,bestk_pred_peak_abs,bestk_gt_peak_abs,bestk_is_large_response,bestk_is_difficult_peak_top20,event_level,road_type_anchor,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,anchor_time_rel_s,curvature_anchor,median_speed_kmh_window,computed_morphology,amplitude_bucket,response_family_target,peak_time_bucket,onset_bucket,tail_state,peak_abs,peak_signed,reversal_count,top1_minus_rbf_rmse,bestk_minus_rbf_rmse,bestk_gain_over_top1,bestk_gain_over_rbf,z_top1_prob,z_prob_margin,z_branch_spread_mean,z_branch_spread_peak,simple_reliability_risk_score,high_gap_train_p75,high_risk_train_p75,low_confidence_train_rule
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495,hzh,2025_09_26_21_17_02,train,2,2,1,0.3916318,0.037007153,0.23341297,0.41360897,0.3671186,0.5765428,0.30493954,0.30493954,0.30493954,0.0,0.24772509932518,0,0,0,0.0872378349304199,0.4599999189376831,0.0849999785423278,0.3843000680208206,0,0,0,1,1.4395776987075806,1.5268155336380005,0,0,0.3049395382404327,0,0,0,0.2501783370971679,0.3949998617172241,0.1200000047683715,0.9044868648052216,1,0,1,1,1.7769938707351685,1.5268155336380005,0,0,0.3049395382404327,0,0,0,0.2501783370971679,0.3949998617172241,0.1200000047683715,0.9044868648052216,1,0,1,1,1.7769938707351685,1.5268155336380005,0,0,extreme_active,straight,secondary,middle_section,section5,design_regular_road,very_low,422.495,0.0,101.525,multi_correction,medium_response,negative__medium_response__multi_correction,late_peak,delayed_onset,residual_tail,1.5268155336380005,-1.5268155336380005,2,0.057214438915252686,0.057214438915252686,0.0,-0.057214438915252686,0.3952530191342152,0.052319540094388786,0.5419794404510154,0.6079352308432397,0.7023421120656512,0,0,0
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775,hzh,2025_09_27_19_22_27,train,1,1,1,0.3517996,0.0020765364,0.2196704,0.3782497,0.4385652,0.38732827,0.5905441,0.38732827,0.38732827,0.0,0.2498362809419632,0,1,0,0.2061026096343994,0.3200001716613769,0.6850000619888306,0.0620508342981338,0,0,0,1,1.5795483589172363,1.7856509685516355,1,1,0.3873282670974731,0,1,0,0.0095348358154296,0.4000000953674316,0.2300000786781311,0.6459850072860718,0,0,1,1,1.7951858043670654,1.7856509685516355,1,1,0.3873282670974731,0,1,0,0.0095348358154296,0.4000000953674316,0.2300000786781311,0.6459850072860718,0,0,1,1,1.7951858043670654,1.7856509685516355,1,1,extreme_active,straight,secondary,longstraight,longstraight,design_regular_road,high,54.775,0.0,135.7282,multi_correction,large_response,positive__large_response__multi_correction,late_peak,delayed_onset,returned_tail,1.7856509685516355,1.7856509685516355,2,0.1374919861555099,0.1374919861555099,0.0,-0.1374919861555099,-1.379205839189044,-1.1765239518533683,0.24637972445775777,0.15701600960001616,2.9591255251001867,0,1,1
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515,hzh,2025_09_27_19_22_27,train,0,0,1,0.3644693,0.043286026,0.2059918,0.36052367,0.22331943,0.39915854,0.2813252,0.22331943,0.22331943,0.0,0.0894001051783561,0,0,0,0.0610255002975463,0.0399999618530273,0.0150000005960464,0.1444207802414894,0,0,0,1,1.3558855056762695,1.2948600053787231,0,0,0.2233194261789322,0,0,0,0.1996618509292602,0.1449999809265136,0.5349999964237213,0.4195947647094726,0,0,1,1,1.4945218563079834,1.2948600053787231,0,0,0.2233194261789322,0,0,0,0.1996618509292602,0.1449999809265136,0.5349999964237213,0.4195947647094726,0,0,1,1,1.4945218563079834,1.2948600053787231,0,0,strong_active,straight,primary,middle_section,section3,design_regular_road,low,193.515,0.0,102.1156,multi_correction,medium_response,positive__medium_response__multi_correction,middle_peak,fast_onset,returned_tail,1.2948600053787231,1.2948600053787231,2,0.13391932100057607,0.13391932100057607,0.0,-0.13391932100057607,-0.8147915864664173,0.27320748808487705,-0.04784401063585046,-0.06903525343041463,0.4247048343152751,0,0,1
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710,hzh,2025_09_27_19_22_27,train,2,0,0,0.3788796,0.010997206,0.22601806,0.39942762,0.2123457,0.39938873,0.29570076,0.2123457,0.29570076,0.08335506000000001,0.289081871509552,0,1,0,0.5049407482147217,0.0400000810623168,0.0600000023841857,0.1560654416680336,0,0,0,1,1.1871569156646729,1.6920976638793943,1,0,0.2957007586956024,0,1,0,0.1506686210632324,0.0600000619888305,0.0450000166893005,0.6374914944171906,0,0,1,1,1.842766284942627,1.6920976638793943,1,0,0.2123457044363021,0,1,0,0.3009799718856811,0.0049999952316284,0.1200000047683715,0.2840549796819687,0,0,1,1,1.3911176919937134,1.6920976638793943,1,0,strong_active,straight,secondary,curve2,curve2,design_curve_context,low,331.71,-0.0,109.9088,multi_correction,large_response,negative__large_response__multi_correction,middle_peak,delayed_onset,returned_tail,1.6920976638793943,-1.6920976638793943,2,0.006618887186050415,-0.0767361670732499,0.08335505425930032,0.0767361670732499,-0.17283647261140422,-0.8626987793032737,0.38291652166685053,0.4270875126019524,1.8455392861834807,0,1,1
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360,hzh,2025_09_27_19_33_25,train,0,0,1,0.36797646,0.033364147,0.16528115,0.3236016,0.350308,0.4011997,0.40852782,0.350308,0.350308,0.0,0.2561657130718231,0,0,0,0.0474536418914794,0.0,0.0700000077486038,0.2359435185790062,0,0,0,1,1.0557315349578855,1.0082778930664062,0,0,0.3503080010414123,0,0,0,0.084617018699646,0.3450000286102295,0.4250000119209289,0.3809429109096527,0,0,0,1,1.0928949117660522,1.0082778930664062,0,0,0.3503080010414123,0,0,0,0.084617018699646,0.3450000286102295,0.4250000119209289,0.3809429109096527,0,0,0,1,1.0928949117660522,1.0082778930664062,0,0,strong_active,straight,primary,middle_section,section2,design_regular_road,high,59.36,0.0,128.47,multi_correction,medium_response,positive__medium_response__multi_correction,middle_peak,fast_onset,residual_tail,1.0082778930664062,1.0082778930664062,6,0.09414228796958918,0.09414228796958918,0.0,-0.09414228796958918,-0.6585533889890743,-0.07583978401632949,-0.9235213095618092,-0.5398840874444597,-0.7290122240008651,0,0,1
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300,hzh,2025_09_27_19_33_25,train,0,2,0,0.40176806,0.05637431,0.21672751,0.36921704,0.5755683,0.8493203,0.31757218,0.31757218,0.5755683,0.25799612000000005,0.4882421195507049,0,0,1,0.8672680258750916,0.0649999380111694,0.0649999976158142,0.0149664729833602,0,0,0,1,0.782768189907074,1.6500362157821655,1,0,0.5755683183670044,0,0,1,0.9920467138290404,0.1049998998641967,0.9899999499320984,0.1191273831063881,0,0,1,1,0.657989501953125,1.6500362157821655,1,0,0.3175721764564514,0,1,0,0.5817877054214478,0.0250000953674316,0.3550000190734863,0.112617552280426,0,0,1,1,1.0682485103607178,1.6500362157821655,1,0,strong_active,straight,secondary,middle_section,section3,design_regular_road,low,164.3,0.0,117.2496,multi_correction,large_response,negative__large_response__multi_correction,middle_peak,fast_onset,returned_tail,1.6500362157821655,-1.6500362157821655,2,0.0873261988162995,-0.17066994309425348,0.257996141910553,0.17066994309425348,0.8468066954882137,0.7336474739671749,0.18307879543215408,0.041826979595866544,-1.355548394427368,1,0,0
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885,hzh,2025_09_27_19_33_25,train,2,2,1,0.38160384,0.014125586,0.22201209,0.37366962,0.30955344,0.5706852,0.16693449,0.16693449,0.16693449,0.0,0.1541694551706314,0,0,0,0.1193501353263855,0.5150001049041748,0.6500000059604645,0.1143028996884822,0,0,0,1,0.8686808943748474,0.9880310297012328,0,0,0.1669344902038574,0,0,0,0.0722986459732055,0.2850000858306885,0.5099999904632568,0.4286117106676101,0,0,0,1,1.0603296756744385,0.9880310297012328,0,0,0.1669344902038574,0,0,0,0.0722986459732055,0.2850000858306885,0.5099999904632568,0.4286117106676101,0,0,0,1,1.0603296756744385,0.9880310297012328,0,0,strong_active,straight,secondary,curve2,curve2,design_curve_context,low,297.885,-0.0,119.2764,multi_correction,medium_response,negative__medium_response__multi_correction,late_peak,delayed_onset,returned_tail,0.9880310297012328,-0.9880310297012328,4,0.012765035033225985,0.012765035033225985,0.0,-0.012765035033225985,-0.051476070720505994,-0.7526437680401881,0.29674897118120563,0.09860852248753668,1.1994773324294363,0,0,1
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405,hzh,2025_09_27_19_33_25,train,2,2,1,0.37656334,0.006106138,0.20269425,0.36016908,0.2902379,0.48128513,0.24322842,0.24322842,0.24322842,0.0,0.1767843067646026,0,0,0,0.369284987449646,0.0299999713897705,0.0150000005960464,0.1386781986802816,0,0,0,1,1.4171801805496216,1.0478951930999756,0,0,0.2432284206151962,0,0,0,0.4171621799468994,0.0299999713897705,0.3399999886751175,0.2184867858886718,0,0,0,1,1.465057373046875,1.0478951930999756,0,0,0.2432284206151962,0,0,0,0.4171621799468994,0.0299999713897705,0.3399999886751175,0.2184867858886718,0,0,0,1,1.465057373046875,1.0478951930999756,0,0,strong_active,curve,secondary,differentmu_road,mu1,design_high_risk_surface,high,511.405,0.0,110.083,multi_correction,medium_response,negative__medium_response__multi_correction,middle_peak,fast_onset,returned_tail,1.0478951930999756,-1.0478951930999756,4,0.0664441138505936,0.0664441138505936,0.0,-0.0664441138505936,-0.27602203793744096,-1.0347643671885425,-0.11877359975008231,-0.07355716371478006,1.118455641661121,0,0,1
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885,hzh,2025_09_27_19_44_05,test,0,2,0,0.38157427,0.008973628,0.21709104,0.38860112,0.47365943,0.6886543,0.28748536,0.28748536,0.47365943,0.18617406999999997,0.2645749747753143,0,1,0,0.3003212213516235,0.2750000953674316,0.0450000017881393,0.2805266603827476,0,0,0,1,1.4909127950668335,1.791234016418457,1,1,0.4736594259738922,0,1,0,0.5918943881988525,0.1100000143051147,0.809999942779541,0.6547389626502991,0,0,1,1,1.1993396282196045,1.791234016418457,1,1,0.2874853610992431,0,1,0,0.1364543437957763,0.1800000667572021,0.7350000143051147,0.9491229951381684,1,0,1,1,1.6547796726226809,1.791234016418457,1,1,strong_active,straight,secondary,middle_section,section2,design_regular_road,high,81.885,0.0,117.747,multi_correction,large_response,negative__large_response__multi_correction,middle_peak,fast_onset,residual_tail,1.791234016418457,-1.791234016418457,2,0.20908445119857794,0.022910386323928833,0.1861740648746491,-0.022910386323928833,-0.052793365483051864,-0.9338873496117823,0.19089824730724214,0.2890225313738404,1.4666014937759166,1,0,1
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245,hzh,2025_09_27_19_44_05,test,0,0,1,0.37944296,0.0074956715,0.22191204,0.40117517,0.28818434,0.50106376,0.34137347,0.28818434,0.28818434,0.0,0.2790119349956512,0,0,0,0.3306427001953125,0.0650000572204589,0.0600000023841857,0.2112591601908207,0,0,0,1,0.9437992572784424,1.2744419574737549,0,0,0.2881843447685241,0,0,0,0.3498170375823974,0.0400000810623168,0.9350000470876694,0.0077914595603942,0,0,0,1,0.9246249198913574,1.2744419574737549,0,0,0.2881843447685241,0,0,0,0.3498170375823974,0.0400000810623168,0.9350000470876694,0.0077914595603942,0,0,0,1,0.9246249198913574,1.2744419574737549,0,0,strong_active,straight,secondary,middle_section,section3,design_regular_road,low,176.245,-0.0,124.14,multi_correction,medium_response,negative__medium_response__multi_correction,middle_peak,fast_onset,residual_tail,1.2744419574737549,-1.2744419574737549,3,0.009172409772872925,0.009172409772872925,0.0,-0.009172409772872925,-0.14773971314481654,-0.9858811992252725,0.29459691726515336,0.4493731504299849,1.8775909800652273,0,1,1
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700,hzh,2025_09_27_19_44_05,test,2,2,1,0.3739885,0.0055552423,0.27598107,0.49039072,0.5202038,0.86153203,0.33371112,0.33371112,0.33371112,0.0,0.5038022994995117,0,1,0,0.663231372833252,0.0699999332427978,0.7849999815225601,0.3106708410196006,0,0,0,1,1.3206866979599,1.983918070793152,1,1,0.3337111175060272,0,1,0,0.305245041847229,0.0749999284744262,0.7400000244379044,0.8109094500541687,0,0,1,1,1.6786730289459229,1.983918070793152,1,1,0.3337111175060272,0,1,0,0.305245041847229,0.0749999284744262,0.7400000244379044,0.8109094500541687,0,0,1,1,1.6786730289459229,1.983918070793152,1,1,extreme_active,straight,secondary,fix_road,fix_road,design_special_event_segment,low,218.7,-0.0,115.382,multi_correction,large_response,negative__large_response__multi_correction,middle_peak,fast_onset,returned_tail,1.983918070793152,-1.983918070793152,2,-0.1700911819934845,-0.1700911819934845,0.0,0.1700911819934845,-0.39072691607033605,-1.0541446318840992,1.4576100881662961,1.587094781243796,4.489576417364527,0,1,1
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255,hzh,2025_09_27_19_44_05,test,0,0,1,0.38472703,0.021502852,0.20465899,0.36222127,0.28981945,0.37326977,0.3701702,0.28981945,0.28981945,0.0,0.2360097914934158,0,0,0,0.1543581485748291,0.1049998998641967,0.0,0.0207082517445087,0,0,0,1,1.0197218656539917,1.1740800142288208,0,0,0.2898194491863251,0,0,0,0.2460320591926574,0.0899999141693115,0.4350000321865082,0.1590626016259193,0,0,0,1,0.9280479550361632,1.1740800142288208,0,0,0.2898194491863251,0,0,0,0.2460320591926574,0.0899999141693115,0.4350000321865082,0.1590626016259193,0,0,0,1,0.9280479550361632,1.1740800142288208,0,0,strong_active,straight,primary,middle_section,section4,design_regular_road,low,246.255,0.0,117.921,multi_correction,medium_response,negative__medium_response__multi_correction,middle_peak,fast_onset,returned_tail,1.1740800142288208,-1.1740800142288208,3,0.05380965769290927,0.05380965769290927,0.0,-0.05380965769290927,0.08765689611854931,-0.49311484485285845,-0.076512466206604,-0.0473866031618293,0.2815588793658758,0,0,0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390,hzh,2025_09_27_19_44_05,test,0,1,0,0.3638835,0.039316505,0.23941487,0.39545062,0.6462348,0.6330057,0.69765556,0.6330057,0.6462348,0.013229099999999994,0.4599531888961792,0,0,0,0.1709731817245483,0.0699999332427978,0.1950000077486038,0.2568064294755459,0,0,0,1,1.2052158117294312,1.3761889934539795,0,0,0.6462348103523254,0,0,0,0.2871116399765014,0.1949999332427978,0.5649999678134918,0.502690851688385,0,0,0,1,1.663300633430481,1.3761889934539795,0,0,0.633005678653717,0,0,0,0.5335489511489868,0.0749999284744262,0.1550000011920929,0.0368038713932037,0,0,0,1,1.9097379446029663,1.3761889934539795,0,0,extreme_active,straight,secondary,middle_section,section5,design_regular_road,very_low,326.39,-0.0,130.537002,multi_correction,medium_response,positive__medium_response__multi_correction,middle_peak,middle_onset,returned_tail,1.3761889934539795,1.3761889934539795,4,0.18628162145614624,0.17305248975753784,0.013229131698608398,-0.17305248975753784,-0.8408880109472572,0.13356151209600922,0.6710790146514695,0.3763708054164165,1.754776318919134,0,0,1
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860,hzh,2025_09_27_19_44_05,test,0,2,0,0.38475516,0.039504528,0.24665292,0.38778874,0.47001097,0.65873146,0.4176984,0.4176984,0.47001097,0.05231256999999995,0.3613468110561371,0,0,0,0.3796424269676208,0.0600000619888305,0.6449999883770943,0.0778843984007835,0,0,0,1,0.6118789315223694,0.9915213584899902,0,0,0.4700109660625458,0,0,1,0.7058771252632141,0.215000033378601,0.9900000169873238,0.0896114334464073,0,0,0,0,0.2856442332267761,0.9915213584899902,0,0,0.4176983833312988,0,0,0,0.3826110363006592,0.565000057220459,0.2450000122189521,0.2894644364714622,0,0,0,1,0.608910322189331,0.9915213584899902,0,0,extreme_active,straight,secondary,middle_section,section5,design_regular_road,very_low,345.86,0.0,130.633,multi_correction,medium_response,negative__medium_response__multi_correction,middle_peak,fast_onset,returned_tail,0.9915213584899902,-0.9915213584899902,5,0.10866415500640869,0.05635157227516169,0.052312582731247004,-0.05635157227516169,0.0889100412545087,0.14017607726479261,0.8267679086752945,0.2786626524240326,0.8763444425800258,0,0,1
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445,jy,2025_09_26_17_17_11,train,0,2,0,0.36968595,0.0041519403,0.24808846,0.42070168,0.75559944,1.0693147,0.5519751,0.5519751,0.75559944,0.20362433999999996,0.7811083793640137,0,0,1,1.2686750888824463,0.7249999046325684,0.804999977350235,0.3241844922304153,0,0,0,1,0.5708972215652466,1.8395723104476929,1,1,0.7555994391441345,0,0,1,0.9587275981903076,0.809999942779541,0.7400000393390656,0.5209895372390747,0,0,1,1,0.8808447122573853,1.8395723104476929,1,1,0.5519750118255615,0,1,0,0.548397421836853,0.6699998378753662,0.7250000536441803,0.8276408016681671,0,0,1,1,1.2911748886108398,1.8395723104476929,1,1,extreme_active,straight,secondary,fix_road,fix_road,design_special_event_segment,low,240.445,0.0,113.281,multi_correction,large_response,negative__large_response__multi_correction,late_peak,middle_onset,residual_tail,1.8395723104476929,-1.8395723104476929,2,-0.02550894021987915,-0.22913336753845215,0.203624427318573,0.22913336753845215,-0.582398427080995,-1.1035121695283467,0.8576460643839402,0.6983850413088977,3.2419417023021797,1,1,1
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405,jy,2025_09_26_17_17_11,train,2,2,1,0.3805982,0.02388826,0.21848768,0.37960798,0.73406184,0.92399335,0.7301582,0.7301582,0.7301582,0.0,0.3020745515823364,0,1,0,0.6166989803314209,0.0400000810623168,0.0,0.0499647706747055,0,0,0,1,1.7464795112609863,2.3631784915924072,1,1,0.7301582098007202,0,1,0,0.9832931756973268,0.0499999523162841,0.934999942779541,0.9535373747348784,0,0,0,1,1.3798853158950806,2.3631784915924072,1,1,0.7301582098007202,0,1,0,0.9832931756973268,0.0499999523162841,0.934999942779541,0.9535373747348784,0,0,0,1,1.3798853158950806,2.3631784915924072,1,1,extreme_active,straight,secondary,middle_section,section5,design_regular_road,very_low,414.405,0.0,99.53,multi_correction,large_response,positive__large_response__multi_correction,middle_peak,fast_onset,returned_tail,2.3631784915924072,2.3631784915924072,5,0.4280836582183838,0.4280836582183838,0.0,-0.4280836582183838,-0.0962756752184814,-0.4091972567379061,0.2209396724078468,0.17433748031562318,0.9007500846798575,0,0,0
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665,jy,2025_09_26_17_17_11,train,2,0,0,0.41209474,0.03825158,0.11234026,0.23074163,0.0679517,0.17552395,0.15788248,0.0679517,0.15788248,0.08993077999999999,0.0468060374259948,0,0,0,0.0402440279722213,1.084999978542328,0.1949999928474426,0.0531612932682037,0,1,0,1,0.2480839639902115,0.2883279919624328,0,0,0.1578824818134308,0,0,0,0.0477353036403656,0.0649999976158142,0.0250000059604644,0.2963047623634338,1,1,1,0,0.3360632956027984,0.2883279919624328,0,0,0.0679517015814781,0,0,0,0.0833818316459655,0.2550000548362732,0.0150000005960464,0.1181040853261947,0,0,0,0,0.3717098236083984,0.2883279919624328,0,0,extreme_active,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,547.665,-0.0,112.900003,reverse_correction,small_response,positive__small_response__reverse_correction,early_peak,fast_onset,unsettled_tail,0.2883279919624328,0.2883279919624328,1,0.111076444387436,0.02114566415548331,0.08993078023195268,-0.02114566415548331,1.3068432689907996,0.09609792619233333,-2.0622684324384095,-1.7240811977657162,-5.189290825387259,0,0,0
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110,jy,2025_09_26_17_29_44,train,1,2,0,0.35342,0.002506435,0.23359388,0.3915488,0.7014665,0.92199135,0.51789796,0.51789796,0.92199135,0.40409339,0.4173553884029388,0,1,0,0.4192224740982055,0.2300000190734863,0.005000002682209,0.3818228095769882,0,0,0,1,1.548459529876709,1.9676820039749143,1,1,0.9219912886619568,0,1,0,0.4577728509902954,0.5,0.2399999871850013,0.0095685124397277,0,0,0,1,2.42545485496521,1.9676820039749143,1,1,0.5178979635238647,0,1,0,0.350066065788269,0.3550000190734863,0.6700000241398811,0.7538744658231735,0,0,0,1,1.6176159381866455,1.9676820039749143,1,1,extreme_active,straight,primary,middle_section,section5,design_regular_road,very_low,426.11,-0.0,75.31054,multi_correction,large_response,positive__large_response__multi_correction,middle_peak,fast_onset,residual_tail,1.9676820039749143,1.9676820039749143,3,0.5046359002590179,0.10054257512092596,0.40409332513809204,-0.10054257512092596,-1.3070196899422777,-1.1614003110984137,0.5458707755230101,0.32661283145849157,3.340903608022193,1,1,1
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270,jy,2025_09_26_17_29_44,train,1,1,1,0.41367623,0.047172487,0.21576884,0.40095413,0.28467923,0.26913375,0.50735,0.26913375,0.26913375,0.0,0.1101447343826294,0,1,0,0.1557996273040771,0.3249999284744262,0.1850000023841858,0.0430924594402313,0,1,0,1,1.5383963584899902,1.6941959857940674,1,0,0.2691337466239929,0,1,0,0.1883658170700073,0.0449999570846557,0.1800000071525573,0.4332154393196106,0,1,0,1,1.8825618028640747,1.6941959857940674,1,0,0.2691337466239929,0,1,0,0.1883658170700073,0.0449999570846557,0.1800000071525573,0.4332154393196106,0,1,0,1,1.8825618028640747,1.6941959857940674,1,0,medium_active,straight,primary,middle_section,section6,design_regular_road,very_low,500.27,-0.0,107.7834,reverse_correction,large_response,positive__large_response__reverse_correction,middle_peak,delayed_onset,residual_tail,1.6941959857940674,1.6941959857940674,1,0.15898901224136353,0.15898901224136353,0.0,-0.15898901224136353,1.3772960418692644,0.40993145036840495,0.16245801054757553,0.44655433701376884,-1.1782151446763252,0,0,0
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550,jy,2025_09_26_17_29_44,train,0,2,0,0.38127762,0.017288327,0.10720278,0.19662042,0.11141546,0.22061984,0.08352315,0.08352315,0.11141546,0.02789230999999999,0.1054359376430511,1,0,0,0.0077177882194519,1.3350000381469729,0.0,0.0054287537932395,0,0,0,1,0.2400218248367309,0.232304036617279,0,0,0.1114154532551765,0,0,0,0.0064991563558578,0.6050000190734863,0.1400000005960464,0.0035857111215591,0,0,0,0,0.2258048802614212,0.232304036617279,0,0,0.0835231468081474,0,0,0,0.0285552442073822,0.4950000047683716,0.0850000083446502,0.1555502489209175,1,0,1,0,0.2608592808246612,0.232304036617279,0,0,instability_strong,design_high_risk_surface,none,differentmu_road,mu1,design_high_risk_surface,very_low,535.55,0.0,121.482,reverse_correction,small_response,positive__small_response__reverse_correction,early_peak,fast_onset,residual_tail,0.232304036617279,0.232304036617279,1,0.005979515612125397,-0.021912790834903703,0.0278923064470291,0.021912790834903703,-0.06600863404269988,-0.6413799521427516,-2.1727745189215812,-2.1592120542872593,-3.624597987023389,0,0,0
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950,jy,2025_09_26_17_29_44,train,2,2,1,0.41819218,0.036641568,0.08583908,0.17880079,0.33029833,0.39618134,0.28913444,0.28913444,0.28913444,0.0,0.0477919243276119,0,0,0,0.0916302800178527,0.0300000309944152,0.0199999958276748,0.0229347646236419,0,0,1,1,0.8185536861419678,0.9101839661598206,0,0,0.2891344428062439,0,0,1,0.6384588778018951,0.1750000119209289,0.3749999925494194,0.037064328789711,0,0,0,0,0.2717250883579254,0.9101839661598206,0,0,0.2891344428062439,0,0,1,0.6384588778018951,0.1750000119209289,0.3749999925494194,0.037064328789711,0,0,0,0,0.2717250883579254,0.9101839661598206,0,0,strong_active,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,540.95,-0.0,113.5976,multi_correction,medium_response,positive__medium_response__multi_correction,early_peak,fast_onset,returned_tail,0.9101839661598206,0.9101839661598206,7,0.241342518478632,0.241342518478632,0.0,-0.241342518478632,1.5784741711527337,0.03945842306493095,-2.632303097096199,-2.386456951663319,-6.636692642977183,0,0,0
