model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,717,0.8092187502357024,0.6725733476651464,0.8892131456551429,1.0012568998224565,180,1.0,1.0,0.0,1.5057801008224487
zero_delta,val,164,0.6947947942919779,0.6484702228424448,0.7252011003784694,1.0683671116102031,39,1.0,1.0,0.0,1.5057801008224487
zero_delta,test,184,0.3396446587570076,0.3516771977137447,0.33310569376226346,0.4057291997191699,6,1.0,1.0,0.0,1.5057801008224487
linear_trend_from_last_rate,train,717,8.122323871932613,3.373403666168915,10.105708829772825,5.320076351104671,180,0.8666666666666667,0.5555555555555556,0.45,1.5057801008224487
linear_trend_from_last_rate,val,164,6.12071327141925,2.6016790690382017,7.602594946507034,4.7467833508442085,39,0.9743589743589743,0.5897435897435898,0.41025641025641024,1.5057801008224487
linear_trend_from_last_rate,test,184,2.7022297870728083,1.165561811355403,3.352458842890383,1.6385343853870165,6,1.0,0.8333333333333334,0.16666666666666666,1.5057801008224487
train_global_mean,train,717,0.8048482197374702,0.6672363504576584,0.8851923976429527,0.9519335743626957,180,0.43333333333333335,1.0,0.0,1.5057801008224487
train_global_mean,val,164,0.6954104750966917,0.6545716121683673,0.7225971507057715,0.9800322237538128,39,0.5384615384615384,1.0,0.0,1.5057801008224487
train_global_mean,test,184,0.3409370178827641,0.35318920176401014,0.33417574658904414,0.4004227107633715,6,0.3333333333333333,1.0,0.0,1.5057801008224487
train_category_mean,train,717,0.8042680332224191,0.666261554854001,0.8848010597122634,0.9499114006030344,180,0.43333333333333335,1.0,0.0,1.5057801008224487
train_category_mean,val,164,0.6961500716623846,0.6580198128914622,0.7217155313430373,0.9756129180512777,39,0.5384615384615384,1.0,0.0,1.5057801008224487
train_category_mean,test,184,0.3425927297160635,0.3564262489551154,0.33470997431261906,0.4008267619849547,6,0.3333333333333333,1.0,0.0,1.5057801008224487
train_context_mean,train,717,0.7857971991412627,0.6561626875786365,0.8619598701522235,0.8944621251966165,180,0.35,0.9611111111111111,0.21666666666666667,1.5057801008224487
train_context_mean,val,164,0.6807594615574355,0.6542206449369616,0.699258856448952,0.8501170131082578,39,0.28205128205128205,0.9230769230769231,0.28205128205128205,1.5057801008224487
train_context_mean,test,184,0.38149062442758136,0.36672687045299146,0.39218028392460286,0.43481725432059687,6,0.5,0.6666666666666666,0.3333333333333333,1.5057801008224487
torch_linear_vehicle_context,train,717,0.6784870684142671,0.5112855548200609,0.7705254498337825,0.5638220833830089,180,0.20555555555555555,0.4722222222222222,0.8111111111111111,1.5057801008224487
torch_linear_vehicle_context,val,164,0.6280219453755506,0.5299965994653834,0.6877779615466513,0.49429609144969683,39,0.15384615384615385,0.46153846153846156,0.8205128205128205,1.5057801008224487
torch_linear_vehicle_context,test,184,0.3565257987509181,0.3406685543212519,0.3677297403121715,0.37894102299342985,6,0.0,0.8333333333333334,0.5,1.5057801008224487
torch_mlp256_vehicle_context,train,717,0.642343031711868,0.4645594360494812,0.7380753891154025,0.5197812461266956,180,0.15,0.3888888888888889,0.8944444444444445,1.5057801008224487
torch_mlp256_vehicle_context,val,164,0.6017941115740663,0.4992197624757436,0.6621647589371445,0.4063714527320571,39,0.1282051282051282,0.23076923076923078,0.9230769230769231,1.5057801008224487
torch_mlp256_vehicle_context,test,184,0.35321516894398564,0.318638193866743,0.37509599092884033,0.41491740358912427,6,0.0,0.5,0.5,1.5057801008224487
torch_mlp512_vehicle_context,train,717,0.5726620079261069,0.4097760391002944,0.6593961911163495,0.4734187254492542,180,0.12222222222222222,0.25,0.9111111111111111,1.5057801008224487
torch_mlp512_vehicle_context,val,164,0.6167257730621969,0.4970027225609781,0.6867606565775564,0.3784189783036709,39,0.1282051282051282,0.1794871794871795,0.9487179487179487,1.5057801008224487
torch_mlp512_vehicle_context,test,184,0.3708674493733984,0.3480195600963428,0.38711835463932376,0.4209683280762123,6,0.0,0.5,0.6666666666666666,1.5057801008224487
