sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20,high_rmse_top20pct,wrong_side_flag,large_response_missed_flag,severe_amp_under_flag,peak_time_large_error_flag,onset_delay_large_error_flag,tail_drift_flag,zero_crossing_mismatch_flag,reversal_mismatch_flag,multi_segment_mismatch_flag
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.10936245322227478,0.15830004215240479,0.0004939758800901473,0.15780606627231464,0.0031205037811333465,0,1,0.9800000190734863,1.594999998807907,0.1522344450604578,1,1,0,0,1,0,0,0,0,1,0,False,True,False,True,True,True,True,True,False,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000267185__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000267185,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.0116410618647933,0.01291540265083313,0.000559310894459486,0.012356091756373644,0.04330572647097508,0,1,0.0,0.0,0.013474713545292616,1,1,0,0,1,0,0,0,0,1,0,False,True,False,True,False,False,True,True,False,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000337435__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000337435,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,1.2196071147918701,3.1211791038513184,0.15244342386722565,2.9687356799840927,0.04884161363220747,1,0,1.25,0.5800000429153442,3.0166971907019615,1,0,0,3,0,0,1,1,0,1,1,True,False,True,True,True,True,True,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000374985__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000374985,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.26391172409057617,0.8304280042648315,0.8666177988052368,0.03618979454040527,1.0435796894547693,1,0,0.004999995231628418,0.005000002682209015,0.03618979454040527,0,0,1,91,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000394695__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000394695,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5531750917434692,0.32655006647109985,0.8502719402313232,0.5237218737602234,2.603802686123702,1,0,0.3999999761581421,0.015000015497207642,0.3997575044631958,1,0,2,115,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000405010__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000405010,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.2623210549354553,0.6754416227340698,1.1104621887207031,0.4350205659866333,1.644053536744961,1,0,0.0,0.04999999701976776,0.4350205659866333,1,0,1,89,0,0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000449755__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000449755,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.23216862976551056,0.4405207931995392,0.05172492936253548,0.3887958638370037,0.11741767962155204,1,0,0.20500004291534424,1.2599999904632568,0.3898736946284771,1,0,1,0,0,0,0,0,0,1,0,False,False,False,True,False,True,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000455695__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000455695,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.18679004907608032,0.3176489770412445,0.0027624352369457483,0.31488654180429876,0.008696502858836738,0,1,0.9450000524520874,1.9200000017881393,0.31963212438859046,1,0,1,0,0,0,0,0,0,1,0,False,True,False,True,True,True,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000474655__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000474655,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.30940529704093933,0.646818995475769,0.9284954071044922,0.28167641162872314,1.4354794982814867,1,0,0.014999985694885254,0.5350000113248825,0.09234952926635742,0,0,2,123,0,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000579225__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000579225,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.2984027862548828,0.9580110311508179,0.502724289894104,0.45528674125671387,0.5247583519891235,1,0,0.8350000381469727,0.10499995946884155,0.646758496761322,1,0,1,38,0,0,1,0,0,0,0,False,False,False,False,True,False,True,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000599030__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000599030,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.11057684570550919,0.1905902922153473,0.0245598666369915,0.1660304255783558,0.12886210704394846,1,0,0.6100000143051147,1.5699999928474426,0.19841574132442474,1,1,2,0,0,1,0,0,0,1,0,False,False,False,True,True,True,True,True,True,True
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000610365__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000610365,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.2975672483444214,0.3619828224182129,0.3259454667568207,0.03603735566139221,0.9004445696603889,0,1,0.7300000190734863,0.11499999463558197,0.09173218905925751,0,0,1,86,0,0,1,0,0,0,0,False,True,False,False,True,False,False,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000616100__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000616100,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.03936169669032097,0.10559199750423431,0.08956295251846313,0.01602904498577118,0.8481982975544297,1,0,0.059999942779541016,0.08500000089406967,0.09741896111518145,1,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000645790__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000645790,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.17008231580257416,0.6035345792770386,0.582705557346344,0.02082902193069458,0.9654882708532704,1,0,0.08500003814697266,0.6550000309944153,0.037590086460113525,0,0,4,170,0,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.595854640007019,0.9698799848556519,0.2512083649635315,0.7186716198921204,0.25900974232489093,1,0,0.19999998807907104,0.40000002086162567,0.7407173402607441,1,0,2,117,0,1,1,0,0,1,0,False,False,False,True,False,False,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000691675__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000691675,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.13506130874156952,0.5338959693908691,0.3808111250400543,0.15308484435081482,0.7132684022217439,1,0,0.1549999713897705,0.2749999761581421,0.08437037467956543,0,0,2,132,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000701035__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000701035,hzh,2025_09_26_20_50_27,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.6260129809379578,1.198164939880371,0.6755099296569824,0.5226550102233887,0.5637870940577077,1,0,0.6200000047683716,0.32499998807907104,0.9891814440488815,1,0,1,149,0,0,1,0,0,0,0,True,False,False,False,True,False,True,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000060335__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000060335,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.761959969997406,1.6409621238708496,0.31799811124801636,1.3229640126228333,0.19378759973928814,1,0,0.45499998331069946,1.7650000005960464,0.5189479440450668,0,0,1,119,0,0,1,1,0,1,1,True,False,True,True,False,True,False,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000088105__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000088105,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5828773379325867,1.1356894969940186,0.509637713432312,0.6260517835617065,0.4487474039173897,1,0,0.004999995231628418,0.09999999403953552,0.6274433732032776,1,0,1,104,0,0,1,0,0,1,0,False,False,False,True,False,False,True,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000134505__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000134505,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.9654766321182251,1.2440659999847412,1.2421554629327147e-06,1.2440647578292783,9.984642799883206e-07,1,0,0.45499998331069946,1.8050000071525574,1.074076378794956,1,1,1,0,0,0,0,0,0,1,0,True,False,False,True,False,True,True,True,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000160880__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000160880,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.18546725809574127,1.4582189321517944,1.4709373712539673,0.012718439102172852,1.0087218995870566,1,0,0.33500003814697266,0.6350000202655792,0.35324883460998535,0,0,1,90,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3255833685398102,1.102524995803833,0.9608480930328369,0.1416769027709961,0.871497786163386,1,0,0.014999985694885254,0.0,0.17964965105056763,0,0,2,53,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.8022438287734985,1.6784822940826416,1.7957826852798462,0.11730039119720459,1.0698847950977726,1,0,0.15999996662139893,0.03500000387430191,0.2638791799545288,0,0,1,92,0,0,1,1,1,0,1,True,False,False,False,False,False,False,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000238815__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000238815,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5176467299461365,0.5290089845657349,1.4031450748443604,0.8741360902786255,2.652403108042119,1,0,0.46000003814697266,0.3449999690055847,0.36932680010795593,1,0,2,62,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000280645__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000280645,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.11724566668272018,0.18832123279571533,0.13060331344604492,0.05771791934967041,0.6935134796389055,1,0,0.3200000524520874,0.45499999448657036,0.04576832801103592,0,0,2,36,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000310025__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000310025,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.41534557938575745,1.4090020656585693,0.7629598379135132,0.6460422277450562,0.5414895098517154,1,0,0.33000004291534424,0.31499993801116943,0.9996120035648346,1,0,1,114,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000320800__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000320800,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.39936766028404236,0.9306093454360962,0.7383474707603455,0.19226187467575073,0.7934021664206969,1,0,0.809999942779541,0.6049999594688416,0.6387032270431519,1,0,1,139,0,0,1,0,0,0,0,False,False,False,False,True,True,True,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.49485018849372864,1.3070790767669678,0.9811468124389648,0.32593226432800293,0.7506407453677635,0,1,1.0,0.04999999701976776,0.375484824180603,0,0,2,88,0,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000341895__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000341895,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.24439489841461182,1.0786139965057373,0.969494104385376,0.10911989212036133,0.898833231838392,1,0,0.2250000238418579,0.019999999552965164,0.15568220615386963,0,0,3,52,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000360590__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000360590,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.6671738028526306,0.8333950042724609,1.2075693607330322,0.3741743564605713,1.4489760012267159,1,0,0.21500003337860107,0.6700000278651714,1.0698149800300598,1,0,3,74,0,1,1,0,0,0,0,True,False,False,False,False,True,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000496480__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000496480,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.23527584969997406,0.7867940068244934,0.4557795524597168,0.3310144543647766,0.5792870160504229,1,0,0.0,0.0650000050663948,0.3322765827178955,0,0,1,111,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,True
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.15151265263557434,0.7967429757118225,0.5429938435554504,0.25374913215637207,0.6815169510221679,1,0,0.9350000619888306,0.1899999976158142,0.2937650680541992,0,0,3,124,0,1,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000558910__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000558910,hzh,2025_09_26_21_03_19,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.19198384881019592,1.2337727546691895,0.9702339768409729,0.26353877782821655,0.7863960143139334,1,0,0.0700000524520874,0.06499999761581421,0.27812737226486206,0,0,1,74,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,True
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000051370__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000051370,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.20318160951137543,0.29461199045181274,0.5370273590087891,0.24241536855697632,1.8228292683716354,1,0,0.8600000143051147,0.059999994933605194,0.1928674578666687,1,0,1,169,0,0,1,0,0,0,0,False,False,False,False,True,False,True,False,True,True
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.2385229915380478,1.791234016418457,1.4687997102737427,0.32243430614471436,0.8199931984379034,1,0,0.06999993324279785,0.08499999344348907,0.32728683948516846,0,0,2,34,0,1,1,1,1,0,1,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000128910__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000128910,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.49756085872650146,1.6067509651184082,1.3813035488128662,0.225447416305542,0.8596873932551659,1,0,0.10000002384185791,0.06000000238418579,0.21863746643066406,0,0,2,76,0,1,1,1,1,0,1,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3720237910747528,1.2744419574737549,0.9893161058425903,0.28512585163116455,0.776273960568317,1,0,0.11000001430511475,0.06999999284744263,0.35377877950668335,0,0,2,28,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.6142527461051941,1.9839180707931519,1.172391653060913,0.8115264177322388,0.5909476153882715,1,0,0.28999996185302734,0.03500001132488251,1.4057255685329437,1,0,2,32,0,1,1,1,1,0,1,True,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.21236221492290497,1.1740800142288208,1.0565452575683594,0.11753475666046143,0.8998920386719447,1,0,0.13499999046325684,0.04500000178813934,0.2709367275238037,0,0,2,40,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000301790__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000301790,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3531685173511505,1.161865472793579,1.2453159093856812,0.08345043659210205,1.0718245257701433,1,0,0.309999942779541,0.3200000524520874,0.5492078065872192,0,0,3,110,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5840758681297302,1.3761889934539795,1.4209368228912354,0.04474782943725586,1.0325157588456997,1,0,0.38499999046325684,0.20000000298023224,0.21154820919036865,0,0,2,90,0,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.33525440096855164,0.9915213584899902,0.8111270666122437,0.18039429187774658,0.8180631306294067,1,0,0.7050000429153442,0.10499999672174454,0.4000839591026306,0,0,4,140,0,1,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000407670__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000407670,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,1.3308805227279663,2.461432933807373,0.32694390416145325,2.13448902964592,0.13282665542941793,1,0,0.4700000286102295,1.0400000214576721,1.7477649450302124,1,0,2,75,0,1,1,1,0,1,1,True,False,True,True,False,True,True,False,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000429895__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000429895,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3334910571575165,0.8702206611633301,0.3719319999217987,0.49828866124153137,0.4273996430107645,1,0,0.0650000274181366,0.08500000834465027,0.2142435908317566,0,0,1,146,0,0,1,0,0,1,0,False,False,False,True,False,False,False,False,True,True
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000530990__pre2_label2_old_main,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000530990,hzh,2025_09_27_19_44_05,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.2285022735595703,0.2900730073451996,0.06264152377843857,0.22743148356676102,0.21595088888740485,0,1,0.1499999761581421,1.2799999415874481,0.3104361779987812,1,1,2,2,1,1,1,0,0,1,0,False,True,False,True,False,True,True,True,False,False
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.5713596940040588,2.333853006362915,1.7291938066482544,0.6046591997146606,0.7409180449385012,1,0,0.41999995708465576,0.015000000596046448,1.2965314388275146,1,0,8,35,0,1,1,1,1,0,1,False,False,False,False,False,False,True,False,True,False
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000078030__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000078030,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.52003413438797,1.15540611743927,1.1913260221481323,0.035919904708862305,1.031088553337827,0,1,0.7499999403953552,0.01499999687075615,0.12135714292526245,0,0,3,52,0,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000153840__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000153840,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.05425933003425598,0.017628014087677002,0.09342064708471298,0.07579263299703598,5.29955595792378,1,0,0.6149999797344208,0.10500000417232513,0.053801700472831726,1,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,True,True,True,False
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000228005__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000228005,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,1.0087239742279053,1.7652308940887451,0.6325796842575073,1.1326512098312378,0.358355208021702,0,1,0.2799999713897705,0.2549999952316284,0.7782655954360962,0,0,3,155,0,1,1,1,0,1,1,True,True,True,True,False,False,False,False,True,False
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000253780__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000253780,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3035370409488678,0.7311182618141174,0.6528913974761963,0.07822686433792114,0.8930038156292014,1,0,0.29499995708465576,0.8599999696016312,0.9558172821998596,1,0,6,46,0,1,1,0,0,0,0,False,False,False,False,False,True,True,False,True,False
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000388005__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000388005,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.33440127968788147,0.45308682322502136,0.06770146638154984,0.3853853568434715,0.14942272189612218,1,0,0.3399999737739563,1.875,0.3671451359987259,1,1,1,1,1,0,0,0,0,1,0,False,False,False,True,False,True,True,True,False,False
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000449365__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000449365,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.38986736536026,0.9201385974884033,0.43048766255378723,0.4896509349346161,0.4678508908645284,0,1,1.2000000476837158,0.24000000953674316,0.545380175113678,1,0,2,134,0,1,1,0,0,1,0,False,True,False,True,True,False,True,False,True,False
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.3026686906814575,0.5304062366485596,0.5101539492607117,0.0202522873878479,0.9618174033627233,1,0,1.100000023841858,0.925000011920929,0.4546227902173996,1,0,0,131,0,0,1,0,0,0,0,False,False,False,False,True,True,True,False,True,True
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000503195__pre2_label2_old_main,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000503195,tyy,2025_09_28_14_44_09,pre2_label2_old_main,session_level_split,test,rbf_kernel_ridge_context_no_subject,0.41697102785110474,0.6916792392730713,0.0,0.6916792392730713,0.0,1,0,1.590000033378601,1.844999998807907,0.659041166305542,1,1,2,0,0,1,0,0,0,1,0,False,False,False,True,True,True,True,True,True,True
