sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300,byx,2025_09_28_17_05_51,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.2129758596420288,0.9506800174713135,0.5861554741859436,0.3645245432853699,0.6165644206397035,1,0,0.41499996185302734,0.2200000286102295,0.5063665509223938,1,0,1,4,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000366800__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000366800,byx,2025_09_28_17_05_51,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.1715143918991089,0.32148969173431396,0.4812281131744385,0.1597384214401245,1.496869497054157,1,0,0.7950000762939453,0.4749999940395355,0.30437198281288147,1,0,2,10,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000372590__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000372590,byx,2025_09_28_17_05_51,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.9344388246536255,1.795423984527588,0.24169659614562988,1.553727388381958,0.13461811707345833,1,0,0.3599998950958252,1.4649999737739563,0.4569678232073784,0,0,2,12,0,1,1,1,0,1,1
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000484195__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000484195,byx,2025_09_28_17_05_51,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.8569732308387756,1.1178799867630005,0.19764181971549988,0.9202381670475006,0.17680057077307845,0,1,0.5249999761581421,1.5049999952316284,0.7456354275345802,1,1,3,21,0,1,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000546280__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000546280,byx,2025_09_28_17_05_51,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.07527074217796326,0.14695601165294647,0.1949107050895691,0.04795469343662262,1.3263200524921237,1,0,0.13999998569488525,1.0549999922513962,0.03558298945426941,0,0,3,2,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000028810__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000028810,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.19815616309642792,0.34609684348106384,0.2317388653755188,0.11435797810554504,0.6695780956702023,0,1,1.1250000149011612,0.1899999938905239,0.1485777497291565,0,0,1,8,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,1.0082828998565674,2.1975419521331787,0.42821595072746277,1.769326001405716,0.19486133145799048,1,0,0.02500009536743164,1.7100000083446503,0.2300027459859848,0,0,2,4,0,1,1,1,0,1,1
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000087445__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000087445,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.7898609042167664,1.2529720067977905,0.1878453940153122,1.0651266127824783,0.14991986492610238,1,0,0.22999989986419678,1.8299999982118607,1.0944178402423859,1,0,1,4,0,0,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.9016586542129517,1.7027480602264404,0.2168043553829193,1.4859437048435211,0.12732615026681487,1,0,0.009999990463256836,1.7750000059604645,1.4868379533290863,1,0,2,13,0,1,1,1,0,1,1
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000164040__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000164040,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.7204105854034424,1.257859230041504,0.29859066009521484,0.9592685699462891,0.23738002867408514,1,0,0.5349999666213989,1.4600000530481339,0.912609189748764,1,0,2,3,0,1,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.25757330656051636,0.9564404487609863,0.6057365536689758,0.3507038950920105,0.6333238566537758,1,0,0.11000001430511475,0.019999980926513672,0.5753439366817474,1,0,1,2,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000263965__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000263965,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.21268369257450104,0.36093398928642273,0.34299689531326294,0.01793709397315979,0.9503036718469714,1,0,0.19999992847442627,0.7700000032782555,0.38690078258514404,1,0,2,46,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000287425__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000287425,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.3778438866138458,0.47211211919784546,0.8037915825843811,0.33167946338653564,1.7025438447758647,1,0,0.41999995708465576,1.090000033378601,0.1518504023551941,0,0,3,2,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000319770__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000319770,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.1670730859041214,0.41032660007476807,0.4293118417263031,0.018985241651535034,1.0462686105362793,1,0,0.40000009536743164,0.7099999822676182,0.011546552181243896,0,0,1,8,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000341810__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000341810,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.19503195583820343,0.7436872720718384,0.49893948435783386,0.24474778771400452,0.6708995878977979,1,0,0.09000003337860107,0.7750000059604645,0.25461238622665405,0,0,3,4,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000411920__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000411920,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.6012507677078247,1.1828088760375977,0.2789280414581299,0.9038808345794678,0.23581835333577905,1,0,0.4650000333786011,0.8399999737739563,0.4621638357639313,0,0,7,11,0,1,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000450690__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000450690,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.1427808403968811,0.05899199843406677,0.21298816800117493,0.15399616956710815,3.610458598706808,0,1,0.7649999260902405,0.06499999761581421,0.11681168526411057,1,0,1,4,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000517355__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000517355,byx,2025_09_28_17_15_52,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.29849159717559814,0.16022101044654846,0.5833009481430054,0.4230799376964569,3.6406021065358414,1,0,0.2250000238418579,0.04500000178813934,0.3321053683757782,1,0,3,4,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000049910__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000049910,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.1404535323381424,0.4670493006706238,0.4570194482803345,0.010029852390289307,0.978525067105576,1,0,0.3400000333786011,0.16499999165534973,0.04375603795051575,0,0,4,12,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.5824858546257019,0.10297000408172607,0.7884634733200073,0.6854934692382812,7.657215131255246,0,1,1.0049999952316284,0.044999998062849045,0.7732548713684082,1,1,1,44,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000117195__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000117195,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.4794076383113861,1.0007719993591309,0.3899449110031128,0.6108270883560181,0.3896441060029894,1,0,0.18500006198883057,0.6600000262260437,0.6569989919662476,1,0,2,2,1,1,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.9239263534545898,1.3885834217071533,0.3569539487361908,1.0316294729709625,0.25706338067708184,1,0,0.3399999737739563,0.18500001728534698,1.1744475066661835,1,0,2,7,0,1,1,1,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000191805__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000191805,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.376334547996521,0.3572689890861511,0.6240754723548889,0.2668064832687378,1.7467944081886173,1,0,0.33500003814697266,0.08500000834465027,0.24190634489059448,1,0,5,2,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000225005__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000225005,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.17618653178215027,0.5108580589294434,0.5109192728996277,6.121397018432617e-05,1.0001198257894035,1,0,0.125,0.1300000101327896,0.0036545991897583008,0,0,5,1,0,1,0,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000248265__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000248265,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,1.2544828653335571,2.4600415229797363,0.41717270016670227,2.042868822813034,0.1695795360646596,1,0,0.2549999952316284,1.875,1.0115585327148438,0,0,2,2,1,1,1,1,0,1,1
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000265825__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000265825,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.21742567420005798,1.1597799062728882,0.4142184257507324,0.7455614805221558,0.3571526144834498,1,0,0.0,0.31000006198883057,0.7463152706623077,1,1,0,25,0,0,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.47380220890045166,0.007510185241699219,0.7647238969802856,0.7572137117385864,101.82490476190476,0,1,0.3200000524520874,1.9649999998509884,0.6955365538597107,1,0,0,34,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000283135__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000283135,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.42262929677963257,1.6858099699020386,0.37663519382476807,1.3091747760772705,0.22341497591608983,1,0,0.0,0.8799999952316284,1.3091747760772705,1,0,0,60,0,0,1,1,0,1,1
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000333065__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000333065,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.45039114356040955,0.9756389856338501,0.4197809100151062,0.5558580756187439,0.4302625419815345,1,0,0.13999998569488525,0.24499999731779099,0.6031547486782074,1,0,6,86,0,1,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.641274631023407,1.3728759288787842,0.42073753476142883,0.9521383941173553,0.30646435406952,1,0,0.4099999666213989,0.8450000286102295,0.25627148151397705,0,0,2,6,0,1,1,1,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000401810__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000401810,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.1110701784491539,0.5010839700698853,0.21388916671276093,0.28719480335712433,0.4268529417992162,1,0,0.39499998092651367,0.2549999952316284,0.39103756099939346,1,0,1,4,0,0,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000477025__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000477025,byx,2025_09_28_17_25_18,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.2637504041194916,1.1794936656951904,0.5114647746086121,0.6680288910865784,0.4336307938603096,1,0,0.07500004768371582,0.3450000286102295,0.673389196395874,1,0,1,10,0,0,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000048035__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000048035,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.340922474861145,0.8002340197563171,0.7190909385681152,0.0811430811882019,0.8986008102818334,1,0,0.125,0.03999999910593033,0.15898853540420532,0,0,2,2,1,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.3431607484817505,0.761661171913147,0.27481305599212646,0.4868481159210205,0.36080749042497295,1,0,0.3299999237060547,0.11500000208616257,0.2733984887599945,0,0,3,28,0,1,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.32828620076179504,0.16092000901699066,0.704667866230011,0.5437478572130203,4.378994697642659,1,0,0.4099999666213989,0.03500000014901161,0.42382289469242096,1,0,1,2,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.33788859844207764,0.6209880113601685,0.36043575406074524,0.2605522572994232,0.5804230475742553,1,0,0.16000008583068848,0.1250000037252903,0.27484285831451416,0,0,1,4,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000104170__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000104170,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.07348278909921646,0.31119316816329956,0.1880124807357788,0.12318068742752075,0.604166479121157,1,0,0.0,0.15000000223517418,0.0678088366985321,0,0,2,10,0,1,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000110425__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000110425,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.9534248113632202,2.1146390438079834,0.4449883997440338,1.6696506440639496,0.21043231990208175,1,0,0.31000006198883057,1.2899999469518661,0.8538599610328674,0,0,3,4,0,1,1,1,0,1,1
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000118155__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000118155,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.44157394766807556,0.3968881070613861,0.6137661933898926,0.21687808632850647,1.5464464227318413,1,0,0.3700000047683716,0.4299999922513962,0.1453767716884613,0,0,1,12,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000163465__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000163465,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.2896595597267151,0.2504551410675049,0.5407642126083374,0.2903090715408325,2.1591260227418765,1,0,0.2849999666213989,0.05999999865889549,0.24182996153831482,1,0,1,24,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000194205__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000194205,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.4072937071323395,0.7435100078582764,0.6363760828971863,0.10713392496109009,0.8559078911799781,1,0,0.020000040531158447,0.005000002682209015,0.4521061107516289,1,1,1,62,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.3568994104862213,0.040490150451660156,0.6987720727920532,0.6582819223403931,17.25782850884424,0,1,0.8999999761581421,0.6000000238418579,0.7316216826438904,1,0,0,98,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.516693115234375,0.9894275069236755,0.2192337065935135,0.770193800330162,0.22157632071009845,1,0,0.5350000262260437,1.1150000542402267,0.5905596911907196,1,0,3,2,0,1,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000258300__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000258300,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.24906416237354279,0.5928881764411926,0.20361261069774628,0.38927556574344635,0.34342498094654145,1,0,0.23999997973442078,0.12000000104308128,0.30805590003728867,1,0,3,4,0,1,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000284385__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000284385,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.7889198064804077,1.430467963218689,0.20376335084438324,1.2267046123743057,0.14244523895935168,1,0,0.13000011444091797,1.1299999952316284,0.6492987349629402,0,0,2,4,0,1,1,1,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.13097885251045227,0.241902694106102,0.28082531690597534,0.03892262279987335,1.1609019814504478,1,0,0.05000007152557373,0.004999998956918716,0.1429975926876068,1,0,1,4,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000359875__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000359875,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.4961443245410919,1.1491249799728394,0.20000292360782623,0.9491220563650131,0.17404801661569788,0,1,1.449999988079071,1.834999993443489,0.990886002779007,1,0,1,9,0,0,1,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000397655__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000397655,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.3062208890914917,0.1946040391921997,0.5855588912963867,0.390954852104187,3.0089760404102526,1,0,0.11000001430511475,0.7499999925494194,0.38247597217559814,1,0,0,10,0,0,1,0,0,0,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000466090__pre2_label2_old_main,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000466090,byx,2025_09_28_17_35_43,pre2_label2_old_main,session_level_split,train,formal_ridge_vehicle_context_no_subject,0.414404034614563,1.5961029529571533,0.5437039136886597,1.0523990392684937,0.340644638669029,1,0,0.034999966621398926,0.4249999523162842,1.0551241636276245,1,0,2,3,0,1,1,1,0,1,1
