old_v400_context__hzh__2025_09_26_21_03_19__00007,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,7,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,92.88,1758920692.165,91.68,94.68,3.0,context_residual,strong_active,primary,straight,-1.82297e-09,context_residual,trigger_idx/200Hz,18576.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.5594450393850003,5.151103884218519,4.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00008,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,8,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,134.5,1758920733.7849998,133.3,136.3,3.0,context_residual,extreme_active,secondary,straight,-8.20175e-10,context_residual,trigger_idx/200Hz,26900.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,2.479395714999998,14.428000000000036,5.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00009,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,9,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,137.1,1758920736.3849998,135.9,138.9,3.0,context_residual,extreme_active,primary,curve,-0.00534307,context_residual,trigger_idx/200Hz,27420.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,7.338220981000001,3.832149413264321,5.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00010,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,10,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,146.4,1758920745.685,145.2,148.2,3.0,context_residual,extreme_active,secondary,curve,-0.00687174,context_residual,trigger_idx/200Hz,29280.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.667007285,12.657072611771689,6.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00011,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,11,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,148.56,1758920747.8449998,147.36,150.36,3.0,context_residual,medium_active,primary,curve,-0.00687174,context_residual,trigger_idx/200Hz,29712.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.8580097849999992,4.318613414042229,6.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00012,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,12,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,150.975,1758920750.2599998,149.775,152.775,3.0,context_residual,weak,secondary,curve,-0.000117551,context_residual,trigger_idx/200Hz,30195.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.2965170499999998,12.315055644595777,6.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00013,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,13,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,161.17,1758920760.455,159.97,162.97,3.0,context_residual,strong_active,secondary,straight,-3.10773e-11,context_residual,trigger_idx/200Hz,32234.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,2.2500042475,13.729933333333388,7.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00014,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,14,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,162.975,1758920762.2599998,161.775,164.775,3.0,context_residual,strong_active,secondary,straight,-9.19255e-10,context_residual,trigger_idx/200Hz,32595.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.7781332425,16.580333333333346,7.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00015,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,15,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,165.68,1758920764.965,164.48,167.48,3.0,context_residual,strong_active,primary,straight,8.88178e-10,context_residual,trigger_idx/200Hz,33136.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,4.578711559500001,14.08000000000002,7.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00016,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,16,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,172.085,1758920771.37,170.885,173.885,3.0,context_residual,medium_active,secondary,straight,6.21546e-11,context_residual,trigger_idx/200Hz,34417.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.6912088899999995,9.403795521988693,7.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00017,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,17,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,181.285,1758920780.57,180.085,183.085,3.0,context_residual,medium_active,primary,straight,-4.16086e-10,context_residual,trigger_idx/200Hz,36257.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,2.017036354,14.428000000000036,8.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00018,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,18,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,186.575,1758920785.86,185.375,188.31,2.9350000000000023,context_residual,medium_active,secondary,straight,9.1617e-10,context_residual,trigger_idx/200Hz,37315.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.41969215,16.290333333333297,8.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00019,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,19,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,188.895,1758920788.1799998,188.41,190.695,2.2849999999999966,context_residual,weak,secondary,straight,0.0,context_residual,trigger_idx/200Hz,37779.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.7278164374999997,13.729933333333332,8.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00020,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,20,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,193.24,1758920792.5249999,192.04,193.87,1.8300000000000125,context_residual,weak,secondary,straight,-2.48447e-09,context_residual,trigger_idx/200Hz,38648.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.6809351765500002,21.06033333333333,8.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00021,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,21,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,202.14,1758920801.425,201.745,203.94,2.194999999999993,context_residual,strong_active,primary,straight,-1.06821e-09,context_residual,trigger_idx/200Hz,40428.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,2.21684825625,15.824666666666664,9.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00022,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,22,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,221.75,1758920821.0349998,221.125,223.55,2.4250000000000114,context_residual,extreme_active,secondary,straight,-9.44169e-10,context_residual,trigger_idx/200Hz,44350.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.5500517765,13.613999999999995,10.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00023,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,23,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,223.9,1758920823.185,222.7,225.7,3.0,context_residual,extreme_active,primary,straight,1.30426e-09,context_residual,trigger_idx/200Hz,44780.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,5.7384068575,16.580666666666577,10.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00024,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,24,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,226.59,1758920825.8749998,225.39,228.39,3.0,context_residual,medium_active,secondary,straight,1.30426e-09,context_residual,trigger_idx/200Hz,45318.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.184084706,3.762613041607229,10.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00025,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,25,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,228.4,1758920827.685,227.2,230.2,3.0,context_residual,extreme_active,secondary,straight,-2.69561e-09,context_residual,trigger_idx/200Hz,45680.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,4.468070455,5.830608088038329,10.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00026,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,26,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,230.21,1758920829.495,229.01,232.01,3.0,context_residual,extreme_active,secondary,straight,-6.21546e-11,context_residual,trigger_idx/200Hz,46042.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,5.092761635,33.513333333333215,10.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00027,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,27,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,233.195,1758920832.4799998,231.995,234.995,3.0,context_residual,strong_active,secondary,straight,-1.55386e-11,context_residual,trigger_idx/200Hz,46639.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,2.1008114505,14.486466666666642,10.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00028,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,28,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,240.805,1758920840.09,239.73,242.605,2.875,context_residual,extreme_active,secondary,straight,9.19255e-10,context_residual,trigger_idx/200Hz,48161.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.2811963205,28.21623333333334,10.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00029,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,29,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,251.225,1758920850.5099998,250.025,252.61,2.585000000000008,context_residual,weak,secondary,straight,8.20118e-10,context_residual,trigger_idx/200Hz,50245.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.639970125,21.23533333333333,11.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00030,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,30,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,255.775,1758920855.06,254.74,257.575,2.8349999999999795,context_residual,weak,primary,straight,-8.20118e-10,context_residual,trigger_idx/200Hz,51155.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.68865830075,13.5556,11.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00031,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,31,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,286.715,1758920885.9999998,285.515,288.515,3.0,context_residual,extreme_active,secondary,curve,-0.00615859,context_residual,trigger_idx/200Hz,57343.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,5.077278393750001,9.513140729467995,12.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00032,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,32,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,288.555,1758920887.84,287.355,290.355,3.0,context_residual,extreme_active,primary,curve,0.00675775,context_residual,trigger_idx/200Hz,57711.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,5.521210275,7.944233429062389,12.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00033,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,33,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,293.255,1758920892.54,292.63,295.055,2.4250000000000114,context_residual,extreme_active,secondary,curve,-0.00629022,context_residual,trigger_idx/200Hz,58651.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.7331785750000006,17.806666666666676,12.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00034,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,34,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,295.07,1758920894.3549998,293.87,296.87,3.0,context_residual,extreme_active,secondary,curve,0.00639073,context_residual,trigger_idx/200Hz,59014.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,4.781000347499999,16.94215984740855,12.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00035,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,35,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,310.65,1758920909.935,309.45,312.45,3.0,context_residual,strong_active,secondary,straight,-9.50332e-10,context_residual,trigger_idx/200Hz,62130.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,2.28136527,18.791733333333354,13.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00036,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,36,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,313.205,1758920912.4899998,312.005,315.005,3.0,context_residual,strong_active,primary,straight,3.10773e-11,context_residual,trigger_idx/200Hz,62641.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,3.3672834650000003,27.110666666666727,13.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00037,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,37,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,322.01,1758920921.2949998,320.81,323.755,2.944999999999993,context_residual,strong_active,secondary,straight,-8.57101e-10,context_residual,trigger_idx/200Hz,64402.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,1.6971843250000005,10.342692619928895,14.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00038,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,38,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,326.065,1758920925.35,325.08,327.865,2.785000000000025,context_residual,strong_active,primary,straight,-1.24309e-10,context_residual,trigger_idx/200Hz,65213.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,2.3458392750000003,17.33706666666668,14.0,,
old_v400_context__hzh__2025_09_26_21_03_19__00039,old_v400_context_trigger_idx,2,hzh,2025_09_26_21_03_19,39,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,01_datasets/多模态数据/被试数据集合/hzh/event/Entity_Recording_2025_09_26_21_03_19_vehicle_aligned_cleaned_events_v400_context.csv,335.275,1758920934.56,334.855,337.075,2.2199999999999704,context_residual,weak,secondary,straight,-6.21548e-11,context_residual,trigger_idx/200Hz,67055.0,old processed v400 context event table; reference only,medium_old_processed_anchor_unverified,old_reference_needs_raw_validation,True,0.7412720539499998,13.846266666666674,15.0,,
