model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,405,0.8040293622443802,0.6992223089543134,0.8664658439098535,1.0180645375340074,102,1.0,1.0,0.0,1.5605000257492065
zero_delta,val,101,0.7385939485869636,0.6874449881305267,0.7729804489949946,1.1264775631451371,22,1.0,1.0,0.0,1.5605000257492065
zero_delta,test,75,0.3291419143162557,0.3379698423455266,0.3258334477091895,0.3798243851121515,4,1.0,1.0,0.0,1.5605000257492065
linear_trend_from_last_rate,train,405,6.425452950390017,2.6869334133743834,7.991226392066963,5.057502665729435,102,0.7450980392156863,0.5882352941176471,0.4215686274509804,1.5605000257492065
linear_trend_from_last_rate,val,101,8.214037105991991,3.349082616197634,10.234301571182195,7.2125459900586915,22,0.7727272727272727,0.6818181818181818,0.4090909090909091,1.5605000257492065
linear_trend_from_last_rate,test,75,3.0001139619162576,1.3036568962640744,3.7204156559305397,1.9091408175881952,4,1.0,0.5,0.5,1.5605000257492065
train_global_mean,train,405,0.8011775827041779,0.6953015273010605,0.8640916222739997,0.975915014118324,102,0.5686274509803921,1.0,0.0,1.5605000257492065
train_global_mean,val,101,0.7438581035491848,0.6959029915676946,0.7766046508770634,1.0493386141439476,22,0.5454545454545454,1.0,0.0,1.5605000257492065
train_global_mean,test,75,0.32922770632386744,0.3408109559794208,0.3240562859199685,0.4053576146904379,4,0.5,1.0,0.0,1.5605000257492065
train_category_mean,train,405,0.8004900891454743,0.694818363982657,0.8632724468075793,0.973769892954532,102,0.5686274509803921,1.0,0.0,1.5605000257492065
train_category_mean,val,101,0.7432023588682052,0.6973228324267552,0.7747896108850496,1.0513173689936648,22,0.5454545454545454,1.0,0.0,1.5605000257492065
train_category_mean,test,75,0.3301375296142167,0.34369228702186694,0.3237641376000766,0.4080053620878607,4,0.5,1.0,0.0,1.5605000257492065
train_context_mean,train,405,0.7972372391099051,0.6938444777757511,0.8588162773354074,0.9566099467836781,102,0.5,1.0,0.0,1.5605000257492065
train_context_mean,val,101,0.7377109646115099,0.6980504126050866,0.7655174802681716,1.016574226393558,22,0.3181818181818182,1.0,0.0,1.5605000257492065
train_context_mean,test,75,0.3434316070925778,0.34452739505816965,0.34519887237077335,0.42301889730927844,4,0.5,1.0,0.0,1.5605000257492065
torch_linear_vehicle_context,train,405,0.6658337476185578,0.5123851600936943,0.7510775534159371,0.5917124403111729,102,0.14705882352941177,0.5784313725490197,0.7156862745098039,1.5605000257492065
torch_linear_vehicle_context,val,101,0.7431727645705406,0.6419224509999938,0.8052082043672749,0.5825555472090693,22,0.45454545454545453,0.7727272727272727,0.6818181818181818,1.5605000257492065
torch_linear_vehicle_context,test,75,0.3566895993419768,0.33428510990644206,0.3726095462219124,0.45324594729579987,4,0.5,1.0,0.25,1.5605000257492065
torch_mlp256_vehicle_context,train,405,0.5294471611822973,0.39254200707537495,0.6041876252145539,0.4056306942561526,102,0.13725490196078433,0.18627450980392157,0.9509803921568627,1.5605000257492065
torch_mlp256_vehicle_context,val,101,0.689602714066464,0.5906328140226293,0.7501764090017778,0.45028337688729314,22,0.3181818181818182,0.36363636363636365,0.9090909090909091,1.5605000257492065
torch_mlp256_vehicle_context,test,75,0.37449433088659123,0.3433378089147039,0.39527829893025257,0.4177209952815125,4,0.0,0.75,0.75,1.5605000257492065
torch_mlp512_vehicle_context,train,405,0.503596484170629,0.38155301825062304,0.5709454146798628,0.40600864320625496,102,0.10784313725490197,0.11764705882352941,0.9705882352941176,1.5605000257492065
torch_mlp512_vehicle_context,val,101,0.6810080536087451,0.5891404158568204,0.7375991738444064,0.4388421495067011,22,0.3181818181818182,0.3181818181818182,0.9090909090909091,1.5605000257492065
torch_mlp512_vehicle_context,test,75,0.39055486049374705,0.3523328606049883,0.41523248092492115,0.4790613050603618,4,0.0,0.5,0.5,1.5605000257492065
