episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1,raw_feature_ok_v1_2,z_range_v1_2,z_rate_peak_v1_2,pitch_range_v1_2,pitch_rate_peak_v1_2,lat_offset_range_raw_v1_2,speed_range_raw_v1_2,brake_range_raw_v1_2,roll_range_raw_v1_2,ay_abs_peak_raw_v1_2,yaw_rate_abs_peak_raw_v1_2,duration_over_15s_v1_2,duration_over_20s_v1_2,height_jump_suspected_v1_2,pitch_jump_suspected_v1_2,lat_offset_extreme_suspected_v1_2,speed_range_extreme_suspected_v1_2,offroad_or_road_recovery_suspected_v1_2,v1_2_decision,v1_2_decision_cn,v1_2_decision_detail_cn,is_train_candidate_v1_2,is_deferred_v1_2,is_control_candidate_v1_2,is_discarded_v1_2,review_panel_v1_2_path,raw_feature_ok_v1_3,z_residual_range_v1_3,z_residual_rate_peak_v1_3,z_trend_ratio_v1_3,z_monotonic_fraction_v1_3,lat_offset_adjacent_jump_peak_v1_3,lat_offset_large_jump_count_v1_3,speed_drop_from_start_v1_3,speed_drop_peak_to_peak_v1_3,brake_peak_v1_3,pitch_residual_range_v1_3,road_grade_like_z_v1_3,z_transient_suspected_v1_3,lat_offset_jump_suspected_v1_3,speed_brake_response_suspected_v1_3,roadedge_or_offroad_suspected_v1_3,v1_3_decision,v1_3_decision_cn,v1_3_decision_detail_cn,is_train_candidate_v1_3,is_deferred_v1_3,is_control_candidate_v1_3,is_discarded_v1_3,review_panel_v1_3_path,z_start_median_v1_4,z_min_after_start_v1_4,z_max_after_start_v1_4,z_drop_from_start_v1_4,z_rise_from_start_v1_4,z_drop_large_keep_v1_4,v1_4_decision,v1_4_decision_cn,v1_4_decision_detail_cn,is_train_candidate_v1_4,is_deferred_v1_4,is_control_candidate_v1_4,is_discarded_v1_4,review_panel_v1_4_path,v1_5_decision,v1_5_decision_cn,v1_5_decision_detail_cn,is_train_candidate_v1_5,is_deferred_v1_5,is_control_candidate_v1_5,is_discarded_v1_5,review_panel_v1_5_path,v1_8_decision,v1_8_decision_cn,v1_8_decision_detail_cn,is_train_candidate_v1_8,is_deferred_v1_8,is_control_candidate_v1_8,is_discarded_v1_8,original_episode_start_s_v1_8,model_anchor_s_v1_8,model_anchor_source_v1_8,ignored_start_like_vehicle_onset_v1_8,stable_prefix_removed_s_v1_8,stable_prefix_trimmed_v1_8,model_obs_start_s_v1_8,model_obs_end_s_v1_8,model_label_start_s_v1_8,model_label_end_s_v1_8,review_panel_v1_8_path,road_coord_map_status_v1_9,road_coord_modules_seen_v1_9,road_coord_instances_seen_v1_9,road_coord_dominant_module_v1_9,road_coord_dominant_instance_v1_9,road_coord_curve_modules_seen_v1_9,road_coord_curve_sample_count_v1_9,road_coord_is_curve_v1_9,road_coord_anchor_module_v1_9,road_coord_anchor_instance_v1_9,road_coord_anchor_curvature_v1_9,road_coord_anchor_nearest_dist_v1_9,road_coord_anchor_vehicle_x_v1_9,road_coord_anchor_vehicle_y_v1_9,road_coord_nearest_dist_median_v1_9,road_coord_nearest_dist_min_v1_9,road_coord_nearest_dist_max_v1_9,road_coord_mapping_quality_v1_9,vehicle_lane_curvature_anchor_v1_9,vehicle_lane_curvature_abs_max_sampled_v1_9,vehicle_lateral_distance_anchor_v1_9,vehicle_lateral_distance_abs_max_sampled_v1_9,vehicle_lane_curvature_curve_hint_v1_9,road_coord_sample_trace_v1_9,v1_9_decision,v1_9_decision_cn,v1_9_decision_detail_cn,is_train_candidate_v1_9,is_deferred_v1_9,is_control_candidate_v1_9,is_discarded_v1_9,review_panel_v1_9_path
rec_v1_byx_2025_09_28_17_05_51_0004,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,4,153.075,154.715,1.6400000000000148,154.215,154.21,153.105,154.215,153.73,驾驶员先动,-1.1050000000000182,极强,1,4.0,4.0,1.8997,制动为主,坐标风险高,True,False,False,True,0.8,116.3740588235294,0.3597079999999999,0.0118543294117647,0.0033366194117647,0.0048262144117647,0.0371089411764705,0.0562531141868219,0.1471742647058823,13.159794117647053,3.488929117647059,151.075,156.715,,,148.45,-5.444999999999993,review,需要复核,窗口/坐标风险,人工复核后再决定,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0004.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_需要复核\rec_v1_byx_2025_09_28_17_05_51_0004.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0004_3d.png,True,True,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True,True,0.0057,0.0351999999999037,0.01586886,0.0587171,3.49886,13.182000000000002,0.1696308,0.0036434249999999,0.361448,0.0118651,False,False,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,True,0.0055922752781728,0.0314178296794317,0.9811009259952326,0.6560121765601218,1.74943,2,13.182000000000002,13.182000000000002,0.18997,0.0127516991931758,False,False,True,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,-0.1483682499999999,-0.14996,-0.14426,0.00159175,0.0041082499999999,False,discard_prior_review,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_noncurve_prior_review,非弯道已舍弃或不适合作为当前候选：继承 v1.5,非弯道已舍弃或不适合作为当前候选：继承 v1.5,False,False,False,True,153.075,153.105,驾驶员动作,False,0.0300000000000011,False,151.105,153.105,153.105,159.105,,ok,curve1,curve1,curve1,curve1,curve1,8,True,curve1,curve1,-0.0072689838864958,35.59397968439024,3985.24,4.68594,49.662681410519305,34.985268147073434,53.733753227209995,high,8.20175e-10,2.96512e-08,-1.31101,1.74191,False,model_anchor:curve1:35.6:0.00000;episode_start:curve1:35.0:-0.00000;vehicle_response:curve1:51.2:0.00000;condition_peak:curve1:51.2:0.00000;episode_end:curve1:53.7:0.00000;episode_q25:curve1:42.4:0.00000;episode_q50:curve1:48.1:-0.00000;episode_q75:curve1:51.9:-0.00000,train_curve_coord_valid_normal_or_weak,道路坐标确认在弯道，车辆动态较弱或更像正常过弯，作为弯道普通/弱侧倾训练候选,道路坐标确认在弯道，车辆动态较弱或更像正常过弯，作为弯道普通/弱侧倾训练候选,True,False,False,False,
rec_v1_byx_2025_09_28_17_05_51_0005,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,5,158.04,183.55,25.51000000000002,159.71,158.81,158.06,159.71,178.91,驾驶员先动,-0.75,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,91.6337411764706,6.704544411764705,0.3955263235294117,0.4701772647058824,0.0947753647058823,4.664638235294118,15.97875294118921,0.529244,36.27670882352941,3.4680785294117644,156.04,185.55,curve1,弯道路段,171.265,0.4699999999999704,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0005.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0005.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0005_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.002543,1.3374999999957708,0.0848415954,0.108045,3.49884,36.2878,0.529244,0.1879764,6.71268,0.396939,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 25.51 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0005_rec_v1_byx_2025_09_28_17_05_51_0005.png,True,2.547842255163771,1.0502905745542392,0.3638452852290619,0.8594806467417933,1.74803,16,36.2878,36.2878,0.499244,0.0801065389562266,False,True,True,True,True,defer_roadedge_or_offroad_long,20 秒以上且存在路边/上下马路风险，暂不进入主训练,持续时间 25.51 秒且存在路边/上下马路风险，暂不进入主训练,False,True,False,False,,-0.1499147499999999,-7.14619,-0.143647,6.99627525,0.0062677499999999,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=7.00m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0005_rec_v1_byx_2025_09_28_17_05_51_0005.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0005_rec_v1_byx_2025_09_28_17_05_51_0005.png,train_curve_smooth_downhill_normal_or_weak,弯道训练候选：高度连续平滑下降，侧倾较弱或更像正常过弯,弯道训练候选：高度连续平滑下降，侧倾较弱或更像正常过弯,True,False,False,False,158.04,158.06,驾驶员动作,False,0.0200000000000102,False,156.06,158.06,158.06,164.06,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_8_anchor_curve_revised\figures\review_panels_v1_8\02_弯道_平滑下坡普通或弱侧倾_纳入\0005_rec_v1_byx_2025_09_28_17_05_51_0005.png,ok,curve1,curve1,curve1,curve1,curve1,8,True,curve1,curve1,-0.0072980238183299,9.084826077608701,4138.96,5.22411,77.40027657383132,8.335748390117777,282.55317328411775,medium,-8.20175e-10,0.0101126,-0.772952,1.71607,True,model_anchor:curve1:9.1:-0.00000;episode_start:curve1:9.5:0.00000;vehicle_response:curve1:8.3:0.01011;condition_peak:curve1:28.3:0.00773;episode_end:curve1:281.1:0.00006;episode_q25:curve1:126.5:-0.00699;episode_q50:curve1:250.5:-0.00699;episode_q75:curve1:282.6:-0.00013,train_curve_coord_valid_roll_candidate,道路坐标确认在弯道，且车辆侧倾/横滚/横向动态明显，可作为弯道极限或近极限候选,道路坐标确认在弯道，且车辆侧倾/横滚/横向动态明显，可作为弯道极限或近极限候选,True,False,False,False,
rec_v1_byx_2025_09_28_17_05_51_0006,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,6,189.26,199.955,10.695000000000022,190.915,190.25,190.095,190.915,196.34,驾驶员先动,-0.1550000000000011,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,117.27747058823527,5.318110588235294,0.2446968823529411,0.3794794999999999,0.0767942205882352,2.854135588235294,10.46176716263735,0.0,13.452764705882345,3.4723155882352943,187.26,201.955,middle_section,连续超车负荷事件段,196.75,2.142499999999984,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0006.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0006.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0006_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.0094499999999992,0.0330000000000154,0.00755487,0.0277498,3.49696,13.453999999999994,0.0,0.1399304,5.3184,0.245007,False,False,False,False,False,False,False,train_target_extreme,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\01_主训练_目标极限事件\0006_rec_v1_byx_2025_09_28_17_05_51_0006.png,True,0.0097767464320801,0.0328089202150961,1.0345763420191514,0.6718859546623043,1.7483,6,4.481999999999999,13.453999999999994,0.03,0.0080599322731888,False,False,True,False,False,train_target_extreme,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\01_主训练_目标极限事件\0006_rec_v1_byx_2025_09_28_17_05_51_0006.png,-7.1441175,-7.14556,-7.13611,0.0014424999999995,0.0080074999999997,False,train_target_extreme,继承 v1.3：目标极限事件，保留为训练候选,继承 v1.3：目标极限事件，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\03_普通保留训练样本抽查\0006_rec_v1_byx_2025_09_28_17_05_51_0006.png,train_target_extreme,继承 v1.4：目标极限事件，保留为当前主训练候选,继承 v1.4：目标极限事件，保留为当前主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0006_rec_v1_byx_2025_09_28_17_05_51_0006.png,train_noncurve_target_extreme,非弯道主训练候选：继承 v1.5，作为当前主训练集,非弯道主训练候选：继承 v1.5，作为当前主训练集,True,False,False,False,189.26,190.095,驾驶员动作,False,0.835000000000008,False,188.095,190.095,190.095,196.095,,ok,middle_section,section3,middle_section,section3,,0,False,middle_section,section3,-2.2752608331005893e-13,279.9454098143929,4462.22,-499.282,280.651225696452,279.9454098143929,283.76594979107205,medium,4.44089e-10,9.8141e-10,0.658399,1.72802,False,model_anchor:middle_section:279.9:0.00000;episode_start:middle_section:280.1:0.00000;vehicle_response:middle_section:280.1:-0.00000;condition_peak:middle_section:281.0:0.00000;episode_end:middle_section:282.6:0.00000;episode_q25:middle_section:282.3:0.00000;episode_q50:middle_section:280.3:-0.00000;episode_q75:middle_section:283.8:0.00000,train_noncurve_target_extreme,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,True,False,False,False,
rec_v1_byx_2025_09_28_17_05_51_0007,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,7,219.17,228.175,9.005000000000024,220.31,220.135,219.955,220.31,222.415,驾驶员先动,-0.1799999999999784,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,113.215,7.936059411764706,0.5199608235294118,0.7027885588235294,0.110123294117647,3.747250294117647,10.819016851204648,0.0897171,16.490411764705897,3.4023652941176468,217.17,230.175,fix_road,施工/维修变道/道路受限,223.115,-0.5575000000000045,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0007.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0007.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0007_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.0159799999999998,0.09050000000002,0.01074599,0.0318427,3.49034,16.497000000000014,0.0897171,0.1961674,8.03359,0.520831,False,False,False,False,False,False,False,train_target_extreme,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\01_主训练_目标极限事件\0007_rec_v1_byx_2025_09_28_17_05_51_0007.png,True,0.0159472760250034,0.0762697427464847,0.9979521918024814,0.6788787121842909,1.74497,10,16.497000000000014,16.497000000000014,0.0597171,0.0084110568688471,False,False,True,False,False,train_target_extreme,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\01_主训练_目标极限事件\0007_rec_v1_byx_2025_09_28_17_05_51_0007.png,-7.14454,-7.14739,-7.13141,0.0028499999999995,0.0131300000000003,False,train_target_extreme,继承 v1.3：目标极限事件，保留为训练候选,继承 v1.3：目标极限事件，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\03_普通保留训练样本抽查\0007_rec_v1_byx_2025_09_28_17_05_51_0007.png,train_target_extreme,继承 v1.4：目标极限事件，保留为当前主训练候选,继承 v1.4：目标极限事件，保留为当前主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0007_rec_v1_byx_2025_09_28_17_05_51_0007.png,train_noncurve_target_extreme,非弯道主训练候选：继承 v1.5，作为当前主训练集,非弯道主训练候选：继承 v1.5，作为当前主训练集,True,False,False,False,219.17,219.955,驾驶员动作,False,0.785000000000025,False,217.955,219.955,219.955,225.955,,ok,middle_section|fix_road,section3|fix_road,middle_section,section3,,0,False,middle_section,section3,0.0,280.335904503684,4474.77,-1525.5,280.82541111839515,278.37984996036414,284.97347398060754,medium,1.77634e-09,2.24843e-09,1.00883,1.67916,False,model_anchor:middle_section:280.3:0.00000;episode_start:middle_section:280.0:-0.00000;vehicle_response:middle_section:280.6:-0.00000;condition_peak:middle_section:281.0:-0.00000;episode_end:fix_road:282.3:0.00000;episode_q25:fix_road:282.9:0.00000;episode_q50:fix_road:278.4:0.00000;episode_q75:fix_road:285.0:0.00000,train_noncurve_target_extreme,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_9_coord_curve_revised\figures\review_panels_v1_9\03_非弯道主训练候选\0007_rec_v1_byx_2025_09_28_17_05_51_0007.png
rec_v1_byx_2025_09_28_17_05_51_0009,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,9,257.82,267.285,9.465000000000032,258.86,258.425,258.265,258.86,266.095,驾驶员先动,-0.160000000000025,极强,4,4.0,4.0,2.798527719633097,方向盘快速操作,正常,True,False,True,True,0.8,111.67166176470587,4.914154705882353,0.1779825588235294,0.2640873823529411,0.0704218617647058,2.325115294117647,6.130413667808021,0.0,10.46691176470587,3.487218235294118,255.82,269.285,fix_road,施工/维修变道/道路受限,264.921,2.368499999999983,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0009.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0009.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0009_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.0070299999999994,0.0205000000000836,0.00638876,0.0128888,3.49844,10.468999999999994,0.0,0.1241781,4.91931,0.178149,False,False,False,False,False,False,False,train_target_extreme,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\01_主训练_目标极限事件\0009_rec_v1_byx_2025_09_28_17_05_51_0009.png,True,0.0056566957152748,0.0227633205952522,0.8046508841074412,0.5650911011354635,1.74922,6,2.92049999999999,10.468999999999994,0.03,0.005252279217653,False,False,True,False,False,train_target_extreme,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\01_主训练_目标极限事件\0009_rec_v1_byx_2025_09_28_17_05_51_0009.png,-7.1436125,-7.14511,-7.13808,0.0014975000000001,0.0055324999999992,False,train_target_extreme,继承 v1.3：目标极限事件，保留为训练候选,继承 v1.3：目标极限事件，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\03_普通保留训练样本抽查\0009_rec_v1_byx_2025_09_28_17_05_51_0009.png,train_target_extreme,继承 v1.4：目标极限事件，保留为当前主训练候选,继承 v1.4：目标极限事件，保留为当前主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0009_rec_v1_byx_2025_09_28_17_05_51_0009.png,train_noncurve_target_extreme,非弯道主训练候选：继承 v1.5，作为当前主训练集,非弯道主训练候选：继承 v1.5，作为当前主训练集,True,False,False,False,257.82,258.265,驾驶员动作,False,0.4449999999999932,False,256.265,258.265,258.265,264.265,,ok,fix_road,fix_road,fix_road,fix_road,,0,False,fix_road,fix_road,-2.2735771677813799e-13,280.16880332248377,4487.61,-2623.28,280.68607517475425,279.39217703440767,283.74543264560003,medium,6.21546e-11,7.10524e-09,0.796331,1.67356,False,model_anchor:fix_road:280.2:0.00000;episode_start:fix_road:279.8:-0.00000;vehicle_response:fix_road:280.3:-0.00000;condition_peak:fix_road:281.0:0.00000;episode_end:fix_road:282.1:-0.00000;episode_q25:fix_road:283.7:-0.00000;episode_q50:fix_road:279.4:0.00000;episode_q75:fix_road:281.9:0.00000,train_noncurve_target_extreme,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,True,False,False,False,
