model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,882,0.8926045687241231,0.6946466665412154,1.0041045946640477,1.0950501415616667,221,1.0,1.0,0.0,1.533879041671753
zero_delta,val,251,0.7082293985819691,0.6124211737454401,0.7670884062561125,0.9582538649558546,43,1.0,1.0,0.0,1.533879041671753
zero_delta,test,356,0.8966421017655818,0.7043696301923239,1.0046396508102005,1.1209004285802222,98,1.0,1.0,0.0,1.533879041671753
linear_trend_from_last_rate,train,882,6.195309113433027,2.5866103665461435,7.7058142867591535,5.00849082963351,221,0.8280542986425339,0.4343891402714932,0.6153846153846154,1.533879041671753
linear_trend_from_last_rate,val,251,7.017129647511882,2.838537112357776,8.747066332982376,5.58978680779497,43,0.8372093023255814,0.27906976744186046,0.7441860465116279,1.533879041671753
linear_trend_from_last_rate,test,356,6.061514233544849,2.517720930904195,7.5416790310528246,4.946154601603492,98,0.8571428571428571,0.4387755102040816,0.6020408163265306,1.533879041671753
train_global_mean,train,882,0.8920236280031794,0.6944575893959398,1.0033374763373661,1.036210389288307,221,0.5113122171945701,1.0,0.0,1.533879041671753
train_global_mean,val,251,0.7078966356002714,0.6128040814246994,0.76637496028882,0.8996010659581637,43,0.3953488372093023,1.0,0.0,1.533879041671753
train_global_mean,test,356,0.8973448370053979,0.704443902586412,1.0056432399198032,1.0632622727847612,98,0.4897959183673469,1.0,0.0,1.533879041671753
train_category_mean,train,882,0.8843780409689878,0.6890312395335876,0.9944874396492329,0.9881200787786588,221,0.416289592760181,0.995475113122172,0.049773755656108594,1.533879041671753
train_category_mean,val,251,0.7071214481377169,0.6163692119963315,0.7633132677966918,0.8509089732282903,43,0.5116279069767442,1.0,0.0,1.533879041671753
train_category_mean,test,356,0.9010491931284884,0.6978864924232586,1.0141799623615144,1.009685347517599,98,0.5408163265306123,1.0,0.07142857142857142,1.533879041671753
train_context_mean,train,882,0.8863725028228121,0.6915910118351847,0.9962862015851182,1.0196344903934231,221,0.5113122171945701,0.9909502262443439,0.013574660633484163,1.533879041671753
train_context_mean,val,251,0.704939598783177,0.6140225055279076,0.7611993828593091,0.890342112823549,43,0.3953488372093023,1.0,0.0,1.533879041671753
train_context_mean,test,356,0.8935172318076131,0.7069381104551736,0.9987832654204187,1.0605541119954334,98,0.4897959183673469,1.0,0.0,1.533879041671753
torch_linear_vehicle_context,train,882,0.729601707561172,0.5604378198746327,0.8237331822231352,0.4989758196483258,221,0.1583710407239819,0.3574660633484163,0.9049773755656109,1.533879041671753
torch_linear_vehicle_context,val,251,0.7056653016156326,0.5935191659443887,0.7727036896462643,0.4781457577865437,43,0.27906976744186046,0.4418604651162791,0.813953488372093,1.533879041671753
torch_linear_vehicle_context,test,356,0.855075414800553,0.6845103848465809,0.9523933917181221,0.6304971623365908,98,0.16326530612244897,0.3469387755102041,0.8979591836734694,1.533879041671753
torch_mlp256_vehicle_context,train,882,0.3517615602453554,0.2929638417150691,0.3862814309007344,0.26503954858196027,221,0.058823529411764705,0.08144796380090498,0.9547511312217195,1.533879041671753
torch_mlp256_vehicle_context,val,251,0.5903634819443409,0.45899771813010354,0.6642976681048323,0.36166582295144223,43,0.16279069767441862,0.18604651162790697,0.9069767441860465,1.533879041671753
torch_mlp256_vehicle_context,test,356,0.7937174677752662,0.5738728318220196,0.9119841593822292,0.4871267030617939,98,0.19387755102040816,0.2857142857142857,0.8979591836734694,1.533879041671753
torch_mlp512_vehicle_context,train,882,0.3186108701595178,0.26487726263958405,0.35034895301448454,0.2416895842031827,221,0.04524886877828054,0.07692307692307693,0.9683257918552036,1.533879041671753
torch_mlp512_vehicle_context,val,251,0.5933855092444145,0.4624984464103793,0.6675453628884712,0.3490186007730514,43,0.23255813953488372,0.23255813953488372,0.9302325581395349,1.533879041671753
torch_mlp512_vehicle_context,test,356,0.7972542103572186,0.57647779716092,0.9160756496129298,0.4733888764850654,98,0.21428571428571427,0.29591836734693877,0.9183673469387755,1.533879041671753
