model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,920,0.8781765430568611,0.6825111317687432,0.9882821245151917,1.0737901570680348,230,1.0,1.0,0.0,1.5010270178318024
zero_delta,val,270,0.6850582022200191,0.5925977971452189,0.7418677594957157,0.9125926690797012,47,1.0,1.0,0.0,1.5010270178318024
zero_delta,test,371,0.8793523715862184,0.6908307886556121,0.9852531391510977,1.0901132412439944,99,1.0,1.0,0.0,1.5010270178318024
linear_trend_from_last_rate,train,920,6.083320966037389,2.5395670697570547,7.566585729673073,4.897454161670707,230,0.8260869565217391,0.43043478260869567,0.6173913043478261,1.5010270178318024
linear_trend_from_last_rate,val,270,6.7992377022206565,2.7492458870088554,8.475699300806708,5.39388039490139,47,0.8085106382978723,0.2765957446808511,0.7446808510638298,1.5010270178318024
linear_trend_from_last_rate,test,371,5.964029892394324,2.47690067328971,7.420467845634512,4.8569891712891256,99,0.8585858585858586,0.43434343434343436,0.6060606060606061,1.5010270178318024
train_global_mean,train,920,0.8776646639444537,0.68228300588998,0.987634590489576,1.0223556733082817,230,0.5130434782608696,1.0,0.0,1.5010270178318024
train_global_mean,val,270,0.6847253642892438,0.5930401674870489,0.7411231188712436,0.8612934143178993,47,0.40425531914893614,1.0,0.0,1.5010270178318024
train_global_mean,test,371,0.8799904472742908,0.6909196294218669,0.9861546429948804,1.0396016446382155,99,0.494949494949495,1.0,0.0,1.5010270178318024
train_category_mean,train,920,0.870112837621089,0.6769324183392622,0.9788895309494007,0.967735320928952,230,0.40869565217391307,0.9869565217391304,0.05652173913043478,1.5010270178318024
train_category_mean,val,270,0.6841867980674655,0.596497703058596,0.7384807175925736,0.806905135360581,47,0.5106382978723404,1.0,0.0,1.5010270178318024
train_category_mean,test,371,0.8836731555448178,0.6844611631874344,0.9946124263216526,0.9799136010056985,99,0.5353535353535354,1.0,0.0707070707070707,1.5010270178318024
train_context_mean,train,920,0.8721410502656853,0.6795111679579727,0.9807311235118974,0.9956427410285434,230,0.47391304347826085,0.991304347826087,0.013043478260869565,1.5010270178318024
train_context_mean,val,270,0.6816342416371506,0.5941860705770061,0.735772811377888,0.8428135266044625,47,0.48936170212765956,1.0,0.0,1.5010270178318024
train_context_mean,test,371,0.8763481721287992,0.6933679714475898,0.9795976393766609,1.0269932510030664,99,0.43434343434343436,1.0,0.0,1.5010270178318024
torch_linear_vehicle_context,train,920,0.7248787597700833,0.5577569843096029,0.818273462415448,0.4992999766021967,230,0.1565217391304348,0.3173913043478261,0.8956521739130435,1.5010270178318024
torch_linear_vehicle_context,val,270,0.7023213137903362,0.5734041625266644,0.776763277559764,0.4684707473549578,47,0.2978723404255319,0.425531914893617,0.851063829787234,1.5010270178318024
torch_linear_vehicle_context,test,371,0.8406354499365906,0.6694953606154906,0.9373572558768394,0.6014519774764802,99,0.15151515151515152,0.35353535353535354,0.898989898989899,1.5010270178318024
torch_mlp256_vehicle_context,train,920,0.39148712388662493,0.31674260052014536,0.43440296508455933,0.28360458384065523,230,0.06521739130434782,0.1,0.9347826086956522,1.5010270178318024
torch_mlp256_vehicle_context,val,270,0.5806157096801178,0.45180317032142026,0.6535234349360434,0.35923153457266316,47,0.2127659574468085,0.2127659574468085,0.9361702127659575,1.5010270178318024
torch_mlp256_vehicle_context,test,371,0.7635256341879048,0.5521196107521473,0.8775102506620291,0.4774028351320195,99,0.18181818181818182,0.30303030303030304,0.9090909090909091,1.5010270178318024
torch_mlp512_vehicle_context,train,920,0.3682666301779127,0.29653507146022184,0.4094425167579396,0.2716235386855576,230,0.06521739130434782,0.10434782608695652,0.9304347826086956,1.5010270178318024
torch_mlp512_vehicle_context,val,270,0.5843579937505374,0.44873679471045114,0.6604121688384754,0.35179606240104744,47,0.2127659574468085,0.23404255319148937,0.9148936170212766,1.5010270178318024
torch_mlp512_vehicle_context,test,371,0.7788247803348276,0.5605322274344536,0.8957381123939215,0.4809756025667566,99,0.20202020202020202,0.31313131313131315,0.9090909090909091,1.5010270178318024
