sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20
raw_road_curvature_onset__byx__2025_09_28_17_35_43__00005__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_35_43__00005,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response,0.12391602993011475,0.2138030230998993,0.0,0.2138030230998993,0.0,0,1,0.8700000047683716,1.9600000008940697,0.16283908486366272,1,1,6,0,0,1,0,0,0,1,0
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00001__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00001,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response,0.5247620344161987,0.9000695943832397,0.0,0.9000695943832397,0.0,0,1,0.5249999761581421,1.9299999997019768,0.1478283405303955,0,1,4,0,0,1,0,1,0,1,0
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00002__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00002,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response,0.10351508110761642,0.1965239942073822,0.0,0.1965239942073822,0.0,0,1,0.949999988079071,1.4700000286102295,0.11135199666023254,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00003__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00003,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response,0.8100178837776184,1.3459949493408203,0.0,1.3459949493408203,0.0,0,1,1.309999942779541,1.5649999976158142,0.3762930631637573,0,0,1,0,0,0,0,1,0,1,1
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00004__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00004,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response,0.07308389991521835,0.1994909942150116,0.0,0.1994909942150116,0.0,1,0,0.9649999737739563,1.2549999952316284,0.039095401763916016,0,1,3,0,0,1,0,0,0,1,0
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00005__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00005,byx,2025_09_28_17_46_00,pre1_label2_event_trigger,random_event_split,train,zero_response,0.3848775029182434,0.6853909492492676,0.0,0.6853909492492676,0.0,0,1,0.47999998927116394,1.8700000047683716,0.08604514598846436,0,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_23_28__00001__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_23_28__00001,cwh,2025_09_26_19_23_28,pre1_label2_event_trigger,random_event_split,train,zero_response,0.6405877470970154,0.8506776094436646,0.0,0.8506776094436646,0.0,0,1,1.6299999952316284,1.5550000071525574,0.7969175577163696,1,0,3,0,0,1,0,1,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00001__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00001,cwh,2025_09_26_19_27_21,pre1_label2_event_trigger,random_event_split,train,zero_response,0.173089861869812,0.27174800634384155,0.0,0.27174800634384155,0.0,1,0,1.3799999952316284,1.2649999856948853,0.22567200660705566,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00003__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00003,cwh,2025_09_26_19_27_21,pre1_label2_event_trigger,random_event_split,train,zero_response,0.05018337070941925,0.09686541557312012,0.0,0.09686541557312012,0.0,1,0,2.0,1.0099999904632568,0.09686541557312012,1,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00004__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00004,cwh,2025_09_26_19_27_21,pre1_label2_event_trigger,random_event_split,train,zero_response,0.06912992894649506,0.18413300812244415,0.0,0.18413300812244415,0.0,0,1,2.0,1.880000002682209,0.18413300812244415,1,1,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00001__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00001,cwh,2025_09_26_19_35_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.23292513191699982,0.3328344225883484,0.0,0.3328344225883484,0.0,0,1,0.9150000214576721,1.844999998807907,0.2375391721725464,1,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00002__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00002,cwh,2025_09_26_19_35_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.18397156894207,0.37140631675720215,0.0,0.37140631675720215,0.0,1,0,1.9950000047683716,1.7400000095367432,0.37140631675720215,1,0,0,0,1,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00003__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00003,cwh,2025_09_26_19_35_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.061069224029779434,0.09808699786663055,0.0,0.09808699786663055,0.0,0,1,1.7350000143051147,1.225000023841858,0.09477101266384125,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00004__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00004,cwh,2025_09_26_19_35_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.03644568473100662,0.05078909546136856,0.0,0.05078909546136856,0.0,0,1,1.315000057220459,1.9099999964237213,0.03944440186023712,1,1,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00005__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00005,cwh,2025_09_26_19_35_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.07740248739719391,0.17819799482822418,0.0,0.17819799482822418,0.0,1,0,1.9149999618530273,1.5600000023841858,0.17645199596881866,1,1,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00001__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00001,cwh,2025_09_26_19_45_40,pre1_label2_event_trigger,random_event_split,train,zero_response,0.11862538009881973,0.20909088850021362,0.0,0.20909088850021362,0.0,0,1,0.9599999785423279,1.790000006556511,0.008901119232177734,0,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00003__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00003,cwh,2025_09_26_19_45_40,pre1_label2_event_trigger,random_event_split,train,zero_response,0.039567407220602036,0.07592204213142395,0.0,0.07592204213142395,0.0,1,0,1.850000023841858,1.949999999254942,0.07592204213142395,1,1,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00004__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00004,cwh,2025_09_26_19_45_40,pre1_label2_event_trigger,random_event_split,train,zero_response,0.09386084228754044,0.1696459949016571,0.0,0.1696459949016571,0.0,1,0,1.8899999856948853,1.1299999952316284,0.16912239789962769,1,1,0,0,1,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00005__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00005,cwh,2025_09_26_19_45_40,pre1_label2_event_trigger,random_event_split,train,zero_response,0.21373018622398376,0.34679675102233887,0.0,0.34679675102233887,0.0,1,0,1.3450000286102295,1.7750000059604645,0.10192698240280151,0,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_56_16__00002__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_56_16__00002,cwh,2025_09_26_19_56_16,pre1_label2_event_trigger,random_event_split,train,zero_response,0.13412556052207947,0.21711865067481995,0.0,0.21711865067481995,0.0,1,0,1.7400000095367432,1.6299999952316284,0.16545745730400085,1,0,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_56_16__00003__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_56_16__00003,cwh,2025_09_26_19_56_16,pre1_label2_event_trigger,random_event_split,train,zero_response,0.09587022662162781,0.13369201123714447,0.0,0.13369201123714447,0.0,1,0,2.0,1.7400000095367432,0.13369201123714447,1,0,0,0,1,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_19_56_16__00004__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_56_16__00004,cwh,2025_09_26_19_56_16,pre1_label2_event_trigger,random_event_split,train,zero_response,0.050445400178432465,0.12234760075807571,0.0,0.12234760075807571,0.0,1,0,2.0,0.7400000095367432,0.12234760075807571,1,1,0,0,1,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00003__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00003,cwh,2025_09_26_20_06_19,pre1_label2_event_trigger,random_event_split,train,zero_response,0.42449888586997986,0.6269224882125854,0.0,0.6269224882125854,0.0,0,1,1.440000057220459,1.300000011920929,0.5457645058631897,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00004__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00004,cwh,2025_09_26_20_06_19,pre1_label2_event_trigger,random_event_split,train,zero_response,0.04479926452040672,0.06789328902959824,0.0,0.06789328902959824,0.0,0,1,0.7599999904632568,1.4300000071525574,0.029321491718292236,0,1,0,0,1,0,0,0,0,1,0
raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00005__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00005,cwh,2025_09_26_20_06_19,pre1_label2_event_trigger,random_event_split,train,zero_response,0.04699904844164848,0.07696901261806488,0.0,0.07696901261806488,0.0,1,0,1.9500000476837158,1.6349999904632568,0.07679399847984314,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_03_00__00001__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_03_00__00001,gf,2025_09_26_10_03_00,pre1_label2_event_trigger,random_event_split,train,zero_response,0.18480317294597626,0.40002620220184326,0.0,0.40002620220184326,0.0,0,1,2.0,1.8299999982118607,0.40002620220184326,1,1,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_03_00__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_03_00__00003,gf,2025_09_26_10_03_00,pre1_label2_event_trigger,random_event_split,train,zero_response,0.04678511619567871,0.10332299768924713,0.0,0.10332299768924713,0.0,0,1,0.3449999988079071,1.8299999982118607,0.05846799910068512,1,1,4,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_03_00__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_03_00__00004,gf,2025_09_26_10_03_00,pre1_label2_event_trigger,random_event_split,train,zero_response,0.32874172925949097,0.4803149700164795,0.0,0.4803149700164795,0.0,1,0,0.7900000214576721,1.8599999994039536,0.3993309736251831,1,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_18_49__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_18_49__00003,gf,2025_09_26_10_18_49,pre1_label2_event_trigger,random_event_split,train,zero_response,0.383979469537735,0.629365086555481,0.0,0.629365086555481,0.0,1,0,1.2799999713897705,1.8900000005960464,0.10000711679458618,0,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_18_49__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_18_49__00004,gf,2025_09_26_10_18_49,pre1_label2_event_trigger,random_event_split,train,zero_response,0.13507118821144104,0.25063014030456543,0.0,0.25063014030456543,0.0,1,0,0.9049999713897705,1.9649999998509884,0.020419858396053314,0,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_30_12__00001__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_30_12__00001,gf,2025_09_26_10_30_12,pre1_label2_event_trigger,random_event_split,train,zero_response,1.1003755331039429,1.5680029392242432,0.0,1.5680029392242432,0.0,0,1,1.5700000524520874,1.8199999928474426,1.4117929935455322,1,0,1,0,0,0,0,1,0,1,1
raw_road_curvature_onset__gf__2025_09_26_10_30_12__00002__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_30_12__00002,gf,2025_09_26_10_30_12,pre1_label2_event_trigger,random_event_split,train,zero_response,0.25840067863464355,0.5354669690132141,0.0,0.5354669690132141,0.0,1,0,1.8849999904632568,1.7150000035762787,0.5309290289878845,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_30_12__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_30_12__00003,gf,2025_09_26_10_30_12,pre1_label2_event_trigger,random_event_split,train,zero_response,0.3197154104709625,0.3928734064102173,0.0,0.3928734064102173,0.0,1,0,1.440000057220459,1.9400000013411045,0.28797900676727295,1,0,3,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_30_12__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_30_12__00004,gf,2025_09_26_10_30_12,pre1_label2_event_trigger,random_event_split,train,zero_response,0.3492055833339691,0.5775285959243774,0.0,0.5775285959243774,0.0,1,0,0.7900000214576721,1.8999999985098839,0.06422761082649231,0,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_40_59__00002__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_40_59__00002,gf,2025_09_26_10_40_59,pre1_label2_event_trigger,random_event_split,train,zero_response,0.5047328472137451,0.9578359723091125,0.0,0.9578359723091125,0.0,1,0,1.0700000524520874,1.5349999964237213,0.013963013887405396,0,1,3,0,0,1,0,1,0,1,1
raw_road_curvature_onset__gf__2025_09_26_10_40_59__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_40_59__00003,gf,2025_09_26_10_40_59,pre1_label2_event_trigger,random_event_split,train,zero_response,0.18551287055015564,0.2731437087059021,0.0,0.2731437087059021,0.0,1,0,1.2200000286102295,1.5449999868869781,0.21886400878429413,1,1,5,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_40_59__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_40_59__00004,gf,2025_09_26_10_40_59,pre1_label2_event_trigger,random_event_split,train,zero_response,0.1738271415233612,0.34627360105514526,0.0,0.34627360105514526,0.0,1,0,1.4500000476837158,1.5449999868869781,0.060039300471544266,0,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_40_59__00005__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_40_59__00005,gf,2025_09_26_10_40_59,pre1_label2_event_trigger,random_event_split,train,zero_response,0.19210107624530792,0.3063054084777832,0.0,0.3063054084777832,0.0,1,0,0.38999998569488525,1.9450000002980232,0.06457698345184326,0,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_52_57__00001__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_52_57__00001,gf,2025_09_26_10_52_57,pre1_label2_event_trigger,random_event_split,train,zero_response,0.6495164632797241,1.0321850776672363,0.0,1.0321850776672363,0.0,0,1,0.6050000190734863,1.864999994635582,0.9520769715309143,1,1,1,0,0,0,0,1,0,1,1
raw_road_curvature_onset__gf__2025_09_26_10_52_57__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_52_57__00003,gf,2025_09_26_10_52_57,pre1_label2_event_trigger,random_event_split,train,zero_response,0.08053475618362427,0.1719149947166443,0.0,0.1719149947166443,0.0,1,0,1.9950000047683716,1.7699999958276749,0.1719149947166443,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gf__2025_09_26_10_52_57__00005__pre1_label2_event_trigger,raw_road_curvature_onset__gf__2025_09_26_10_52_57__00005,gf,2025_09_26_10_52_57,pre1_label2_event_trigger,random_event_split,train,zero_response,0.10186135768890381,0.21258199214935303,0.0,0.21258199214935303,0.0,0,1,1.0149999856948853,1.7849999964237213,0.020244836807250977,0,1,4,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_11_41_47__00002__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_11_41_47__00002,gzj,2025_09_27_11_41_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.6735159158706665,1.0318379402160645,0.0,1.0318379402160645,0.0,0,1,0.5049999952316284,1.9149999991059303,0.11571162939071655,0,1,2,0,0,1,0,1,0,1,1
raw_road_curvature_onset__gzj__2025_09_27_11_41_47__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_11_41_47__00003,gzj,2025_09_27_11_41_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.0830983817577362,0.1719154268503189,0.0,0.1719154268503189,0.0,1,0,2.0,1.864999994635582,0.1719154268503189,1,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_11_41_47__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_11_41_47__00004,gzj,2025_09_27_11_41_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.3853992223739624,0.6911510229110718,0.0,0.6911510229110718,0.0,1,0,0.4099999964237213,1.9299999997019768,0.37699100375175476,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_11_41_47__00005__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_11_41_47__00005,gzj,2025_09_27_11_41_47,pre1_label2_event_trigger,random_event_split,train,zero_response,0.37615469098091125,1.4638099670410156,0.0,1.4638099670410156,0.0,1,0,2.0,0.24500000476837158,1.4638099670410156,1,1,2,0,0,1,0,1,0,1,1
raw_road_curvature_onset__gzj__2025_09_27_11_53_25__00001__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_11_53_25__00001,gzj,2025_09_27_11_53_25,pre1_label2_event_trigger,random_event_split,train,zero_response,1.2573612928390503,2.2020790576934814,0.0,2.2020790576934814,0.0,1,0,2.0,1.880000002682209,2.2020790576934814,1,1,3,0,0,1,0,1,0,1,1
raw_road_curvature_onset__gzj__2025_09_27_11_53_25__00002__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_11_53_25__00002,gzj,2025_09_27_11_53_25,pre1_label2_event_trigger,random_event_split,train,zero_response,0.17888446152210236,0.30909818410873413,0.0,0.30909818410873413,0.0,1,0,1.3949999809265137,1.7150000035762787,0.22410020232200623,1,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_11_53_25__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_11_53_25__00003,gzj,2025_09_27_11_53_25,pre1_label2_event_trigger,random_event_split,train,zero_response,0.0013567839050665498,0.0019199997186660767,0.0,0.0019199997186660767,0.0,0,1,1.065000057220459,0.0,0.00139598548412323,1,1,0,0,1,0,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_11_53_25__00004__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_11_53_25__00004,gzj,2025_09_27_11_53_25,pre1_label2_event_trigger,random_event_split,train,zero_response,0.5320507884025574,0.8086119890213013,0.0,0.8086119890213013,0.0,0,1,0.4950000047683716,1.844999998807907,0.062483012676239014,0,0,1,0,0,0,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_12_04_23__00001__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_12_04_23__00001,gzj,2025_09_27_12_04_23,pre1_label2_event_trigger,random_event_split,train,zero_response,1.3171905279159546,1.9591318368911743,0.0,1.9591318368911743,0.0,0,1,0.9649999737739563,1.7249999940395355,0.4850273132324219,0,1,4,0,0,1,0,1,0,1,1
raw_road_curvature_onset__gzj__2025_09_27_12_04_23__00002__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_12_04_23__00002,gzj,2025_09_27_12_04_23,pre1_label2_event_trigger,random_event_split,train,zero_response,0.23181387782096863,0.39444440603256226,0.0,0.39444440603256226,0.0,1,0,1.8450000286102295,1.5800000131130219,0.3836233913898468,1,0,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_12_17_12__00001__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_12_17_12__00001,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,random_event_split,train,zero_response,0.052995163947343826,0.09704005718231201,0.0,0.09704005718231201,0.0,1,0,0.32499998807907104,1.9450000002980232,0.02268993854522705,0,1,2,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_12_17_12__00002__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_12_17_12__00002,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,random_event_split,train,zero_response,0.43349671363830566,0.5958549976348877,0.0,0.5958549976348877,0.0,0,1,0.7799999713897705,1.604999989271164,0.05846810340881348,0,1,4,0,0,1,0,0,0,1,0
raw_road_curvature_onset__gzj__2025_09_27_12_17_12__00003__pre1_label2_event_trigger,raw_road_curvature_onset__gzj__2025_09_27_12_17_12__00003,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,random_event_split,train,zero_response,0.0003309282474219799,0.0006980001926422119,0.0,0.0006980001926422119,0.0,1,0,1.024999976158142,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0
