sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.123697929084301,0.16092000901699066,0.0,0.16092000901699066,0.0,0,1,1.190000057220459,1.9299999997019768,0.16057001054286957,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.45996543765068054,0.6209880113601685,0.0,0.6209880113601685,0.0,0,1,1.940000057220459,1.9400000013411045,0.6168000102043152,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000110425__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000110425,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,1.079598307609558,2.1146390438079834,0.0,2.1146390438079834,0.0,0,1,1.2699999809265137,1.864999994635582,0.5071919560432434,0,1,3,0,0,1,0,1,0,1,1
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000194205__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000194205,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.6180922985076904,0.7435100078582764,0.0,0.7435100078582764,0.0,0,1,0.5849999785423279,1.9099999964237213,0.5501199960708618,1,0,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.028633370995521545,0.040490150451660156,0.0,0.040490150451660156,0.0,0,1,1.065000057220459,1.2049999833106995,0.0342099666595459,1,1,0,0,1,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.531821608543396,0.9894275069236755,0.0,0.9894275069236755,0.0,0,1,0.9449999928474426,1.7950000017881393,0.5157445073127747,1,1,3,0,0,1,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000284385__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000284385,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.8987897038459778,1.430467963218689,0.0,1.430467963218689,0.0,0,1,1.690000057220459,1.1299999952316284,0.6977827548980713,0,1,2,0,0,1,0,1,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.15655067563056946,0.241902694106102,0.0,0.241902694106102,0.0,0,1,1.565000057220459,1.9400000013411045,0.241902694106102,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000359875__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000359875,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.5972404479980469,1.1491249799728394,0.0,1.1491249799728394,0.0,1,0,2.0,1.834999993443489,1.1491249799728394,1,1,1,0,0,0,0,0,0,1,0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000397655__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000397655,byx,2025_09_28_17_35_43,pre1_label2_event_trigger,random_event_split,train,zero_response_hold_current,0.08389618992805481,0.1946040391921997,0.0,0.1946040391921997,0.0,1,0,2.0,1.1800000071525574,0.1946040391921997,1,1,0,0,1,0,0,0,0,1,0
