model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,695,0.6718831394500954,0.5291661174901481,0.7524898842673452,0.8020527428217071,174,1.0,1.0,0.0,1.064842164516449
zero_delta,val,208,0.5623895748680696,0.47297799375163163,0.615868184424553,0.7662331170689028,53,1.0,1.0,0.0,1.064842164516449
zero_delta,test,300,0.7619324604425056,0.6052588314277126,0.8500913809293259,0.9046116478349238,90,1.0,1.0,0.0,1.064842164516449
linear_trend_from_last_rate,train,695,5.643228960117911,2.278134243165405,7.035665659912797,4.298435518729815,174,0.7413793103448276,0.40229885057471265,0.6494252873563219,1.064842164516449
linear_trend_from_last_rate,val,208,6.370408143482706,2.568061561868577,7.942781868682821,4.910002473204468,53,0.8113207547169812,0.2641509433962264,0.7547169811320755,1.064842164516449
linear_trend_from_last_rate,test,300,5.194068151615172,2.1668453020646936,6.460479314164701,4.17968816809783,90,0.8,0.4666666666666667,0.5777777777777777,1.064842164516449
train_global_mean,train,695,0.6716032809464775,0.5288326860260191,0.7522304667494188,0.7682926329777395,174,0.5,1.0,0.0,1.064842164516449
train_global_mean,val,208,0.5624763165892279,0.4734526930785303,0.615759392413092,0.7324554656202403,53,0.37735849056603776,1.0,0.0,1.064842164516449
train_global_mean,test,300,0.7626331807129033,0.6052886941272706,0.851114242584332,0.8714217512701483,90,0.5555555555555556,1.0,0.0,1.064842164516449
train_category_mean,train,695,0.6552035526127503,0.5186901598047534,0.7325128524225588,0.6602829726211887,174,0.3620689655172414,0.9425287356321839,0.11494252873563218,1.064842164516449
train_category_mean,val,208,0.5615526274682034,0.47940687364552975,0.6113775068819371,0.6244855853012548,53,0.4528301886792453,0.9811320754716981,0.018867924528301886,1.064842164516449
train_category_mean,test,300,0.7662569668625806,0.5956528439172991,0.8610207145339047,0.7649215657531749,90,0.4777777777777778,0.9777777777777777,0.1,1.064842164516449
train_context_mean,train,695,0.6694732810066861,0.5278230537547424,0.7495357348045678,0.7466641249577347,174,0.4540229885057471,1.0,0.0,1.064842164516449
train_context_mean,val,208,0.5600377605258399,0.47468327704353697,0.6114369499674326,0.7156192861103381,53,0.5660377358490566,1.0,0.0,1.064842164516449
train_context_mean,test,300,0.7643866742569003,0.6075744927812654,0.8525481163496731,0.8545880430335334,90,0.45555555555555555,1.0,0.0,1.064842164516449
torch_linear_vehicle_context,train,695,0.48656813126418713,0.352483475548059,0.5585033370253848,0.3579794406140451,174,0.22988505747126436,0.3793103448275862,0.8908045977011494,1.064842164516449
torch_linear_vehicle_context,val,208,0.4952301257736964,0.3948208907121807,0.5529985638956804,0.3582222919839506,53,0.2641509433962264,0.4528301886792453,0.7735849056603774,1.064842164516449
torch_linear_vehicle_context,test,300,0.9649094779294815,0.690189022869132,1.110835819446694,0.5884052855913372,90,0.3,0.4222222222222222,0.9333333333333333,1.064842164516449
torch_mlp256_vehicle_context,train,695,0.43596693917139645,0.32690506038334455,0.4956459517458024,0.30909286769602795,174,0.14367816091954022,0.22413793103448276,0.9080459770114943,1.064842164516449
torch_mlp256_vehicle_context,val,208,0.46808405301092665,0.35983348707570095,0.5288931232215216,0.32906679117765564,53,0.2830188679245283,0.32075471698113206,0.8867924528301887,1.064842164516449
torch_mlp256_vehicle_context,test,300,0.7047346128967383,0.5395089940248566,0.7963156139222176,0.47942240453208795,90,0.16666666666666666,0.4111111111111111,0.9555555555555556,1.064842164516449
torch_mlp512_vehicle_context,train,695,0.4281381069042614,0.31008661098502716,0.49129364045509377,0.317157206025055,174,0.14942528735632185,0.1896551724137931,0.9252873563218391,1.064842164516449
torch_mlp512_vehicle_context,val,208,0.4780398903935128,0.37321033192128866,0.5373165493997037,0.34610796837995833,53,0.22641509433962265,0.2641509433962264,0.8679245283018868,1.064842164516449
torch_mlp512_vehicle_context,test,300,0.7292752230535313,0.5388971710988764,0.83237117217307,0.5042247841154069,90,0.23333333333333334,0.37777777777777777,0.9444444444444444,1.064842164516449
