episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1,raw_feature_ok_v1_2,z_range_v1_2,z_rate_peak_v1_2,pitch_range_v1_2,pitch_rate_peak_v1_2,lat_offset_range_raw_v1_2,speed_range_raw_v1_2,brake_range_raw_v1_2,roll_range_raw_v1_2,ay_abs_peak_raw_v1_2,yaw_rate_abs_peak_raw_v1_2,duration_over_15s_v1_2,duration_over_20s_v1_2,height_jump_suspected_v1_2,pitch_jump_suspected_v1_2,lat_offset_extreme_suspected_v1_2,speed_range_extreme_suspected_v1_2,offroad_or_road_recovery_suspected_v1_2,v1_2_decision,v1_2_decision_cn,v1_2_decision_detail_cn,is_train_candidate_v1_2,is_deferred_v1_2,is_control_candidate_v1_2,is_discarded_v1_2,review_panel_v1_2_path
rec_v1_gzj_2025_09_27_12_04_23_0004,gzj,2025_09_27_12_04_23,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_04_23_vehicle.csv,4,143.61,159.415,15.804999999999978,144.545,143.815,144.31,144.545,147.775,车辆先变化,0.4950000000000045,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,97.81875735294116,9.105216764705885,0.3589485294117647,0.7078916176470588,0.1691578529411764,4.972516176470588,8.513430311418851,0.0,25.280288235294123,3.4576908823529413,141.61,161.415,curve1,弯道路段,145.91,-5.602499999999992,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.003272,2.3562999999989245,0.05683583500000001,0.366318,3.49572,25.285200000000003,0.0,0.278768,9.18195,0.360495,True,False,True,False,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0391_rec_v1_gzj_2025_09_27_12_04_23_0004.png
rec_v1_gzj_2025_09_27_12_17_12_0006,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,6,149.229,168.589,19.359999999999985,150.99,150.214,149.249,150.99,153.18,驾驶员先动,-0.9650000000000034,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,97.67819047619048,9.20001119047619,0.6038174761904762,0.8575691190476189,0.1628393809523809,4.312853095238095,19.51312021544329,0.957313,49.42989047619047,3.446245,147.229,170.589,curve1,弯道路段,159.22,0.311000000000007,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.001799,3.2852499999823976,0.09038466,0.557038,3.4992900000000002,49.4533,0.9573130000000001,0.24879070000000003,9.36608,0.613865,True,False,True,False,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0409_rec_v1_gzj_2025_09_27_12_17_12_0006.png
rec_v1_gzj_2025_09_27_12_28_14_0004,gzj,2025_09_27_12_28_14,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,4,150.94,172.18,21.24000000000001,152.59,152.045,150.958,152.59,150.993,驾驶员先动,-1.086999999999989,极强,5,4.0,4.0,3.2,方向盘快速操作,正常,True,True,True,True,0.8,77.92517424242425,5.851299545454546,0.3488806212121212,0.2581448333333334,0.1071000303030303,5.644777424242425,9.106969742875952,1.0,109.86864242424244,3.4710212121212125,148.94,174.18,curve1,弯道路段,154.68,-6.879999999999996,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.997742000000001,1.3795166666600949,0.12526465,0.256544,3.49843,109.94890000000001,1.0,0.19138909999999998,5.88019,0.350184,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 21.24 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0438_rec_v1_gzj_2025_09_27_12_28_14_0004.png
rec_v1_gzj_2025_09_27_12_28_14_0008,gzj,2025_09_27_12_28_14,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,8,228.578,240.963,12.384999999999993,234.59,230.063,228.723,234.59,234.23,驾驶员先动,-1.339999999999975,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,18.84180303030304,4.109556969696969,0.4607973181818182,2.611921515151515,0.3223915606060606,7.886675454545454,23.27926346495738,0.0,14.891345303030306,28.79009515151516,226.578,242.963,fix_road,施工/维修变道/道路受限,235.295,0.5244999999999891,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.6081000000000003,2.6043333333263945,0.499754,1.86036,28.9142,14.891630000000001,0.0,0.619631,4.51072,0.482629,False,False,False,True,True,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,
rec_v1_hzh_2025_09_26_20_50_27_0005,hzh,2025_09_26_20_50_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,5,146.66,166.265,19.60499999999999,148.135,148.13,146.76,148.135,152.015,驾驶员先动,-1.3700000000000043,极强,5,4.0,4.0,2.490444463666722,方向盘快速操作,正常,True,True,True,True,0.8,88.57507352941175,8.948658235294118,0.4618837352941176,1.4322914705882352,0.2464063235294117,3.590744705882353,4.980888927333444,0.198296,23.72649705882353,7.787000000000001,144.66,168.265,curve1,弯道路段,153.965,-2.497499999999974,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.9975705,1.7145000000014647,0.0987112,0.374866,7.813040000000001,23.7325,0.198296,0.3263935,9.34412,0.472965,True,False,True,False,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0462_rec_v1_hzh_2025_09_26_20_50_27_0005.png
rec_v1_hzh_2025_09_26_20_50_27_0009,hzh,2025_09_26_20_50_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,9,221.11,237.895,16.784999999999997,221.37,221.365,221.52,221.37,223.195,车辆先变化,0.1550000000000011,极强,5,4.0,4.0,2.1092966782021323,方向盘快速操作,正常,True,False,True,True,0.8,87.48049999999999,13.702714705882354,1.3904735294117647,4.306500882352942,1.125446176470588,1.766278794117647,4.218593356404265,0.231428,94.61265294117646,11.497014411764706,219.11,239.895,fix_road,施工/维修变道/道路受限,233.37,3.867500000000007,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,1.3854600000000001,4.023999999997272,0.36589800000000006,1.49181,11.52883,94.6562,0.231428,1.7809329999999999,14.1559,1.39395,True,False,True,True,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0466_rec_v1_hzh_2025_09_26_20_50_27_0009.png
rec_v1_hzh_2025_09_26_21_03_19_0004,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,4,134.236,151.23,16.994,135.796,134.735,137.106,135.796,137.331,车辆先变化,2.370999999999981,极强,5,4.0,4.0,3.0759235254548547,方向盘快速操作,正常,True,True,True,True,0.8,105.5008712121212,12.5474,0.4401477575757576,1.663653181818182,0.3524345606060606,3.950361363636364,10.45806202938357,0.220301,46.36255,20.09055727272728,132.236,153.23,curve1,弯道路段,140.505,-2.2280000000000086,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.032393000000001,10.807749999942672,0.1512622,0.548356,20.436290000000003,46.36669999999998,0.220301,0.603174,13.4179,0.461198,True,False,True,False,True,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0493_rec_v1_hzh_2025_09_26_21_03_19_0004.png
rec_v1_hzh_2025_09_26_21_17_02_0009,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,9,164.005,187.645,23.64000000000001,165.705,165.7,164.195,165.705,173.44,驾驶员先动,-1.5049999999999957,极强,5,4.0,4.0,1.4165800000000002,制动为主,正常,True,True,True,True,0.8,78.88857352941176,10.131644705882351,0.4684255,1.2022129411764706,0.1673542058823529,2.7832235294117647,2.0610581314883145,0.171658,27.68692058823528,4.102672352941177,162.005,189.645,curve1,弯道路段,172.5,-3.3249999999999886,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.998945,1.555500000001416,0.07929186,0.410749,4.11853,27.70165,0.171658,0.274148,10.8887,0.475747,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 23.64 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0522_rec_v1_hzh_2025_09_26_21_17_02_0009.png
rec_v1_hzh_2025_09_27_19_22_27_0001,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,1,54.605,79.765,25.160000000000004,55.627,55.592,56.167,55.627,62.6,车辆先变化,0.5750000000000028,极强,5,4.0,4.0,3.2,方向盘快速操作,正常,True,False,True,True,0.8,40.40958170731707,11.50634756097561,2.308965731707317,2.575112073170732,0.6628599268292683,3.5866148780487803,3.975820134840469,0.5338350000000001,132.00073731707317,30.03229329268293,52.605,81.765,middle_section,连续超车负荷事件段,67.027,-0.1580000000000012,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.930903,2.779876666656227,0.38213699999999995,1.56549,30.16961,132.01252,0.5338350000000001,0.983023,12.7578,2.34331,True,True,False,True,True,True,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 25.16 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,
rec_v1_hzh_2025_09_27_19_22_27_0003,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,3,152.71,172.347,19.637,152.755,152.72,155.207,152.755,158.917,车辆先变化,2.4869999999999948,极强,5,4.0,4.0,3.869225084274162,方向盘快速操作,可能切在事件中段,True,True,True,True,0.8,88.98214512195122,10.471713902439024,0.4538797682926829,1.4143703658536586,0.207979487804878,4.557850609756098,7.738450168548324,0.177292487804878,39.12385121951221,10.031818292682928,150.71,174.347,curve1,弯道路段,164.185,1.656499999999994,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.000336,2.227333333322804,0.1289225,0.433415,10.041500000000001,39.127099999999984,0.177531,0.30435690000000004,12.2185,0.495272,True,False,True,False,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0555_rec_v1_hzh_2025_09_27_19_22_27_0003.png
rec_v1_hzh_2025_09_27_19_33_25_0004,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,4,133.846,147.856,14.009999999999993,135.316,134.736,133.866,135.316,137.95,驾驶员先动,-0.8699999999999761,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,94.67008809523809,14.833476190476189,0.4682968809523809,1.4042395238095238,0.2588864285714286,5.175761190476191,23.919830918354428,0.205989,58.05725238095238,19.812961190476187,131.846,149.856,curve1,弯道路段,138.735,-2.115999999999985,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.485291,5.920249999969087,0.17496989999999998,0.631329,19.92764,58.0647,0.205989,0.3565052,16.0287,0.474524,False,False,True,False,True,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0579_rec_v1_hzh_2025_09_27_19_33_25_0004.png
rec_v1_hzh_2025_09_27_19_33_25_0015,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,15,335.796,356.48,20.684000000000022,337.496,337.481,337.915,337.496,338.17,车辆先变化,0.4340000000000259,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,24.50981071428572,8.360666904761903,1.0162265,1.848397857142857,0.3581255,8.324469523809523,24.61566366238582,0.209464,44.92429,16.167396904761905,333.796,358.48,middle_section,连续超车负荷事件段,349.406,3.2679999999999723,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.6267000000000014,3.4850000000922137,0.365664,1.68043,16.20657,44.924569999999996,0.209464,0.565697,8.50358,1.03273,True,True,True,True,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 20.68 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,
rec_v1_hzh_2025_09_27_19_44_05_0004,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,4,128.805,145.645,16.840000000000003,130.68,130.16,129.165,130.68,133.275,驾驶员先动,-0.9950000000000044,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,87.34256029411765,13.5788,0.4763764411764705,1.085621176470588,0.3188464705882353,5.121692352941176,12.522378200692067,0.179765,45.15943823529412,17.872262941176473,126.805,147.645,curve1,弯道路段,134.03,-3.1950000000000216,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.992457,2.626500000002409,0.13850220000000002,0.49337,17.940920000000002,45.16539999999999,0.179765,0.44892299999999996,14.5655,0.492934,True,False,True,False,True,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0607_rec_v1_hzh_2025_09_27_19_44_05_0004.png
rec_v1_jy_2025_09_26_17_17_11_0003,jy,2025_09_26_17_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,3,158.02,181.17,23.149999999999977,158.715,158.71,158.295,158.715,159.625,驾驶员先动,-0.4150000000000204,极强,5,4.0,4.0,3.2,方向盘快速操作,正常,True,True,True,True,0.8,80.27648676470588,5.318626176470588,0.2544642352941176,0.1885023529411764,0.0755961176470588,2.73761,3.202885121107374,0.661896,68.48740000000001,3.4509229411764704,156.02,183.17,curve1,弯道路段,171.585,1.990000000000009,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.996052,1.4264999999954853,0.08781735,0.109537,3.49716,68.49040000000001,0.661896,0.1487453,5.32515,0.255145,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 23.15 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,
rec_v1_jy_2025_09_26_17_17_11_0007,jy,2025_09_26_17_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,7,360.76,381.805,21.045000000000016,366.595,360.88,363.045,366.595,369.005,车辆先变化,2.1650000000000205,极强,5,4.0,4.0,3.6946532006954,方向盘快速操作,正常,False,True,True,True,1.0,98.72051176470588,6.421978823529411,0.3555286176470588,0.3584937352941176,0.0981655970588235,3.4831452941176466,7.389306401390799,0.5486849999999999,43.91480588235294,3.495864411764705,358.76,383.805,curve2|middle_section,弯道路段|连续超车负荷事件段,368.615,-2.667500000000018,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,5.91135,0.6750000000006366,0.058061459999999995,0.0966468,3.49951,43.92060000000001,0.548685,0.1757735,6.42555,0.355833,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 21.05 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,
rec_v1_jy_2025_09_26_17_29_44_0003,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,3,133.492,186.275,52.783000000000015,133.82,133.797,134.025,133.82,156.97,车辆先变化,0.2280000000000086,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,8.931815757575757,14.28241212121212,1.5745524242424245,3.1751728787878792,1.320384393939394,8.950155757575757,16.391172161008484,0.8033135,135.72736363636363,6.767985151515151,131.492,188.275,curve1,弯道路段,152.502,-7.381499999999988,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.0645525,3.8154999999895267,0.2601581,0.81576,6.799390000000001,135.731,0.803855,1.576774,14.7746,1.5768,True,True,True,False,False,True,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 52.78 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,
rec_v1_jy_2025_09_26_17_29_44_0007,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,7,332.585,350.775,18.19,334.972,332.935,336.465,334.972,338.455,车辆先变化,3.5299999999999727,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,False,True,True,True,1.0,70.31674393939394,15.387978787878788,2.0044769696969698,2.789554696969697,0.6521569848484849,4.700819545454546,15.440651674307556,0.309853,88.44000454545454,4.130410454545455,330.585,352.775,curve2|middle_section,弯道路段|连续超车负荷事件段,342.67,0.990000000000066,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,3.8992400000000007,3.7331666666561887,0.442031,1.47039,4.22093,88.45150000000001,0.30985300000000005,1.037897,16.3379,2.00538,True,False,True,True,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0653_rec_v1_jy_2025_09_26_17_29_44_0007.png
rec_v1_jy_2025_09_26_17_40_51_0005,jy,2025_09_26_17_40_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,5,135.415,159.805,24.39000000000001,140.895,139.61,137.925,140.895,143.505,驾驶员先动,-1.6850000000000025,极强,5,4.0,4.0,3.487954844289088,方向盘快速操作,正常,True,True,True,True,0.8,77.08620294117647,8.728359411764705,0.5815780588235294,0.8667211764705882,0.2849934411764706,3.412581176470588,6.975909688578175,0.520971,62.66955294117649,7.062160882352941,133.415,161.805,curve1,弯道路段,143.215,-4.39500000000001,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.9952879999999995,1.3580000000012546,0.1033978,0.42771,7.09297,62.673500000000004,0.520971,0.38248719999999997,9.03859,0.585322,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 24.39 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,
rec_v1_jy_2025_09_26_17_40_51_0009,jy,2025_09_26_17_40_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,9,277.53,296.8,19.27000000000004,278.295,277.785,279.165,278.295,282.94,车辆先变化,1.3799999999999957,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,False,True,True,True,1.0,107.60186764705882,14.357838235294118,0.4088978823529411,1.6156488235294115,0.3122582352941176,3.9452608823529407,9.062967871979254,0.150397,62.65646764705886,5.034051470588235,275.53,298.8,curve2|middle_section,弯道路段|连续超车负荷事件段,284.725,-2.439999999999941,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,5.959975,1.4315000000013924,0.0507357,0.209029,5.05463,62.65969999999999,0.150397,0.423597,15.4307,0.414801,True,False,True,False,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0672_rec_v1_jy_2025_09_26_17_40_51_0009.png
