raw_vehicle_file,clean_vehicle_file,subject,status,rows,duration_s,source_map,missing_required_outputs,nan_after_clean
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,jy,ok,109917,549.579999923706,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,jy,ok,112980,564.8950002193451,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,jy,ok,104538,522.684999704361,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_08_58_43_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\lx\Entity_Recording_2025_09_26_08_58_43_vehicle.csv,lx,ok,54610,273.0460000038147,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_09_06_38_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\lx\Entity_Recording_2025_09_26_09_06_38_vehicle.csv,lx,ok,76610,383.0450003147125,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_09_17_22_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\lx\Entity_Recording_2025_09_26_09_17_22_vehicle.csv,lx,ok,123899,619.4900002479553,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_17_55_52_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\lxy\Entity_Recording_2025_09_28_17_55_52_vehicle.csv,lxy,ok,118642,593.204999923706,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_06_16_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\lxy\Entity_Recording_2025_09_28_18_06_16_vehicle.csv,lxy,ok,115944,579.7149999141693,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,lxy,ok,108807,544.0310001373291,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\rjy\Entity_Recording_2025_09_28_19_33_26_vehicle.csv,rjy,ok,129381,646.9019999504089,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_44_42_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\rjy\Entity_Recording_2025_09_28_19_44_42_vehicle.csv,rjy,ok,29519,147.5900001525879,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,rjy,ok,116762,583.8050000667572,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy,ok,145576,727.8749997615814,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,rjy,ok,119788,598.9360001087189,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,txj,ok,147347,736.7299997806549,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,txj,ok,135610,678.0449998378754,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,txj,ok,125974,629.8650002479553,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,txj,ok,123655,618.2710001468658,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,tyy,ok,180698,903.4850001335144,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_40_01_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\tyy\Entity_Recording_2025_09_28_14_40_01_vehicle.csv,tyy,ok,37116,185.57500004768372,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,tyy,ok,114929,574.6409997940063,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,tyy,ok,89334,446.66499972343445,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst,ok,148575,742.8710000514984,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,yyl,ok,155794,778.9649999141693,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,yyl,ok,114359,571.7910001277924,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl,ok,114311,571.5479998588562,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,yyl,ok,108567,542.8310000896454,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_13_03_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yzy\Entity_Recording_2025_09_27_14_13_03_vehicle.csv,yzy,ok,138997,694.9800000190735,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,yzy,ok,123055,615.2700002193451,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_37_08_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yzy\Entity_Recording_2025_09_27_14_37_08_vehicle.csv,yzy,ok,118986,594.9249999523163,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_04_26_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yzy\Entity_Recording_2025_09_27_15_04_26_vehicle.csv,yzy,ok,22698,113.4850001335144,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,yzy,ok,117110,585.545000076294,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_14_51_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zdq\Entity_Recording_2025_09_26_15_14_51_vehicle.csv,zdq,ok,71093,355.46000027656555,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_21_51_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zdq\Entity_Recording_2025_09_26_15_21_51_vehicle.csv,zdq,ok,52372,261.8560001850128,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,zdq,ok,108273,541.3599998950958,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_processed_datasets\vehicle_instability_allraw_highconf_v0_1\oldcode_deep_vehicle_csv_v0_1\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,zdq,ok,104736,523.6750001907349,"{'zx|roll': 'zx|roll', 'zx|SteeringWheel': 'zx|SteeringWheel', 'zx|vyaw': 'zx|vyaw', 'zx|vx': 'zx|vx', 'zx|z': 'zx|z', 'zx|ay': 'zx|ay', 'zx|ax': 'zx|ax', 'zx1|lanecurvatureXY': 'zx1|lanecurvatureXY', 'zx|yaw': 'zx|yaw'}",[],0
