checkpoint_tag,checkpoint_path,checkpoint_epoch,split,n_samples,sample_window_config_id,sample_split_strategy,sample_split,sample_model_name,sample_n_samples,sample_rmse_steer,sample_peak_direction_accuracy,sample_wrong_side_rate,sample_large_response_recall,sample_peak_amp_mae,sample_peak_amp_ratio_pred_over_gt_mean,sample_severe_amp_under_rate,sample_peak_time_mae_s,sample_onset_delay_mae_s,sample_tail_abs_error_mean,sample_tail_drift_risk_rate,sample_zero_crossing_mismatch_rate,sample_reversal_count_exact_match_rate,sample_multi_segment_gt_rate,sample_multi_segment_pred_rate,sample_difficult_top20_rmse,selection_selection_subset,selection_rmse_tail_abs_steer,selection_tail_pre_ratio_abs_steer,selection_tail_trend_corr,selection_tail_direction_match,selection_turning_count_abs_err,selection_peak_time_abs_err_s,selection_boundary_shift_abs_err,selection_overall_primary_steer_rmse,selection_tail_score,selection_trend_score,selection_turning_score,selection_continuity_score,selection_trajectory_score,selection_primary_rmse_score,selection_selection_score
active_legacy_best,F:\data_set_process\data_process\tmp\event_conditioned_runs\OLD_FULL_INSTABILITY_HIGHCONF_VEHICLE_DIRECT_CLEAN_V0_1_20260512_181413\best_model.pt,5,train,611,pre2_label2_old_main,session_level_split,train,active_legacy_best,611,0.6956234345836191,0.7921440261865794,0.2078559738134206,0.1503267973856209,0.6818689378847272,1.155978773939115,0.6202945990180033,0.6307528731344594,0.6806137496193966,0.5879756707725543,0.5728314238952537,0.762684124386252,0.08183306055646482,0.7103109656301145,0.07037643207855974,1.2411288981874846,primary,0.6785973682482209,1.3205304186416482,-0.02117126074477387,0.1111111111111111,2.375,0.7006944444444446,0.8861874831555825,0.6107008607747654,1.4404657863376586,0.9814865491880083,1.180613425925926,1.107734353944478,1.1966401952369858,1.357113023943923,1.2685733690288032
active_legacy_best,F:\data_set_process\data_process\tmp\event_conditioned_runs\OLD_FULL_INSTABILITY_HIGHCONF_VEHICLE_DIRECT_CLEAN_V0_1_20260512_181413\best_model.pt,5,val,156,pre2_label2_old_main,session_level_split,val,active_legacy_best,156,0.8371930371657863,0.7435897435897436,0.2564102564102564,0.07692307692307693,0.8653109444197841,0.8376741768948076,0.6282051282051282,0.5859935992301848,0.7285897424384856,0.6759386151814117,0.5448717948717948,0.7371794871794872,0.08974358974358974,0.7243589743589743,0.0641025641025641,1.5576052444210122,primary,0.8259845611949762,1.728596794447486,0.0013266035687653122,0.05555555555555555,1.8888888888888888,0.6138888888888889,2.178952461729447,0.7027325481176376,1.7921278160156597,0.9824047108351975,0.9719907407407409,2.7236905771618085,1.7416154194890352,1.5616278847058613,1.5837007807392405
active_legacy_best,F:\data_set_process\data_process\tmp\event_conditioned_runs\OLD_FULL_INSTABILITY_HIGHCONF_VEHICLE_DIRECT_CLEAN_V0_1_20260512_181413\best_model.pt,5,test,139,pre2_label2_old_main,session_level_split,test,active_legacy_best,139,0.637365657549946,0.8705035971223022,0.12949640287769784,0.14285714285714285,0.6404447819796397,0.8434422026729123,0.6834532374100719,0.553489213641867,0.7156474830502336,0.530854704113101,0.5539568345323741,0.8705035971223022,0.08633093525179857,0.6762589928057554,0.03597122302158273,1.0536964913223417,primary,0.5283805258848049,1.491878149364867,-0.011361565553408639,0.07407407407407407,2.1481481481481484,0.5074074074074074,0.5744866481637237,0.5537804854964768,1.2699717966239648,0.9857308736651639,0.994135802469136,0.7181083102046546,1.032521601983557,1.2306233011032819,1.12051654009462
structure_best,F:\data_set_process\data_process\tmp\event_conditioned_runs\OLD_FULL_INSTABILITY_HIGHCONF_VEHICLE_DIRECT_CLEAN_V0_1_20260512_181413\best_model_structure.pt,9,train,611,pre2_label2_old_main,session_level_split,train,structure_best,611,0.6737527677232228,0.8379705400981997,0.16202945990180032,0.2222222222222222,0.6015291544524938,1.1434086885773407,0.502454991816694,0.5416694072344982,0.5818985281283502,0.5271997287771901,0.4828150572831424,0.762684124386252,0.0867430441898527,0.7103109656301145,0.690671031096563,1.1740695549738205,primary,0.58579659425757,1.3484655376097079,0.004349914787612886,0.3055555555555556,2.375,0.7555555555555556,0.8765883033888208,0.6183930021814175,1.3102038634214617,0.9052883929820041,1.2126157407407407,1.0957353792360258,1.1148663277212925,1.374206671514261,1.2140158106701544
structure_best,F:\data_set_process\data_process\tmp\event_conditioned_runs\OLD_FULL_INSTABILITY_HIGHCONF_VEHICLE_DIRECT_CLEAN_V0_1_20260512_181413\best_model_structure.pt,9,val,156,pre2_label2_old_main,session_level_split,val,structure_best,156,0.8485021172029978,0.8012820512820513,0.1987179487179487,0.1794871794871795,0.7842761009262923,0.8976410790411009,0.5512820512820513,0.6054487368927743,0.6804807670175647,0.631814416235265,0.5256410256410257,0.75,0.10897435897435898,0.7243589743589743,0.6217948717948718,1.575332281145549,primary,0.8185628704312775,1.394478314631027,-0.03480479702413879,0.2222222222222222,1.7777777777777777,0.7000000000000001,2.1790942106809883,0.7719303646849262,1.6740773663288449,0.9576966912502305,0.986111111111111,2.7238677633512354,1.6857917293069273,1.715400810410947,1.5773145065141134
structure_best,F:\data_set_process\data_process\tmp\event_conditioned_runs\OLD_FULL_INSTABILITY_HIGHCONF_VEHICLE_DIRECT_CLEAN_V0_1_20260512_181413\best_model_structure.pt,9,test,139,pre2_label2_old_main,session_level_split,test,structure_best,139,0.6477202086448643,0.8561151079136691,0.14388489208633093,0.2,0.5832658775097175,1.0411553793225747,0.5611510791366906,0.5452518075731375,0.640467626618878,0.4966449107331552,0.4748201438848921,0.8705035971223022,0.05755395683453238,0.6762589928057554,0.7338129496402878,1.0600331887049546,primary,0.4754244882475447,1.432894367253638,-0.01343413490402061,0.4074074074074074,2.2222222222222223,0.7777777777777778,0.5703207901506512,0.5943990294580106,1.1716629298924812,0.8871816722105921,1.175925925925926,0.7129009876883139,0.9574040041527783,1.3208867321289124,1.106622734298139
