seed,population,model,channel,driver_macro_mae,driver_macro_rmse,driver_macro_endpoint_mae,drivers,pooled_mae,pooled_rmse,pooled_endpoint_mae,windows
20260902,action_started,et_transformer_residual,accelerator,0.05218342181883356,0.08955308804778672,0.0713622443574039,38,0.05595674224974035,0.10216355281066967,0.07782725420624503,248203
20260902,action_started,et_transformer_residual,action_macro,0.8595080916818819,1.9855984543499194,1.2639683077209873,38,0.9695685947368305,2.381268251627857,1.4411444639645985,248203
20260902,action_started,et_transformer_residual,brake,0.012801915492960452,0.04892135303663575,0.02033046988378225,38,0.012600106830208579,0.0516082563655307,0.019836847784351234,248203
20260902,action_started,et_transformer_residual,speed_kmh,0.4031766856971539,1.1409017678938413,0.838471343642787,38,0.39329607422063473,1.138309302509633,0.8185917905496893,248203
20260902,action_started,et_transformer_residual,steer_deg,6.394088061232316,13.349062210635134,9.790253356883401,38,7.687848890715255,17.154436704280347,11.850758660908419,248203
20260902,action_started,extra_trees,accelerator,0.05580859239164148,0.08947018014365116,0.0779858538390774,38,0.06004718774331262,0.10165447649907529,0.08532984745511571,248203
20260902,action_started,extra_trees,action_macro,0.8903254631318545,1.9946481146310504,1.3278415061925586,38,1.0046563093894425,2.388394806960697,1.5122525501032593,248203
20260902,action_started,extra_trees,brake,0.013209028763843552,0.04849081692334847,0.02220016039025622,38,0.013017214537349586,0.05067681337115051,0.02191064727246811,248203
20260902,action_started,extra_trees,speed_kmh,0.4066607238430726,1.1518069756658453,0.8729267606609746,38,0.3977028919244982,1.1523389524873047,0.8572505778258384,248203
20260902,action_started,extra_trees,steer_deg,6.453120109282042,13.484457932020488,9.899021236520065,38,7.763400901815981,17.286249116359105,11.959739681565928,248203
20260902,action_started,hold,accelerator,0.05254795961081976,0.09473118529115848,0.0709767499448437,38,0.055839801562291264,0.10701633114840485,0.07696630951174481,248203
20260902,action_started,hold,action_macro,0.9846610960207487,2.520784992920725,1.5182616538123082,38,1.1193597903439556,3.0702884821769443,1.7450852780458466,248203
20260902,action_started,hold,brake,0.011697214856547691,0.05383337784166394,0.0194207702052632,38,0.01137341852828012,0.057309718166128475,0.019143963808796183,248203
20260902,action_started,hold,speed_kmh,1.3231426320577924,2.5818410170705697,2.4927314425769604,38,1.2729794678434245,2.5232371775354285,2.399315478616787,248203
20260902,action_started,hold,steer_deg,8.345399605600457,18.44870706608421,13.734172570077996,38,10.0690742529416,23.656522275155233,16.565252446811495,248203
20260902,action_started,linear,accelerator,0.07073809598621565,0.1178043359204342,0.10875632986426349,38,0.07423686916980463,0.12976330902234715,0.11495181412417413,248203
20260902,action_started,linear,action_macro,1.5803308800647133,3.6728107866488005,2.714967627274363,38,1.7879131242865747,4.607579949616391,3.115004244028146,248203
20260902,action_started,linear,brake,0.04047395274239146,0.07458954529934804,0.051573528270972356,38,0.04058002058197483,0.07622291928244238,0.05159168582271337,248203
20260902,action_started,linear,speed_kmh,0.47615833972629745,1.6223867410107662,1.0336360507889797,38,0.4759823958092068,1.673339630933216,1.0333832754243324,248203
20260902,action_started,linear,steer_deg,12.58375861142811,28.00949115502207,24.691528282667463,38,15.337006529524954,36.956058623298965,30.07071747491692,248203
20260902,action_started,transformer,accelerator,0.05333852777747727,0.09089224707139162,0.07159135804364551,38,0.05718191443950989,0.10358533695740968,0.07814884819674066,248203
20260902,action_started,transformer,action_macro,0.8900189125224164,2.05462016400538,1.2988212971310866,38,0.9999261066159483,2.4817001541909884,1.475978851415858,248203
20260902,action_started,transformer,brake,0.013617595964062324,0.05082405275224065,0.021428692522213598,38,0.013345499870443403,0.05399000940691735,0.021111959202488383,248203
20260902,action_started,transformer,speed_kmh,0.49222668299549505,1.4011239346704984,0.9943650521730122,38,0.4866377900991214,1.4627632773258696,0.9823370618139101,248203
20260902,action_started,transformer,steer_deg,6.654671744296425,13.93873677755657,10.180314678894845,38,7.946150981630133,18.040632505470533,12.213602223571147,248203
20260902,all_continuous,et_transformer_residual,accelerator,0.04915927090731101,0.08660749669529887,0.06865138884045571,38,0.05251007117812475,0.09854479552560656,0.07441708487909192,304090
20260902,all_continuous,et_transformer_residual,action_macro,0.8223730560980345,1.919026283841384,1.2306161711090489,38,0.9165495131590008,2.277883800610442,1.3828140923101833,304090
20260902,all_continuous,et_transformer_residual,brake,0.014076105809133254,0.05101562830570492,0.022820143715331382,38,0.013808424768170553,0.052852852298201455,0.02210641954860565,304090
20260902,all_continuous,et_transformer_residual,speed_kmh,0.4134271203687316,1.1646539412046735,0.8607708576478457,38,0.4005437728478313,1.169912912370737,0.8374248528226501,304090
20260902,all_continuous,et_transformer_residual,steer_deg,6.012058110613572,12.730645041716727,9.3120890667564,38,7.116391545260308,16.251511374241165,11.089859541572144,304090
20260902,all_continuous,extra_trees,accelerator,0.05311545817867701,0.08660376758167615,0.07589006335719631,38,0.05684466669502259,0.09808093031309555,0.08236354101037505,304090
20260902,all_continuous,extra_trees,action_macro,0.8588175671665292,1.927105930290724,1.303733424136513,38,0.9553909185345584,2.2829641622848778,1.4605423278004797,304090
