robustness_config_id,window_config_id_check,split_strategy_check,window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,train,direction_gated_knn_template_no_subject,513,2.542120425613775e-06,1.0,0.0,1.0,2.42152458717629e-06,1.000002120357807,0.0,0.007027290630758854,5.847956353460836e-05,2.4081370355865674e-06,0.0,0.06432748538011696,1.0,0.7543859649122807,0.7543859649122807,4.330268039614327e-06
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,train,formal_ridge_vehicle_context_no_subject,513,0.7066326382039313,0.7368421052631579,0.2631578947368421,0.031007751937984496,0.7612764478731923,1.7905079117944276,0.6140350877192983,0.47944444635806727,0.6767836262709797,0.6744607068048191,0.6159844054580896,0.25925925925925924,0.12085769980506822,0.7543859649122807,0.9883040935672515,1.287595329416041
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,train,knn_template_context_no_subject,513,1.1863582138176063e-06,1.0,0.0,1.0,1.3359311739342253e-06,0.9999996266149836,0.0,0.004756335684662907,0.0,1.1103580035892681e-06,0.0,0.05263157894736842,1.0,0.7543859649122807,0.7543859649122807,1.9491788024492196e-06
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,train,peak_scaled_template_context_no_subject,513,0.06693443317181387,1.0,0.0,1.0,0.008123354854917273,0.9990389525327535,0.0,0.006218323291626126,0.0001851850957201238,0.0060531412760752275,0.0,0.06237816764132553,1.0,0.7543859649122807,0.7543859649122807,0.14937903861135715
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,train,rbf_kernel_ridge_context_no_subject,513,0.2415187705276454,0.9298245614035088,0.07017543859649122,0.9457364341085271,0.222708903695139,0.9782358972707077,0.02729044834307992,0.20307017392233798,0.13217348915835223,0.21985712381362094,0.13450292397660818,0.12475633528265107,0.1442495126705653,0.7543859649122807,0.9259259259259259,0.3754876562229963
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,val,direction_gated_knn_template_no_subject,154,0.7287113129534717,0.7402597402597403,0.2597402597402597,0.5952380952380952,0.5652747668035618,3.283486988011052,0.14285714285714285,0.40116883940123893,0.4428896045723519,0.7516538738817363,0.5844155844155844,0.21428571428571427,0.03896103896103896,0.6233766233766234,0.9935064935064936,1.183207891025853
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,val,formal_ridge_vehicle_context_no_subject,154,0.739466147957565,0.6818181818181818,0.3181818181818182,0.023809523809523808,0.7984161004424095,4.18848152143285,0.5714285714285714,0.5274675369456217,0.7749350644079606,0.7761224946264154,0.6623376623376623,0.22077922077922077,0.07792207792207792,0.6233766233766234,0.987012987012987,1.274824655434889
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,val,knn_template_context_no_subject,154,0.6815907660582636,0.7467532467532467,0.2532467532467532,0.35714285714285715,0.6209514108425999,2.1076823885910447,0.2987012987012987,0.42772727150034595,0.49902597595877074,0.715678964675005,0.6493506493506493,0.16233766233766234,0.006493506493506494,0.6233766233766234,1.0,1.1412569176943064
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,val,peak_scaled_template_context_no_subject,154,0.718308040824337,0.7402597402597403,0.2597402597402597,0.47619047619047616,0.5831459986118527,3.395638059307324,0.16883116883116883,0.3985065011815591,0.439642855062984,0.7478672851893035,0.577922077922078,0.22077922077922077,0.045454545454545456,0.6233766233766234,0.987012987012987,1.1909669287680011
subject_main,pre2_label2_old_main,subject_level_split,pre2_label2_old_main,subject_level_split,val,rbf_kernel_ridge_context_no_subject,154,0.6574152078155017,0.7532467532467533,0.24675324675324675,0.4523809523809524,0.5636937057564652,1.264318584480874,0.33116883116883117,0.4482792251102336,0.4633116872207104,0.6797196586045033,0.5909090909090909,0.22077922077922077,0.09090909090909091,0.6233766233766234,0.8766233766233766,1.0744094947089196
session_pre1,pre1_label2_event_trigger,session_level_split,pre1_label2_event_trigger,session_level_split,test,direction_gated_knn_template_no_subject,139,0.5720398201457775,0.8345323741007195,0.16546762589928057,0.68,0.38764608860444677,2.026355780112544,0.05755395683453238,0.40902877218431705,0.3208633091220324,0.5620893178065475,0.460431654676259,0.1223021582733813,0.08633093525179857,0.6762589928057554,0.9640287769784173,1.0904647672675627
