window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse,track_id,source_artifact,comparison_source,model_order,display_name,source_group,uses_subject_id,uses_physio,uses_eeg,uses_continuous_style,multi_segment_rate_abs_gap
pre3_label3_response_coverage,session_level_split,train,direction_gated_knn_template_no_subject,188,2.701096476101991e-07,1.0,0.0,1.0,2.444127297147792e-07,0.9999999397160948,0.0,0.0009574477976941,0.0,9.303349020712555e-08,0.0,0.0053191489361702,1.0,0.925531914893617,0.925531914893617,4.338059524406495e-07,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,formal_ridge_vehicle_context_no_subject,188,0.6587985140358699,0.8191489361702128,0.1808510638297872,0.0,0.825934646135949,0.9293688683572096,0.6861702127659575,0.5474734056661738,0.8667553205518647,0.1608583938172972,0.0691489361702127,0.0904255319148936,0.0372340425531914,0.925531914893617,1.0,1.0865105584169412,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,history_trend_500ms,188,1.3641887207686985,0.25,0.75,0.8297872340425532,0.6241015928891547,1.9327122225198985,0.1276595744680851,1.3992553155948506,0.5207712751753787,1.3731574139215963,0.8936170212765957,0.9148936170212766,0.0159574468085106,0.925531914893617,0.0,1.8059114477571951,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,knn_template_context_no_subject,188,5.033755526144247e-07,1.0,0.0,1.0,5.559946232019586e-07,0.9999996065211998,0.0,0.0090425531280801,0.0,1.5088478400510676e-07,0.0,0.0159574468085106,1.0,0.925531914893617,0.925531914893617,7.631298235109923e-07,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,peak_scaled_template_context_no_subject,188,0.0476467550781392,1.0,0.0,1.0,0.0068250227907791,0.9986381108691744,0.0,0.0007446814090647,0.000398936186065,0.0006553798627871,0.0,0.0053191489361702,1.0,0.925531914893617,0.925531914893617,0.1059791556778541,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,188,0.3301109598517956,0.9414893617021276,0.0585106382978723,0.9148936170212766,0.3130859541607664,0.9549159427900056,0.0212765957446808,0.300265952865494,0.1908244668961839,0.1048026802312419,0.0159574468085106,0.0638297872340425,0.0691489361702127,0.925531914893617,0.9680851063829788,0.520692098776021,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,ridge_rich_context_no_subject,188,0.5362762284801309,0.8617021276595744,0.1382978723404255,0.3191489361702128,0.5608384449906806,1.1621931850217224,0.3191489361702128,0.4714095777178064,0.3548670251298934,0.1475664283626293,0.0585106382978723,0.0957446808510638,0.0053191489361702,0.925531914893617,1.0,0.8754664077643332,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,ridge_rich_history_no_subject,188,0.5717357606757415,0.8031914893617021,0.1968085106382978,0.2553191489361702,0.5729388663188574,1.1906246104383478,0.3191489361702128,0.4679255330974751,0.3717287251468193,0.1484862085376238,0.0585106382978723,0.0851063829787234,0.0053191489361702,0.925531914893617,1.0,0.9138091086505404,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,ridge_vehicle_history_no_subject,188,0.6098904744528788,0.7925531914893617,0.2074468085106383,0.1489361702127659,0.6289568131670673,1.3249914941157648,0.3563829787234042,0.4629255274033292,0.4526329787666017,0.1563299308861346,0.0797872340425532,0.0851063829787234,0.0106382978723404,0.925531914893617,1.0,0.9886635080024704,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,train,train_mean_all,188,0.7790737751255052,0.5319148936170213,0.4680851063829787,0.0,1.0719945041977978,0.3352575240631128,0.9148936170212766,1.0325266001547904,2.0327925529093185,0.1661088359467883,0.0744680851063829,0.0851063829787234,0.0,0.925531914893617,1.0,1.2345637301786938,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
