sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20,track_id
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.3374343812465668,1.178966999053955,0.8694862127304077,0.30948078632354736,0.7374983467969114,1,0,0.28999996185302734,0.03999999165534973,0.04167284071445465,0,0,3,168,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.007342282682657242,0.19268402457237244,0.17616154253482819,0.01652248203754425,0.9142508982038706,1,0,0.0,0.0,0.0038435831665992737,0,0,2,2,1,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845,gf,2025_09_26_10_18_49,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.6041236519813538,1.8683719635009766,0.9921525716781616,0.8762193918228149,0.531025187200441,1,0,0.009999990463256836,0.06000000238418579,0.16891232877969742,0,0,4,74,0,1,1,1,1,0,1,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375,gf,2025_09_26_10_18_49,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.10448727756738663,0.43615812063217163,0.545823335647583,0.10966521501541138,1.2514345367603419,1,0,0.17499995231628418,0.2149999737739563,0.06444263458251953,0,0,7,170,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655,gf,2025_09_26_10_40_59,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.4520740807056427,2.2230300903320312,1.432342767715454,0.7906873226165771,0.6443200089574674,1,0,0.019999980926513672,0.05500000715255737,0.2816286273300648,0,0,2,26,0,1,1,1,1,0,1,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065,gf,2025_09_26_10_40_59,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.5895391702651978,2.1785199642181396,1.219117522239685,0.9594024419784546,0.5596081478542798,1,0,0.2849999666213989,0.030000001192092896,0.3414223790168762,0,0,5,123,0,1,1,1,1,0,1,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.18431322276592255,1.095018982887268,1.0737004280090332,0.021318554878234863,0.9805313376193501,1,0,0.09000003337860107,0.04500000178813934,0.3161334579344839,0,0,4,48,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.25526168942451477,1.0971187353134155,0.821550726890564,0.27556800842285156,0.7488257199945367,1,0,0.029999971389770508,0.7399999797344208,0.0642867423593998,0,0,5,145,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.2753320336341858,0.8555600047111511,0.6007392406463623,0.2548207640647888,0.7021590973612426,1,0,0.9650000333786011,0.8350000083446503,0.15562186017632484,0,0,2,154,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.27305638790130615,2.721312999725342,2.3149051666259766,0.40640783309936523,0.8506574461885188,1,0,0.17499995231628418,0.1250000149011612,0.023748844861984253,0,0,6,92,0,1,1,1,1,0,1,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.10154415667057037,0.2635442018508911,0.3198881149291992,0.056343913078308105,1.213793028579648,1,0,0.6949999332427979,0.050000011920928955,0.0239662304520607,0,0,1,95,0,0,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.47415152192115784,0.8979719877243042,0.9854928255081177,0.08752083778381348,1.0974649977730533,1,0,0.6850000619888306,0.3199999928474426,0.1935975793749094,0,0,4,46,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.22463864088058472,0.34330591559410095,0.30552050471305847,0.03778541088104248,0.889936615814925,1,0,1.4899999797344208,0.0,0.10992405191063881,0,0,4,129,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.1302984058856964,0.4164358973503113,0.5324702262878418,0.11603432893753052,1.2786367113782242,1,0,0.09000003337860107,0.005000002682209015,0.03791967034339905,0,0,4,84,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.44263792037963867,0.3851950168609619,0.9598722457885742,0.5746772289276123,2.491912417794971,0,1,1.3349999636411667,0.0,0.0287962406873703,0,0,9,55,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.3590276837348938,1.7285699844360352,1.4504625797271729,0.2781074047088623,0.839111284348954,1,0,0.2549999952316284,0.07000000029802322,0.4148159623146057,0,0,2,48,0,1,1,1,1,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.5710827112197876,1.8774499893188477,0.9109078049659729,0.9665421843528748,0.48518352560563105,1,0,0.060000061988830566,0.3100000023841858,0.2346276044845581,0,1,5,163,0,1,1,1,0,1,1,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.40255773067474365,1.3058549165725708,1.396485447883606,0.09063053131103516,1.0694032163610563,1,0,0.2799999713897705,0.3800000250339508,0.06243400042876601,0,1,6,58,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.17064149677753448,0.7712610363960266,0.938572108745575,0.16731107234954834,1.2169318355966288,1,0,0.034999966621398926,0.39000000804662704,0.048041402362287045,0,0,6,50,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.15737459063529968,0.6428040266036987,0.4037243127822876,0.23907971382141113,0.6280674919156839,1,0,0.309999942779541,0.675000011920929,0.04466730169951916,0,1,3,43,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.3012087643146515,1.5514259338378906,1.30094313621521,0.25048279762268066,0.838546725203284,1,0,0.059999942779541016,0.0299999862909317,0.08251205831766129,0,0,5,60,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.3706357777118683,0.8056439161300659,0.6477290391921997,0.1579148769378662,0.8039892391958783,1,0,0.7049999833106995,0.25999999046325684,0.048376064747571945,0,0,7,139,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.4725358784198761,1.4226219654083252,0.9113113284111023,0.5113106369972229,0.6405857287248724,1,0,1.1100000143051147,0.14499998092651367,0.13009948283433914,0,0,4,94,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.35855603218078613,1.182286024093628,0.9823198318481445,0.1999661922454834,0.8308647923003379,1,0,0.21500003337860107,0.6600000113248825,0.11525155417621136,0,0,6,97,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.5689504742622375,0.7747515439987183,0.8449565768241882,0.07020503282546997,1.090616189627866,0,1,0.8949999809265137,0.03500000014901161,0.2474173605442047,0,0,3,89,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825,gzj,2025_09_27_12_28_14,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.255219042301178,0.9089670181274414,0.5026395916938782,0.40632742643356323,0.5529789108623144,1,0,0.2250000238418579,0.015000000596046448,0.1530081331729889,0,0,3,121,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230,hzh,2025_09_26_21_17_02,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.19699309766292572,1.3772419691085815,1.464827299118042,0.08758533000946045,1.0635947291572518,1,0,0.46000003814697266,0.0,0.08678101748228073,0,0,2,28,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495,hzh,2025_09_26_21_17_02,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.24772509932518005,1.5268155336380005,1.4395776987075806,0.08723783493041992,0.9428628848682492,1,0,0.4599999189376831,0.08499997854232788,0.3843000680208206,0,0,2,41,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775,hzh,2025_09_27_19_22_27,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.2498362809419632,1.7856509685516357,1.5795483589172363,0.20610260963439941,0.8845784460321651,1,0,0.32000017166137695,0.6850000619888306,0.06205083429813385,0,0,2,26,0,1,1,1,1,0,1,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515,hzh,2025_09_27_19_22_27,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.08940010517835617,1.2948600053787231,1.3558855056762695,0.06102550029754639,1.0471290332885812,1,0,0.039999961853027344,0.015000000596046448,0.1444207802414894,0,0,2,62,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710,hzh,2025_09_27_19_22_27,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.289081871509552,1.6920976638793945,1.1871569156646729,0.5049407482147217,0.7015888863902411,1,0,0.040000081062316895,0.06000000238418579,0.1560654416680336,0,0,2,46,0,1,1,1,1,0,0,B_response3s_strict_core
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360,hzh,2025_09_27_19_33_25,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.2561657130718231,1.0082778930664062,1.0557315349578857,0.04745364189147949,1.0470640507124103,1,0,0.0,0.07000000774860382,0.2359435185790062,0,0,6,38,0,1,1,0,0,0,0,B_response3s_strict_core
