episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1,raw_feature_ok_v1_2,z_range_v1_2,z_rate_peak_v1_2,pitch_range_v1_2,pitch_rate_peak_v1_2,lat_offset_range_raw_v1_2,speed_range_raw_v1_2,brake_range_raw_v1_2,roll_range_raw_v1_2,ay_abs_peak_raw_v1_2,yaw_rate_abs_peak_raw_v1_2,duration_over_15s_v1_2,duration_over_20s_v1_2,height_jump_suspected_v1_2,pitch_jump_suspected_v1_2,lat_offset_extreme_suspected_v1_2,speed_range_extreme_suspected_v1_2,offroad_or_road_recovery_suspected_v1_2,v1_2_decision,v1_2_decision_cn,v1_2_decision_detail_cn,is_train_candidate_v1_2,is_deferred_v1_2,is_control_candidate_v1_2,is_discarded_v1_2,review_panel_v1_2_path,raw_feature_ok_v1_3,z_residual_range_v1_3,z_residual_rate_peak_v1_3,z_trend_ratio_v1_3,z_monotonic_fraction_v1_3,lat_offset_adjacent_jump_peak_v1_3,lat_offset_large_jump_count_v1_3,speed_drop_from_start_v1_3,speed_drop_peak_to_peak_v1_3,brake_peak_v1_3,pitch_residual_range_v1_3,road_grade_like_z_v1_3,z_transient_suspected_v1_3,lat_offset_jump_suspected_v1_3,speed_brake_response_suspected_v1_3,roadedge_or_offroad_suspected_v1_3,v1_3_decision,v1_3_decision_cn,v1_3_decision_detail_cn,is_train_candidate_v1_3,is_deferred_v1_3,is_control_candidate_v1_3,is_discarded_v1_3,review_panel_v1_3_path,z_start_median_v1_4,z_min_after_start_v1_4,z_max_after_start_v1_4,z_drop_from_start_v1_4,z_rise_from_start_v1_4,z_drop_large_keep_v1_4,v1_4_decision,v1_4_decision_cn,v1_4_decision_detail_cn,is_train_candidate_v1_4,is_deferred_v1_4,is_control_candidate_v1_4,is_discarded_v1_4,review_panel_v1_4_path,v1_5_decision,v1_5_decision_cn,v1_5_decision_detail_cn,is_train_candidate_v1_5,is_deferred_v1_5,is_control_candidate_v1_5,is_discarded_v1_5,review_panel_v1_5_path
rec_v1_byx_2025_09_28_17_05_51_0005,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,5,158.04,183.55,25.51000000000002,159.71,158.81,158.06,159.71,178.91,驾驶员先动,-0.75,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,91.6337411764706,6.704544411764705,0.3955263235294117,0.4701772647058824,0.0947753647058823,4.664638235294118,15.97875294118921,0.529244,36.27670882352941,3.4680785294117644,156.04,185.55,curve1,弯道路段,171.265,0.4699999999999704,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0005.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0005.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0005_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.002543,1.3374999999957708,0.0848415954,0.108045,3.49884,36.2878,0.529244,0.1879764,6.71268,0.396939,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 25.51 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0005_rec_v1_byx_2025_09_28_17_05_51_0005.png,True,2.547842255163771,1.0502905745542392,0.3638452852290619,0.8594806467417933,1.74803,16,36.2878,36.2878,0.499244,0.0801065389562266,False,True,True,True,True,defer_roadedge_or_offroad_long,20 秒以上且存在路边/上下马路风险，暂不进入主训练,持续时间 25.51 秒且存在路边/上下马路风险，暂不进入主训练,False,True,False,False,,-0.1499147499999999,-7.14619,-0.143647,6.99627525,0.0062677499999999,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=7.00m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0005_rec_v1_byx_2025_09_28_17_05_51_0005.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0005_rec_v1_byx_2025_09_28_17_05_51_0005.png
rec_v1_byx_2025_09_28_17_35_43_0009,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,9,164.97,218.745,53.775000000000006,165.665,165.66,165.835,165.665,189.285,车辆先变化,0.1750000000000113,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,26.0649,11.244176470588236,1.8296541176470589,2.690655882352941,0.555463294117647,5.086872941176471,13.618138408304585,0.80613,143.63270588235295,30.17060911764706,162.97,220.745,curve1,弯道路段,194.845,2.987499999999983,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.0236350000000005,1.866500000001736,0.498386,1.74202,30.19425,143.633,0.80613,0.903235,11.6352,1.83063,True,True,True,True,True,True,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 53.78 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0077_rec_v1_byx_2025_09_28_17_35_43_0009.png,True,5.482261548431659,1.7605544109855966,0.7805447675500874,0.6770024638557017,1.746775,30,143.599,143.633,0.77613,0.493932347460702,False,True,True,True,True,defer_roadedge_or_offroad_long,超长片段且存在路边/上下马路风险，暂不进入主训练,持续时间 53.78 秒且存在路边/上下马路风险，暂不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\06_疑似路边恢复或上下马路_暂缓\0077_rec_v1_byx_2025_09_28_17_35_43_0009.png,-0.1440942499999999,-7.14064,-0.117005,6.99654575,0.0270892499999999,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=7.00m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0077_rec_v1_byx_2025_09_28_17_35_43_0009.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0077_rec_v1_byx_2025_09_28_17_35_43_0009.png
rec_v1_gf_2025_09_26_10_40_59_0003,gf,2025_09_26_10_40_59,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,3,134.195,153.235,19.04000000000002,135.05,135.045,137.265,135.05,141.88,车辆先变化,2.219999999999999,极强,5,4.0,4.0,3.719667993077839,方向盘快速操作,正常,True,True,True,True,0.0,106.09707352941176,14.24034411764706,0.4370380882352941,1.930574705882353,0.2893840294117646,5.667906764705883,7.439335986155678,0.0141024635294117,38.63902352941177,20.34979058823529,132.195,155.235,curve1,弯道路段,142.7,-1.0150000000000148,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.0016110000000005,3.495000000003188,0.1536004,0.563618,20.37946,38.64200000000001,0.03995698,0.3873855,15.1243,0.458206,True,False,True,False,True,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0292_rec_v1_gf_2025_09_26_10_40_59_0003.png,True,4.364137499861752,3.1088338949760086,0.6233047651264475,0.6921360115531049,1.746635,18,37.414,38.64200000000001,0.03,0.1450940412891045,False,True,True,True,True,defer_roadedge_or_offroad,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,False,True,False,False,,-0.143272,-7.14419,-0.142579,7.000918,0.0006929999999999,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=7.00m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0292_rec_v1_gf_2025_09_26_10_40_59_0003.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0292_rec_v1_gf_2025_09_26_10_40_59_0003.png
rec_v1_hzh_2025_09_26_21_03_19_0004,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,4,134.236,151.23,16.994,135.796,134.735,137.106,135.796,137.331,车辆先变化,2.370999999999981,极强,5,4.0,4.0,3.0759235254548547,方向盘快速操作,正常,True,True,True,True,0.8,105.5008712121212,12.5474,0.4401477575757576,1.663653181818182,0.3524345606060606,3.950361363636364,10.45806202938357,0.220301,46.36255,20.09055727272728,132.236,153.23,curve1,弯道路段,140.505,-2.2280000000000086,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.032393000000001,10.807749999942672,0.1512622,0.548356,20.436290000000003,46.36669999999998,0.220301,0.603174,13.4179,0.461198,True,False,True,False,True,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0493_rec_v1_hzh_2025_09_26_21_03_19_0004.png,True,4.755072848279385,10.462617966463288,0.6761671095855115,0.6507282624687362,1.72751,22,46.36669999999998,46.36669999999998,0.190301,0.1480207287887558,False,True,True,True,True,defer_roadedge_or_offroad,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,False,True,False,False,,-0.1503169999999999,-7.17604,-0.143647,7.025723,0.0066699999999999,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=7.03m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0493_rec_v1_hzh_2025_09_26_21_03_19_0004.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0493_rec_v1_hzh_2025_09_26_21_03_19_0004.png
rec_v1_hzh_2025_09_27_19_33_25_0004,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,4,133.846,147.856,14.009999999999993,135.316,134.736,133.866,135.316,137.95,驾驶员先动,-0.8699999999999761,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,94.67008809523809,14.833476190476189,0.4682968809523809,1.4042395238095238,0.2588864285714286,5.175761190476191,23.919830918354428,0.205989,58.05725238095238,19.812961190476187,131.846,149.856,curve1,弯道路段,138.735,-2.115999999999985,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.485291,5.920249999969087,0.1749698999999999,0.631329,19.92764,58.0647,0.205989,0.3565052,16.0287,0.474524,False,False,True,False,True,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0579_rec_v1_hzh_2025_09_27_19_33_25_0004.png,True,4.208258509078892,5.787884010841964,0.6488927804594877,0.7571377587437544,1.73943,12,58.0647,58.0647,0.175989,0.1654735050342606,False,True,True,True,True,defer_roadedge_or_offroad,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,False,True,False,False,,-0.148942,-6.62992,-0.144629,6.480978,0.0043129999999999,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=6.48m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0579_rec_v1_hzh_2025_09_27_19_33_25_0004.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0579_rec_v1_hzh_2025_09_27_19_33_25_0004.png
rec_v1_hzh_2025_09_27_19_44_05_0004,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,4,128.805,145.645,16.840000000000003,130.68,130.16,129.165,130.68,133.275,驾驶员先动,-0.9950000000000044,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,87.34256029411765,13.5788,0.4763764411764705,1.085621176470588,0.3188464705882353,5.121692352941176,12.522378200692067,0.179765,45.15943823529412,17.872262941176473,126.805,147.645,curve1,弯道路段,134.03,-3.1950000000000216,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.992457,2.626500000002409,0.1385022,0.49337,17.940920000000002,45.16539999999999,0.179765,0.4489229999999999,14.5655,0.492934,True,False,True,False,True,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0607_rec_v1_hzh_2025_09_27_19_44_05_0004.png,True,3.9545692606979177,3.1543166689476863,0.5655478840553353,0.8013952797981297,1.742085,12,45.16539999999999,45.16539999999999,0.149765,0.1379353773749482,False,True,True,True,True,defer_roadedge_or_offroad,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,False,True,False,False,,-0.144631,-7.137065,-0.144608,6.992433999999999,2.3000000000023e-05,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=6.99m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0607_rec_v1_hzh_2025_09_27_19_44_05_0004.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0607_rec_v1_hzh_2025_09_27_19_44_05_0004.png
rec_v1_jy_2025_09_26_17_29_44_0003,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,3,133.492,186.275,52.783000000000015,133.82,133.797,134.025,133.82,156.97,车辆先变化,0.2280000000000086,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,8.931815757575757,14.28241212121212,1.5745524242424245,3.1751728787878792,1.320384393939394,8.950155757575757,16.391172161008484,0.8033135,135.72736363636363,6.767985151515151,131.492,188.275,curve1,弯道路段,152.502,-7.381499999999988,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.0645525,3.815499999989527,0.2601581,0.81576,6.799390000000001,135.731,0.803855,1.576774,14.7746,1.5768,True,True,True,False,False,True,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 52.78 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,,True,3.646316852186047,3.762719241453184,0.6012507686570521,0.7184672950314972,1.74805,32,135.731,135.731,0.773855,0.2537847686393238,False,True,True,True,True,defer_roadedge_or_offroad_long,超长片段且存在路边/上下马路风险，暂不进入主训练,持续时间 52.78 秒且存在路边/上下马路风险，暂不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\06_疑似路边恢复或上下马路_暂缓\0649_rec_v1_jy_2025_09_26_17_29_44_0003.png,-0.145044,-6.20838,-0.1438275,6.063336,0.0012165,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=6.06m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0649_rec_v1_jy_2025_09_26_17_29_44_0003.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0649_rec_v1_jy_2025_09_26_17_29_44_0003.png
rec_v1_jy_2025_09_26_17_51_46_0007,jy,2025_09_26_17_51_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,7,257.1,274.46,17.359999999999957,260.17,257.51,260.43,260.17,262.51,车辆先变化,2.920000000000016,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,False,True,True,True,1.0,61.27486764705882,15.362079411764704,2.514225588235294,2.626545882352941,0.6091559117647058,4.075061176470588,11.145785986166208,0.379178,114.35059705882352,13.052452352941176,255.1,276.46,curve2|middle_section,弯道路段|连续超车负荷事件段,263.95,-1.829999999999984,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,3.701290000000001,4.484000000003903,0.606069,1.84393,13.13341,114.3545,0.379178,1.126978,15.6261,2.51436,True,False,True,True,False,True,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0690_rec_v1_jy_2025_09_26_17_51_46_0007.png,True,2.846504446868801,4.026875344689287,0.7690573953591316,0.643772498200144,1.7402,18,112.6535,114.3545,0.349178,0.6065854567305506,False,True,True,True,True,defer_roadedge_or_offroad,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\06_疑似路边恢复或上下马路_暂缓\0690_rec_v1_jy_2025_09_26_17_51_46_0007.png,-7.378325,-11.00015,-7.29886,3.621825000000001,0.0794649999999999,True,train_z_drop_extreme_keep,用户复核后保留：高度 z 相对 episode 开始大幅下降，作为高度大幅下降极限样本,用户复核后保留：高度 z 相对 episode 开始大幅下降，z_drop=3.62m，作为高度大幅下降极限样本,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\01_保留_高度大幅下降极限样本\0690_rec_v1_jy_2025_09_26_17_51_46_0007.png,review_curve_z_drop_separate,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,用户复核后调整：高度大幅下降样本属于弯道上下文，需单独判断，不进入当前主训练候选,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\01_弯道高度下降_单独判断\0690_rec_v1_jy_2025_09_26_17_51_46_0007.png
