sample_id,event_uid,subject,session_stamp,split,road_design_module_name,event_level,road_design_risk_class,gt_peak_abs,is_large_response,is_difficult_peak_top20,keypoint_better_rmse,rmse_delta_keypoint_minus_rbf,candidate_model,selector_prob_keypoint,selected_threshold_from_val,selected_model
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,hzh,2025_09_26_21_03_19,test,fix_road,extreme_active,design_special_event_segment,1.6784822940826416,1,0,0,0.2068397402763366,logreg_original_balanced,0.28761252730374265,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,hzh,2025_09_26_21_03_19,test,curve2,strong_active,design_curve_context,1.3070790767669678,0,0,1,-0.07220458984375,logreg_original_balanced,0.2325605270808171,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660,hzh,2025_09_26_21_03_19,test,differentmu_road,medium_active,design_high_risk_surface,0.7967429757118225,0,0,1,-0.1526209563016892,logreg_original_balanced,0.7010807612503468,0.55,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885,hzh,2025_09_27_19_44_05,test,middle_section,strong_active,design_regular_road,1.791234016418457,1,1,0,0.2388820946216583,logreg_original_balanced,0.28605652244430885,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245,hzh,2025_09_27_19_44_05,test,middle_section,strong_active,design_regular_road,1.2744419574737549,0,0,0,0.101894736289978,logreg_original_balanced,0.4373599738641218,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700,hzh,2025_09_27_19_44_05,test,fix_road,extreme_active,design_special_event_segment,1.983918070793152,1,1,0,0.0522010922431945,logreg_original_balanced,0.26523368668044733,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255,hzh,2025_09_27_19_44_05,test,middle_section,strong_active,design_regular_road,1.1740800142288208,0,0,0,0.0337518900632858,logreg_original_balanced,0.8004346818391344,0.55,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390,hzh,2025_09_27_19_44_05,test,middle_section,extreme_active,design_regular_road,1.3761889934539795,0,0,0,0.1465473175048828,logreg_original_balanced,0.1490497214750697,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860,hzh,2025_09_27_19_44_05,test,middle_section,extreme_active,design_regular_road,0.9915213584899902,0,0,0,0.0256357491016387,logreg_original_balanced,0.27530032729534765,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890,tyy,2025_09_28_14_44_09,test,longstraight,extreme_active,design_regular_road,2.333853006362915,1,1,0,0.1162090301513671,logreg_original_balanced,0.47273497260039865,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655,tyy,2025_09_28_14_44_09,test,curve1,weak,design_curve_context,0.7096503973007202,0,0,1,-0.0012124776840209,logreg_original_balanced,0.030404754659645657,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885,yyl,2025_09_28_09_49_11,test,middle_section,strong_active,design_regular_road,1.095893383026123,0,0,0,0.1571274101734162,logreg_original_balanced,0.3307653399731964,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680,yyl,2025_09_28_09_49_11,test,middle_section,strong_active,design_regular_road,1.7699379920959473,1,1,0,0.2254546582698822,logreg_original_balanced,0.37975316019919075,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470,yyl,2025_09_28_09_49_11,test,differentmu_road,strong_active,design_high_risk_surface,0.7447320222854614,0,0,1,-0.0301693975925445,logreg_original_balanced,0.7562804986509285,0.55,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,test,middle_section,strong_active,design_regular_road,1.124341607093811,0,0,0,0.086829274892807,logreg_original_balanced,0.24967456046601672,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,test,curve1,extreme_active,design_curve_context,1.016481637954712,0,0,1,-0.025175631046295,logreg_original_balanced,0.14525684731734384,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,test,curve1,strong_active,design_curve_context,1.1810654401779177,0,0,1,-0.3802878856658935,logreg_original_balanced,0.01748350460104952,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,test,curve1,strong_active,design_curve_context,0.7283228635787964,0,0,1,-0.3777152597904206,logreg_original_balanced,0.04879337757226105,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350,zxy,2025_09_28_15_57_38,test,curve1,strong_active,design_curve_context,0.5749120116233826,0,0,1,-0.0481763482093811,logreg_original_balanced,0.05471338646445422,0.55,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085,zxy,2025_09_28_16_35_30,test,middle_section,strong_active,design_regular_road,0.0811600685119628,0,0,0,0.0681070983409882,logreg_original_balanced,0.9688651214237806,0.55,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840,byx,2025_09_28_17_05_51,train,middle_section,extreme_active,design_regular_road,1.944647192955017,1,1,0,0.290416568517685,logreg_engineered_balanced,0.16627979292126074,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815,byx,2025_09_28_17_05_51,train,middle_section,strong_active,design_regular_road,0.9477140307426452,0,0,0,0.0140996873378753,logreg_engineered_balanced,0.579231634923259,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300,byx,2025_09_28_17_05_51,train,curve2,extreme_active,design_curve_context,1.3292438983917236,0,0,0,0.3108441084623337,logreg_engineered_balanced,0.09695086154309501,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865,byx,2025_09_28_17_15_52,train,middle_section,extreme_active,design_regular_road,2.1975419521331787,1,1,0,0.1714264154434204,logreg_engineered_balanced,0.2558189485354952,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145,byx,2025_09_28_17_15_52,train,curve1,strong_active,design_curve_context,1.7027480602264404,1,0,0,0.5433678179979325,logreg_engineered_balanced,0.025623884207014478,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345,byx,2025_09_28_17_15_52,train,fix_road,strong_active,design_special_event_segment,0.9564404487609864,0,0,0,0.0612989068031311,logreg_engineered_balanced,0.6903541714532141,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550,byx,2025_09_28_17_25_18,train,middle_section,instability_extreme,design_regular_road,0.102970004081726,0,0,0,0.0950863054022193,logreg_engineered_balanced,0.0026092719450778764,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150,byx,2025_09_28_17_25_18,train,curve1,strong_active,design_curve_context,1.3950433731079102,0,0,0,0.7730878442525864,logreg_engineered_balanced,0.04038564487673239,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870,byx,2025_09_28_17_25_18,train,fix_road,instability_extreme,design_special_event_segment,0.0362999439239501,0,0,0,0.1848674411885441,logreg_engineered_balanced,0.0002151666313944458,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190,byx,2025_09_28_17_25_18,train,middle_section,strong_active,design_regular_road,1.3728759288787842,0,0,0,0.3700561225414276,logreg_engineered_balanced,0.6856779796459219,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915,byx,2025_09_28_17_35_43,train,longstraight,medium_active,design_regular_road,0.761661171913147,0,0,0,0.0534956753253936,logreg_engineered_balanced,0.44977702310648326,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335,byx,2025_09_28_17_35_43,train,curve1,extreme_active,design_curve_context,0.0404901504516601,0,0,0,0.0634643014054746,logreg_engineered_balanced,0.0001207069959235386,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020,byx,2025_09_28_17_35_43,train,middle_section,extreme_active,design_regular_road,0.9894275069236756,0,0,0,0.286213755607605,logreg_engineered_balanced,0.3714806400429649,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825,byx,2025_09_28_17_35_43,train,middle_section,weak,design_regular_road,0.241902694106102,0,0,0,0.3326358571648597,logreg_engineered_balanced,0.07114511842437188,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145,cwh,2025_09_26_19_27_21,train,middle_section,extreme_active,design_regular_road,1.5481109619140625,0,0,0,0.1680342257022857,logreg_engineered_balanced,0.19458237171315118,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295,cwh,2025_09_26_19_35_47,train,fix_road,strong_active,design_special_event_segment,0.6775369644165039,0,0,0,0.0060372054576873,logreg_engineered_balanced,0.7198523811824371,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095,cwh,2025_09_26_19_35_47,train,differentmu_road,instability_extreme,design_high_risk_surface,0.0687659978866577,0,0,0,0.0398372393101452,logreg_engineered_balanced,0.007843923024684141,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630,cwh,2025_09_26_19_35_47,train,differentmu_road,weak,design_high_risk_surface,0.110131174325943,0,0,0,0.0376047305762767,logreg_engineered_balanced,0.021267277220879337,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205,cwh,2025_09_26_19_45_40,train,middle_section,medium_active,design_regular_road,0.6611310243606567,0,0,0,0.0489151179790496,logreg_engineered_balanced,0.18644506512760833,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100,cwh,2025_09_26_19_45_40,train,middle_section,strong_active,design_regular_road,0.6585130095481873,0,0,0,0.112093299627304,logreg_engineered_balanced,0.628369944843529,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250,cwh,2025_09_26_19_45_40,train,fix_road,strong_active,design_special_event_segment,1.488070011138916,0,0,0,0.0985371768474578,logreg_engineered_balanced,0.5855179787950837,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005,cwh,2025_09_26_19_45_40,train,middle_section,strong_active,design_regular_road,1.523326754570007,0,0,0,0.1573789417743683,logreg_engineered_balanced,0.6103526422589387,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045,cwh,2025_09_26_20_06_19,train,fix_road,strong_active,design_special_event_segment,1.6385160684585571,1,0,0,0.1921759247779846,logreg_engineered_balanced,0.7187010834569488,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730,cwh,2025_09_26_20_06_19,train,middle_section,strong_active,design_regular_road,1.178966999053955,0,0,0,0.1741422116756439,logreg_engineered_balanced,0.6124606193954669,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390,cwh,2025_09_26_20_06_19,train,differentmu_road,instability_medium,design_high_risk_surface,0.1926840245723724,0,0,0,0.0930826775729656,logreg_engineered_balanced,0.017024050643345418,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845,gf,2025_09_26_10_18_49,train,fix_road,strong_active,design_special_event_segment,1.8683719635009768,1,1,0,0.2732186913490295,logreg_engineered_balanced,0.5803112053354744,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375,gf,2025_09_26_10_18_49,train,middle_section,strong_active,design_regular_road,0.4361581206321716,0,0,0,0.4129576906561851,logreg_engineered_balanced,0.4882184819996651,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655,gf,2025_09_26_10_40_59,train,middle_section,strong_active,design_regular_road,2.2230300903320312,1,1,0,0.2107055485248565,logreg_engineered_balanced,0.2265034909045461,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065,gf,2025_09_26_10_40_59,train,fix_road,strong_active,design_special_event_segment,2.17851996421814,1,1,0,0.3465800881385802,logreg_engineered_balanced,0.722721652073371,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015,gzj,2025_09_27_11_41_47,train,middle_section,strong_active,design_regular_road,1.095018982887268,0,0,0,0.1120384484529495,logreg_engineered_balanced,0.22104303976199347,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485,gzj,2025_09_27_11_41_47,train,fix_road,strong_active,design_special_event_segment,1.0971187353134155,0,0,0,0.0593367516994476,logreg_engineered_balanced,0.7410964549086861,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065,gzj,2025_09_27_11_41_47,train,middle_section,strong_active,design_regular_road,0.8555600047111511,0,0,1,-0.0082724094390869,logreg_engineered_balanced,0.9105841479487327,0.8,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415,gzj,2025_09_27_11_41_47,train,middle_section,extreme_active,design_regular_road,2.721312999725342,1,1,0,0.8612143993377686,logreg_engineered_balanced,0.09788820257227358,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340,gzj,2025_09_27_11_41_47,train,middle_section,strong_active,design_regular_road,0.2635442018508911,0,0,0,0.1029033809900284,logreg_engineered_balanced,0.45267530138582923,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945,gzj,2025_09_27_11_53_25,train,middle_section,strong_active,design_regular_road,0.8979719877243042,0,0,0,0.0244432389736176,logreg_engineered_balanced,0.23284442446469558,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210,gzj,2025_09_27_11_53_25,train,middle_section,strong_active,design_regular_road,0.3433059155941009,0,0,1,-0.0703737288713454,logreg_engineered_balanced,0.8629658087925353,0.8,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920,gzj,2025_09_27_11_53_25,train,middle_section,extreme_active,design_regular_road,0.4164358973503113,0,0,0,0.1754530668258667,logreg_engineered_balanced,0.7242195588015059,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025,gzj,2025_09_27_11_53_25,train,differentmu_road,extreme_active,design_high_risk_surface,0.3851950168609619,0,0,0,0.0462683141231536,logreg_engineered_balanced,0.17898025831304087,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835,gzj,2025_09_27_12_04_23,train,middle_section,strong_active,design_regular_road,1.7285699844360352,1,0,0,0.2236122488975525,logreg_engineered_balanced,0.13712051438034548,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790,gzj,2025_09_27_12_04_23,train,curve1,extreme_active,design_curve_context,1.877449989318848,1,1,0,0.3004215359687805,logreg_engineered_balanced,0.004965513948969094,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350,gzj,2025_09_27_12_04_23,train,middle_section,strong_active,design_regular_road,1.3058549165725708,0,0,1,-0.0137011706829071,logreg_engineered_balanced,0.5940627445315108,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140,gzj,2025_09_27_12_04_23,train,fix_road,strong_active,design_special_event_segment,0.7712610363960266,0,0,0,0.0803891569375992,logreg_engineered_balanced,0.19211297923094234,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385,gzj,2025_09_27_12_04_23,train,middle_section,weak,design_regular_road,0.6428040266036987,0,0,0,0.5082576572895051,logreg_engineered_balanced,0.47291906699614694,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490,gzj,2025_09_27_12_28_14,train,middle_section,extreme_active,design_regular_road,1.5514259338378906,0,0,0,0.3012660443782806,logreg_engineered_balanced,0.1779940325971814,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075,gzj,2025_09_27_12_28_14,train,middle_section,strong_active,design_regular_road,0.8056439161300659,0,0,0,0.06273153424263,logreg_engineered_balanced,0.6075397750050027,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480,gzj,2025_09_27_12_28_14,train,middle_section,extreme_active,design_regular_road,1.4226219654083252,0,0,0,0.1276445686817169,logreg_engineered_balanced,0.2758767531613154,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055,gzj,2025_09_27_12_28_14,train,middle_section,extreme_active,design_regular_road,1.182286024093628,0,0,1,-0.0736376941204071,logreg_engineered_balanced,0.7461829339453527,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425,gzj,2025_09_27_12_28_14,train,middle_section,medium_active,design_regular_road,0.7747515439987183,0,0,0,0.0400766730308532,logreg_engineered_balanced,0.744780436422288,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825,gzj,2025_09_27_12_28_14,train,curve2,strong_active,design_curve_context,0.9089670181274414,0,0,0,0.2375895380973815,logreg_engineered_balanced,0.8026080844920978,0.8,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230,hzh,2025_09_26_21_17_02,train,middle_section,medium_active,design_regular_road,1.3772419691085815,0,0,0,0.2003712505102158,logreg_engineered_balanced,0.03146464806289348,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495,hzh,2025_09_26_21_17_02,train,middle_section,extreme_active,design_regular_road,1.5268155336380005,0,0,0,0.1898608207702637,logreg_engineered_balanced,0.06587361678111865,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775,hzh,2025_09_27_19_22_27,train,longstraight,extreme_active,design_regular_road,1.7856509685516355,1,1,0,0.2451431006193161,logreg_engineered_balanced,0.1880575114021318,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515,hzh,2025_09_27_19_22_27,train,middle_section,strong_active,design_regular_road,1.2948600053787231,0,0,0,0.1137617751955985,logreg_engineered_balanced,0.5416660102689608,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710,hzh,2025_09_27_19_22_27,train,curve2,strong_active,design_curve_context,1.6920976638793943,1,0,1,-0.0149851739406586,logreg_engineered_balanced,0.5753994270042244,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360,hzh,2025_09_27_19_33_25,train,middle_section,strong_active,design_regular_road,1.0082778930664062,0,0,0,0.1146994829177855,logreg_engineered_balanced,0.0682717705200953,0.8,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300,hzh,2025_09_27_19_33_25,train,middle_section,strong_active,design_regular_road,1.6500362157821655,1,0,0,0.0508898198604584,logreg_engineered_balanced,0.7035235761297945,0.8,rbf_kernel_ridge_context_no_subject
