episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1,raw_feature_ok_v1_2,z_range_v1_2,z_rate_peak_v1_2,pitch_range_v1_2,pitch_rate_peak_v1_2,lat_offset_range_raw_v1_2,speed_range_raw_v1_2,brake_range_raw_v1_2,roll_range_raw_v1_2,ay_abs_peak_raw_v1_2,yaw_rate_abs_peak_raw_v1_2,duration_over_15s_v1_2,duration_over_20s_v1_2,height_jump_suspected_v1_2,pitch_jump_suspected_v1_2,lat_offset_extreme_suspected_v1_2,speed_range_extreme_suspected_v1_2,offroad_or_road_recovery_suspected_v1_2,v1_2_decision,v1_2_decision_cn,v1_2_decision_detail_cn,is_train_candidate_v1_2,is_deferred_v1_2,is_control_candidate_v1_2,is_discarded_v1_2,review_panel_v1_2_path,raw_feature_ok_v1_3,z_residual_range_v1_3,z_residual_rate_peak_v1_3,z_trend_ratio_v1_3,z_monotonic_fraction_v1_3,lat_offset_adjacent_jump_peak_v1_3,lat_offset_large_jump_count_v1_3,speed_drop_from_start_v1_3,speed_drop_peak_to_peak_v1_3,brake_peak_v1_3,pitch_residual_range_v1_3,road_grade_like_z_v1_3,z_transient_suspected_v1_3,lat_offset_jump_suspected_v1_3,speed_brake_response_suspected_v1_3,roadedge_or_offroad_suspected_v1_3,v1_3_decision,v1_3_decision_cn,v1_3_decision_detail_cn,is_train_candidate_v1_3,is_deferred_v1_3,is_control_candidate_v1_3,is_discarded_v1_3,review_panel_v1_3_path,z_start_median_v1_4,z_min_after_start_v1_4,z_max_after_start_v1_4,z_drop_from_start_v1_4,z_rise_from_start_v1_4,z_drop_large_keep_v1_4,v1_4_decision,v1_4_decision_cn,v1_4_decision_detail_cn,is_train_candidate_v1_4,is_deferred_v1_4,is_control_candidate_v1_4,is_discarded_v1_4,review_panel_v1_4_path,v1_5_decision,v1_5_decision_cn,v1_5_decision_detail_cn,is_train_candidate_v1_5,is_deferred_v1_5,is_control_candidate_v1_5,is_discarded_v1_5,review_panel_v1_5_path,v1_8_decision,v1_8_decision_cn,v1_8_decision_detail_cn,is_train_candidate_v1_8,is_deferred_v1_8,is_control_candidate_v1_8,is_discarded_v1_8,original_episode_start_s_v1_8,model_anchor_s_v1_8,model_anchor_source_v1_8,ignored_start_like_vehicle_onset_v1_8,stable_prefix_removed_s_v1_8,stable_prefix_trimmed_v1_8,model_obs_start_s_v1_8,model_obs_end_s_v1_8,model_label_start_s_v1_8,model_label_end_s_v1_8,review_panel_v1_8_path
rec_v1_byx_2025_09_28_17_05_51_0003,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,3,85.52,115.09,29.570000000000007,88.915,87.885,85.535,88.915,89.78,驾驶员先动,-2.3500000000000085,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,40.35862647058824,12.06524705882353,1.8120329411764708,2.808229117647059,0.708968794117647,5.632015588235294,11.45355259516015,0.465048,139.62932352941175,22.739167058823533,83.52,117.09,curve1|middle_section,弯道路段|连续超车负荷事件段,95.64,-4.665000000000006,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0003.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0003.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0003_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.951245,2.7467129999974333,0.511833,1.73847,22.80392,139.637,0.465048,1.117125,12.1978,1.81476,True,True,False,True,True,True,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 29.57 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,,True,0.9365231932748188,2.6747347132870267,0.9845236435143614,0.631752472736495,1.73913,22,139.637,139.637,0.435048,0.5034049347759538,False,True,True,True,True,defer_roadedge_or_offroad_long,20 秒以上且存在路边/上下马路风险，暂不进入主训练,持续时间 29.57 秒且存在路边/上下马路风险，暂不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\06_疑似路边恢复或上下马路_暂缓\0003_rec_v1_byx_2025_09_28_17_05_51_0003.png,-0.1536795,-0.608166,0.343079,0.4544865,0.4967585,False,discard_roadedge_without_large_zdrop,用户复核后抛弃：属于疑似上下马路/路边恢复，但没有明显大幅向下 z_drop，不进入当前训练候选,用户复核后抛弃：属于疑似上下马路/路边恢复，但没有明显大幅向下 z_drop，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_curve_height_or_z_abnormal,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,False,False,False,True,85.52,85.535,驾驶员动作,False,0.015000000000000568,False,83.535,85.535,85.535,91.535,
rec_v1_byx_2025_09_28_17_05_51_0018,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,18,483.875,503.375,19.5,484.72,484.68,486.16,484.72,497.57,车辆先变化,1.4800000000000182,极强,5,4.0,4.0,2.522584656280676,方向盘快速操作,正常,False,True,True,True,1.0,106.13525,6.987259411764706,0.2966505588235294,0.8128716764705882,0.098329894117647,3.135442058823529,5.525936851214515,0.0,20.19149999999999,3.728177058823529,481.875,505.375,differentmu_road,低附着路段,492.111,-1.51400000000001,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0018.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0018_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.0965000000000007,0.5950000000007094,0.0497694,0.338693,3.76385,20.198000000000008,0.0,0.1832228,7.01236,0.307131,True,False,False,False,False,False,False,review_duration_15_20s,持续时间 15-20 秒，接近或超过常规事件上限，先进入复核而不直接训练,持续时间 19.50 秒，接近或超过常规事件上限，先进入复核而不直接训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\03_15到20秒_需要复核\0018_rec_v1_byx_2025_09_28_17_05_51_0018.png,True,0.0945468538920195,0.471216913463375,0.9797601439587448,0.8718113062427894,1.74536,8,12.114000000000004,20.198000000000008,0.03,0.0502314813555317,False,False,True,True,True,defer_roadedge_or_offroad,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,车速/制动/横向偏移/高度残差组合提示可能是路边恢复或上下马路，暂不进入主训练,False,True,False,False,,-13.1416,-13.1608,-13.0643,0.0191999999999996,0.077300000000001,False,discard_roadedge_without_large_zdrop,用户复核后抛弃：属于疑似上下马路/路边恢复，但没有明显大幅向下 z_drop，不进入当前训练候选,用户复核后抛弃：属于疑似上下马路/路边恢复，但没有明显大幅向下 z_drop，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_curve_height_or_z_abnormal,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,False,False,False,True,483.875,484.68,车辆响应,False,0.8050000000000068,False,482.68,484.68,484.68,490.68,
rec_v1_byx_2025_09_28_17_05_51_0021,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,21,546.41,565.435,19.024999999999977,548.42,548.415,546.67,548.42,559.635,驾驶员先动,-1.7450000000000043,极强,5,4.0,4.0,4.0,方向盘快速操作,窗口截断,False,True,True,True,1.0,77.87986176470588,8.870351176470589,0.6052692058823529,0.833670205882353,0.15122,5.217465294117647,12.127203114164274,0.5805339999999999,101.5397488235294,4.073974411764706,544.41,565.435,,,531.548,-24.37449999999989,review,需要复核,窗口/坐标风险,人工复核后再决定,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_需要复核\rec_v1_byx_2025_09_28_17_05_51_0021.png,,True,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True,True,0.0979999999999989,0.5750000000007276,0.0756011,0.38375,4.28009,98.83528,0.580534,0.2428243,8.93347,0.609966,True,False,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,True,0.0995030286522347,0.544425622714646,1.0153370270636308,0.8257784785179346,2.087965,6,98.83528,98.83528,0.550534,0.0696233238185142,False,False,True,True,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,-13.1439,-13.1573,-13.0593,0.0133999999999989,0.0846,False,discard_prior_review,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_curve_height_or_z_abnormal,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,False,False,False,True,546.41,546.67,驾驶员动作,False,0.2599999999999909,False,544.67,546.67,546.67,552.67,
rec_v1_byx_2025_09_28_17_15_52_0003,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,3,87.33,96.895,9.564999999999998,87.695,87.635,88.085,87.695,91.72,车辆先变化,0.4499999999999886,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,123.58698529411764,5.890348529411765,0.2711843823529412,0.3978218529411764,0.0807449411764705,3.3588708823529414,12.251311401382566,0.0,6.526499999999999,3.456401176470588,85.33,98.895,curve1|middle_section,弯道路段|连续超车负荷事件段,92.0,-0.1124999999999971,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_15_52_0003.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_15_52_0003.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_15_52_0003_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.0081989999999999,0.0378000000000362,0.00571138,0.0264942,3.49935,6.527000000000001,0.0,0.1598233,5.89408,0.271397,False,False,False,False,False,False,False,train_target_extreme,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\01_主训练_目标极限事件\0025_rec_v1_byx_2025_09_28_17_15_52_0003.png,True,0.0078557875402285,0.036174228896761,0.9581397170665548,0.5254768748366867,1.74776,8,6.527000000000001,6.527000000000001,0.03,0.005294317373834,False,False,True,False,False,train_target_extreme,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\01_主训练_目标极限事件\0025_rec_v1_byx_2025_09_28_17_15_52_0003.png,-0.1445865,-0.146055,-0.137856,0.0014684999999999,0.0067305,False,train_target_extreme,继承 v1.3：目标极限事件，保留为训练候选,继承 v1.3：目标极限事件，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\03_普通保留训练样本抽查\0025_rec_v1_byx_2025_09_28_17_15_52_0003.png,train_target_extreme,继承 v1.4：目标极限事件，保留为当前主训练候选,继承 v1.4：目标极限事件，保留为当前主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0025_rec_v1_byx_2025_09_28_17_15_52_0003.png,discard_curve_height_or_z_abnormal,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,False,False,False,True,87.33,87.635,车辆响应,False,0.3050000000000068,False,85.635,87.635,87.635,93.635,
rec_v1_byx_2025_09_28_17_15_52_0004,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,4,122.895,124.49,1.5949999999999989,123.175,,122.905,122.905,123.175,缺少一方起点,,弱,0,0.2027292458231387,2.18979,2.91972,制动为主,正常,True,False,False,False,0.8,120.40208823529412,0.7352903823529411,0.0245277529411764,0.0189299088235294,0.0102396676470588,0.0052462647058823,0.0525417993079814,0.2472771,15.342941176470587,0.3121272058823529,120.895,126.49,curve1,弯道路段,126.053,2.360500000000002,review,边界复核样本,强度或语义边界不清,人工复核,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_15_52_0004.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_边界复核样本\rec_v1_byx_2025_09_28_17_15_52_0004.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_15_52_0004_3d.png,True,True,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True,True,0.009633,0.0570000000000519,0.02282021,0.108832,0.3122144999999999,15.356499999999995,0.2490898,0.0072907399999999,0.735615,0.0245509,False,False,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,True,0.0102528754577681,0.0476946886444074,1.0643491599468622,0.6964006259780907,0.0016494999999999,0,15.356499999999995,15.356499999999995,0.291972,0.022895053618442,False,False,False,True,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,-0.15119375,-0.154458,-0.144825,0.0032642499999999,0.00636875,False,discard_prior_review,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_curve_height_or_z_abnormal,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,False,False,False,True,122.895,122.905,驾驶员动作,False,0.010000000000005116,False,120.905,122.905,122.905,128.905,
rec_v1_byx_2025_09_28_17_15_52_0012,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,12,291.995,304.345,12.350000000000025,293.525,293.395,293.255,293.525,294.26,驾驶员先动,-0.1399999999999863,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,106.8195,7.486069705882352,0.6184020882352942,0.9525342058823528,0.1064559705882352,4.0023197058823525,14.21667266437279,0.0,38.33620882352943,3.367867058823529,289.995,306.345,curve2,弯道路段,298.395,0.2249999999999659,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_15_52_0012.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_15_52_0012.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_15_52_0012_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.0147999999999992,0.0749999999998181,0.01181293,0.0742103,3.4975,38.338800000000006,0.0,0.208198,7.50404,0.619827,False,False,False,False,False,False,False,train_target_extreme,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\01_主训练_目标极限事件\0034_rec_v1_byx_2025_09_28_17_15_52_0012.png,True,0.0149311708885502,0.0750327927222088,1.00886289787507,0.8538757336571544,1.74317,20,37.8918,38.338800000000006,0.03,0.0135360688177545,False,False,True,True,False,train_target_extreme,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\01_主训练_目标极限事件\0034_rec_v1_byx_2025_09_28_17_15_52_0012.png,-13.1427,-13.1474,-13.1326,0.0046999999999997,0.0100999999999995,False,train_target_extreme,继承 v1.3：目标极限事件，保留为训练候选,继承 v1.3：目标极限事件，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\03_普通保留训练样本抽查\0034_rec_v1_byx_2025_09_28_17_15_52_0012.png,train_target_extreme,继承 v1.4：目标极限事件，保留为当前主训练候选,继承 v1.4：目标极限事件，保留为当前主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0034_rec_v1_byx_2025_09_28_17_15_52_0012.png,discard_curve_height_or_z_abnormal,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,False,False,False,True,291.995,293.255,驾驶员动作,False,1.259999999999991,False,291.255,293.255,293.255,299.255,
rec_v1_byx_2025_09_28_17_15_52_0022,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,22,520.305,533.76,13.45500000000004,520.87,520.865,525.29,520.87,529.96,车辆先变化,4.4249999999999545,极强,5,4.0,4.0,4.0,方向盘快速操作,窗口截断,False,True,True,True,1.0,77.03158235294117,10.12682294117647,0.6270879705882353,0.9835533823529412,0.162176794117647,6.117184411764706,10.80802301039045,0.583678,67.45392647058824,3.1090841176470585,518.305,533.76,,,499.91,-27.1225,review,需要复核,窗口/坐标风险,人工复核后再决定,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_需要复核\rec_v1_byx_2025_09_28_17_15_52_0022.png,,True,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True,True,0.1241000000000003,0.5600000000006276,0.06882599,0.402237,3.1243,47.1455,0.583678,0.276136,10.2309,0.631106,False,False,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,True,0.1218045844811772,0.5594373037742995,0.9815035010570264,0.8227754040497863,1.56161,10,45.4589,47.1455,0.553678,0.0698540562142937,False,True,True,True,True,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,-13.1412,-13.1572,-13.0331,0.016,0.1081000000000003,False,discard_prior_review,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_curve_height_or_z_abnormal,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,False,False,False,True,520.305,520.865,车辆响应,False,0.5600000000000591,False,518.865,520.865,520.865,526.865,
rec_v1_byx_2025_09_28_17_25_18_0004,byx,2025_09_28_17_25_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,4,117.25,124.044,6.793999999999997,117.759,117.745,117.809,117.759,117.919,车辆先变化,0.0639999999999929,极强,2,4.0,4.0,1.902455800638234,方向盘快速操作,正常,True,False,True,True,0.8,121.91598809523808,4.045091904761904,0.1674643333333333,0.2333342619047619,0.0552277428571428,1.677390142857143,9.23505320862127,0.0,6.747071428571445,3.418620476190476,115.25,126.044,curve1,弯道路段,121.905,1.2580000000000098,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_25_18_0004.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.004139,0.0399499999998198,0.0038174499999999,0.0119011,3.49339,6.747999999999991,0.0,0.1072574,4.04671,0.16792,False,False,False,False,False,False,False,train_target_extreme,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,核心/次级目标极限事件，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\01_主训练_目标极限事件\0049_rec_v1_byx_2025_09_28_17_25_18_0004.png,True,0.0033296843011318,0.0396559077723158,0.8044658857530554,0.5506072874493927,1.74657,10,6.747999999999991,6.747999999999991,0.03,0.0033413998861213,False,False,True,False,False,train_target_extreme,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,目标极限事件，未触发 v1.3 路边/超长风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\01_主训练_目标极限事件\0049_rec_v1_byx_2025_09_28_17_25_18_0004.png,-0.144391,-0.145601,-0.141462,0.00121,0.0029289999999999,False,train_target_extreme,继承 v1.3：目标极限事件，保留为训练候选,继承 v1.3：目标极限事件，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\03_普通保留训练样本抽查\0049_rec_v1_byx_2025_09_28_17_25_18_0004.png,train_target_extreme,继承 v1.4：目标极限事件，保留为当前主训练候选,继承 v1.4：目标极限事件，保留为当前主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0049_rec_v1_byx_2025_09_28_17_25_18_0004.png,discard_curve_height_or_z_abnormal,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,弯道高度异常：高度明显变高、突变、非平滑，或不像正常下坡弯道,False,False,False,True,117.25,117.745,车辆响应,False,0.49500000000000455,False,115.745,117.745,117.745,123.745,
