episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1,raw_feature_ok_v1_2,z_range_v1_2,z_rate_peak_v1_2,pitch_range_v1_2,pitch_rate_peak_v1_2,lat_offset_range_raw_v1_2,speed_range_raw_v1_2,brake_range_raw_v1_2,roll_range_raw_v1_2,ay_abs_peak_raw_v1_2,yaw_rate_abs_peak_raw_v1_2,duration_over_15s_v1_2,duration_over_20s_v1_2,height_jump_suspected_v1_2,pitch_jump_suspected_v1_2,lat_offset_extreme_suspected_v1_2,speed_range_extreme_suspected_v1_2,offroad_or_road_recovery_suspected_v1_2,v1_2_decision,v1_2_decision_cn,v1_2_decision_detail_cn,is_train_candidate_v1_2,is_deferred_v1_2,is_control_candidate_v1_2,is_discarded_v1_2,review_panel_v1_2_path,raw_feature_ok_v1_3,z_residual_range_v1_3,z_residual_rate_peak_v1_3,z_trend_ratio_v1_3,z_monotonic_fraction_v1_3,lat_offset_adjacent_jump_peak_v1_3,lat_offset_large_jump_count_v1_3,speed_drop_from_start_v1_3,speed_drop_peak_to_peak_v1_3,brake_peak_v1_3,pitch_residual_range_v1_3,road_grade_like_z_v1_3,z_transient_suspected_v1_3,lat_offset_jump_suspected_v1_3,speed_brake_response_suspected_v1_3,roadedge_or_offroad_suspected_v1_3,v1_3_decision,v1_3_decision_cn,v1_3_decision_detail_cn,is_train_candidate_v1_3,is_deferred_v1_3,is_control_candidate_v1_3,is_discarded_v1_3,review_panel_v1_3_path,z_start_median_v1_4,z_min_after_start_v1_4,z_max_after_start_v1_4,z_drop_from_start_v1_4,z_rise_from_start_v1_4,z_drop_large_keep_v1_4,v1_4_decision,v1_4_decision_cn,v1_4_decision_detail_cn,is_train_candidate_v1_4,is_deferred_v1_4,is_control_candidate_v1_4,is_discarded_v1_4,review_panel_v1_4_path,v1_5_decision,v1_5_decision_cn,v1_5_decision_detail_cn,is_train_candidate_v1_5,is_deferred_v1_5,is_control_candidate_v1_5,is_discarded_v1_5,review_panel_v1_5_path,v1_8_decision,v1_8_decision_cn,v1_8_decision_detail_cn,is_train_candidate_v1_8,is_deferred_v1_8,is_control_candidate_v1_8,is_discarded_v1_8,original_episode_start_s_v1_8,model_anchor_s_v1_8,model_anchor_source_v1_8,ignored_start_like_vehicle_onset_v1_8,stable_prefix_removed_s_v1_8,stable_prefix_trimmed_v1_8,model_obs_start_s_v1_8,model_obs_end_s_v1_8,model_label_start_s_v1_8,model_label_end_s_v1_8,review_panel_v1_8_path,road_coord_map_status_v1_9,road_coord_modules_seen_v1_9,road_coord_instances_seen_v1_9,road_coord_dominant_module_v1_9,road_coord_dominant_instance_v1_9,road_coord_curve_modules_seen_v1_9,road_coord_curve_sample_count_v1_9,road_coord_is_curve_v1_9,road_coord_anchor_module_v1_9,road_coord_anchor_instance_v1_9,road_coord_anchor_curvature_v1_9,road_coord_anchor_nearest_dist_v1_9,road_coord_anchor_vehicle_x_v1_9,road_coord_anchor_vehicle_y_v1_9,road_coord_nearest_dist_median_v1_9,road_coord_nearest_dist_min_v1_9,road_coord_nearest_dist_max_v1_9,road_coord_mapping_quality_v1_9,vehicle_lane_curvature_anchor_v1_9,vehicle_lane_curvature_abs_max_sampled_v1_9,vehicle_lateral_distance_anchor_v1_9,vehicle_lateral_distance_abs_max_sampled_v1_9,vehicle_lane_curvature_curve_hint_v1_9,road_coord_sample_trace_v1_9,v1_9_decision,v1_9_decision_cn,v1_9_decision_detail_cn,is_train_candidate_v1_9,is_deferred_v1_9,is_control_candidate_v1_9,is_discarded_v1_9,review_panel_v1_9_path,v2_0_decision,v2_0_decision_cn,v2_0_decision_detail_cn,is_train_candidate_v2_0,is_review_candidate_v2_0,is_control_candidate_v2_0,is_discarded_v2_0,v2_0_vehicle_dynamic_count,v2_0_height_pose_issue,v2_0_reaudited_without_history,v2_0_old_v1_9_train,v2_0_recovered_from_v1_9_nontrain,review_panel_v2_0_path,goal2_strict_slope_offroad_height_excluded,goal2_data_bad,episode_type,response_type,curve_type,training_role,quality_flags,can_train_steering,can_train_speed,can_train_brake,can_train_ay,can_train_yaw_rate,can_train_roll,can_train_roll_rate,can_train_response_type,can_train_curve_type,can_train_recovery,include_G2_E0_clean_steering_only,include_G2_E1_clean_multitask,include_G2_E2_clean_masked_multihorizon,include_G2_E3_noncurve_response_aux,include_G2_E4_curve_clean_specialized,include_G2_E5A_train_candidates_only,include_G2_E5B_train_plus_all_clean_review,include_G2_E5C_train_plus_stratified_clean_review,split,actual_exclusion_reasons,actual_reason_count,recovery_priority,recovery_suggestion_cn,review_image_path,v2_1_role,v2_1_include_training_pool,v2_1_action_cn,v2_1_hard_exclude,v2_1_restored_from_goal2_exclusion,v2_1_height_level,v2_1_design_height_note,v2_1_lateral_reference_switch_warning,v2_1_current_road_warning,v2_1_current_height_warning,v2_1_old_only_warning,v2_1_curve_context,v2_1_design_grade_curve,v2_1_z_residual_range,v2_1_z_rise_from_start,v2_1_z_drop_from_start
rec_v1_byx_2025_09_28_17_05_51_0000,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0,0.0,4.55,4.55,1.145,1.095,0.72,1.145,0.86,驾驶员先动,-0.375,极强,1,4.0,4.0,1.46291,制动为主,窗口截断,True,False,True,False,0.8,5.42781294117647,0.2100707352941176,0.0074886385294117,0.5046973235294117,0.0421299764705882,0.0071558647058823,0.160159169550173,0.176291,4.786298823529414,0.1696506647058823,0.0,6.55,middle_section,连续超车负荷事件段,0.0,-2.275,review,需要复核,窗口/坐标风险,人工复核后再决定,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_需要复核\rec_v1_byx_2025_09_28_17_05_51_0000.png,,True,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True,True,0.039629,0.2552500000000002,0.028398775,0.250367,0.1630944,4.019309999999999,0.176291,0.0644444,0.29092,0.0075038,False,False,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,True,0.034408076873582,0.207125961455968,0.8682549868425146,0.6637362637362637,0.00012655,0,3.062315,4.019309999999999,0.146291,0.0254748897193391,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,-0.11676,-0.154949,-0.11532,0.038189,0.0014399999999999,False,discard_prior_review,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_noncurve_prior_review,非弯道已舍弃或不适合作为当前候选：继承 v1.5,非弯道已舍弃或不适合作为当前候选：继承 v1.5,False,False,False,True,0.0,0.72,驾驶员动作,False,0.72,False,0.0,0.72,0.72,6.72,,ok,middle_section,section1,middle_section,section1,,0,False,middle_section,section1,5.551115123124836e-17,8.469393640899641,4.31693,8.4638,8.45408136381476,8.323243783813766,8.486114098926109,high,0.0,3.4284e-09,-0.0362138,0.177197,False,model_anchor:middle_section:8.5:0.00000;episode_start:middle_section:8.5:0.00000;vehicle_response:middle_section:8.5:0.00000;condition_peak:middle_section:8.5:0.00000;episode_end:middle_section:8.3:-0.00000;episode_q50:middle_section:8.4:-0.00000;episode_q75:middle_section:8.4:0.00000,discard_noncurve_prior_review,道路坐标显示非弯道，且不属于当前训练候选,道路坐标显示非弯道，且不属于当前训练候选,False,False,False,True,,control_noncurve_weak_or_normal,非弯道弱响应/正常对照,道路坐标显示非弯道，方向盘和车辆横向动态都较弱；作为正常/弱响应对照，不直接进入极限轨迹训练。,False,False,True,False,0,高度轻微变化,True,False,False,,False,False,normal_control,no_clear_response,not_curve,control,anchor_truncated,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,val,,,,,,control_or_weak_candidate_v2_1,True,保留为弱响应或对照候选,False,False,小幅高度变化_不作为排除依据,,False,False,False,False,False,False,0.034408076873582,0.0014399999999999,0.038189
rec_v1_byx_2025_09_28_17_05_51_0001,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,1,36.005,38.285,2.279999999999994,37.39,37.385,,37.39,36.98,缺少一方起点,,极强,1,4.0,4.0,0.4471971316697562,无明显操作,坐标风险高,True,False,False,True,0.8,130.08782352941176,1.7108741176470588,0.0523190647058823,0.0679762499999999,0.022621944117647,0.5704660588235294,0.9796234602072276,0.0,2.651029411764682,3.4257123529411766,34.005,40.285,middle_section,连续超车负荷事件段,37.425,0.2800000000000011,review,需要复核,窗口/坐标风险,人工复核后再决定,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_边界复核样本\rec_v1_byx_2025_09_28_17_05_51_0001.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_需要复核\rec_v1_byx_2025_09_28_17_05_51_0001.png,,True,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True,True,0.0013299999999999,0.0034500000000026,0.00287238,0.0138579,3.49084,2.6525000000000034,0.0,0.0450252,1.71374,0.0523547,False,False,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,True,0.0007176265953725,0.0030294606310496,0.5395688687012103,0.7513691128148959,1.74542,2,2.6525000000000034,2.6525000000000034,0.03,0.0022696157132949,False,False,True,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,-0.14456775,-0.145025,-0.143695,0.0004572499999999,0.00087275,False,discard_prior_review,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_noncurve_prior_review,非弯道已舍弃或不适合作为当前候选：继承 v1.5,非弯道已舍弃或不适合作为当前候选：继承 v1.5,False,False,False,True,36.005,37.385,车辆响应,False,1.3799999999999957,False,35.385,37.385,37.385,43.385,,ok,middle_section,section1,middle_section,section1,,0,False,middle_section,section1,-6.938893903907227e-17,4.31262419466087,816.713,4.31172,4.31262419466087,3.380133444539353,6.029188037586696,high,1.34187e-10,1.91054e-09,-1.68879,1.69658,False,model_anchor:middle_section:4.3:0.00000;episode_start:middle_section:6.0:-0.00000;condition_peak:middle_section:4.3:-0.00000;episode_end:middle_section:3.4:0.00000;episode_q25:middle_section:5.6:-0.00000;episode_q50:middle_section:4.8:-0.00000;episode_q75:middle_section:3.8:0.00000,discard_noncurve_prior_review,道路坐标显示非弯道，且不属于当前训练候选,道路坐标显示非弯道，且不属于当前训练候选,False,False,False,True,,control_noncurve_weak_or_normal,非弯道弱响应/正常对照,道路坐标显示非弯道，方向盘和车辆横向动态都较弱；作为正常/弱响应对照，不直接进入极限轨迹训练。,False,False,True,False,0,高度微动正常,True,False,False,,False,False,normal_control,no_clear_response,not_curve,control,coordinate_uncertain,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,val,,,,,,control_or_weak_candidate_v2_1,True,保留为弱响应或对照候选；横向偏移突变只作为SILAB参考系提示,False,False,小幅高度变化_不作为排除依据,,True,False,False,False,False,False,0.0007176265953725,0.00087275,0.0004572499999999
rec_v1_byx_2025_09_28_17_05_51_0016,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,16,401.085,404.195,3.1100000000000136,402.405,402.4,,402.405,402.26,缺少一方起点,,极强,2,4.0,4.0,0.8698500811474918,弱操作,正常,True,False,True,True,0.8,127.0075,3.127774117647059,0.1112037647058823,0.1096496764705882,0.0420533117647058,0.9756850294117648,1.9054807958484776,0.0,1.7813823529411792,3.40937794117647,399.085,406.195,,,410.3,7.660000000000025,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0016.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_边界复核样本\rec_v1_byx_2025_09_28_17_05_51_0016.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0016_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.0022000000000002,0.0100000000002182,0.00257481,0.00782352,3.49066,1.7819999999999825,0.0,0.0687385,3.13067,0.111348,False,False,False,False,False,False,False,train_conservative_extreme,保守/弱操作极限样本，未触发超长或路外恢复风险，保留为训练候选,保守/弱操作极限样本，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\02_主训练_保守弱操作极限事件\0016_rec_v1_byx_2025_09_28_17_05_51_0016.png,True,0.0017958884991511,0.0104138300690432,0.8163129541595315,0.9646586345381526,1.74533,2,0.0189999999999912,1.7819999999999825,0.03,0.0020476715000589,False,False,True,False,False,train_conservative_extreme,保守/弱操作极限样本，未触发 v1.3 路边/超长风险，保留为训练候选,保守/弱操作极限样本，未触发 v1.3 路边/超长风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\02_主训练_保守弱操作极限事件\0016_rec_v1_byx_2025_09_28_17_05_51_0016.png,-13.143,-13.144,-13.1418,0.0009999999999994,0.0012000000000007,False,train_conservative_extreme,继承 v1.3：保守/弱操作极限样本，保留为训练候选,继承 v1.3：保守/弱操作极限样本，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\03_普通保留训练样本抽查\0016_rec_v1_byx_2025_09_28_17_05_51_0016.png,train_conservative_extreme,继承 v1.4：保守/弱操作极限样本，保留为当前主训练候选,继承 v1.4：保守/弱操作极限样本，保留为当前主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0016_rec_v1_byx_2025_09_28_17_05_51_0016.png,train_noncurve_target_extreme,非弯道主训练候选：继承 v1.5，作为当前主训练集,非弯道主训练候选：继承 v1.5，作为当前主训练集,True,False,False,False,401.085,402.4,车辆响应,False,1.3149999999999975,False,400.4,402.4,402.4,408.4,,ok,stop,stop,stop,stop,,0,False,stop,stop,0.0,858.3992040074627,6429.63,-6755.59,858.2955670555148,855.3898048747999,861.8368539637016,low_but_context_usable,4.44089e-10,8.9497e-10,1.67542,1.67542,False,model_anchor:stop:858.4:0.00000;episode_start:stop:861.8:0.00000;episode_end:stop:855.4:0.00000;episode_q25:stop:859.2:-0.00000;episode_q50:stop:858.2:-0.00000;episode_q75:stop:857.3:0.00000,train_noncurve_target_extreme,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,True,False,False,False,,control_noncurve_weak_or_normal,非弯道弱响应/正常对照,道路坐标显示非弯道，方向盘和车辆横向动态都较弱；作为正常/弱响应对照，不直接进入极限轨迹训练。,False,False,True,False,0,高度微动正常,True,True,False,,True,False,excluded_slope_or_offroad,no_clear_response,not_curve,excluded_slope_or_offroad,anchor_normal;slope_or_offroad_height,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,val,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad,2.0,A_优先人工恢复复核,当前高度表现接近正常，主要是旧版本文字触发排除；旧结论不应硬继承，建议优先看图恢复。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0016_rec_v1_byx_2025_09_28_17_05_51_0016.png,control_or_weak_candidate_v2_1,True,保留为弱响应或对照候选；横向偏移突变只作为SILAB参考系提示,False,True,小幅高度变化_不作为排除依据,,True,False,False,True,False,False,0.0017958884991511,0.0012000000000007,0.0009999999999994
rec_v1_byx_2025_09_28_17_05_51_0020,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,20,530.075,531.32,1.2450000000000043,530.085,530.08,,530.085,530.21,缺少一方起点,,极强,2,4.0,4.0,0.7086331543219229,无明显操作,可能切在事件中段,False,False,True,True,1.0,134.45532352941177,1.858204117647059,0.0600046117647058,0.1025948529411764,0.0267288705882352,0.4481081470588235,1.5523213667815936,0.0,0.8581176470588332,3.589476764705882,528.075,533.32,differentmu_road,低附着路段,531.548,0.8505000000000109,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0020.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0020_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,0.0023000000000017,0.0100000000002182,0.00510911,0.0138125,3.64701,0.8600000000000136,0.0,0.0454780999999999,1.86707,0.0600728,False,False,False,False,False,False,False,train_conservative_extreme,保守/弱操作极限样本，未触发超长或路外恢复风险，保留为训练候选,保守/弱操作极限样本，未触发超长或路外恢复风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\02_主训练_保守弱操作极限事件\0020_rec_v1_byx_2025_09_28_17_05_51_0020.png,True,0.0012516048192789,0.0117137349398994,0.5441760083817696,0.9839679358717436,1.823505,2,0.1939999999999884,0.8600000000000136,0.03,0.0027329684522267,False,False,True,False,False,train_conservative_extreme,保守/弱操作极限样本，未触发 v1.3 路边/超长风险，保留为训练候选,保守/弱操作极限样本，未触发 v1.3 路边/超长风险，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\02_主训练_保守弱操作极限事件\0020_rec_v1_byx_2025_09_28_17_05_51_0020.png,-13.1432,-13.1452,-13.1429,0.0020000000000006,0.000300000000001,False,train_conservative_extreme,继承 v1.3：保守/弱操作极限样本，保留为训练候选,继承 v1.3：保守/弱操作极限样本，保留为训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_4_zdrop_reviewed\figures\review_panels_v1_4\03_普通保留训练样本抽查\0020_rec_v1_byx_2025_09_28_17_05_51_0020.png,train_conservative_extreme,继承 v1.4：保守/弱操作极限样本，保留为当前主训练候选,继承 v1.4：保守/弱操作极限样本，保留为当前主训练候选,True,False,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0020_rec_v1_byx_2025_09_28_17_05_51_0020.png,train_noncurve_target_extreme,非弯道主训练候选：继承 v1.5，作为当前主训练集,非弯道主训练候选：继承 v1.5，作为当前主训练集,True,False,False,False,530.075,530.08,车辆响应,False,0.0049999999999954,False,528.08,530.08,530.08,536.08,,ok,differentmu_road,mu1,differentmu_road,mu1,,0,False,differentmu_road,mu1,0.0,647.080676389423,7031.69,-9452.78,667.4856651449966,647.080676389423,687.983628789306,low_but_context_usable,3.4106e-07,3.4106e-07,1.77019,1.77019,False,model_anchor:differentmu_road:647.1:0.00000;episode_end:differentmu_road:688.0:-0.00000;episode_q25:differentmu_road:657.2:-0.00000;episode_q50:differentmu_road:667.5:-0.00000;episode_q75:differentmu_road:677.9:-0.00000,train_noncurve_target_extreme,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,道路坐标显示非弯道，继承非弯道极限/近极限主训练候选,True,False,False,False,,control_noncurve_weak_or_normal,非弯道弱响应/正常对照,道路坐标显示非弯道，方向盘和车辆横向动态都较弱；作为正常/弱响应对照，不直接进入极限轨迹训练。,False,False,True,False,0,高度微动正常,True,True,False,,True,False,excluded_slope_or_offroad,no_clear_response,not_curve,excluded_slope_or_offroad,anchor_mid_event;slope_or_offroad_height,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,val,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad,2.0,A_优先人工恢复复核,当前高度表现接近正常，主要是旧版本文字触发排除；旧结论不应硬继承，建议优先看图恢复。,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_5_curve_separated\figures\review_panels_v1_5\02_主训练候选抽查\0020_rec_v1_byx_2025_09_28_17_05_51_0020.png,control_or_weak_candidate_v2_1,True,保留为弱响应或对照候选；横向偏移突变只作为SILAB参考系提示,False,True,小幅高度变化_不作为排除依据,,True,False,False,True,False,False,0.0012516048192789,0.000300000000001,0.0020000000000006
rec_v1_byx_2025_09_28_17_15_52_0000,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,0,0.05,1.045,0.995,0.72,0.065,,0.72,0.05,缺少一方起点,,极强,1,4.0,4.0,0.4452292551167568,无明显操作,窗口截断,True,False,True,False,0.8,9.726128823529413,0.2526638529411765,0.040635394117647,0.5302292352941176,0.0427956735294117,0.1207614117647057,1.0980174740484414,0.0,5.501905588235295,0.1320029999999999,0.0,3.045,middle_section,连续超车负荷事件段,0.0,-0.5475,review,需要复核,窗口/坐标风险,人工复核后再决定,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_需要复核\rec_v1_byx_2025_09_28_17_15_52_0000.png,,True,False,暂不进入训练,用户复核后认为需要复核类基本可舍去，先整体降为舍弃/暂缓,False,False,True,True,0.0341159999999999,0.2931500000000007,0.03868735,0.237614,0.1321959,5.509895,0.0,0.0679868,0.259765,0.04063825,False,False,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,True,0.0320676163852846,0.2891790256881408,0.9399582713473084,0.506265664160401,0.000642,0,0.0626949999999997,5.509895,0.03,0.0233722909519144,False,False,False,False,False,discard_prior_review,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,v1.1 已经人工复核为舍弃/暂缓，本轮继续不进入训练,False,False,False,True,,-0.12388975,-0.146283,-0.112167,0.0223932499999999,0.01172275,False,discard_prior_review,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,继承 v1.3：此前已舍弃/暂缓，不进入当前训练候选,False,False,False,True,,discard_prior_review,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,继承 v1.4：此前已舍弃或不适合作为当前主训练候选,False,False,False,True,,discard_noncurve_prior_review,非弯道已舍弃或不适合作为当前候选：继承 v1.5,非弯道已舍弃或不适合作为当前候选：继承 v1.5,False,False,False,True,0.05,0.065,车辆响应,False,0.015,False,0.0,0.065,0.065,6.065,,ok,middle_section,section1,middle_section,section1,,0,False,middle_section,section1,6.411583005120786e-18,8.491518068547926,1.95555,8.48507,8.453933368239662,8.353940182621157,8.491518068547926,high,1.77636e-09,1.77636e-09,-0.0149377,0.146072,False,model_anchor:middle_section:8.5:0.00000;episode_start:middle_section:8.5:0.00000;condition_peak:middle_section:8.4:0.00000;episode_end:middle_section:8.4:0.00000;episode_q25:middle_section:8.5:0.00000;episode_q50:middle_section:8.5:0.00000;episode_q75:middle_section:8.4:0.00000,discard_noncurve_prior_review,道路坐标显示非弯道，且不属于当前训练候选,道路坐标显示非弯道，且不属于当前训练候选,False,False,False,True,,control_noncurve_weak_or_normal,非弯道弱响应/正常对照,道路坐标显示非弯道，方向盘和车辆横向动态都较弱；作为正常/弱响应对照，不直接进入极限轨迹训练。,False,False,True,False,0,高度轻微变化,True,False,False,,False,False,normal_control,no_clear_response,not_curve,control,anchor_truncated,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,val,,,,,,control_or_weak_candidate_v2_1,True,保留为弱响应或对照候选,False,False,小幅高度变化_不作为排除依据,,False,False,False,False,False,False,0.0320676163852846,0.01172275,0.0223932499999999
