s,x,y,curvature,z
1306.433703341719,1304.5624154172287,9.496939513900468,-3.261224793880452e-05,-0.142634
1312.1441025097615,1310.25867851188,9.50214067189216,-5.091720728574619e-05,-0.142634
1317.8553102475246,1315.9549416065313,9.507341829883853,-3.1225512498503955e-05,-0.142634
1323.565910025797,1321.6512047011825,9.512542987875548,-2.9399975696441285e-05,-0.142634
1329.275144860471,1327.3474677958336,9.51774414586724,-6.329757704025603e-05,-0.142634
1334.9845663323465,1333.0437308904848,9.522945303858933,-6.802191687065272e-05,-0.142634
1340.6936199122667,1338.7399939851362,9.528146461850625,-5.531257209398752e-05,-0.142634
1346.4025856878236,1344.4362570797873,9.533347619842315,-4.419242444183924e-05,-0.142634
1352.1107063174038,1350.1325201744385,9.538548777834013,-1.6825754384996097e-05,-0.142634
1357.8177564858397,1355.8287832690896,9.543749935825703,1.885124948747378e-05,-0.142634
1363.5242571166125,1361.5250463637408,9.548951093817395,4.6054970402932296e-05,-0.142634
1369.2297456806305,1367.221309458392,9.55415225180909,6.119440744476155e-05,-0.142634
1374.9334871300468,1372.917572553043,9.559353409800782,5.904388128380884e-05,-0.142634
1380.6359997740185,1378.6138356476945,9.564554567792475,4.195062574592937e-05,-0.142634
1386.3382489352332,1384.310098742346,9.569755725784168,1.073578284396212e-05,-0.142634
1392.0405621948382,1390.006361836997,9.574956883775862,-1.843813361293014e-05,-0.142634
1397.7446389865445,1395.7026249316482,9.580158041767554,-1.2732931771613084e-05,-0.142634
1403.449744938647,1401.3988880262991,9.585359199759246,1.8553881758731496e-06,-0.142634
1409.1561084878456,1407.0951511209505,9.59056035775094,1.6573004796046303e-05,-0.142634
1414.8650260417032,1412.7914142156017,9.595761515742632,7.382055482507402e-05,-0.142634
1420.576822185072,1418.4876773102528,9.600962673734326,0.0001224573661368,-0.142634
1426.2881348536528,1424.183940404904,9.606163831726018,0.0001138475239136,-0.142634
1431.999986694557,1429.8802034995554,9.61136498971771,0.0001170121615641,-0.142634
1437.712158011998,1435.5764665942067,9.616566147709404,0.0001363648551533,-0.142634
1443.4246199694076,1441.272729688858,9.621767305701097,0.0001407803978383,-0.142634
1449.1355316741756,1446.968992783509,9.62696846369279,0.0001640474561388,-0.142634
1454.8475854216758,1452.6652558781602,9.632169621684485,0.000176392310176,-0.142634
1460.5610336967593,1458.3615189728114,9.637370779676177,0.0001417192546234,-0.142634
1466.2778240130144,1464.0577820674623,9.642571937667867,0.0001098513363144,-0.142634
1471.9936277150111,1469.7540451621137,9.64777309565956,8.269383554219377e-05,-0.142634
1477.7090639664846,1475.450308256765,9.652974253651252,6.322689429747908e-05,-0.142634
1483.4211146936034,1481.1465713514162,9.658175411642947,6.183158924967271e-05,-0.142634
1489.1281308760613,1486.8428344460674,9.66337656963464,-6.014742385696588e-06,-0.142634
1494.832157287424,1492.5390975407186,9.668577727626332,-0.0001141228244332,-0.142634
1500.5367163531162,1498.23536063537,9.673778885618026,-0.0001396427080555,-0.142634
1506.2417540240292,1503.931623730021,9.678980043609718,-0.0001114032103629,-0.142634
1511.945784186673,1509.6278868246725,9.684181201601412,-9.42528020033311e-05,-0.142634
1517.649623427645,1515.3241499193234,9.689382359593104,-0.0001002274270047,-0.142634
1523.3557226878436,1521.0204130139748,9.694583517584798,-0.0001067936919183,-0.142634
1529.065819441899,1526.716676108626,9.69978467557649,-6.202716354628579e-05,-0.142634
1534.7758871646088,1532.4129392032771,9.704985833568182,-1.6393052773052398e-05,-0.142634
1540.4847480772307,1538.1092022979285,9.710186991559876,-9.413180065244288e-07,-0.142634
1546.1924437341668,1543.8054653925794,9.715388149551568,3.5043972956971165e-06,-0.142634
1551.901086184918,1549.5017284872306,9.72058930754326,-1.0022417462365447e-05,-0.142634
