model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,835,0.9108407062384513,0.7087921218196367,1.0246596864658224,1.1102434068115172,209,1.0,1.0,0.0,1.568440020084381
zero_delta,val,221,0.742040197913303,0.6408055213958236,0.804153783889385,1.0009752100342,42,1.0,1.0,0.0,1.568440020084381
zero_delta,test,342,0.9099331365376292,0.7152492852899099,1.0193078391885295,1.13612632206008,93,1.0,1.0,0.0,1.568440020084381
linear_trend_from_last_rate,train,835,6.29193784958785,2.630626914580363,7.825197445264435,5.055305638021516,209,0.8277511961722488,0.4354066985645933,0.6172248803827751,1.568440020084381
linear_trend_from_last_rate,val,221,7.395362029483016,2.9920346691652515,9.218446267507018,5.913785413851565,42,0.8333333333333334,0.2857142857142857,0.7380952380952381,1.568440020084381
linear_trend_from_last_rate,test,342,6.158668933580313,2.558516313385669,7.662465091395553,5.050256185694829,93,0.8494623655913979,0.45161290322580644,0.5913978494623656,1.568440020084381
train_global_mean,train,835,0.9103186139190518,0.7085239397041219,1.0240157146551896,1.0545121313301389,209,0.507177033492823,1.0,0.0,1.568440020084381
train_global_mean,val,221,0.7419102602696404,0.6411465405962029,0.8037744916444375,0.9456247227831124,42,0.40476190476190477,1.0,0.0,1.568440020084381
train_global_mean,test,342,0.9105911852881886,0.7153869816111484,1.0202165543921717,1.0815542654331083,93,0.4946236559139785,1.0,0.0,1.568440020084381
train_category_mean,train,835,0.9021527637312714,0.7027050459606077,1.0145721259989675,0.9944601134447281,209,0.42105263157894735,0.9952153110047847,0.05263157894736842,1.568440020084381
train_category_mean,val,221,0.7407075683022719,0.6447316407307319,0.8000536706921646,0.8826031419048213,42,0.5,1.0,0.0,1.568440020084381
train_category_mean,test,342,0.9145803696244751,0.7087601656579985,1.0292184644217737,1.0172185050504015,93,0.5376344086021505,1.0,0.07526881720430108,1.568440020084381
train_context_mean,train,835,0.9029949200150394,0.7042845172189329,1.0151063621866523,1.028596225617353,209,0.4688995215311005,0.9904306220095693,0.014354066985645933,1.568440020084381
train_context_mean,val,221,0.7388777165137898,0.6427542030704488,0.7982938514083715,0.9280293935834013,42,0.5,1.0,0.0,1.568440020084381
train_context_mean,test,342,0.9077069311428089,0.7190950643434499,1.014195184006312,1.074212768917416,93,0.43010752688172044,1.0,0.0,1.568440020084381
torch_linear_vehicle_context,train,835,0.7308736892513593,0.5635607572225898,0.8242384921778465,0.5086583674935523,209,0.15311004784688995,0.37799043062200954,0.8899521531100478,1.568440020084381
torch_linear_vehicle_context,val,221,0.7588105069816022,0.608084779959926,0.8443732961754653,0.5287648956902427,42,0.2619047619047619,0.40476190476190477,0.8333333333333334,1.568440020084381
torch_linear_vehicle_context,test,342,0.8167454503133794,0.6437239937945796,0.9147752770421202,0.593598835335361,93,0.1935483870967742,0.3763440860215054,0.9032258064516129,1.568440020084381
torch_mlp256_vehicle_context,train,835,0.47729796581809897,0.37784906754645564,0.5334582713931897,0.34520862132846236,209,0.07655502392344497,0.11004784688995216,0.9569377990430622,1.568440020084381
torch_mlp256_vehicle_context,val,221,0.6169058724575125,0.4837565627133457,0.6925199773640536,0.3974661725611169,42,0.19047619047619047,0.2619047619047619,0.8809523809523809,1.568440020084381
torch_mlp256_vehicle_context,test,342,0.7914627506915719,0.588718148724514,0.9025908292888156,0.5075262301667506,93,0.17204301075268819,0.3225806451612903,0.9247311827956989,1.568440020084381
torch_mlp512_vehicle_context,train,835,0.46884360968176986,0.3619677063845318,0.5284129288982423,0.3392052002028077,209,0.06698564593301436,0.10047846889952153,0.9569377990430622,1.568440020084381
torch_mlp512_vehicle_context,val,221,0.6143751168857281,0.4834862215116389,0.688617924455683,0.3992729446939214,42,0.21428571428571427,0.19047619047619047,0.9285714285714286,1.568440020084381
torch_mlp512_vehicle_context,test,342,0.8000007733698922,0.5876634482014127,0.9152423384511705,0.5048899986847216,93,0.1935483870967742,0.3118279569892473,0.9247311827956989,1.568440020084381
