model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,640,0.8462056699718377,0.664408447808869,0.9495355838678614,0.990860031126067,160,1.0,1.0,0.0,1.4411629140377045
zero_delta,val,182,0.6635705135149382,0.5705047962562154,0.7204336680944707,0.8192302682488174,28,1.0,1.0,0.0,1.4411629140377045
zero_delta,test,270,0.7684409070647213,0.6348867682252352,0.8467680325115514,0.8842745526085815,56,1.0,1.0,0.0,1.4411629140377045
linear_trend_from_last_rate,train,640,4.988765875232645,2.1644420084438067,6.1869269211607145,3.8559438444674017,160,0.84375,0.46875,0.58125,1.4411629140377045
linear_trend_from_last_rate,val,182,5.318083757031451,2.2021462721718845,6.617794508943116,4.146084252376478,28,0.75,0.39285714285714285,0.6071428571428571,1.4411629140377045
linear_trend_from_last_rate,test,270,5.030331355986938,2.10915277511421,6.254532353203986,3.6247604181140627,56,0.8392857142857143,0.5,0.5178571428571429,1.4411629140377045
train_global_mean,train,640,0.8443964495076899,0.6641787707694842,0.9469572843547308,0.8990938562666997,160,0.46875,1.0,0.0,1.4411629140377045
train_global_mean,val,182,0.6617420719365008,0.5701264901103038,0.7178118844666954,0.7257269472293146,28,0.4642857142857143,1.0,0.0,1.4411629140377045
train_global_mean,test,270,0.7708632660973738,0.634727758598621,0.85048845785877,0.7935697560944526,56,0.5178571428571429,1.0,0.0,1.4411629140377045
train_category_mean,train,640,0.8344637277124374,0.6572463102052123,0.9354230125795382,0.8736869688145816,160,0.475,0.98125,0.08125,1.4411629140377045
train_category_mean,val,182,0.6601257542896783,0.574244388345312,0.7131539054582333,0.7015281233035928,28,0.5,1.0,0.0,1.4411629140377045
train_category_mean,test,270,0.7754269070148124,0.6259870126598831,0.8616392650588328,0.7629507392252519,56,0.5357142857142857,1.0,0.125,1.4411629140377045
train_context_mean,train,640,0.8423402099308553,0.6630346983493473,0.9444442734219515,0.88550076376996,160,0.46875,1.0,0.0,1.4411629140377045
train_context_mean,val,182,0.6621479709595021,0.5727254172652191,0.7170980792512334,0.7106267185165331,28,0.4642857142857143,1.0,0.0,1.4411629140377045
train_context_mean,test,270,0.77484119080238,0.6389268838485026,0.8543226673364852,0.7814542607460343,56,0.5178571428571429,1.0,0.0,1.4411629140377045
torch_linear_vehicle_context,train,640,0.5868133864798815,0.4208179582802452,0.6754768435690209,0.4271270183031447,160,0.075,0.30625,0.94375,1.4411629140377045
torch_linear_vehicle_context,val,182,0.5790369470581527,0.47622922281314184,0.6399301621956829,0.357262333629878,28,0.2857142857142857,0.32142857142857145,0.8214285714285714,1.4411629140377045
torch_linear_vehicle_context,test,270,0.735619403749763,0.5892129771643506,0.8195356414357252,0.48591333306437634,56,0.16071428571428573,0.30357142857142855,0.9464285714285714,1.4411629140377045
torch_mlp256_vehicle_context,train,640,0.3105125888155255,0.2631000251651478,0.33872813689141834,0.23768242431106046,160,0.05625,0.0375,0.9625,1.4411629140377045
torch_mlp256_vehicle_context,val,182,0.5576126980308546,0.44363824753531844,0.6230216903140623,0.31265090717064153,28,0.25,0.14285714285714285,0.9285714285714286,1.4411629140377045
torch_mlp256_vehicle_context,test,270,0.734063427349234,0.5410423134511148,0.8388473277466709,0.41640555283477254,56,0.21428571428571427,0.25,0.9464285714285714,1.4411629140377045
torch_mlp512_vehicle_context,train,640,0.40557394261824586,0.31159277595717455,0.4577516925515885,0.2946504192892462,160,0.0375,0.05625,0.975,1.4411629140377045
torch_mlp512_vehicle_context,val,182,0.5785706580836432,0.4574877749305349,0.6477972799703949,0.34639047651172994,28,0.21428571428571427,0.17857142857142858,0.8928571428571429,1.4411629140377045
torch_mlp512_vehicle_context,test,270,0.7497655979071824,0.5606278151714702,0.8537263239178936,0.45366784184006975,56,0.25,0.26785714285714285,0.9285714285714286,1.4411629140377045
