episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn
rec_v1_gf_2025_09_26_10_40_59_0014,gf,2025_09_26_10_40_59,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,14,536.46,542.115,5.654999999999973,537.365,537.36,540.62,537.365,540.88,车辆先变化,3.259999999999991,极强,1,4.0,4.0,1.1837,制动为主,坐标风险高,True,False,False,True,0.0,107.27044117647058,1.4310417647058822,0.05040513529411765,0.05667851176470588,0.01991014411764706,0.48637185294117646,0.8894530449817455,0.14837,14.1630705882353,3.6805079411764705,534.46,544.115,,,526.455,-12.832499999999982,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gf_2025_09_26_10_40_59_0016,gf,2025_09_26_10_40_59,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,16,568.05,591.325,23.27500000000009,569.915,568.445,569.415,569.915,574.46,车辆先变化,0.9699999999999136,极强,5,4.0,4.0,4.0,方向盘快速操作,窗口截断,True,True,True,True,0.0,8.748656617647057,13.905364705882352,1.4817438235294118,1.9667902941176472,0.7662323823529411,5.0479820588235285,8.225877006927897,0.5140485294117647,88.98801947058824,19.122382352941177,566.05,591.325,,,554.19,-25.497499999999945,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gf_2025_09_26_10_52_57_0000,gf,2025_09_26_10_52_57,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,0,0.0,8.504,8.504,8.099,0.0,2.585,8.099,2.865,车辆先变化,2.585,极强,2,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.0,0.0,0.2828857619047619,0.015818576190476188,0.9664114761904761,0.08523030476190477,0.4871837333333333,1.9883090136053228,0.49594599999999994,6.797284523809523,0.02491212161904762,0.0,10.504,middle_section,连续超车负荷事件段,0.0,-4.252,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gf_2025_09_26_10_52_57_0001,gf,2025_09_26_10_52_57,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,1,12.224,13.609,1.3849999999999998,12.23,12.225,,12.23,12.334,缺少一方起点,,极强,1,4.0,4.0,0.7913106486920941,无明显操作,坐标风险高,True,False,False,True,0.0,37.86547857142857,0.4117330952380952,0.03886906428571429,0.013618907142857142,0.0035493266666666665,0.2209377857142857,1.946917290249166,0.0,11.237290476190473,2.4621811904761906,10.224,15.609,middle_section,连续超车负荷事件段,12.935,0.018500000000001293,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gf_2025_09_26_10_52_57_0002,gf,2025_09_26_10_52_57,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,2,14.845,20.105,5.26,17.419,17.415,,17.419,14.949,缺少一方起点,,极强,1,4.0,4.0,0.9843726357432474,弱操作,坐标风险高,True,False,False,True,0.0,68.46795238095237,0.654865380952381,0.030126497619047614,0.027433392857142854,0.008147449047619047,0.40037042857142857,2.421921286847735,0.0,30.745204761904766,3.457999285714286,12.845,22.105,middle_section,连续超车负荷事件段,17.469,-0.006000000000000227,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gf_2025_09_26_10_52_57_0010,gf,2025_09_26_10_52_57,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,10,390.674,394.934,4.260000000000048,392.054,,390.775,393.504,392.054,缺少一方起点,,弱,0,0.9548098877991406,2.4000000000000004,3.2,方向盘快速操作,正常,True,False,False,False,0.0,58.06062142857142,0.6858086666666665,0.047794661904761906,0.04481509047619048,0.009548511904761903,0.3665317928571428,7.721074070264179,0.5448789999999999,41.003102380952384,0.34817191428571426,388.674,396.934,middle_section,连续超车负荷事件段,392.97,0.16600000000005366,review,边界复核样本,强度或语义边界不清,人工复核
rec_v1_gf_2025_09_26_10_52_57_0019,gf,2025_09_26_10_52_57,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,19,611.064,618.31,7.245999999999981,611.194,611.189,611.4,611.194,612.335,车辆先变化,0.21100000000001273,极强,3,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,True,0.0,18.7107,1.957652380952381,0.11160392857142856,0.06497434999999999,0.027220721428571428,0.47524469047619045,2.412502226820065,0.675422,78.02411666666666,39.46111380952381,609.064,618.31,,,577.469,-37.21799999999985,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_38_49_0000,gzj,2025_09_27_11_38_49,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_38_49_vehicle.csv,0,0.0,10.205,10.205,2.67,0.0,0.225,2.67,3.115,车辆先变化,0.225,极强,5,4.0,4.0,3.9133098615916895,方向盘快速操作,窗口截断,True,False,True,True,0.8,60.42023088235294,5.443074705882354,0.44607438235294117,1.8067238235294119,0.36865582352941173,2.417352352941176,7.826619723183379,0.01411764705882353,75.12529705882352,4.015776764705882,0.0,12.205,middle_section,连续超车负荷事件段,4.485,-0.6174999999999997,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_38_49_0001,gzj,2025_09_27_11_38_49,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_38_49_vehicle.csv,1,12.525,14.065,1.5399999999999991,13.98,13.98,,13.98,12.705,缺少一方起点,,极强,1,4.0,4.0,0.8100819204152205,弱操作,坐标风险高,True,False,False,True,0.8,103.63423529411764,1.3200773529411765,0.05634852647058824,0.06700837058823529,0.01589289411764706,0.3866721970588235,1.620163840830441,0.0,7.5973764705882445,3.4554170588235293,10.525,16.064999999999998,,,19.402,6.107000000000001,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_38_49_0004,gzj,2025_09_27_11_38_49,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_38_49_vehicle.csv,4,77.795,86.18,8.385000000000005,78.89,78.89,77.805,78.89,77.825,驾驶员先动,-1.0849999999999937,极强,1,4.0,4.0,3.2,制动为主,窗口截断,True,False,False,True,0.8,42.72510294117647,0.42225776470588233,0.02237634117647059,0.02657911176470588,0.007423705588235294,0.12095632352941174,1.8889169550167861,0.933984,125.18670588235292,3.478393823529412,75.795,86.18,middle_section,连续超车负荷事件段,78.935,-3.052500000000009,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_41_47_0000,gzj,2025_09_27_11_41_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,0,0.0,12.74,12.74,12.41,0.02,0.005,12.41,0.2,驾驶员先动,-0.015,极强,2,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.8,0.0,0.6067997352941177,0.015196138235294117,0.7264994411764706,0.08787986176470589,0.42146664411764706,0.8799728373702411,0.9999999999999999,5.962181764705882,0.017566065,0.0,14.74,middle_section,连续超车负荷事件段,0.0,-6.37,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_41_47_0009,gzj,2025_09_27_11_41_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,9,203.055,204.4,1.3449999999999989,204.175,204.17,,204.175,203.055,缺少一方起点,,极强,1,4.0,4.0,0.39613913100785275,无明显操作,坐标风险高,True,False,False,True,0.8,130.29623529411765,1.8202970588235294,0.06764294117647057,0.08348871764705883,0.024587779411764706,0.6555251764705883,1.0325843598612625,0.0,1.171882352941168,3.4627391176470583,201.055,206.4,,,208.366,4.638499999999993,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_41_47_0012,gzj,2025_09_27_11_41_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,12,242.83,244.735,1.9050000000000011,243.83,243.825,243.865,243.83,243.87,车辆先变化,0.040000000000020464,极强,1,4.0,4.0,1.0302412086677715,弱操作,坐标风险高,True,False,False,True,0.8,127.72930882352941,2.1057129411764706,0.0766911205882353,0.1286989411764706,0.03183730588235294,0.7079365,2.685447802766589,0.0,2.441970588235307,3.4418229411764703,240.83,246.735,,,235.905,-7.877500000000026,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_41_47_0023,gzj,2025_09_27_11_41_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,23,586.08,590.39,4.309999999999945,587.96,587.955,589.82,587.96,589.86,车辆先变化,1.865000000000009,极强,1,4.0,4.0,1.2534237580394212,弱操作,坐标风险高,True,False,False,True,0.8,101.46113235294118,2.5005438235294113,0.10060723529411764,0.11247005882352941,0.033433864705882346,1.1156194705882352,3.2672000000029717,0.0,6.076655882352924,3.403047058823529,584.08,592.39,,,593.49,5.2549999999999955,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_41_47_0026,gzj,2025_09_27_11_41_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,26,640.71,641.57,0.8600000000000136,641.225,640.735,,641.225,641.57,缺少一方起点,,极强,1,4.0,4.0,0.3851105723840873,无明显操作,窗口截断,False,False,False,True,1.0,39.074970588235296,0.33801473529411763,0.02504005294117647,0.011438864705882353,0.003665626470588235,0.14890714705882352,1.0038370934204537,0.01411764705882353,18.589929411764704,8.136417647058824,638.71,641.57,,,598.925,-42.215000000000146,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_53_25_0000,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,0,0.0,3.6,3.6,2.01,0.01,0.0,2.01,0.0,驾驶员先动,-0.01,极强,2,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.8,5.507563529411764,0.5593394117647059,0.02262008529411765,0.8372829411764706,0.0854972588235294,0.38357204294117647,1.724062837370235,0.9999999999999999,11.576808823529412,0.09890002911764705,0.0,5.6,middle_section,连续超车负荷事件段,0.0,-1.8,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_53_25_0001,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,1,48.805,52.375,3.5700000000000003,49.095,,48.94,50.18,49.095,缺少一方起点,,弱,0,0.8892038841471491,2.4000000000000004,3.2,方向盘快速操作,正常,True,False,False,False,0.8,57.47103676470588,1.6452870588235293,0.10741438235294118,0.07960058235294118,0.022745823529411763,1.2903527941176471,2.9773962768169704,0.9999999999999999,30.278379411764696,1.315572382352941,46.805,54.375,middle_section,连续超车负荷事件段,50.545,-0.045000000000001705,review,边界复核样本,强度或语义边界不清,人工复核
rec_v1_gzj_2025_09_27_11_53_25_0011,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,11,247.43,248.695,1.2649999999999864,247.45,,247.435,248.63,247.45,缺少一方起点,,弱,0,0.6483766151734515,2.4000000000000004,3.2,制动为主,可能切在事件中段,True,False,False,False,0.8,109.35157352941175,0.8839952058823529,0.038846773529411766,0.058041982352941175,0.010240809705882353,0.29894910882352943,0.6586930795846553,0.9999999999999999,27.967702941176483,0.12169522352941176,245.43,250.695,fix_road,施工/维修变道/道路受限,247.493,-0.569500000000005,review,边界复核样本,强度或语义边界不清,人工复核
rec_v1_gzj_2025_09_27_11_53_25_0012,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,12,251.79,253.11,1.3200000000000216,251.91,,251.81,253.005,251.91,缺少一方起点,,弱,0,0.734308848305733,2.4000000000000004,3.2,制动为主,可能切在事件中段,True,False,False,False,0.8,93.61815,1.1424882352941177,0.032920329411764704,0.06573454411764705,0.017988232352941176,0.1822844744117647,0.8217853460205455,0.9999999999999999,26.90440294117647,0.6068798823529412,249.79,255.11,,,257.0,4.550000000000011,review,边界复核样本,强度或语义边界不清,人工复核
rec_v1_gzj_2025_09_27_11_53_25_0013,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,13,254.43,256.29,1.8600000000000136,254.455,,254.44,254.605,254.455,缺少一方起点,,弱,0,0.6393183604243821,2.4000000000000004,3.2,制动为主,可能切在事件中段,True,False,False,False,0.8,62.57229411764706,0.9076653529411765,0.04974041764705882,0.057231097058823524,0.012641508823529412,0.35089776470588235,1.2791911401394311,0.9297188235294116,45.98935588235294,1.0450404264705884,252.43,258.29,fix_road,施工/维修变道/道路受限,257.0,1.6399999999999864,review,边界复核样本,强度或语义边界不清,人工复核
rec_v1_gzj_2025_09_27_11_53_25_0025,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,25,499.92,501.375,1.454999999999984,499.985,499.98,,499.985,500.04,缺少一方起点,,极强,1,4.0,4.0,0.6623731893813292,无明显操作,坐标风险高,False,False,False,True,1.0,104.05638235294117,1.94683,0.07541826470588235,0.07983407647058824,0.02673930882352941,0.6000131176470588,1.4363835640130154,0.0,0.34020588235294724,3.4615494117647057,497.92,503.375,,,514.73,14.082499999999982,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_11_53_25_0028,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,28,576.67,594.44,17.770000000000095,578.44,576.675,579.77,578.44,581.65,车辆先变化,3.0950000000000273,极强,5,4.0,4.0,3.398408984978796,方向盘快速操作,窗口截断,False,True,True,True,1.0,94.42414411764707,15.100867647058823,1.3467026470588235,4.249221176470588,1.3811199999999997,4.226230588235294,7.36958996540462,0.01411764705882353,133.33141176470588,72.71240588235294,574.67,594.44,,,557.6,-27.95500000000004,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_04_23_0001,gzj,2025_09_27_12_04_23,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_04_23_vehicle.csv,1,64.27,66.695,2.424999999999997,64.66,64.785,64.65,64.82,64.66,驾驶员先动,-0.1349999999999909,中,1,1.1847028888353675,2.4000000000000004,3.2,制动为主,正常,True,False,True,False,0.8,117.27926470588235,1.2533564705882354,0.05936115588235294,0.07665749411764705,0.0161048,0.6236420882352942,1.6280453287204204,0.9999999999999999,50.24157352941177,1.6554388647058824,62.269999999999996,68.695,middle_section,连续超车负荷事件段,63.805,-1.6774999999999878,review,边界复核样本,强度或语义边界不清,人工复核
rec_v1_gzj_2025_09_27_12_04_23_0003,gzj,2025_09_27_12_04_23,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_04_23_vehicle.csv,3,131.875,134.695,2.819999999999993,133.07,133.065,,133.07,131.915,缺少一方起点,,极强,1,4.0,4.0,0.4098673875433607,无明显操作,坐标风险高,True,False,False,True,0.8,118.14561764705883,1.738450294117647,0.06517445294117646,0.050749591176470585,0.023205682352941175,0.4831175141176471,0.8197347750867214,0.0,0.4869705882353088,3.4248538235294115,129.875,136.695,,,136.903,3.617999999999995,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_04_23_0015,gzj,2025_09_27_12_04_23,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_04_23_vehicle.csv,15,297.275,314.13,16.855000000000018,299.535,298.96,300.94,299.535,304.91,车辆先变化,1.9800000000000182,极强,5,4.0,4.0,3.8772280276809448,方向盘快速操作,窗口截断,False,True,True,True,1.0,96.18272058823528,7.446626470588235,0.35478011764705886,0.3210922352941176,0.1023055588235294,3.821240029411765,7.7544560553618895,0.9999999999999999,104.8074705882353,3.3925747058823528,295.275,314.13,curve2|middle_section,弯道路段|连续超车负荷事件段,305.61,-0.09249999999997272,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_17_12_0000,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,0,0.0,7.73,7.73,6.404,0.009,2.314,6.404,2.44,车辆先变化,2.305,极强,2,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.8,0.003979623928571429,0.2090520476190476,0.017753159523809525,0.5033056190476191,0.08549626428571427,0.3715885476190476,4.282547367346437,1.0,11.818445238095237,0.0955596738095238,0.0,9.73,middle_section,连续超车负荷事件段,0.0,-3.865,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_17_12_0004,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,4,116.909,118.105,1.195999999999998,116.919,116.914,,116.919,116.909,缺少一方起点,,极强,1,4.0,4.0,0.3,无明显操作,坐标风险高,True,False,False,True,0.8,132.26775,0.5990329761904761,0.016880759523809522,0.004821433571428571,0.007237064761904762,0.03744971428571425,0.16281836734686073,0.0,0.7646428571428601,3.427538095238095,114.909,120.105,,,113.4,-4.106999999999999,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_17_12_0010,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,10,224.289,226.31,2.021000000000015,224.35,224.345,,224.35,224.289,缺少一方起点,,极强,1,4.0,4.0,0.3,无明显操作,坐标风险高,True,False,False,True,0.8,105.37486904761906,0.7022301428571427,0.03172700238095238,0.03384888095238095,0.009908181666666667,0.3154517238095238,1.0943212244889629,0.0,5.76228571428571,3.4554073809523804,222.289,228.31,,,232.703,7.403500000000008,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_17_12_0023,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,23,443.985,444.994,1.0090000000000146,444.225,,444.034,444.954,444.225,缺少一方起点,,弱,0,0.38254545008569313,2.4000000000000004,3.2,制动为主,可能切在事件中段,True,False,False,False,0.4,92.01522142857142,0.5705740476190475,0.027227697619047617,0.03506538571428572,0.006241039047619048,0.18898157857142855,1.6414704494340198,0.5032262999999999,11.715273809523808,0.1910450952380952,441.985,446.994,,,449.594,5.104499999999973,review,边界复核样本,强度或语义边界不清,人工复核
rec_v1_gzj_2025_09_27_12_17_12_0024,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,24,449.544,451.895,2.350999999999999,449.55,449.545,449.849,449.55,449.869,车辆先变化,0.3039999999999736,极强,1,4.0,4.0,1.0645407389618635,弱操作,坐标风险高,True,False,False,True,0.2,84.5344630952381,0.7043719285714285,0.038951769047619045,0.018499707142857143,0.009868755476190476,0.6485684452380952,4.788003741478077,0.0,1.162311904761907,3.4473223809523805,447.544,453.895,middle_section,连续超车负荷事件段,449.594,-1.1254999999999882,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_17_12_0028,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,28,563.384,564.9,1.5159999999999627,563.39,563.385,,563.39,564.299,缺少一方起点,,极强,1,4.0,4.0,0.547602780476216,无明显操作,坐标风险高,True,False,False,True,0.8,91.44072619047618,0.738068119047619,0.03685112380952381,0.04150965476190476,0.011059247619047616,0.2386692952380952,2.4629627273079393,0.0,0.06996666666665874,3.4470502380952377,561.384,566.9,,,567.804,3.661999999999921,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_17_12_0030,gzj,2025_09_27_12_17_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,30,613.66,614.749,1.0890000000000555,613.715,613.685,,613.715,613.66,缺少一方起点,,极强,1,4.0,4.0,0.3,无明显操作,窗口截断,False,False,False,True,1.0,66.83792023809524,0.21141485714285713,0.011348807142857142,0.000546325619047619,0.0028861985714285715,0.03252965,1.145724750593389,0.014285714285714284,32.66722142857142,18.672282404761905,611.66,614.749,,,574.867,-39.33750000000009,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_28_14_0000,gzj,2025_09_27_12_28_14,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,0,0.0,3.468,3.468,3.353,0.018,0.0,3.353,0.0,驾驶员先动,-0.018,极强,2,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.8,6.186659015151515,0.17450223545454546,0.007132703484848485,0.46555971212121217,0.08532992121212121,0.017429453030303025,0.23361857361493743,0.9829219696969697,9.211946363636365,0.055019416818181816,0.0,5.468,middle_section,连续超车负荷事件段,0.0,-1.734,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_gzj_2025_09_27_12_28_14_0022,gzj,2025_09_27_12_28_14,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,22,612.925,627.333,14.408000000000015,614.698,614.643,616.028,614.698,623.428,车辆先变化,1.384999999999991,极强,5,4.0,4.0,4.0,方向盘快速操作,窗口截断,False,True,True,True,1.0,98.17082878787879,8.706371363636364,0.4939299090909091,0.8747342727272727,0.13339904545454545,6.084666363636364,16.47519358421264,0.0,26.206783333333334,3.283344242424243,610.925,627.485,,,589.713,-30.41599999999994,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_hzh_2025_09_26_20_50_27_0000,hzh,2025_09_26_20_50_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,0,0.0,2.59,2.59,1.15,0.01,,1.15,0.005,缺少一方起点,,极强,2,4.0,4.0,0.323006401384083,无明显操作,窗口截断,True,False,True,False,0.8,8.001028823529412,0.1895010588235294,0.01870050294117647,0.5141901764705883,0.08542480588235295,0.16079074705882349,0.646012802768166,0.01411764705882353,12.215560588235295,0.10289993708823529,0.0,4.59,middle_section,连续超车负荷事件段,0.0,-1.295,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_hzh_2025_09_26_20_50_27_0018,hzh,2025_09_26_20_50_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,18,455.525,460.49,4.965000000000032,457.325,457.32,,457.325,459.535,缺少一方起点,,极强,1,4.0,4.0,0.5966413494806195,无明显操作,坐标风险高,True,False,False,True,0.8,100.3945294117647,2.241580588235294,0.08523666470588234,0.06074198823529412,0.03117590882352941,0.8598721764705881,1.193282698961239,0.0,2.8489705882352894,3.4341861764705883,453.525,462.49,,,446.103,-11.904499999999985,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_hzh_2025_09_26_20_50_27_0022,hzh,2025_09_26_20_50_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,22,570.02,571.24,1.2200000000000273,571.16,571.155,570.125,571.16,570.42,驾驶员先动,-1.0299999999999727,极强,1,4.0,4.0,1.4244400000000002,制动为主,坐标风险高,True,False,False,True,0.2,109.21011764705881,0.8836998823529412,0.03435622941176471,0.01703423529411765,0.01227529705882353,0.6229337647058824,1.1794558892718587,0.17244400000000001,6.3691176470588005,3.4366908823529414,568.02,573.24,,,576.2,5.57000000000005,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_hzh_2025_09_26_20_50_27_0031,hzh,2025_09_26_20_50_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,31,717.205,728.795,11.589999999999918,717.25,717.22,717.66,717.25,719.92,车辆先变化,0.4399999999999409,极强,1,4.0,4.0,3.2,制动为主,坐标风险高,True,False,False,True,0.8,27.281411764705883,0.7880313235294117,0.05181587352941176,0.038295911764705884,0.011092826470588235,0.09500745588235293,0.2975510380625769,0.5027299999999999,100.1245,232.5974117647059,715.205,730.795,middle_section,连续超车负荷事件段,722.845,-0.15499999999997272,review,需要复核,窗口/坐标风险,人工复核后再决定
rec_v1_hzh_2025_09_26_21_03_19_0000,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,0,0.0,6.871,6.871,5.58,0.016,0.04,5.58,0.276,车辆先变化,0.024,极强,2,4.0,4.0,3.2,制动为主,窗口截断,True,False,True,False,0.8,0.0,0.25801436363636365,0.026572475757575757,0.9036142424242425,0.08522533939393939,0.5096440212121212,1.3872848438934589,0.6488271363636364,12.748998484848485,0.11353004640909091,0.0,8.871,middle_section,连续超车负荷事件段,0.0,-3.4355,review,需要复核,窗口/坐标风险,人工复核后再决定
