episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn
rec_v1_byx_2025_09_28_17_25_18_0021,byx,2025_09_28_17_25_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,21,562.14,567.399,5.2590000000000146,564.255,563.739,563.589,564.255,563.619,驾驶员先动,-0.14999999999997726,极强,2,4.0,4.0,1.0766077720624276,弱操作,正常,False,False,True,True,1.0,139.44403571428572,3.2862816666666665,0.09841335714285714,0.14113580952380952,0.043509261904761905,1.0315766904761905,5.226155612380698,0.0,3.8858809523809725,3.4802066666666667,560.14,569.399,,,555.487,-9.282500000000027,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_35_43_0000,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,0,10.41,19.775,9.364999999999998,19.41,10.41,18.155,19.41,18.195,车辆先变化,7.745000000000001,极强,2,4.0,4.0,3.2,制动为主,正常,True,False,True,False,0.8,0.0007155260588235293,0.30623873529411766,0.01977485588235294,0.9739426764705883,0.08749478823529412,0.7875547647058824,1.371898788927286,0.60345,5.22067205882353,0.022206865294117646,8.41,21.775,,,0.0,-15.0925,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_35_43_0001,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,1,47.635,56.08,8.445,48.175,48.03,47.94,48.175,47.985,驾驶员先动,-0.09000000000000341,极强,5,4.0,4.0,1.0726777001119083,弱操作,正常,True,False,True,True,0.8,79.56774852941176,5.254789705882353,0.25964564705882354,0.8720565588235294,0.20094217647058824,1.4507845588235293,2.5662637370232533,0.0,5.961552941176478,3.1611576470588236,45.635,58.08,middle_section,连续超车负荷事件段,53.28,1.4224999999999994,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_35_43_0002,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,2,73.035,73.8,0.7650000000000006,73.045,73.04,,73.045,73.035,缺少一方起点,,极强,1,4.0,4.0,0.30000000000000004,无明显操作,事件很短,True,False,False,True,0.8,80.92653529411764,0.8888668529411765,0.04119790882352941,0.030375923529411764,0.012590758823529412,0.2251115882352941,0.5661750399654502,0.0,0.2023499999999956,3.43144,71.035,75.8,,,75.805,2.387500000000017,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_35_43_0004,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,4,97.4,100.3,2.8999999999999915,97.41,97.405,97.855,97.41,97.945,车辆先变化,0.45000000000000284,极强,3,4.0,4.0,1.2058403895391019,弱操作,可能切在事件中段,True,False,True,True,0.8,85.17656029411765,3.918814705882353,0.20903517647058822,0.6076096470588235,0.08102780882352942,1.2383468235294117,2.884840865051407,0.0,0.28943823529414203,2.4273626470588234,95.4,102.3,middle_section,连续超车负荷事件段,95.405,-3.444999999999993,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_35_43_0008,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,8,150.52,155.795,5.274999999999977,152.02,151.75,,152.02,154.235,缺少一方起点,,极强,2,4.0,4.0,0.9005045409258466,弱操作,正常,True,False,True,True,0.8,140.4643676470588,3.1325344117647056,0.11877532352941177,0.16198173529411763,0.045835029411764705,1.1359115,2.1543583391000687,0.0,1.5116176470588414,3.442784117647059,148.52,157.795,,,171.86,18.702500000000015,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_35_43_0011,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,11,243.125,247.88,4.7549999999999955,243.135,243.13,246.455,243.135,246.52,车辆先变化,3.325000000000017,极强,2,4.0,4.0,1.1201275728928666,弱操作,可能切在事件中段,True,False,True,True,0.8,128.39964705882352,3.8178611764705885,0.11961244117647057,0.12723623529411765,0.0551039794117647,1.4310315882352942,2.6797823529424956,0.0,3.4072941176470692,3.4224470588235296,241.125,249.88,middle_section,连续超车负荷事件段,245.2,-0.3025000000000091,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_35_43_0023,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,23,511.395,519.41,8.014999999999986,511.72,511.715,,511.72,516.475,缺少一方起点,,极强,5,4.0,4.0,0.7877345672732202,无明显操作,正常,False,False,True,True,1.0,102.0383382352941,5.969479999999999,0.22511899999999999,0.12935464705882352,0.08305366176470588,1.6165935588235292,1.884568546714517,0.0,5.565802941176486,3.4591741176470583,509.395,521.41,differentmu_road,低附着路段,514.372,-1.030499999999961,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_35_43_0024,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,24,522.145,526.165,4.019999999999982,522.205,522.195,523.62,522.205,523.625,车辆先变化,1.4249999999999545,极强,2,4.0,4.0,1.0501549173800169,弱操作,可能切在事件中段,False,False,True,True,1.0,112.61097058823529,4.171378529411765,0.14456517647058825,0.1533185588235294,0.0606873705882353,1.3332054117647059,2.5123804498292746,0.0,10.008117647058825,3.477568529411765,520.145,528.165,differentmu_road,低附着路段,528.153,3.9980000000000473,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_46_00_0004,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,4,104.9,106.741,1.840999999999994,105.216,105.175,,105.216,104.981,缺少一方起点,,极强,3,4.0,4.0,0.6674876927220971,无明显操作,正常,True,False,True,True,0.8,125.68947727272727,4.229543636363637,0.14786921212121212,0.7970588939393939,0.08460034393939395,0.8085316212121212,3.03095372818848,0.0,2.4044696969696986,2.3126001515151513,102.9,108.741,,,101.05,-4.770500000000013,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_46_00_0009,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,9,246.115,250.52,4.405000000000001,247.011,246.905,246.656,247.011,246.691,驾驶员先动,-0.24899999999999523,极强,2,4.0,4.0,1.1550904756068683,弱操作,正常,True,False,True,True,0.8,124.30487878787879,2.895388333333333,0.11708940909090909,0.15834462121212123,0.03803010303030303,1.0930440757575757,5.245079155179667,0.0,9.31771212121211,3.4685565151515148,244.115,252.52,fix_road|middle_section,施工/维修变道/道路受限|连续超车负荷事件段,249.305,0.9875000000000114,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_46_00_0015,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,15,359.811,361.866,2.055000000000007,361.125,360.786,360.661,361.125,360.711,驾驶员先动,-0.125,极强,2,4.0,4.0,1.0520976218058535,弱操作,正常,True,False,True,True,0.8,107.13965151515151,2.068748484848485,0.09356581818181818,0.136132696969697,0.031348045454545455,1.0018534242424242,4.777405252561473,0.0,5.810363636363633,3.4419807575757577,357.811,363.866,,,354.501,-6.337499999999977,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_46_00_0019,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,19,475.381,489.601,14.220000000000027,476.011,475.86,483.68,476.011,483.791,车辆先变化,7.819999999999993,极强,5,4.0,4.0,1.1215944225579504,制动为主,正常,False,True,True,True,1.0,114.44624242424243,7.063140151515152,0.25750595454545455,0.18088668181818182,0.09831625000000001,2.1852170454545456,5.092978992172638,0.12589680303030304,23.67351515151516,3.433598484848485,473.381,491.601,differentmu_road,低附着路段,478.948,-3.5430000000000064,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_46_00_0021,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,21,508.925,509.756,0.8309999999999604,508.985,508.951,,508.985,509.281,缺少一方起点,,强,2,2.4774697229250036,2.4774697229250036,0.6912950249988065,无明显操作,事件很短,True,False,True,True,0.8,120.68584090909091,1.731115606060606,0.05355761363636363,0.10461336363636364,0.0218157,0.47676085,3.139058976134013,0.0,1.255833333333328,1.9672326212121214,506.925,511.756,differentmu_road,低附着路段,508.986,-0.35450000000003,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_byx_2025_09_28_17_46_00_0023,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,23,526.821,533.415,6.593999999999937,526.865,526.831,527.475,526.865,528.045,车辆先变化,0.6440000000000055,极强,5,4.0,4.0,2.6232600036372897,制动为主,可能切在事件中段,False,True,True,True,1.0,97.89144090909092,4.6143189393939394,0.19081928787878788,0.19865757575757576,0.06395288030303031,1.3669523484848485,5.01688993476129,0.332975,41.04169242424244,3.5710201515151514,524.821,535.415,,,515.785,-14.33299999999997,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_23_28_0001,cwh,2025_09_26_19_23_28,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,1,70.175,78.315,8.14,72.07,70.985,73.885,72.07,74.345,车辆先变化,2.9000000000000057,极强,4,4.0,4.0,1.722407160683793,制动为主,正常,True,False,True,True,0.8,133.33499999999998,2.2494917647058825,0.07406704705882353,0.10476955882352941,0.031197552941176467,0.6778348235294117,1.3489457543245535,0.25947200000000004,18.393970588235305,3.4164611764705883,68.175,80.315,middle_section,连续超车负荷事件段,74.585,0.3399999999999892,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_23_28_0002,cwh,2025_09_26_19_23_28,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,2,111.06,115.755,4.694999999999993,112.79,111.915,,112.79,112.71,缺少一方起点,,极强,4,4.0,4.0,0.6342085986156244,无明显操作,正常,True,False,True,True,0.8,97.11440147058822,1.9705508823529412,0.0833382294117647,0.05818699705882352,0.029678723529411765,0.8456171470588235,1.2684171972312488,0.0,12.892188235294114,3.464071176470588,109.06,117.755,,,105.5,-7.907499999999999,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_27_21_0000,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,0,24.82,28.085,3.2650000000000006,26.045,24.975,26.12,26.045,26.18,车辆先变化,1.1449999999999996,极强,3,4.0,4.0,1.1475025951557882,弱操作,正常,True,False,True,True,0.8,111.42742647058823,2.0319417647058824,0.07898899411764705,0.09942736764705881,0.029948626470588234,0.8260848823529412,2.2950051903115765,0.0,4.619588235294103,3.423041764705882,22.82,30.085,middle_section,连续超车负荷事件段,26.45,-0.002500000000001279,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_27_21_0001,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,1,32.775,37.565,4.789999999999999,34.595,32.895,,34.595,32.885,缺少一方起点,,极强,2,4.0,4.0,0.7993793252594947,无明显操作,正常,True,False,True,True,0.8,122.40023529411764,2.055230294117647,0.07543267352941177,0.07939473235294117,0.027115314705882354,0.6328618235294118,1.5987586505189895,0.0,3.998323529411749,3.434789411764706,30.775,39.565,middle_section,连续超车负荷事件段,33.5,-1.6700000000000017,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_27_21_0003,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,3,54.735,58.79,4.055,56.425,54.92,55.58,56.425,55.8,车辆先变化,0.6599999999999966,极强,5,4.0,4.0,1.18991,制动为主,正常,True,False,True,True,0.8,108.23764705882353,2.470126176470588,0.09252442058823529,0.07001021176470588,0.03435853823529412,0.6700263823529413,1.2544621349478275,0.14899099999999998,11.473529411764702,3.425965588235294,52.735,60.79,middle_section,连续超车负荷事件段,56.805,0.042499999999996874,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_27_21_0005,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5,76.0,86.33,10.329999999999998,77.76,76.48,77.76,77.76,79.29,车辆先变化,1.2800000000000011,极强,5,4.0,4.0,1.094396972317747,弱操作,正常,True,False,True,True,0.8,126.47691176470587,3.3012814705882354,0.10984591176470589,0.1275969705882353,0.04857994705882353,1.4152826176470588,2.188793944635494,0.0,19.32429411764707,3.4631079411764705,74.0,88.33,middle_section,连续超车负荷事件段,77.795,-3.3699999999999903,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_27_21_0009,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,9,168.4,169.245,0.8449999999999989,168.725,168.72,,168.725,168.4,缺少一方起点,,极强,1,4.0,4.0,0.30000000000000004,无明显操作,事件很短,True,False,False,True,0.8,132.98038235294118,0.44460085294117646,0.017529611764705882,0.023726361764705883,0.00799065794117647,0.14299928235294118,0.47428823529405006,0.0,1.0668823529411497,3.4674249999999995,166.4,171.245,,,127.96,-40.8625,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_27_21_0010,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,10,178.86,185.58,6.719999999999999,180.465,179.395,179.655,180.465,180.615,车辆先变化,0.2599999999999909,极强,5,4.0,4.0,1.83807,制动为主,正常,True,False,True,True,0.8,115.95558823529413,4.327072352941176,0.18151194117647057,0.1839690588235294,0.05996541470588235,1.3155673823529412,2.441747698963683,0.213807,18.272970588235296,3.377771470588235,176.86,187.58,,,127.96,-54.26000000000003,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
rec_v1_cwh_2025_09_26_19_27_21_0011,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,11,197.49,200.535,3.0449999999999875,199.365,199.17,,199.365,199.25,缺少一方起点,,极强,2,4.0,4.0,0.504287802767842,无明显操作,正常,True,False,True,True,0.8,133.2564117647059,1.4387547058823529,0.042339602941176474,0.06841350294117647,0.022210461764705883,0.43881647058823536,1.008575605535684,0.0,2.27826470588235,3.437627058823529,195.49,202.535,,,263.4,64.38749999999999,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类
