episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn
rec_v1_hzh_2025_09_26_21_03_19_0009,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,9,240.681,243.47,2.7889999999999873,241.845,241.791,241.605,241.845,242.261,驾驶员先动,-0.18600000000000705,极强,2,4.0,4.0,1.6748819752797006,方向盘快速操作,正常,True,False,True,True,0.8,98.31209999999999,2.431785606060606,0.10098480303030302,0.11093825757575758,0.032390389393939394,1.0406392727272729,5.694556267221043,0.0,4.166266666666658,3.325284393939394,238.681,245.47,fix_road,施工/维修变道/道路受限,244.471,2.3954999999999984,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0010,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,10,282.641,299.805,17.163999999999987,283.926,283.875,286.79,283.926,296.111,车辆先变化,2.9150000000000205,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,False,True,True,True,1.0,102.08205303030303,10.720728333333334,0.40855424242424243,1.356023787878788,0.26354203030303036,4.052515757575758,13.881494554678731,0.18191404545454548,38.36677424242424,7.646315000000001,280.641,301.805,curve2|middle_section,弯道路段|连续超车负荷事件段,289.125,-2.098000000000013,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0011,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,11,309.62,316.865,7.2450000000000045,311.261,311.165,310.38,311.261,313.031,驾驶员先动,-0.785000000000025,极强,5,4.0,4.0,2.662028658753613,方向盘快速操作,正常,True,False,True,True,0.8,93.80553030303031,4.910131818181817,0.21381645454545456,0.22050707575757578,0.06831178333333333,2.000665606060606,9.050829972479637,0.229525,22.30391363636363,3.2567324242424247,307.62,318.865,curve2,弯道路段,311.95,-1.2925000000000182,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0012,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,12,320.386,323.476,3.089999999999975,322.211,322.175,322.035,322.211,322.191,驾驶员先动,-0.13999999999998636,极强,2,4.0,4.0,1.521183400746525,方向盘快速操作,正常,True,False,True,True,0.8,99.83935,2.444002878787879,0.09891751818181818,0.13319766666666666,0.0334141196969697,1.107294893939394,5.171985009192744,0.0,4.799987878787874,3.273379090909091,318.386,325.476,,,311.95,-9.981000000000051,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0013,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,13,326.016,328.846,2.829999999999984,326.685,326.236,326.07,326.685,327.07,驾驶员先动,-0.16599999999999682,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,107.34556060606062,4.344125606060606,0.1997843787878788,0.2935601363636363,0.062199004545454545,2.1358010606060605,14.122546905512824,0.0,3.646787878787876,3.3522195454545454,324.016,330.846,,,339.2,11.768999999999949,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0014,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,14,341.736,345.035,3.299000000000035,342.501,341.931,341.796,342.501,342.541,驾驶员先动,-0.1349999999999909,极强,5,4.0,4.0,3.29295184202376,方向盘快速操作,正常,True,False,True,True,0.8,128.22895454545454,4.819270454545455,0.20920025757575758,0.28626251515151513,0.06581399090909092,1.972891181818182,11.195952805284662,0.0,0.9235757575757617,3.2662642424242425,339.736,347.035,middle_section,连续超车负荷事件段,342.24,-1.14549999999997,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0015,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,15,361.19,368.975,7.785000000000025,362.316,361.425,361.291,362.316,364.336,驾驶员先动,-0.13400000000001455,极强,5,4.0,4.0,2.7908035167522858,方向盘快速操作,正常,True,False,True,True,0.8,127.94807575757577,5.643765606060606,0.20566292424242424,0.28612065151515154,0.07852442272727272,2.537753545454546,9.488661225965053,0.0,14.290500000000009,3.4130162121212124,359.19,370.975,middle_section|stop,前向急停|连续超车负荷事件段,365.33,0.24750000000000227,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0016,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,16,407.415,414.735,7.319999999999993,411.601,411.481,407.711,411.601,411.306,驾驶员先动,-3.769999999999982,极强,2,4.0,4.0,2.082730782216087,方向盘快速操作,正常,True,False,True,True,0.2,117.05145454545456,2.496057575757576,0.11395657575757576,0.09606845757575758,0.03475155454545455,1.4061906666666668,7.081231874157687,0.19751,29.297272727272713,3.286906363636364,405.415,416.735,middle_section,连续超车负荷事件段,415.15,4.074999999999932,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0017,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,17,425.345,439.44,14.09499999999997,425.39,425.355,427.426,425.39,432.196,车辆先变化,2.0709999999999695,极强,5,4.0,4.0,2.6321164431336452,方向盘快速操作,可能切在事件中段,True,False,True,True,0.2,116.9970606060606,4.672466060606061,0.18493031818181818,0.21962051515151515,0.06660217121212123,2.125540606060606,8.949129197476248,0.0,3.5668939393939496,3.345245454545455,423.345,441.44,differentmu_road|middle_section,低附着路段|连续超车负荷事件段,432.4,0.007499999999936335,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0018,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,18,472.496,493.681,21.185000000000002,473.671,472.746,472.66,473.671,488.191,驾驶员先动,-0.08599999999995589,极强,5,4.0,4.0,1.6229565193450133,方向盘快速操作,正常,True,True,True,True,0.8,102.08087878787879,8.93277106060606,0.3149128333333333,1.1475938333333333,0.1876781212121212,2.078103818181818,5.518011033058018,0.0,12.266290909090898,5.865694242424244,470.496,495.681,differentmu_road,低附着路段,487.913,4.824500000000057,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0019,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,19,496.091,502.125,6.033999999999992,496.136,496.101,497.835,496.136,500.801,车辆先变化,1.7339999999999804,极强,3,4.0,4.0,1.787312496536406,方向盘快速操作,可能切在事件中段,True,False,True,True,0.8,96.0512393939394,3.590418939393939,0.14796357575757577,0.1715981666666667,0.04952858484848485,1.6583618333333336,6.076817190019726,0.0,5.438562121212129,3.4549224242424246,494.091,504.125,,,493.626,-5.482000000000028,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0020,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,20,506.386,513.36,6.9739999999999895,507.245,507.21,510.536,507.245,512.071,车辆先变化,3.326000000000022,极强,2,4.0,4.0,1.6675705112091195,方向盘快速操作,正常,True,False,True,True,0.8,99.5178143939394,3.2015581818181817,0.12745740909090908,0.14426757575757576,0.0433383696969697,1.2919695606060606,5.669697474685087,0.0,3.8947727272727235,3.335832878787879,504.386,515.36,differentmu_road,低附着路段,512.871,2.9979999999999336,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_03_19_0022,hzh,2025_09_26_21_03_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,22,558.77,566.14,7.3700000000000045,559.926,559.306,559.86,559.926,562.201,车辆先变化,0.5539999999999736,极强,5,4.0,4.0,1.7359270583998452,方向盘快速操作,正常,True,False,True,True,0.8,111.88119696969697,4.1612777272727275,0.1494773787878788,0.1569930303030303,0.057844456060606064,1.8409407424242423,5.902108002683953,0.0,15.189121212121222,3.263766666666667,556.77,568.14,differentmu_road,低附着路段,557.091,-5.363999999999919,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0001,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,1,43.375,54.225,10.850000000000001,44.755,43.655,44.495,44.755,44.58,车辆先变化,0.8399999999999963,极强,5,4.0,4.0,1.33946496539845,方向盘快速操作,正常,True,False,True,True,0.8,96.91400294117646,3.992332352941176,0.16000858823529412,0.1455296176470588,0.055596549999999995,1.3738051176470587,2.6789299307969,0.141339,17.845558823529416,3.356625294117647,41.375,56.225,middle_section,连续超车负荷事件段,44.785,-4.015000000000001,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0003,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3,83.85,86.635,2.785000000000011,85.11,84.04,84.82,85.11,84.985,车辆先变化,0.7799999999999869,极强,5,4.0,4.0,1.9793031557100063,方向盘快速操作,正常,True,False,True,True,0.8,91.70600294117646,3.1623941176470587,0.1573325882352941,0.18583932352941177,0.044010511764705884,1.4620883235294118,3.9586063114200125,0.0,3.0793441176470537,3.39581,81.85,88.635,,,79.295,-5.947500000000005,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0005,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,5,109.995,115.505,5.509999999999991,111.325,110.265,110.07,111.325,110.26,驾驶员先动,-0.1950000000000074,极强,5,4.0,4.0,1.51337,方向盘快速操作,正常,True,False,True,True,0.8,95.76634705882353,4.0515373529411765,0.15763549999999998,0.1433189411764706,0.05638175588235294,1.6069063235294117,3.025573702423745,0.181337,15.949641176470578,3.3799029411764705,107.995,117.505,curve1|middle_section,弯道路段|连续超车负荷事件段,112.535,-0.2150000000000034,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0011,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,11,199.415,209.345,9.930000000000007,200.69,199.55,199.595,200.69,200.52,车辆先变化,0.044999999999987494,极强,5,4.0,4.0,1.4786262110737403,方向盘快速操作,正常,True,False,True,True,0.8,90.73814411764705,3.4245326470588235,0.14450529411764707,0.14696811764705883,0.04751694705882353,1.3632303235294119,2.9572524221474805,0.0,8.821385294117647,3.416218529411765,197.415,211.345,middle_section,连续超车负荷事件段,200.29,-4.090000000000003,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0014,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,14,240.36,248.555,8.194999999999993,245.005,240.95,240.42,245.005,241.495,驾驶员先动,-0.5300000000000011,极强,5,4.0,4.0,1.7859500000000001,方向盘快速操作,正常,True,False,True,True,0.8,86.12384705882353,2.8429238235294116,0.13641379411764706,0.15140141176470587,0.03949907647058823,1.3139967352941175,3.4793987370243755,0.208595,33.07844705882354,3.380079705882353,238.36,250.555,fix_road,施工/维修变道/道路受限,245.13,0.6724999999999852,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0016,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,16,272.995,286.965,13.96999999999997,274.6,273.615,273.03,274.6,273.52,驾驶员先动,-0.5850000000000364,极强,5,4.0,4.0,2.3017499999999997,方向盘快速操作,正常,True,False,True,True,0.8,86.3235205882353,2.879331470588235,0.13792111764705883,0.13788185294117647,0.04029715882352941,1.4172793529411765,2.683701211069632,0.26017499999999993,23.499073529411774,3.468254411764706,270.995,288.965,fix_road,施工/维修变道/道路受限,277.5,-2.480000000000018,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0019,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,19,328.045,348.21,20.164999999999964,331.215,331.215,329.365,331.215,336.065,驾驶员先动,-1.849999999999966,极强,5,4.0,4.0,2.2859284948117677,方向盘快速操作,正常,False,True,True,True,1.0,96.5061911764706,7.146905588235294,0.28723344117647054,1.0321065,0.1364235294117647,3.6243550000000004,4.5718569896235355,0.160035,30.195029411764693,3.4374111764705884,326.045,350.21,curve2|middle_section,弯道路段|连续超车负荷事件段,335.68,-2.447499999999991,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0020,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,20,362.43,379.825,17.394999999999982,363.675,362.58,362.48,363.675,362.835,驾驶员先动,-0.0999999999999659,极强,5,4.0,4.0,1.50882,方向盘快速操作,正常,True,False,True,True,0.8,90.71948823529411,3.1997738235294118,0.1380549411764706,0.14913211764705883,0.04440755294117647,1.429763411764706,2.794490034597758,0.180882,9.362858823529422,3.430630588235294,360.43,381.825,curve2,弯道路段,362.8,-8.327499999999986,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0023,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,23,396.39,402.475,6.085000000000036,398.425,397.485,396.505,398.425,398.46,驾驶员先动,-0.9800000000000182,极强,5,4.0,4.0,2.64548,方向盘快速操作,正常,True,False,True,True,0.8,94.47664705882353,4.174561470588236,0.1909379705882353,0.924277205882353,0.09149215,1.8283966176470587,3.8050003806221113,0.29454800000000003,24.662926470588232,3.3679758823529413,394.39,404.475,middle_section,连续超车负荷事件段,399.115,-0.31749999999999545,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0024,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,24,422.28,429.615,7.335000000000036,423.42,422.455,422.3,423.42,425.105,驾驶员先动,-0.15499999999997272,极强,5,4.0,4.0,2.6623237889261206,方向盘快速操作,正常,True,False,True,True,0.8,96.65825441176472,4.548387352941177,0.1800698823529412,0.23451914705882354,0.0632297794117647,2.1388014411764704,5.324647577852241,0.184605,20.234944117647046,3.397844411764706,420.28,431.615,middle_section|stop,前向急停|连续超车负荷事件段,424.8,-1.1474999999999795,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_26_21_17_02_0037,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,37,646.025,658.575,12.550000000000068,646.035,646.03,647.94,646.035,648.265,车辆先变化,1.9100000000000819,极强,5,4.0,4.0,1.79216,方向盘快速操作,可能切在事件中段,True,False,True,True,0.8,106.52947058823528,2.8373411764705883,0.1243380294117647,0.16277950000000002,0.03933476176470588,1.001321,2.813851591698061,0.20921599999999999,20.28097058823529,3.399675882352941,644.025,660.575,differentmu_road,低附着路段,646.07,-6.2299999999999045,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_22_27_0001,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,1,54.605,79.765,25.160000000000004,55.627,55.592,56.167,55.627,62.6,车辆先变化,0.5750000000000028,极强,5,4.0,4.0,3.2,方向盘快速操作,正常,True,False,True,True,0.8,40.40958170731707,11.50634756097561,2.308965731707317,2.575112073170732,0.6628599268292683,3.5866148780487803,3.975820134840469,0.5338350000000001,132.00073731707317,30.032293292682926,52.605,81.765,middle_section,连续超车负荷事件段,67.027,-0.15800000000000125,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_22_27_0003,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,3,152.71,172.347,19.637,152.755,152.72,155.207,152.755,158.917,车辆先变化,2.4869999999999948,极强,5,4.0,4.0,3.869225084274162,方向盘快速操作,可能切在事件中段,True,True,True,True,0.8,88.98214512195122,10.471713902439024,0.45387976829268295,1.4143703658536586,0.20797948780487807,4.557850609756098,7.738450168548324,0.17729248780487802,39.123851219512204,10.031818292682928,150.71,174.347,curve1,弯道路段,164.185,1.656499999999994,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_22_27_0005,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,5,193.4,197.492,4.0919999999999845,194.277,193.65,194.135,194.277,194.437,车辆先变化,0.4849999999999852,极强,5,4.0,4.0,1.5140697523299753,方向盘快速操作,正常,True,False,True,True,0.8,101.52739634146342,4.022638780487805,0.17031387804878048,0.19836019512195124,0.055828775609756104,1.721646073170732,3.0281395046599506,0.0,3.4028170731707377,3.3820426829268295,191.4,199.492,middle_section,连续超车负荷事件段,195.115,-0.33099999999998886,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_22_27_0009,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,9,300.935,316.832,15.896999999999991,304.307,304.272,307.555,304.307,311.442,车辆先变化,3.2830000000000155,极强,5,4.0,4.0,3.6198329218737997,方向盘快速操作,正常,False,True,True,True,1.0,90.26618780487806,9.964064634146341,0.36426129268292684,1.4601693902439026,0.18210135365853658,3.9756614634146343,7.239665843747599,0.0,21.67996829268293,3.3839524390243905,298.935,318.832,curve2|middle_section,弯道路段|连续超车负荷事件段,308.545,-0.33850000000001046,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_22_27_0010,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,10,331.482,339.407,7.9249999999999545,332.712,331.792,332.137,332.712,332.577,车辆先变化,0.3450000000000273,极强,5,4.0,4.0,1.8184058308552171,方向盘快速操作,正常,True,False,True,True,0.8,107.59528048780487,5.3283630487804885,0.21925441463414636,0.2591536829268293,0.07403880000000002,2.105765475609756,3.6368116617104342,0.193084,12.813536585365853,3.385523780487805,329.482,341.407,curve2,弯道路段,331.252,-4.1924999999999955,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_22_27_0013,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,13,359.122,362.48,3.358000000000004,360.307,359.71,359.192,360.307,360.257,驾驶员先动,-0.5179999999999723,极强,5,4.0,4.0,3.1139047838603946,方向盘快速操作,正常,True,False,True,True,0.8,123.42296951219512,4.683005975609756,0.2116333780487805,0.2733694512195122,0.06551586463414635,1.8857731463414633,6.227809567720789,0.16293,6.803780487804886,3.1797168292682927,357.122,364.48,middle_section,连续超车负荷事件段,360.075,-0.7260000000000559,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_22_27_0015,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,15,382.152,390.012,7.860000000000014,383.422,382.53,382.685,383.422,385.712,车辆先变化,0.15500000000002956,极强,5,4.0,4.0,2.541621248264753,方向盘快速操作,正常,True,False,True,True,0.8,114.88991463414635,4.728970365853659,0.21268731707317073,0.2699434512195122,0.06606754268292683,2.0472634512195125,5.083242496529506,0.14216918292682926,16.24953658536586,3.217055243902439,380.152,392.012,middle_section|stop,前向急停|连续超车负荷事件段,385.965,-0.11700000000001864,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_33_25_0002,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,2,58.876,64.09,5.214000000000006,58.891,58.881,59.281,58.891,59.951,车辆先变化,0.3999999999999986,极强,2,4.0,4.0,2.1735096324523733,方向盘快速操作,可能切在事件中段,True,False,True,True,0.8,128.03838095238095,4.152900714285714,0.18362188095238094,0.26184340476190476,0.05738251904761905,1.6070796428571428,9.28888523129808,0.0,5.308619047619061,3.454370714285714,56.876,66.09,middle_section,连续超车负荷事件段,58.931,-2.5520000000000067,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_33_25_0003,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,3,85.93,96.59,10.659999999999997,86.85,86.84,86.805,86.85,88.561,驾驶员先动,-0.03499999999999659,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,110.15354761904761,8.161916666666666,0.44772323809523806,0.7856032619047618,0.12202580952380952,3.820995,19.75772573693751,0.05410319999999999,28.885476190476197,3.3816623809523807,83.93,98.59,curve1|middle_section,弯道路段|连续超车负荷事件段,91.805,0.5450000000000017,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_33_25_0004,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,4,133.846,147.856,14.009999999999991,135.316,134.736,133.866,135.316,137.95,驾驶员先动,-0.8699999999999761,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,94.67008809523809,14.833476190476189,0.4682968809523809,1.4042395238095238,0.2588864285714286,5.175761190476191,23.919830918354428,0.205989,58.05725238095238,19.812961190476187,131.846,149.856,curve1,弯道路段,138.735,-2.1159999999999854,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_33_25_0006,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,6,164.145,173.805,9.659999999999997,165.535,164.501,164.296,165.535,172.286,驾驶员先动,-0.2050000000000125,极强,5,4.0,4.0,2.6832250438658223,方向盘快速操作,正常,True,False,True,True,0.8,118.79983333333332,5.215936666666666,0.22308285714285714,0.2959563571428571,0.0711878880952381,2.6876973809523808,11.467245928002818,0.0,8.702690476190469,3.3721111904761907,162.145,175.805,middle_section,连续超车负荷事件段,167.006,-1.9690000000000225,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
rec_v1_hzh_2025_09_27_19_33_25_0007,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,7,179.836,182.33,2.4939999999999998,181.285,180.886,179.996,181.285,180.936,驾驶员先动,-0.8899999999999864,极强,2,4.0,4.0,1.4637001155247695,方向盘快速操作,正常,True,False,True,True,0.8,126.35820238095238,3.5802185714285715,0.13525733333333334,0.18085916666666665,0.05140395952380952,1.2344633809523808,6.255386303858605,0.0,0.9076428571428607,3.3786469047619048,177.836,184.33,middle_section,连续超车负荷事件段,179.855,-1.228000000000037,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测
