seed,fold,model,subject_alias,recording_alias,time_block_id,windows,action_nmae
20260903,1,hold,S002,R012,R012-B0007,50,1.0593407154083252
20260903,1,hold,S002,R012,R012-B0008,50,0.36607909202575684
20260903,1,hold,S002,R012,R012-B0009,50,0.5390123724937439
20260903,1,hold,S002,R012,R012-B0010,50,0.6733273863792419
20260903,1,hold,S002,R012,R012-B0011,50,0.8528726100921631
20260903,1,hold,S002,R012,R012-B0012,50,0.3187907934188843
20260903,1,hold,S002,R012,R012-B0013,50,0.49000462889671326
20260903,1,hold,S002,R012,R012-B0014,50,1.2285934686660767
20260903,1,hold,S002,R012,R012-B0015,50,0.8827435970306396
20260903,1,hold,S002,R012,R012-B0016,16,0.039735473692417145
20260903,1,hold,S002,R013,R013-B0000,40,0.5989816188812256
20260903,1,hold,S002,R013,R013-B0001,50,0.46202823519706726
20260903,1,hold,S002,R013,R013-B0002,50,0.6229771971702576
20260903,1,hold,S002,R013,R013-B0003,50,0.8834388256072998
20260903,1,hold,S002,R013,R013-B0004,50,1.2312283515930176
20260903,1,hold,S002,R013,R013-B0005,50,0.8511967658996582
20260903,1,hold,S002,R013,R013-B0006,50,1.660423755645752
20260903,1,hold,S002,R013,R013-B0007,50,0.9882073402404785
20260903,1,hold,S002,R013,R013-B0008,50,0.916574239730835
20260903,1,hold,S002,R013,R013-B0009,50,0.7172914147377014
20260903,1,hold,S002,R013,R013-B0010,50,0.5855066180229187
20260903,1,hold,S002,R013,R013-B0011,50,0.48449191451072693
20260903,1,hold,S002,R013,R013-B0012,50,1.385767936706543
20260903,1,hold,S002,R013,R013-B0013,50,0.7872473001480103
20260903,1,hold,S002,R013,R013-B0014,50,0.832987368106842
20260903,1,hold,S002,R013,R013-B0015,50,0.7499889135360718
20260903,1,hold,S002,R013,R013-B0016,50,1.3120516538619995
20260903,1,hold,S002,R013,R013-B0017,50,0.8676439523696899
20260903,1,hold,S002,R013,R013-B0018,50,0.9424471259117126
20260903,1,hold,S002,R013,R013-B0019,50,0.5257655382156372
20260903,1,hold,S002,R013,R013-B0020,50,1.2397692203521729
20260903,1,hold,S002,R013,R013-B0021,50,0.7991431355476379
20260903,1,hold,S002,R013,R013-B0022,50,0.34981563687324524
20260903,1,hold,S002,R013,R013-B0023,50,0.3737587630748749
20260903,1,hold,S002,R013,R013-B0024,50,0.31589949131011963
20260903,1,hold,S002,R013,R013-B0025,50,0.42643555998802185
20260903,1,hold,S002,R013,R013-B0026,50,0.4772242605686188
20260903,1,hold,S002,R013,R013-B0027,50,1.2214385271072388
20260903,1,hold,S002,R013,R013-B0028,50,0.767880916595459
20260903,1,hold,S002,R013,R013-B0029,50,0.7064528465270996
20260903,1,hold,S002,R013,R013-B0030,50,0.5213338136672974
20260903,1,hold,S002,R013,R013-B0031,50,0.5145453810691833
20260903,1,hold,S002,R013,R013-B0032,50,0.6679729223251343
20260903,1,hold,S002,R013,R013-B0033,50,0.4983210265636444
20260903,1,hold,S002,R013,R013-B0034,50,0.5262628793716431
20260903,1,hold,S002,R013,R013-B0035,50,0.4318867623806
20260903,1,hold,S002,R013,R013-B0036,50,1.0952314138412476
20260903,1,hold,S002,R013,R013-B0037,50,0.45181721448898315
20260903,1,hold,S002,R013,R013-B0038,50,0.49556055665016174
20260903,1,hold,S002,R013,R013-B0039,50,0.5687414407730103
20260903,1,hold,S002,R013,R013-B0040,50,0.9277088046073914
20260903,1,hold,S002,R013,R013-B0041,50,0.8662929534912109
20260903,1,hold,S002,R013,R013-B0042,50,0.237986221909523
20260903,1,hold,S002,R013,R013-B0043,15,0.1192723959684372
20260903,1,hold,S002,R014,R014-B0000,40,0.3823896646499634
20260903,1,hold,S002,R014,R014-B0001,50,0.28601309657096863
20260903,1,hold,S002,R014,R014-B0002,50,0.5968607068061829
20260903,1,hold,S002,R014,R014-B0003,50,0.4767863154411316
20260903,1,hold,S002,R014,R014-B0004,50,0.47442641854286194
20260903,1,hold,S002,R014,R014-B0005,50,1.2193530797958374
20260903,1,hold,S002,R014,R014-B0006,50,0.5440672636032104
20260903,1,hold,S002,R014,R014-B0007,50,0.5501150488853455
20260903,1,hold,S002,R014,R014-B0008,50,1.3220652341842651
20260903,1,hold,S002,R014,R014-B0009,50,0.7007453441619873
20260903,1,hold,S002,R014,R014-B0010,50,0.3260844349861145
20260903,1,hold,S002,R014,R014-B0011,50,0.4133518934249878
20260903,1,hold,S002,R014,R014-B0012,50,0.5804254412651062
20260903,1,hold,S002,R014,R014-B0013,50,0.9538041949272156
20260903,1,hold,S002,R014,R014-B0014,50,1.0203566551208496
20260903,1,hold,S002,R014,R014-B0015,50,0.4589865505695343
20260903,1,hold,S002,R014,R014-B0016,50,0.6502042412757874
20260903,1,hold,S002,R014,R014-B0017,50,0.6430412530899048
20260903,1,hold,S002,R014,R014-B0018,50,0.4453240931034088
20260903,1,hold,S002,R014,R014-B0019,50,1.2293448448181152
20260903,1,hold,S002,R014,R014-B0020,50,0.538825511932373
20260903,1,hold,S002,R014,R014-B0021,50,0.9379763007164001
20260903,1,hold,S002,R014,R014-B0022,50,1.0362845659255981
20260903,1,hold,S002,R014,R014-B0023,50,0.9983672499656677
20260903,1,hold,S002,R014,R014-B0024,50,0.6277220845222473
20260903,1,hold,S002,R014,R014-B0025,50,0.4179892838001251
20260903,1,hold,S002,R014,R014-B0026,50,0.710716962814331
20260903,1,hold,S002,R014,R014-B0027,50,1.2520776987075806
20260903,1,hold,S002,R014,R014-B0028,50,0.7263120412826538
20260903,1,hold,S002,R014,R014-B0029,50,0.5693597197532654
20260903,1,hold,S002,R014,R014-B0030,50,0.5432931780815125
20260903,1,hold,S002,R014,R014-B0031,50,0.6118060350418091
20260903,1,hold,S002,R014,R014-B0032,50,1.0983445644378662
20260903,1,hold,S002,R014,R014-B0033,50,0.3639623522758484
20260903,1,hold,S002,R014,R014-B0034,50,0.5528255105018616
20260903,1,hold,S002,R014,R014-B0035,50,0.7983136177062988
20260903,1,hold,S002,R014,R014-B0036,50,0.43850013613700867
20260903,1,hold,S002,R014,R014-B0037,50,0.5440518856048584
20260903,1,hold,S002,R014,R014-B0038,50,0.47650986909866333
20260903,1,hold,S002,R014,R014-B0039,50,0.41287562251091003
20260903,1,hold,S002,R014,R014-B0040,50,0.5604971051216125
20260903,1,hold,S002,R014,R014-B0041,50,0.5282834768295288
20260903,1,hold,S002,R014,R014-B0042,50,0.8401679992675781
20260903,1,hold,S002,R014,R014-B0043,50,0.48904478549957275
20260903,1,hold,S002,R014,R014-B0044,50,0.5416179895401001
20260903,1,hold,S002,R014,R014-B0045,50,0.5163058638572693
20260903,1,hold,S002,R014,R014-B0046,50,0.9974793195724487
20260903,1,hold,S002,R014,R014-B0047,50,0.6143655180931091
20260903,1,hold,S002,R014,R014-B0048,50,0.6485340595245361
20260903,1,hold,S002,R014,R014-B0049,50,0.7081751227378845
20260903,1,hold,S002,R014,R014-B0050,50,0.41326314210891724
20260903,1,hold,S002,R014,R014-B0051,50,0.2561001479625702
20260903,1,hold,S002,R014,R014-B0052,50,0.36846300959587097
20260903,1,hold,S002,R014,R014-B0053,50,1.1628599166870117
20260903,1,hold,S002,R014,R014-B0054,43,0.4135643243789673
20260903,1,hold,S002,R015,R015-B0000,40,0.4889439642429352
20260903,1,hold,S002,R015,R015-B0001,50,0.26743587851524353
20260903,1,hold,S002,R015,R015-B0002,50,0.2790936529636383
20260903,1,hold,S002,R015,R015-B0003,50,0.3529544770717621
20260903,1,hold,S002,R015,R015-B0004,50,0.3324417769908905
20260903,1,hold,S002,R015,R015-B0005,50,0.5127647519111633
20260903,1,hold,S002,R015,R015-B0006,50,1.4978957176208496
20260903,1,hold,S002,R015,R015-B0007,50,0.42555177211761475
20260903,1,hold,S002,R015,R015-B0008,50,0.4312615692615509
20260903,1,hold,S002,R015,R015-B0009,50,1.0352071523666382
20260903,1,hold,S002,R015,R015-B0010,50,0.6061108112335205
20260903,1,hold,S002,R015,R015-B0011,50,0.5643285512924194
20260903,1,hold,S002,R015,R015-B0012,50,0.6051125526428223
20260903,1,hold,S002,R015,R015-B0013,50,1.1509385108947754
20260903,1,hold,S002,R015,R015-B0014,50,0.7335175275802612
20260903,1,hold,S002,R015,R015-B0015,50,0.4066408574581146
20260903,1,hold,S002,R015,R015-B0016,50,1.2846935987472534
20260903,1,hold,S002,R015,R015-B0017,50,0.6493927240371704
20260903,1,hold,S002,R015,R015-B0018,50,0.3906766176223755
20260903,1,hold,S002,R015,R015-B0019,50,1.0886316299438477
20260903,1,hold,S002,R015,R015-B0020,50,0.5057779550552368
20260903,1,hold,S002,R015,R015-B0021,50,1.5036426782608032
20260903,1,hold,S002,R015,R015-B0022,50,1.2295732498168945
20260903,1,hold,S002,R015,R015-B0023,50,0.5647690296173096
20260903,1,hold,S002,R015,R015-B0024,50,0.34823495149612427
20260903,1,hold,S002,R015,R015-B0025,50,0.32423266768455505
20260903,1,hold,S002,R015,R015-B0026,50,0.7331696152687073
20260903,1,hold,S002,R015,R015-B0027,50,0.8577206134796143
20260903,1,hold,S002,R015,R015-B0028,50,0.8970611691474915
20260903,1,hold,S002,R015,R015-B0029,50,0.689250648021698
20260903,1,hold,S002,R015,R015-B0030,50,1.4232426881790161
20260903,1,hold,S002,R015,R015-B0031,50,0.5321325063705444
20260903,1,hold,S002,R015,R015-B0032,50,0.8631194233894348
20260903,1,hold,S002,R015,R015-B0033,50,0.8005325794219971
20260903,1,hold,S002,R015,R015-B0034,50,2.2668466567993164
20260903,1,hold,S002,R015,R015-B0035,50,0.5984266996383667
20260903,1,hold,S002,R015,R015-B0036,50,0.4649101197719574
20260903,1,hold,S002,R015,R015-B0037,50,0.46551552414894104
20260903,1,hold,S002,R015,R015-B0038,50,0.37561848759651184
20260903,1,hold,S002,R015,R015-B0039,50,0.5489242076873779
20260903,1,hold,S002,R015,R015-B0040,50,1.5792033672332764
20260903,1,hold,S002,R015,R015-B0041,50,1.1814601421356201
20260903,1,hold,S002,R015,R015-B0042,50,0.4606437385082245
20260903,1,hold,S002,R015,R015-B0043,50,0.43209129571914673
20260903,1,hold,S002,R015,R015-B0044,50,0.5819594860076904
20260903,1,hold,S002,R015,R015-B0045,50,0.6302874684333801
20260903,1,hold,S002,R015,R015-B0046,50,0.5198690891265869
20260903,1,hold,S002,R015,R015-B0047,50,0.7039302587509155
20260903,1,hold,S002,R015,R015-B0048,50,0.8564213514328003
20260903,1,hold,S002,R015,R015-B0049,50,0.4977174699306488
20260903,1,hold,S002,R015,R015-B0050,50,0.3199571371078491
20260903,1,hold,S002,R015,R015-B0051,50,0.2778800129890442
20260903,1,hold,S002,R015,R015-B0052,50,0.8961933851242065
20260903,1,hold,S002,R015,R015-B0053,40,0.7251489162445068
20260903,1,hold,S002,R016,R016-B0000,40,0.33267804980278015
20260903,1,hold,S002,R016,R016-B0001,50,0.251700222492218
20260903,1,hold,S002,R016,R016-B0002,50,0.3439532518386841
20260903,1,hold,S002,R016,R016-B0003,50,0.40280991792678833
20260903,1,hold,S002,R016,R016-B0004,50,0.756976306438446
20260903,1,hold,S002,R016,R016-B0005,50,0.7260581851005554
20260903,1,hold,S002,R016,R016-B0006,50,0.3192518949508667
20260903,1,hold,S002,R016,R016-B0007,50,0.5265297889709473
20260903,1,hold,S002,R016,R016-B0008,50,1.1445313692092896
20260903,1,hold,S002,R016,R016-B0009,50,0.38590729236602783
20260903,1,hold,S002,R016,R016-B0010,50,0.4394031763076782
20260903,1,hold,S002,R016,R016-B0011,50,0.25771430134773254
20260903,1,hold,S002,R016,R016-B0012,50,1.1611212491989136
20260903,1,hold,S002,R016,R016-B0013,50,1.1992172002792358
20260903,1,hold,S002,R016,R016-B0014,50,0.6017085313796997
20260903,1,hold,S002,R016,R016-B0015,50,1.034679889678955
20260903,1,hold,S002,R016,R016-B0016,50,0.7269464135169983
20260903,1,hold,S002,R016,R016-B0017,50,0.4789782762527466
20260903,1,hold,S002,R016,R016-B0018,50,1.4368664026260376
20260903,1,hold,S002,R016,R016-B0019,50,1.0007905960083008
20260903,1,hold,S002,R016,R016-B0020,50,1.4747387170791626
20260903,1,hold,S002,R016,R016-B0021,50,1.3387607336044312
20260903,1,hold,S002,R016,R016-B0022,50,0.7016304135322571
20260903,1,hold,S002,R016,R016-B0023,50,0.5434539318084717
20260903,1,hold,S002,R016,R016-B0024,50,0.6988607048988342
20260903,1,hold,S002,R016,R016-B0025,50,0.7643749713897705
20260903,1,hold,S002,R016,R016-B0026,50,1.4172608852386475
20260903,1,hold,S002,R016,R016-B0027,50,0.8485115170478821
20260903,1,hold,S002,R016,R016-B0028,50,0.8980036377906799
20260903,1,hold,S002,R016,R016-B0029,50,1.3199684619903564
20260903,1,hold,S002,R016,R016-B0030,50,0.5857433676719666
20260903,1,hold,S002,R016,R016-B0031,50,1.2237563133239746
20260903,1,hold,S002,R016,R016-B0032,50,0.8197933435440063
20260903,1,hold,S002,R016,R016-B0033,50,1.3883042335510254
20260903,1,hold,S002,R016,R016-B0034,50,0.3132300078868866
20260903,1,hold,S002,R016,R016-B0035,50,0.4568730890750885
20260903,1,hold,S002,R016,R016-B0036,50,0.21507331728935242
20260903,1,hold,S002,R016,R016-B0037,50,0.40745776891708374
20260903,1,hold,S002,R016,R016-B0038,50,0.8214171528816223
20260903,1,hold,S002,R016,R016-B0039,50,2.040043592453003
20260903,1,hold,S002,R016,R016-B0040,50,0.7591738700866699
20260903,1,hold,S002,R016,R016-B0041,50,0.4728192389011383
20260903,1,hold,S002,R016,R016-B0042,50,0.6085030436515808
20260903,1,hold,S002,R016,R016-B0043,50,0.36692431569099426
20260903,1,hold,S002,R016,R016-B0044,50,0.8344181776046753
20260903,1,hold,S002,R016,R016-B0045,50,0.5787982940673828
20260903,1,hold,S002,R016,R016-B0046,50,0.5517171621322632
20260903,1,hold,S002,R016,R016-B0047,50,0.6170030832290649
20260903,1,hold,S002,R016,R016-B0048,50,0.627119779586792
20260903,1,hold,S002,R016,R016-B0049,50,0.24423529207706451
20260903,1,hold,S002,R016,R016-B0050,50,0.9750087261199951
20260903,1,hold,S002,R016,R016-B0051,50,1.0110766887664795
20260903,1,hold,S002,R016,R016-B0052,25,0.793087899684906
20260903,1,hold,S002,R017,R017-B0000,40,0.5898277759552002
20260903,1,hold,S002,R017,R017-B0001,50,0.35271933674812317
20260903,1,hold,S002,R017,R017-B0002,50,0.515128493309021
20260903,1,hold,S002,R017,R017-B0003,50,0.3671005368232727
20260903,1,hold,S002,R017,R017-B0004,50,0.3238277733325958
20260903,1,hold,S002,R017,R017-B0005,50,1.9355605840682983
20260903,1,hold,S002,R017,R017-B0006,50,0.4939243197441101
20260903,1,hold,S002,R017,R017-B0007,50,0.3367512822151184
20260903,1,hold,S002,R017,R017-B0008,50,0.901420533657074
20260903,1,hold,S002,R017,R017-B0009,50,0.4729440212249756
20260903,1,hold,S002,R017,R017-B0010,50,0.5644823312759399
20260903,1,hold,S002,R017,R017-B0011,50,0.13910357654094696
20260903,1,hold,S002,R017,R017-B0012,50,1.1799663305282593
20260903,1,hold,S002,R017,R017-B0013,50,0.9578369855880737
20260903,1,hold,S002,R017,R017-B0014,50,0.8124333024024963
20260903,1,hold,S002,R017,R017-B0015,50,1.0586189031600952
20260903,1,hold,S002,R017,R017-B0016,50,0.7218431830406189
20260903,1,hold,S002,R017,R017-B0017,50,0.4499770998954773
20260903,1,hold,S002,R017,R017-B0018,50,1.5497512817382812
20260903,1,hold,S002,R017,R017-B0019,50,1.4146686792373657
20260903,1,hold,S002,R017,R017-B0020,50,1.6494075059890747
20260903,1,hold,S002,R017,R017-B0021,50,0.37533313035964966
20260903,1,hold,S002,R017,R017-B0022,50,0.8048148155212402
20260903,1,hold,S002,R017,R017-B0023,50,0.4684528410434723
20260903,1,hold,S002,R017,R017-B0024,50,0.7537847757339478
20260903,1,hold,S002,R017,R017-B0025,50,1.111878514289856
20260903,1,hold,S002,R017,R017-B0026,50,1.232553482055664
20260903,1,hold,S002,R017,R017-B0027,50,0.9377781748771667
20260903,1,hold,S002,R017,R017-B0028,50,0.7722399830818176
20260903,1,hold,S002,R017,R017-B0029,50,0.7759013175964355
20260903,1,hold,S002,R017,R017-B0030,50,0.8154220581054688
20260903,1,hold,S002,R017,R017-B0031,50,1.5474762916564941
20260903,1,hold,S002,R017,R017-B0032,50,0.43045327067375183
20260903,1,hold,S002,R017,R017-B0033,50,0.46312323212623596
20260903,1,hold,S002,R017,R017-B0034,50,0.2550179362297058
20260903,1,hold,S002,R017,R017-B0035,50,0.3236944079399109
20260903,1,hold,S002,R017,R017-B0036,50,0.49952879548072815
20260903,1,hold,S002,R017,R017-B0037,50,1.428481101989746
20260903,1,hold,S002,R017,R017-B0038,50,0.6573688983917236
20260903,1,hold,S002,R017,R017-B0039,50,0.46505096554756165
20260903,1,hold,S002,R017,R017-B0040,50,0.5590483546257019
20260903,1,hold,S002,R017,R017-B0041,50,0.3524076044559479
20260903,1,hold,S002,R017,R017-B0042,50,0.7095712423324585
20260903,1,hold,S002,R017,R017-B0043,50,0.5503236055374146
20260903,1,hold,S002,R017,R017-B0044,50,0.9614003896713257
20260903,1,hold,S002,R017,R017-B0045,50,0.6775895953178406
20260903,1,hold,S002,R017,R017-B0046,50,0.19960424304008484
20260903,1,hold,S002,R017,R017-B0047,50,0.4716182351112366
20260903,1,hold,S002,R017,R017-B0048,50,1.0862904787063599
20260903,1,hold,S002,R017,R017-B0049,50,0.990149736404419
20260903,1,hold,S002,R017,R017-B0050,18,0.10169382393360138
20260903,1,hold,S008,R052,R052-B0000,40,0.6419357657432556
20260903,1,hold,S008,R052,R052-B0001,50,0.6118211150169373
20260903,1,hold,S008,R052,R052-B0002,50,0.3762814402580261
20260903,1,hold,S008,R052,R052-B0003,50,0.34564408659935
20260903,1,hold,S008,R052,R052-B0004,50,0.39518845081329346
20260903,1,hold,S008,R052,R052-B0005,50,0.34053337574005127
20260903,1,hold,S008,R052,R052-B0006,50,0.24613700807094574
20260903,1,hold,S008,R052,R052-B0007,50,0.2857266366481781
20260903,1,hold,S008,R052,R052-B0008,50,0.3194076418876648
20260903,1,hold,S008,R052,R052-B0009,50,1.0123182535171509
20260903,1,hold,S008,R052,R052-B0010,50,0.6579452753067017
20260903,1,hold,S008,R052,R052-B0011,50,0.44076961278915405
20260903,1,hold,S008,R052,R052-B0012,50,1.8676238059997559
20260903,1,hold,S008,R052,R052-B0013,33,0.4918597936630249
20260903,1,hold,S008,R053,R053-B0000,40,0.9567278027534485
20260903,1,hold,S008,R053,R053-B0001,50,0.5921281576156616
20260903,1,hold,S008,R053,R053-B0002,50,0.5012526512145996
20260903,1,hold,S008,R053,R053-B0003,50,0.5844446420669556
20260903,1,hold,S008,R053,R053-B0004,50,0.5680657029151917
20260903,1,hold,S008,R053,R053-B0005,50,0.5991485118865967
20260903,1,hold,S008,R053,R053-B0006,50,0.46229714155197144
20260903,1,hold,S008,R053,R053-B0007,50,0.44110211730003357
20260903,1,hold,S008,R053,R053-B0008,50,1.633947491645813
20260903,1,hold,S008,R053,R053-B0009,25,1.289194941520691
20260903,1,hold,S008,R054,R054-B0000,40,0.8384115099906921
20260903,1,hold,S008,R054,R054-B0001,50,0.6399759650230408
20260903,1,hold,S008,R054,R054-B0002,50,0.3598484396934509
20260903,1,hold,S008,R054,R054-B0003,50,0.4381541907787323
20260903,1,hold,S008,R054,R054-B0004,50,0.36669468879699707
20260903,1,hold,S008,R054,R054-B0005,50,0.3728582262992859
20260903,1,hold,S008,R054,R054-B0006,50,0.23161892592906952
20260903,1,hold,S008,R054,R054-B0007,50,0.28550267219543457
20260903,1,hold,S008,R054,R054-B0008,50,0.28671181201934814
20260903,1,hold,S008,R054,R054-B0009,50,0.3793603479862213
20260903,1,hold,S008,R054,R054-B0010,50,0.632448673248291
20260903,1,hold,S008,R054,R054-B0011,27,0.5205603241920471
20260903,1,hold,S008,R055,R055-B0000,40,0.8404222726821899
20260903,1,hold,S008,R055,R055-B0001,50,0.8315942287445068
20260903,1,hold,S008,R055,R055-B0002,48,0.3421388864517212
20260903,1,hold,S008,R055,R055-B0004,1,0.2765282690525055
20260903,1,hold,S008,R055,R055-B0005,12,0.30908215045928955
20260903,1,hold,S008,R055,R055-B0006,50,0.274760901927948
20260903,1,hold,S008,R055,R055-B0007,50,0.8353249430656433
20260903,1,hold,S008,R055,R055-B0008,50,0.4997570812702179
20260903,1,hold,S008,R055,R055-B0009,50,1.1207830905914307
20260903,1,hold,S008,R055,R055-B0010,29,0.6083080172538757
20260903,1,hold,S008,R056,R056-B0000,40,1.1018580198287964
20260903,1,hold,S008,R056,R056-B0001,50,0.5582359433174133
20260903,1,hold,S008,R056,R056-B0002,50,0.34387436509132385
20260903,1,hold,S008,R056,R056-B0003,50,0.29743874073028564
20260903,1,hold,S008,R056,R056-B0004,50,0.29713258147239685
20260903,1,hold,S008,R056,R056-B0005,50,0.45013970136642456
20260903,1,hold,S008,R056,R056-B0006,50,0.263454407453537
20260903,1,hold,S008,R056,R056-B0007,50,0.34587588906288147
20260903,1,hold,S008,R056,R056-B0008,50,0.27379390597343445
20260903,1,hold,S008,R056,R056-B0009,50,1.5957551002502441
20260903,1,hold,S008,R056,R056-B0010,21,2.3108561038970947
20260903,1,hold,S008,R057,R057-B0000,40,0.9545979499816895
20260903,1,hold,S008,R057,R057-B0001,50,0.9031935930252075
20260903,1,hold,S008,R057,R057-B0002,50,0.38820433616638184
20260903,1,hold,S008,R057,R057-B0003,50,0.3042963445186615
20260903,1,hold,S008,R057,R057-B0004,50,0.32258525490760803
20260903,1,hold,S008,R057,R057-B0005,50,0.3981987237930298
20260903,1,hold,S008,R057,R057-B0006,50,0.40864208340644836
20260903,1,hold,S008,R057,R057-B0007,50,0.36922696232795715
20260903,1,hold,S008,R057,R057-B0008,50,0.4367784559726715
20260903,1,hold,S008,R057,R057-B0009,50,0.3602466881275177
20260903,1,hold,S008,R057,R057-B0010,50,0.7607348561286926
