seed,fold,population,model,channel,windows,mae,rmse,endpoint_mae
20260902,2,all_continuous,et_transformer_residual,action_macro,101916,0.9189813137054443,2.131868839263916,1.3911999464035034
20260902,2,distance_v2_305,hold,steer_deg,92,13.1896390914917,21.63368797302246,30.052719116210938
20260902,2,distance_v2_305,hold,brake,92,0.020214835181832314,0.05905427783727646,0.038300201296806335
20260902,2,distance_v2_305,hold,accelerator,92,0.07294169813394547,0.1368798315525055,0.13112856447696686
20260902,2,distance_v2_305,hold,speed_kmh,92,1.5112086534500122,2.6941239833831787,2.8337595462799072
20260902,2,distance_v2_305,hold,action_macro,92,1.5003527402877808,3.0337026119232178,3.133039712905884
20260902,2,distance_v2_305,linear,steer_deg,92,16.833086013793945,28.418581008911133,36.559871673583984
20260902,2,distance_v2_305,linear,brake,92,0.047931041568517685,0.07710413634777069,0.07271486520767212
20260902,2,distance_v2_305,linear,accelerator,92,0.08168423920869827,0.1554749310016632,0.15221591293811798
20260902,2,distance_v2_305,linear,speed_kmh,92,0.652010440826416,1.3923017978668213,1.5346896648406982
20260902,2,distance_v2_305,linear,action_macro,92,1.9863076210021973,3.8449807167053223,3.9368631839752197
20260902,2,distance_v2_305,extra_trees,steer_deg,92,10.797320365905762,18.626766204833984,25.72089195251465
20260902,2,distance_v2_305,extra_trees,brake,92,0.02134457230567932,0.05107409879565239,0.04086937755346298
20260902,2,distance_v2_305,extra_trees,accelerator,92,0.07921960204839706,0.1288323700428009,0.14533981680870056
20260902,2,distance_v2_305,extra_trees,speed_kmh,92,0.4045461118221283,0.8468823432922363,0.9654570817947388
20260902,2,distance_v2_305,extra_trees,action_macro,92,1.390249252319336,2.680845260620117,2.956120729446411
20260902,2,distance_v2_305,transformer,steer_deg,92,10.427528381347656,17.713308334350586,24.81582260131836
20260902,2,distance_v2_305,transformer,brake,92,0.02148272842168808,0.054049376398324966,0.0398542657494545
20260902,2,distance_v2_305,transformer,accelerator,92,0.08203713595867157,0.14048205316066742,0.14621056616306305
20260902,2,distance_v2_305,transformer,speed_kmh,92,0.5300953388214111,1.462307333946228,1.2188653945922852
20260902,2,distance_v2_305,transformer,action_macro,92,1.3853009939193726,2.6840929985046387,2.894819974899292
20260902,2,distance_v2_305,et_transformer_residual,steer_deg,92,10.803446769714355,18.671283721923828,24.94040298461914
20260902,2,distance_v2_305,et_transformer_residual,brake,92,0.02068006619811058,0.053662579506635666,0.039373189210891724
20260902,2,distance_v2_305,et_transformer_residual,accelerator,92,0.07661459594964981,0.13353055715560913,0.13962577283382416
20260902,2,distance_v2_305,et_transformer_residual,speed_kmh,92,0.39381369948387146,0.7970601916313171,0.9185172319412231
20260902,2,distance_v2_305,et_transformer_residual,action_macro,92,1.3688607215881348,2.7220523357391357,2.856019973754883
20260902,2,low_mu_v2_70,hold,steer_deg,22,4.7686448097229,7.739136695861816,6.635988235473633
20260902,2,low_mu_v2_70,hold,brake,22,0.006325492635369301,0.02667396143078804,0.011418172158300877
20260902,2,low_mu_v2_70,hold,accelerator,22,0.04624074697494507,0.08556445688009262,0.06432902067899704
20260902,2,low_mu_v2_70,hold,speed_kmh,22,0.6019847393035889,0.9596379995346069,1.0916138887405396
20260902,2,low_mu_v2_70,hold,action_macro,22,0.6683512330055237,1.3673429489135742,0.9473804235458374
20260902,2,low_mu_v2_70,linear,steer_deg,22,8.001934051513672,13.141648292541504,13.564754486083984
20260902,2,low_mu_v2_70,linear,brake,22,0.032754961401224136,0.03535980358719826,0.032140739262104034
20260902,2,low_mu_v2_70,linear,accelerator,22,0.06219060346484184,0.10671438276767731,0.09882864356040955
20260902,2,low_mu_v2_70,linear,speed_kmh,22,0.25941184163093567,0.6751592755317688,0.5572988986968994
20260902,2,low_mu_v2_70,linear,action_macro,22,1.1664327383041382,1.9969499111175537,1.7774460315704346
