sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20,track_id
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.34374701976776123,1.6385160684585571,1.327913522720337,0.3106025457382202,0.8104366800440223,1,0,0.009999990463256836,0.034999966621398926,0.2081710398197174,0,0,4,110,0,1,1,1,1,0,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.3374343812465668,1.178966999053955,0.8694862127304077,0.30948078632354736,0.7374983467969114,1,0,0.28999996185302734,0.03999999165534973,0.04167284071445465,0,0,3,168,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.007342282682657242,0.19268402457237244,0.17616154253482819,0.01652248203754425,0.9142508982038706,1,0,0.0,0.0,0.0038435831665992737,0,0,2,2,1,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845,gf,2025_09_26_10_18_49,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.6041236519813538,1.8683719635009766,0.9921525716781616,0.8762193918228149,0.531025187200441,1,0,0.009999990463256836,0.06000000238418579,0.16891232877969742,0,0,4,74,0,1,1,1,1,0,1,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375,gf,2025_09_26_10_18_49,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.10448727756738663,0.43615812063217163,0.545823335647583,0.10966521501541138,1.2514345367603419,1,0,0.17499995231628418,0.2149999737739563,0.06444263458251953,0,0,7,170,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655,gf,2025_09_26_10_40_59,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.4520740807056427,2.2230300903320312,1.432342767715454,0.7906873226165771,0.6443200089574674,1,0,0.019999980926513672,0.05500000715255737,0.2816286273300648,0,0,2,26,0,1,1,1,1,0,1,B_response3s_strict_core
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065,gf,2025_09_26_10_40_59,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.5895391702651978,2.1785199642181396,1.219117522239685,0.9594024419784546,0.5596081478542798,1,0,0.2849999666213989,0.030000001192092896,0.3414223790168762,0,0,5,123,0,1,1,1,1,0,1,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.18431322276592255,1.095018982887268,1.0737004280090332,0.021318554878234863,0.9805313376193501,1,0,0.09000003337860107,0.04500000178813934,0.3161334579344839,0,0,4,48,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.25526168942451477,1.0971187353134155,0.821550726890564,0.27556800842285156,0.7488257199945367,1,0,0.029999971389770508,0.7399999797344208,0.0642867423593998,0,0,5,145,0,1,1,0,0,0,0,B_response3s_strict_core
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,session_level_split,train,rbf_kernel_ridge_context_no_subject,0.2753320336341858,0.8555600047111511,0.6007392406463623,0.2548207640647888,0.7021590973612426,1,0,0.9650000333786011,0.8350000083446503,0.15562186017632484,0,0,2,154,0,1,1,0,0,0,0,B_response3s_strict_core
