window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse,track_id
pre3_label3_response_coverage,session_level_split,test,proto_direction_amp__fallback_rbf_conf_prod_lt_0.50,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.10,40,0.7822699718475428,0.525,0.475,0.0,0.9255144640803337,0.49786436155492464,0.725,0.9438750073313713,1.6957500012591482,0.1878365564858541,0.05,0.1,0.0,0.95,0.975,1.1987519953498214,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.18,40,0.6649901090661955,0.775,0.225,0.25,0.6742705423384905,0.8608563328362294,0.425,0.6519999995827674,0.9844999991357326,0.19017142582451924,0.05,0.075,0.0,0.95,0.975,1.0423898474566016,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.25,40,0.5402085078168312,0.775,0.225,0.75,0.4551673632115126,1.0731525596505496,0.175,0.4562499985098839,0.3928749980404973,0.18245297877583652,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.32,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.40,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.50,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.10,40,0.7949867108648256,0.525,0.475,0.0,0.932066947594285,0.49406775567838607,0.725,0.9345000043511391,1.7678749999031425,0.18809031166601925,0.05,0.1,0.0,0.95,0.975,1.2265558452111598,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.18,40,0.6728604268771582,0.775,0.225,0.25,0.6804240126162767,0.8561123499103267,0.425,0.6744999960064888,1.0442499987781049,0.19032478964654728,0.05,0.075,0.0,0.95,0.975,1.0563635826300868,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.25,40,0.5412834901347358,0.775,0.225,0.75,0.4561929415911436,1.0723280897346998,0.175,0.45999999791383744,0.3928749980404973,0.18252966068685056,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.32,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.40,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.50,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,test,rbf_kernel_ridge_context_no_subject,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,always_proto_amplitude,188,0.7720612702478232,0.601063829787234,0.39893617021276595,0.0,1.0007193836363706,0.28420824590203375,0.9308510638297872,0.5389627540840748,2.1039893590310155,0.1624954569653826,0.06382978723404255,0.39361702127659576,0.015957446808510637,0.925531914893617,0.6329787234042553,1.2169025749889995,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,always_proto_combo_full,188,0.4901771383806529,0.9468085106382979,0.05319148936170213,0.9361702127659575,0.30150589358774904,1.4286511361169236,0.0797872340425532,0.32220744634879395,0.418510640357086,0.16412621495522003,0.06914893617021277,0.0851063829787234,0.07446808510638298,0.925531914893617,1.0,0.7703002917266198,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,always_proto_correction,188,0.7774368192751027,0.5851063829787234,0.4148936170212766,0.0,1.0569704417931907,0.5328449322253009,0.8563829787234043,1.0484042598053496,1.987765957264507,0.16689744361854614,0.06382978723404255,0.06914893617021277,0.026595744680851064,0.925531914893617,0.9414893617021277,1.234279476228163,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,always_proto_direction_amp,188,0.49133314411964013,0.9468085106382979,0.05319148936170213,0.8936170212765957,0.37297213026025194,1.379409736130512,0.15425531914893617,0.3837500055261115,0.4318617031453772,0.16086281659676038,0.06382978723404255,0.0851063829787234,0.05319148936170213,0.925531914893617,1.0,0.78298446781139,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,always_proto_peak_tail,188,0.7770345094478132,0.5425531914893617,0.4574468085106383,0.0,1.051970977217276,0.20060308510628783,0.9574468085106383,1.112393623257571,2.181542551600711,0.16614483455641868,0.06382978723404255,0.0851063829787234,0.0425531914893617,0.925531914893617,1.0,1.2392941528560892,B_response3s_strict_core
