window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse,track_id,rbf_ref_rmse,rbf_ref_wrong_side,rbf_ref_large_recall,rbf_ref_difficult_rmse,rmse_delta_vs_rbf,wrong_side_delta_vs_rbf,large_recall_delta_vs_rbf,difficult_rmse_delta_vs_rbf
pre3_label3_response_coverage,session_level_split,test,proto_direction_amp__fallback_rbf_conf_prod_lt_0.10,40,0.5652542480659658,0.775,0.225,0.75,0.49569264240562916,1.026703825674565,0.2,0.3923750028014183,0.4957500025629997,0.17886698122601957,0.05,0.1,0.1,0.95,0.975,0.7470965661257818,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.031587558627008794,0.0,0.0,0.06818960178819122
pre3_label3_response_coverage,session_level_split,test,proto_direction_amp__fallback_rbf_conf_prod_lt_0.18,40,0.5441329408124456,0.775,0.225,0.75,0.4264458555728197,1.1044561286865064,0.125,0.41637499779462817,0.39999999925494195,0.18020784304244444,0.05,0.075,0.0,0.95,0.975,0.7080953926407467,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.010466251373488555,0.0,0.0,0.029188428303156155
pre3_label3_response_coverage,session_level_split,test,proto_direction_amp__fallback_rbf_conf_prod_lt_0.25,40,0.530596727436094,0.775,0.225,0.75,0.4167122710496187,1.1040668878271058,0.125,0.42824999541044234,0.28437499720603227,0.18017889745533466,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,-0.003069962002863025,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_direction_amp__fallback_rbf_conf_prod_lt_0.32,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_direction_amp__fallback_rbf_conf_prod_lt_0.40,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_direction_amp__fallback_rbf_conf_prod_lt_0.50,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.10,40,0.7822699718475428,0.525,0.475,0.0,0.9255144640803337,0.49786436155492464,0.725,0.9438750073313713,1.6957500012591482,0.1878365564858541,0.05,0.1,0.0,0.95,0.975,1.1987519953498214,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.24860328240858576,0.24999999999999997,-0.75,0.5198450310122308
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.18,40,0.6649901090661955,0.775,0.225,0.25,0.6742705423384905,0.8608563328362294,0.425,0.6519999995827674,0.9844999991357326,0.19017142582451924,0.05,0.075,0.0,0.95,0.975,1.0423898474566016,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.13132341962723848,0.0,-0.5,0.363482883119011
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.25,40,0.5402085078168312,0.775,0.225,0.75,0.4551673632115126,1.0731525596505496,0.175,0.4562499985098839,0.3928749980404973,0.18245297877583652,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0065418183778741534,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.32,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.40,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_peak_tail__fallback_rbf_conf_prod_lt_0.50,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.10,40,0.7949867108648256,0.525,0.475,0.0,0.932066947594285,0.49406775567838607,0.725,0.9345000043511391,1.7678749999031425,0.18809031166601925,0.05,0.1,0.0,0.95,0.975,1.2265558452111598,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.26132002142586863,0.24999999999999997,-0.75,0.5476488808735692
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.18,40,0.6728604268771582,0.775,0.225,0.25,0.6804240126162767,0.8561123499103267,0.425,0.6744999960064888,1.0442499987781049,0.19032478964654728,0.05,0.075,0.0,0.95,0.975,1.0563635826300868,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.13919373743820118,0.0,-0.5,0.3774566182924962
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.25,40,0.5412834901347358,0.775,0.225,0.75,0.4561929415911436,1.0723280897346998,0.175,0.45999999791383744,0.3928749980404973,0.18252966068685056,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.007616800695778747,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.32,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.40,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,test,proto_tail_correction__fallback_rbf_conf_prod_lt_0.50,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.25762499812990425,0.18175094176549464,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,0.533666689438957,0.225,0.75,0.6789069643375906,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,always_proto_amplitude,188,0.7720612702478232,0.601063829787234,0.39893617021276595,0.0,1.0007193836363706,0.28420824590203375,0.9308510638297872,0.5389627540840748,2.1039893590310155,0.1624954569653826,0.06382978723404255,0.39361702127659576,0.015957446808510637,0.925531914893617,0.6329787234042553,1.2169025749889995,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.44195031039602756,0.3404255319148936,-0.9148936170212766,0.6962104762129785
pre3_label3_response_coverage,session_level_split,train,always_proto_combo_full,188,0.4901771383806529,0.9468085106382979,0.05319148936170213,0.9361702127659575,0.30150589358774904,1.4286511361169236,0.0797872340425532,0.32220744634879395,0.418510640357086,0.16412621495522003,0.06914893617021277,0.0851063829787234,0.07446808510638298,0.925531914893617,1.0,0.7703002917266198,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.16006617852885724,-0.0053191489361702135,0.021276595744680882,0.24960819295059888
pre3_label3_response_coverage,session_level_split,train,always_proto_correction,188,0.7774368192751027,0.5851063829787234,0.4148936170212766,0.0,1.0569704417931907,0.5328449322253009,0.8563829787234043,1.0484042598053496,1.987765957264507,0.16689744361854614,0.06382978723404255,0.06914893617021277,0.026595744680851064,0.925531914893617,0.9414893617021277,1.234279476228163,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.447325859423307,0.35638297872340424,-0.9148936170212766,0.7135873774521421
pre3_label3_response_coverage,session_level_split,train,always_proto_direction_amp,188,0.49133314411964013,0.9468085106382979,0.05319148936170213,0.8936170212765957,0.37297213026025194,1.379409736130512,0.15425531914893617,0.3837500055261115,0.4318617031453772,0.16086281659676038,0.06382978723404255,0.0851063829787234,0.05319148936170213,0.925531914893617,1.0,0.78298446781139,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.16122218426784446,-0.0053191489361702135,-0.021276595744680882,0.262292369035369
pre3_label3_response_coverage,session_level_split,train,always_proto_peak_tail,188,0.7770345094478132,0.5425531914893617,0.4574468085106383,0.0,1.051970977217276,0.20060308510628783,0.9574468085106383,1.112393623257571,2.181542551600711,0.16614483455641868,0.06382978723404255,0.0851063829787234,0.0425531914893617,0.925531914893617,1.0,1.2392941528560892,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.4469235495960175,0.39893617021276595,-0.9148936170212766,0.7186020540800683
pre3_label3_response_coverage,session_level_split,train,always_proto_tail_correction,188,0.7766469566616401,0.5638297872340425,0.43617021276595747,0.0,1.0604676877326789,0.21258756252671646,0.9468085106382979,1.0839361706154143,2.199999998779373,0.16428659860158656,0.06382978723404255,0.0851063829787234,0.031914893617021274,0.925531914893617,0.8936170212765957,1.2339994585975083,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.4465359968098444,0.3776595744680851,-0.9148936170212766,0.7133073598214873
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.10,188,0.7611296777177428,0.6329787234042553,0.3670212765957447,0.0425531914893617,0.9659347311851192,0.36373499273559934,0.8563829787234043,0.5253723288311604,1.9594680834561586,0.1556585540801802,0.0425531914893617,0.3723404255319149,0.026595744680851064,0.925531914893617,0.7021276595744681,1.2082753943983036,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.4310187178659471,0.30851063829787234,-0.8723404255319149,0.6875832956222826
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.18,188,0.6100619886702626,0.8191489361702128,0.18085106382978725,0.3191489361702128,0.6495474281304694,0.7259280271292493,0.40425531914893614,0.3853989283930748,0.974255317623945,0.12511067891969008,0.026595744680851064,0.23404255319148937,0.06914893617021277,0.925531914893617,0.9095744680851063,1.065977444694061,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.27995102881846695,0.1223404255319149,-0.5957446808510638,0.5452853459180401
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.25,188,0.4397381979310229,0.9361702127659575,0.06382978723404255,0.7446808510638298,0.41493240363420325,0.8837540924235503,0.12234042553191489,0.33069148303029383,0.39452127612968707,0.10877947406929997,0.015957446808510637,0.11702127659574468,0.06914893617021277,0.925531914893617,0.9627659574468085,0.7487302212911651,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.10962723807922725,0.0053191489361702066,-0.17021276595744683,0.2280381225151441
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.32,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_amplitude__fallback_rbf_conf_prod_lt_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.10,188,0.46930990490128643,0.9414893617021277,0.05851063829787234,0.9361702127659575,0.28606200467874393,1.3405867050793565,0.06914893617021277,0.32013297707159466,0.383484042943158,0.1562068691462318,0.0425531914893617,0.0851063829787234,0.0797872340425532,0.925531914893617,1.0,0.7390574073053785,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.13919894504949076,0.0,0.021276595744680882,0.21836530852935754
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.18,188,0.3873441095743289,0.9468085106382979,0.05319148936170213,0.851063829787234,0.2905671100350136,1.222029251749519,0.0425531914893617,0.29444148906684936,0.26002659537690753,0.12206036845677869,0.02127659574468085,0.06382978723404255,0.10106382978723404,0.925531914893617,0.9787234042553191,0.6402028724063692,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.05723314972253324,-0.0053191489361702135,-0.06382978723404253,0.11951077363034823
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.25,188,0.35087046572066505,0.9414893617021277,0.05851063829787234,0.8936170212765957,0.3152771401119993,0.951162728589953,0.026595744680851064,0.3014627602347668,0.21409574380897461,0.10917998550576158,0.015957446808510637,0.06382978723404255,0.07446808510638298,0.925531914893617,0.9680851063829787,0.5751750461523523,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.020759505868869377,0.0,-0.021276595744680882,0.0544829473763313
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.32,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.10,188,0.7645674840649043,0.5957446808510638,0.40425531914893614,0.0425531914893617,1.0208689562104485,0.580628998123109,0.7872340425531915,0.9796808557783035,1.875930851127239,0.16005529531963825,0.047872340425531915,0.06382978723404255,0.031914893617021274,0.925531914893617,0.9521276595744681,1.2198750283344644,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.4344565242131086,0.3457446808510638,-0.8723404255319149,0.6991829295584434
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.18,188,0.6163978825938076,0.8191489361702128,0.18085106382978725,0.3191489361702128,0.6906486468270738,0.8589139290844874,0.3882978723404255,0.6534840416242468,0.9784308504709538,0.12727741747685867,0.02127659574468085,0.05851063829787234,0.06914893617021277,0.925531914893617,0.9574468085106383,1.0748412318848821,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.2862869227420119,0.1223404255319149,-0.5957446808510638,0.5541491331088612
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.25,188,0.44255263112176224,0.9308510638297872,0.06914893617021277,0.7446808510638298,0.4278917980796479,0.87756612539541,0.12234042553191489,0.4035106332219662,0.3989627656942986,0.11015304136696827,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.7498247389140232,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.11244167126996657,0.010638297872340427,-0.17021276595744683,0.22913264013800227
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.32,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_direction_amp__fallback_rbf_conf_prod_lt_0.10,188,0.46546288531661634,0.9414893617021277,0.05851063829787234,0.8936170212765957,0.35128428069676493,1.2817472148455362,0.13829787234042554,0.37361702568670535,0.3879255317547854,0.15318471884127072,0.0425531914893617,0.0851063829787234,0.05851063829787234,0.925531914893617,1.0,0.741222976058384,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.13535192546482067,0.0,-0.021276595744680882,0.2205308772823631
pre3_label3_response_coverage,session_level_split,train,proto_direction_amp__fallback_rbf_conf_prod_lt_0.18,188,0.3947891374804353,0.9468085106382979,0.05319148936170213,0.851063829787234,0.3229094753240017,1.1820037572743602,0.047872340425531915,0.323909572702139,0.25938829684511144,0.12378626919420872,0.026595744680851064,0.06382978723404255,0.0797872340425532,0.925531914893617,0.9787234042553191,0.6526796113183844,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.06467817762863964,-0.0053191489361702135,-0.06382978723404253,0.1319875125423634
pre3_label3_response_coverage,session_level_split,train,proto_direction_amp__fallback_rbf_conf_prod_lt_0.25,188,0.35140962285064825,0.9414893617021277,0.05851063829787234,0.8936170212765957,0.3244193931050757,0.940521039813992,0.026595744680851064,0.3050265910619117,0.2106117010909192,0.1081127944505189,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.5749635611222804,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.02129866299885258,0.0,-0.021276595744680882,0.05427146234625946
pre3_label3_response_coverage,session_level_split,train,proto_direction_amp__fallback_rbf_conf_prod_lt_0.32,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_direction_amp__fallback_rbf_conf_prod_lt_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_direction_amp__fallback_rbf_conf_prod_lt_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_peak_tail__fallback_rbf_conf_prod_lt_0.10,188,0.7644530934618444,0.5638297872340425,0.43617021276595747,0.0425531914893617,1.0160548659635986,0.2823241772878018,0.8776595744680851,1.0606914960799065,2.0555319138901664,0.15929197967102,0.047872340425531915,0.0851063829787234,0.03723404255319149,0.925531914893617,1.0,1.2254586549084605,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.43434213361004875,0.3776595744680851,-0.8723404255319149,0.7047665561324395
pre3_label3_response_coverage,session_level_split,train,proto_peak_tail__fallback_rbf_conf_prod_lt_0.18,188,0.6155232906116217,0.8085106382978723,0.19148936170212766,0.3191489361702128,0.6825918958700717,0.6809350536198918,0.4148936170212766,0.6525000006436034,1.022845743818486,0.12766205642169262,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.925531914893617,0.9787234042553191,1.0814290406315796,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.285412330759826,0.13297872340425532,-0.5957446808510638,0.5607369418555587
pre3_label3_response_coverage,session_level_split,train,proto_peak_tail__fallback_rbf_conf_prod_lt_0.25,188,0.43966437614137815,0.9308510638297872,0.06914893617021277,0.7446808510638298,0.4250371140685487,0.8794058445412952,0.12234042553191489,0.39885637885395514,0.39941489331899804,0.11016965649236846,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.7484917790564614,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.10955341628958248,0.010638297872340427,-0.17021276595744683,0.2277996802804404
pre3_label3_response_coverage,session_level_split,train,proto_peak_tail__fallback_rbf_conf_prod_lt_0.32,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_peak_tail__fallback_rbf_conf_prod_lt_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_peak_tail__fallback_rbf_conf_prod_lt_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.0,0.0,0.0,0.0
pre3_label3_response_coverage,session_level_split,train,proto_tail_correction__fallback_rbf_conf_prod_lt_0.10,188,0.7639207042542663,0.5904255319148937,0.4095744680851064,0.0425531914893617,1.0220392593678007,0.2785165706241595,0.8670212765957447,1.0438563838759636,2.0637499994023685,0.1574942006610651,0.0425531914893617,0.0851063829787234,0.031914893617021274,0.925531914893617,0.9095744680851063,1.2195902484158647,B_response3s_strict_core,0.33011095985179567,0.05851063829787234,0.9148936170212766,0.520692098776021,0.4338097444024706,0.35106382978723405,-0.8723404255319149,0.6988981496398438
