model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,261,0.9428557637181868,0.656523238927807,1.0923101484554198,1.1652420481160226,66,1.0,1.0,0.0,1.6566660404205322
zero_delta,val,55,0.8038345186281597,0.6353242734014236,0.89845902790317,1.1193131614815106,12,1.0,1.0,0.0,1.6566660404205322
zero_delta,test,65,0.3656063327751586,0.3449127083723524,0.3797888161445374,0.421765389923866,2,1.0,1.0,0.0,1.6566660404205322
linear_trend_from_last_rate,train,261,5.2520667957901495,2.063654605317374,6.558667035400562,3.9492367642193007,66,0.7424242424242424,0.48484848484848486,0.5303030303030303,1.6566660404205322
linear_trend_from_last_rate,val,55,4.445650164981979,1.8447267563649647,5.530690137902255,3.2983257840980182,12,0.75,0.5,0.5,1.6566660404205322
linear_trend_from_last_rate,test,65,2.4139595873973123,1.077335953494071,2.986890920695188,1.5993336614507896,2,0.5,0.5,0.5,1.6566660404205322
train_global_mean,train,261,0.9417925473417944,0.6556230911212548,1.0911354968811233,1.1348203620177575,66,0.48484848484848486,1.0,0.0,1.6566660404205322
train_global_mean,val,55,0.8044652539343123,0.6343781917472936,0.8998225606737582,1.0670252701098268,12,0.6666666666666666,1.0,0.0,1.6566660404205322
train_global_mean,test,65,0.3625390048253569,0.3431100198119578,0.3758848796874299,0.41250510146984687,2,0.5,1.0,0.0,1.6566660404205322
train_category_mean,train,261,0.9366441316767268,0.6512231167023979,1.0855141782006,1.08500386770258,66,0.48484848484848486,1.0,0.0,1.6566660404205322
train_category_mean,val,55,0.8111059995022777,0.6377654102815828,0.9079569821439506,1.0452843683009798,12,0.6666666666666666,1.0,0.0,1.6566660404205322
train_category_mean,test,65,0.36813767234868416,0.3486295320586265,0.3813900893435502,0.38444429876712655,2,0.5,1.0,0.0,1.6566660404205322
train_context_mean,train,261,0.9272300875519169,0.6445598017986471,1.0745360859402502,1.0135220938372886,66,0.3484848484848485,1.0,0.0,1.6566660404205322
train_context_mean,val,55,0.7679823182499462,0.5955959035965677,0.8632209377020115,0.8533503955060785,12,0.25,1.0,0.0,1.6566660404205322
train_context_mean,test,65,0.40382553120416803,0.3723835064997479,0.4246499492276924,0.41160241537369213,2,0.5,1.0,0.0,1.6566660404205322
torch_linear_vehicle_context,train,261,0.7202497260488078,0.49691615683965373,0.8364273133628517,0.638602274816155,66,0.13636363636363635,0.5757575757575758,0.8333333333333334,1.6566660404205322
torch_linear_vehicle_context,val,55,0.6930810504047235,0.5620491552271389,0.7682758683486892,0.519881796836853,12,0.08333333333333333,0.5,0.6666666666666666,1.6566660404205322
torch_linear_vehicle_context,test,65,0.4582622935409333,0.4015685270280182,0.492883901049863,0.45395686294023807,2,0.0,0.5,1.0,1.6566660404205322
torch_mlp256_vehicle_context,train,261,0.37811363534163883,0.3138326007465929,0.41558622308408066,0.34897947596864226,66,0.045454545454545456,0.030303030303030304,0.9696969696969697,1.6566660404205322
torch_mlp256_vehicle_context,val,55,0.6659186284198618,0.49878860293168603,0.7558586258601141,0.4310044359077107,12,0.25,0.3333333333333333,1.0,1.6566660404205322
torch_mlp256_vehicle_context,test,65,0.5455628320555518,0.4177441394550061,0.6166593972198635,0.61373704041426,2,0.5,0.5,1.0,1.6566660404205322
torch_mlp512_vehicle_context,train,261,0.6156276838369976,0.43661907607678657,0.7101463694876547,0.5539994908361142,66,0.09090909090909091,0.21212121212121213,0.9696969696969697,1.6566660404205322
torch_mlp512_vehicle_context,val,55,0.6931929697569538,0.5494739357456755,0.7744057499750905,0.5348659407008778,12,0.16666666666666666,0.16666666666666666,0.8333333333333334,1.6566660404205322
torch_mlp512_vehicle_context,test,65,0.5110111148543637,0.4125891329093747,0.5685479287230983,0.663979260623455,2,0.5,0.5,1.0,1.6566660404205322
