episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1,raw_feature_ok_v1_2,z_range_v1_2,z_rate_peak_v1_2,pitch_range_v1_2,pitch_rate_peak_v1_2,lat_offset_range_raw_v1_2,speed_range_raw_v1_2,brake_range_raw_v1_2,roll_range_raw_v1_2,ay_abs_peak_raw_v1_2,yaw_rate_abs_peak_raw_v1_2,duration_over_15s_v1_2,duration_over_20s_v1_2,height_jump_suspected_v1_2,pitch_jump_suspected_v1_2,lat_offset_extreme_suspected_v1_2,speed_range_extreme_suspected_v1_2,offroad_or_road_recovery_suspected_v1_2,v1_2_decision,v1_2_decision_cn,v1_2_decision_detail_cn,is_train_candidate_v1_2,is_deferred_v1_2,is_control_candidate_v1_2,is_discarded_v1_2,review_panel_v1_2_path,raw_feature_ok_v1_3,z_residual_range_v1_3,z_residual_rate_peak_v1_3,z_trend_ratio_v1_3,z_monotonic_fraction_v1_3,lat_offset_adjacent_jump_peak_v1_3,lat_offset_large_jump_count_v1_3,speed_drop_from_start_v1_3,speed_drop_peak_to_peak_v1_3,brake_peak_v1_3,pitch_residual_range_v1_3,road_grade_like_z_v1_3,z_transient_suspected_v1_3,lat_offset_jump_suspected_v1_3,speed_brake_response_suspected_v1_3,roadedge_or_offroad_suspected_v1_3,v1_3_decision,v1_3_decision_cn,v1_3_decision_detail_cn,is_train_candidate_v1_3,is_deferred_v1_3,is_control_candidate_v1_3,is_discarded_v1_3,review_panel_v1_3_path,z_start_median_v1_4,z_min_after_start_v1_4,z_max_after_start_v1_4,z_drop_from_start_v1_4,z_rise_from_start_v1_4,z_drop_large_keep_v1_4,v1_4_decision,v1_4_decision_cn,v1_4_decision_detail_cn,is_train_candidate_v1_4,is_deferred_v1_4,is_control_candidate_v1_4,is_discarded_v1_4,review_panel_v1_4_path,v1_5_decision,v1_5_decision_cn,v1_5_decision_detail_cn,is_train_candidate_v1_5,is_deferred_v1_5,is_control_candidate_v1_5,is_discarded_v1_5,review_panel_v1_5_path,v1_7_decision,v1_7_decision_cn,v1_7_decision_detail_cn,is_train_candidate_v1_7,is_deferred_v1_7,is_control_candidate_v1_7,is_discarded_v1_7,review_panel_v1_7_path
rec_v1_byx_2025_09_28_17_05_51_0010,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,10,298.44,320.935,22.495000000000005,303.185,302.835,298.455,303.185,304.925,驾驶员先动,-4.379999999999996,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,False,True,True,True,1.0,104.51004411764706,11.30594411764706,0.449727088235294,0.9368827058823528,0.1620286176470588,4.996278823529412,9.528320830446482,0.408752,45.73223529411766,3.476945882352941,296.44,322.935,curve2|middle_section,弯道路段|连续超车负荷事件段,305.59,-4.097500000000025,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_05_51_0010.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_05_51_0010.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_05_51_0010_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,5.90464,0.8900000000007822,0.05390994,0.154338,3.49787,45.749099999999984,0.408752,0.283178,11.8238,0.453681,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 22.50 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,,True,0.7054347162719665,0.9801383022988864,0.1194712490976531,0.96310701189021,1.7488050000000002,16,45.749099999999984,45.749099999999984,0.378752,0.0469648668414795,True,True,True,True,False,review_long_curve_or_grade,20 秒以上弯道/坡度趋势片段，不能仅因 z 范围大判为上下马路，先复核是否可拆成单事件,持续时间 22.50 秒，弯道/坡度趋势明显，先复核,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\04_长弯道或平滑坡度_需要复核\0010_rec_v1_byx_2025_09_28_17_05_51_0010.png,-7.30504,-13.1458,-7.24116,5.84076,0.0638800000000001,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0010_rec_v1_byx_2025_09_28_17_05_51_0010.png
rec_v1_byx_2025_09_28_17_15_52_0006,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,6,130.485,147.41,16.924999999999983,130.5,130.495,133.485,130.5,141.915,车辆先变化,2.990000000000009,极强,5,4.0,4.0,4.0,方向盘快速操作,可能切在事件中段,True,True,True,True,0.8,89.0715294117647,13.603026470588237,0.7816950294117646,1.3972270588235296,0.3129507352941176,5.07837588235294,13.346413840843471,0.0,22.91365294117648,3.637906764705882,128.485,149.41,curve1,弯道路段,141.975,3.0275000000000034,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\core_extreme_核心极限样本\rec_v1_byx_2025_09_28_17_15_52_0006.png;F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\review_边界复核样本\rec_v1_byx_2025_09_28_17_15_52_0006.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\trajectory_3d_static\rec_v1_byx_2025_09_28_17_15_52_0006_3d.png,True,True,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.959602,2.279500000002031,0.1112444,0.600612,3.65215,22.91695000000001,0.0,0.513709,13.8689,0.786623,True,False,True,False,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0028_rec_v1_byx_2025_09_28_17_15_52_0006.png,True,1.6931558023757831,1.5652462984017603,0.2432834237325328,0.911682173977256,1.74807,22,22.91695000000001,22.91695000000001,0.03,0.1113657352705012,True,True,True,True,False,review_long_curve_or_grade,15 秒以上弯道/坡度趋势片段，先复核是否应拆分,持续时间 16.92 秒，弯道/坡度趋势明显，先复核,False,True,False,False,,-0.1433565,-7.102885000000001,-0.143283,6.9595285,7.350000000000412e-05,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0028_rec_v1_byx_2025_09_28_17_15_52_0006.png
rec_v1_byx_2025_09_28_17_35_43_0016,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,16,333.09,353.865,20.77500000000004,335.015,335.01,333.11,335.015,345.92,驾驶员先动,-1.8999999999999773,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,False,True,True,True,1.0,105.14826470588235,7.342365882352941,0.3805086176470588,0.3976938529411765,0.1110035882352941,4.196123529411764,11.02069342561556,0.37107,42.55711470588236,3.446101470588235,331.09,355.865,curve2|middle_section,弯道路段|连续超车负荷事件段,340.07,-3.4074999999999704,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,5.346420000000001,0.7855000000007522,0.04547908,0.135401,3.4988900000000003,42.58340000000001,0.37107,0.193771,7.3527,0.381268,True,True,False,False,False,False,False,defer_long_merged,持续时间超过 20 秒，不符合单个事件通常只有十几秒的实验逻辑，疑似多个过程误合并,持续时间 20.78 秒，不符合单个事件通常只有十几秒的实验逻辑，疑似多个过程误合并,False,True,False,False,,True,0.7300210492914907,0.4383472064525491,0.1365439021422728,0.9826735651546143,1.74722,20,42.58340000000001,42.58340000000001,0.34107,0.0415724409608568,True,True,True,True,False,review_long_curve_or_grade,20 秒以上弯道/坡度趋势片段，不能仅因 z 范围大判为上下马路，先复核是否可拆成单事件,持续时间 20.78 秒，弯道/坡度趋势明显，先复核,False,True,False,False,,-7.908457499999999,-13.146,-7.79958,5.237542500000002,0.1088774999999993,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0084_rec_v1_byx_2025_09_28_17_35_43_0016.png
rec_v1_gf_2025_09_26_10_18_49_0003,gf,2025_09_26_10_18_49,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_18_49_vehicle.csv,3,149.158,167.85,18.692000000000007,150.495,149.288,149.538,150.495,155.038,车辆先变化,0.25,极强,5,4.0,4.0,2.0483891490669075,方向盘快速操作,正常,True,True,True,True,0.0,82.98935757575758,7.346620757575758,0.2947376818181818,0.2989767575757576,0.1047360606060606,3.341406515151516,4.096778298133815,0.231966,56.17021060606061,2.3522404545454543,147.158,169.85,curve1,弯道路段,152.94,-5.563999999999993,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.999487,1.82866666667826,0.07528787,0.0993518,2.4935,56.182500000000005,0.231966,0.1914314,7.43746,0.298872,True,False,True,False,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0255_rec_v1_gf_2025_09_26_10_18_49_0003.png,True,1.9362290364120631,1.461685775470329,0.2766244206771243,0.9317908251972716,1.2433,4,56.182500000000005,56.182500000000005,0.201966,0.0718690957505449,True,True,True,True,False,review_long_curve_or_grade,15 秒以上弯道/坡度趋势片段，先复核是否应拆分,持续时间 18.69 秒，弯道/坡度趋势明显，先复核,False,True,False,False,,-0.145149,-7.14368,-0.144193,6.998531,0.000956,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0255_rec_v1_gf_2025_09_26_10_18_49_0003.png
rec_v1_gf_2025_09_26_10_30_12_0004,gf,2025_09_26_10_30_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,4,138.075,158.045,19.97,139.535,138.55,138.13,139.535,142.015,驾驶员先动,-0.4200000000000159,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.0,83.34450882352941,9.395717058823529,0.5061923235294117,1.211139411764706,0.2068152352941176,4.608630294117647,8.186496885812701,0.278954,56.66503529411765,10.38025,136.075,160.045,curve1,弯道路段,143.055,-5.004999999999996,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,6.997487,1.8980000000017296,0.1294717,0.43797,10.38845,56.6896,0.278954,0.2727719,10.0203,0.525882,True,False,True,False,False,False,True,defer_offroad_recovery,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,高度/俯仰/横向偏移特征提示可能是上下马路或路外恢复，先不进入主训练,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0274_rec_v1_gf_2025_09_26_10_30_12_0004.png,True,2.174857813786313,2.0256458651937805,0.310805552591425,0.8584303417198648,1.74888,14,56.6896,56.6896,0.248954,0.1365407939976856,True,True,True,True,False,review_long_curve_or_grade,15 秒以上弯道/坡度趋势片段，先复核是否应拆分,持续时间 19.97 秒，弯道/坡度趋势明显，先复核,False,True,False,False,,-0.14752275,-7.14171,-0.144223,6.99418725,0.00329975,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0274_rec_v1_gf_2025_09_26_10_30_12_0004.png
rec_v1_gf_2025_09_26_10_30_12_0008,gf,2025_09_26_10_30_12,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,8,278.81,296.73,17.920000000000016,282.785,278.97,281.83,282.785,284.535,车辆先变化,2.859999999999957,极强,5,4.0,4.0,3.0675114186853403,方向盘快速操作,正常,True,True,True,True,0.0,101.64788235294117,7.510346470588235,0.3880728823529412,0.4365069117647059,0.1047281176470588,4.283108823529411,6.1350228373706805,0.20752,30.77068529411764,3.4332288235294115,276.81,298.73,curve2|middle_section,弯道路段|连续超车负荷事件段,285.63,-2.1399999999999864,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,5.288815,0.6850000000008549,0.0311516999999999,0.0414629,3.4947,30.777500000000003,0.20752,0.2046384,7.53288,0.388629,True,False,False,False,False,False,False,review_duration_15_20s,持续时间 15-20 秒，接近或超过常规事件上限，先进入复核而不直接训练,持续时间 17.92 秒，接近或超过常规事件上限，先进入复核而不直接训练,False,True,False,False,,True,0.6803494952191258,0.424347679774181,0.1286393067670406,1.0,1.74655,14,30.777500000000003,30.777500000000003,0.17752,0.0275742865610805,True,True,True,True,False,review_long_curve_or_grade,15 秒以上弯道/坡度趋势片段，先复核是否应拆分,持续时间 17.92 秒，弯道/坡度趋势明显，先复核,False,True,False,False,,-7.6545575,-12.8517,-7.562885,5.197142499999999,0.0916725000000004,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0278_rec_v1_gf_2025_09_26_10_30_12_0008.png
rec_v1_gzj_2025_09_27_11_41_47_0005,gzj,2025_09_27_11_41_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,5,131.115,155.985,24.870000000000005,133.505,133.15,131.33,133.505,136.55,驾驶员先动,-1.8199999999999927,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,82.84030294117647,8.669607058823528,0.3725111764705883,1.158870588235294,0.1952507647058823,6.124254705882353,17.103476626297972,1.0,111.80542647058824,4.297284117647059,129.115,157.985,curve1,弯道路段,154.56,11.009999999999993,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.020123,1.3238000000012136,0.1193116999999999,0.409888,4.30001,111.8194,1.0,0.303201,9.34627,0.372964,True,True,True,False,False,True,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 24.87 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0336_rec_v1_gzj_2025_09_27_11_41_47_0005.png,True,1.39349520759506,1.185163703638219,0.1985001128320771,0.902402251482561,1.749705,14,111.8194,111.8194,0.97,0.1125616230987885,True,True,True,True,False,review_long_curve_or_grade,20 秒以上弯道/坡度趋势片段，不能仅因 z 范围大判为上下马路，先复核是否可拆成单事件,持续时间 24.87 秒，弯道/坡度趋势明显，先复核,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\04_长弯道或平滑坡度_需要复核\0336_rec_v1_gzj_2025_09_27_11_41_47_0005.png,-0.1473385,-7.16467,-0.144547,7.0173315,0.0027915,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0336_rec_v1_gzj_2025_09_27_11_41_47_0005.png
rec_v1_gzj_2025_09_27_11_41_47_0013,gzj,2025_09_27_11_41_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,13,260.04,280.465,20.424999999999955,261.38,261.375,263.3,261.38,269.38,车辆先变化,1.925000000000012,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,108.44241176470588,11.127408235294116,0.3816282058823529,0.890506794117647,0.3024996470588235,5.934402941176471,14.216657439459286,0.928566,78.62237352941176,5.393830294117647,258.04,282.465,curve2|middle_section,弯道路段|连续超车负荷事件段,269.845,-0.4074999999999704,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,4.128710000000001,0.8700000000008004,0.0938864,0.411789,5.42027,78.65549999999999,0.928566,0.406085,12.024,0.384191,True,True,False,False,False,False,False,defer_long_merged,持续时间超过 20 秒，不符合单个事件通常只有十几秒的实验逻辑，疑似多个过程误合并,持续时间 20.42 秒，不符合单个事件通常只有十几秒的实验逻辑，疑似多个过程误合并,False,True,False,False,,True,0.9214049088586744,0.8242374181117678,0.2231701690985015,0.8734549014808469,1.74493,12,78.5075,78.65549999999999,0.898566,0.0938425776275005,True,True,True,True,False,review_long_curve_or_grade,20 秒以上弯道/坡度趋势片段，不能仅因 z 范围大判为上下马路，先复核是否可拆成单事件,持续时间 20.42 秒，弯道/坡度趋势明显，先复核,False,True,False,False,,-7.1434175,-11.2719,-7.14319,4.1284825000000005,0.0002275000000002,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0344_rec_v1_gzj_2025_09_27_11_41_47_0013.png
rec_v1_gzj_2025_09_27_11_53_25_0006,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,6,159.545,187.155,27.610000000000014,163.1,160.75,159.55,163.1,180.61,驾驶员先动,-1.1999999999999886,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,89.0934911764706,7.796019999999999,0.4927121764705882,1.1726497058823528,0.2552321764705882,6.555384117647058,9.22723960207733,1.0,83.03671764705884,6.604609117647059,157.545,189.155,curve1,弯道路段,179.93,6.5800000000000125,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False,True,7.041040000000001,1.1922500000010956,0.1249856,0.433867,6.62096,83.05139999999999,1.0,0.3510304,7.86417,0.495219,True,True,True,False,False,False,True,defer_offroad_recovery_long,持续时间超过 20 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,持续时间 27.61 秒且存在高度/俯仰/横向偏移异常，疑似上下马路或路外恢复误合并,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_2_cleaned\figures\review_panels_v1_2\04_疑似上下马路或路外恢复\0364_rec_v1_gzj_2025_09_27_11_53_25_0006.png,True,2.434761323741573,1.2621112763023064,0.3457956954855494,0.8243549117247624,1.748065,18,83.05139999999999,83.05139999999999,0.97,0.1233480812192109,True,True,True,True,False,review_long_curve_or_grade,20 秒以上弯道/坡度趋势片段，不能仅因 z 范围大判为上下马路，先复核是否可拆成单事件,持续时间 27.61 秒，弯道/坡度趋势明显，先复核,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_3_cleaned\figures\review_panels_v1_3\04_长弯道或平滑坡度_需要复核\0364_rec_v1_gzj_2025_09_27_11_53_25_0006.png,-0.16407375,-7.18559,-0.14455,7.02151625,0.01952375,True,defer_prior_review,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,继承 v1.3：仍需要复核或拆分，暂不进入当前训练候选,False,True,False,False,,defer_prior_review,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,继承 v1.4：仍需复核或拆分，不进入当前主训练候选,False,True,False,False,,review_curve_smooth_downhill_roll_candidate,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,弯道有效样本：高度连续平滑下降，允许小波动，且侧倾/横滚明显,False,True,False,False,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_7_curve_zprofile_revised\figures\review_panels_v1_7\01_平滑下坡弯道_侧倾候选\0364_rec_v1_gzj_2025_09_27_11_53_25_0006.png
