sample_id,model_name,split,subject,session_stamp,v0_3_category,v0_3_category_cn,condition_context_cn,sample_rmse,gt_peak_signed,pred_peak_signed,gt_peak_abs,pred_peak_abs,large_response,wrong_side_large,severe_amp_under_large
V03_byx_2025_09_28_17_46_00_0000,zero_delta,train,byx,2025_09_28_17_46_00,weak_or_conservative,弱响应/保守响应,低附着,0.13122716148672625,0.265988290309906,0.0,0.265988290309906,0.0,False,False,False
V03_byx_2025_09_28_17_46_00_0001,zero_delta,train,byx,2025_09_28_17_46_00,excluded,排除样本,低附着,0.54960804975034,0.7773690223693848,0.0,0.7773690223693848,0.0,False,False,False
V03_byx_2025_09_28_17_46_00_0002,zero_delta,train,byx,2025_09_28_17_46_00,delayed_or_no_steer,延迟或无明显转向响应,低附着,0.549800405265434,1.090135931968689,0.0,1.090135931968689,0.0,True,True,True
V03_byx_2025_09_28_17_46_00_0003,zero_delta,train,byx,2025_09_28_17_46_00,delayed_or_no_steer,延迟或无明显转向响应,低附着,0.5698963894286732,-0.9245004653930664,0.0,0.9245004653930664,0.0,False,False,False
V03_byx_2025_09_28_17_46_00_0004,zero_delta,train,byx,2025_09_28_17_46_00,manual_review,待人工复核,低附着,0.15414612685340287,0.26511529088020325,0.0,0.26511529088020325,0.0,False,False,False
V03_byx_2025_09_28_17_46_00_0005,zero_delta,train,byx,2025_09_28_17_46_00,excluded,排除样本,低附着,0.32033278238233914,-0.37192919850349426,0.0,0.37192919850349426,0.0,False,False,False
V03_byx_2025_09_28_17_46_00_0006,zero_delta,train,byx,2025_09_28_17_46_00,excluded,排除样本,低附着,1.2485451815385047,-2.1313979625701904,0.0,2.1313979625701904,0.0,True,True,True
V03_byx_2025_09_28_17_46_00_0007,zero_delta,train,byx,2025_09_28_17_46_00,excluded,排除样本,低附着,0.7051095929084719,1.173035979270935,0.0,1.173035979270935,0.0,True,True,True
V03_byx_2025_09_28_17_46_00_0008,zero_delta,train,byx,2025_09_28_17_46_00,excluded,排除样本,低附着,0.18104503774595512,0.21345357596874237,0.0,0.21345357596874237,0.0,False,False,False
V03_byx_2025_09_28_17_46_00_0009,zero_delta,train,byx,2025_09_28_17_46_00,delayed_or_no_steer,延迟或无明显转向响应,低附着,0.14265304713293983,0.5459389686584473,0.0,0.5459389686584473,0.0,False,False,False
