protocol_version,sample_key,subj,split,file,recording_id,event_idx,episode_id,anchor_s,anchor_idx,event_type,road_type_anchor,v05_source_group,v04_label,v04_label_cn,clean_eeg_fif,eeg_status,eeg_sfreq,eeg_nchan,eeg_duration_s,eeg_pre2s_window_start_s,eeg_pre2s_window_end_s,eeg_pre2s_window_len_s,eeg_pre2s_finite_ratio,eeg_pre2s_frontal_theta_abs,eeg_pre2s_frontal_theta_log,eeg_pre2s_frontal_alpha_abs,eeg_pre2s_frontal_alpha_log,eeg_pre2s_frontal_beta_abs,eeg_pre2s_frontal_beta_log,eeg_pre2s_frontal_gamma_abs,eeg_pre2s_frontal_gamma_log,eeg_pre2s_frontal_theta_alpha_over_beta,eeg_pre2s_frontal_theta_beta,eeg_pre2s_frontal_alpha_beta,eeg_pre2s_frontal_gamma_rel,eeg_pre2s_temporal_theta_abs,eeg_pre2s_temporal_theta_log,eeg_pre2s_temporal_alpha_abs,eeg_pre2s_temporal_alpha_log,eeg_pre2s_temporal_beta_abs,eeg_pre2s_temporal_beta_log,eeg_pre2s_temporal_gamma_abs,eeg_pre2s_temporal_gamma_log,eeg_pre2s_temporal_theta_alpha_over_beta,eeg_pre2s_temporal_theta_beta,eeg_pre2s_temporal_alpha_beta,eeg_pre2s_temporal_gamma_rel,eeg_pre2s_occipital_theta_abs,eeg_pre2s_occipital_theta_log,eeg_pre2s_occipital_alpha_abs,eeg_pre2s_occipital_alpha_log,eeg_pre2s_occipital_beta_abs,eeg_pre2s_occipital_beta_log,eeg_pre2s_occipital_gamma_abs,eeg_pre2s_occipital_gamma_log,eeg_pre2s_occipital_theta_alpha_over_beta,eeg_pre2s_occipital_theta_beta,eeg_pre2s_occipital_alpha_beta,eeg_pre2s_occipital_gamma_rel,eeg_pre2s_central_theta_abs,eeg_pre2s_central_theta_log,eeg_pre2s_central_alpha_abs,eeg_pre2s_central_alpha_log,eeg_pre2s_central_beta_abs,eeg_pre2s_central_beta_log,eeg_pre2s_central_gamma_abs,eeg_pre2s_central_gamma_log,eeg_pre2s_central_theta_alpha_over_beta,eeg_pre2s_central_theta_beta,eeg_pre2s_central_alpha_beta,eeg_pre2s_central_gamma_rel,eeg_pre2s_parietal_theta_abs,eeg_pre2s_parietal_theta_log,eeg_pre2s_parietal_alpha_abs,eeg_pre2s_parietal_alpha_log,eeg_pre2s_parietal_beta_abs,eeg_pre2s_parietal_beta_log,eeg_pre2s_parietal_gamma_abs,eeg_pre2s_parietal_gamma_log,eeg_pre2s_parietal_theta_alpha_over_beta,eeg_pre2s_parietal_theta_beta,eeg_pre2s_parietal_alpha_beta,eeg_pre2s_parietal_gamma_rel,eeg_pre2s_frontal_alpha_asym_AF4AF3,Frontal_alpha_asym,Occipital_ta_beta,Frontal_ta_beta,Temporal_ta_beta,Occipital_alpha_abs,Temporal_gamma_rel,Occipital_gamma_rel,Frontal_gamma_rel,eeg_base_window_start_s,eeg_base_window_end_s,eeg_base_window_len_s,eeg_base_finite_ratio,eeg_base_frontal_theta_abs,eeg_base_frontal_theta_log,eeg_base_frontal_alpha_abs,eeg_base_frontal_alpha_log,eeg_base_frontal_beta_abs,eeg_base_frontal_beta_log,eeg_base_frontal_gamma_abs,eeg_base_frontal_gamma_log,eeg_base_frontal_theta_alpha_over_beta,eeg_base_frontal_theta_beta,eeg_base_frontal_alpha_beta,eeg_base_frontal_gamma_rel,eeg_base_temporal_theta_abs,eeg_base_temporal_theta_log,eeg_base_temporal_alpha_abs,eeg_base_temporal_alpha_log,eeg_base_temporal_beta_abs,eeg_base_temporal_beta_log,eeg_base_temporal_gamma_abs,eeg_base_temporal_gamma_log,eeg_base_temporal_theta_alpha_over_beta,eeg_base_temporal_theta_beta,eeg_base_temporal_alpha_beta,eeg_base_temporal_gamma_rel,eeg_base_occipital_theta_abs,eeg_base_occipital_theta_log,eeg_base_occipital_alpha_abs,eeg_base_occipital_alpha_log,eeg_base_occipital_beta_abs,eeg_base_occipital_beta_log,eeg_base_occipital_gamma_abs,eeg_base_occipital_gamma_log,eeg_base_occipital_theta_alpha_over_beta,eeg_base_occipital_theta_beta,eeg_base_occipital_alpha_beta,eeg_base_occipital_gamma_rel,eeg_base_central_theta_abs,eeg_base_central_theta_log,eeg_base_central_alpha_abs,eeg_base_central_alpha_log,eeg_base_central_beta_abs,eeg_base_central_beta_log,eeg_base_central_gamma_abs,eeg_base_central_gamma_log,eeg_base_central_theta_alpha_over_beta,eeg_base_central_theta_beta,eeg_base_central_alpha_beta,eeg_base_central_gamma_rel,eeg_base_parietal_theta_abs,eeg_base_parietal_theta_log,eeg_base_parietal_alpha_abs,eeg_base_parietal_alpha_log,eeg_base_parietal_beta_abs,eeg_base_parietal_beta_log,eeg_base_parietal_gamma_abs,eeg_base_parietal_gamma_log,eeg_base_parietal_theta_alpha_over_beta,eeg_base_parietal_theta_beta,eeg_base_parietal_alpha_beta,eeg_base_parietal_gamma_rel,eeg_base_frontal_alpha_asym_AF4AF3,eeg_base_Frontal_alpha_asym,eeg_base_Occipital_ta_beta,eeg_base_Frontal_ta_beta,eeg_base_Temporal_ta_beta,eeg_base_Occipital_alpha_abs,eeg_base_Temporal_gamma_rel,eeg_base_Occipital_gamma_rel,eeg_base_Frontal_gamma_rel,eeg_pre2s_minus_baseline_Frontal_alpha_asym,eeg_pre2s_minus_baseline_Occipital_ta_beta,eeg_pre2s_minus_baseline_Frontal_ta_beta,eeg_pre2s_minus_baseline_Temporal_ta_beta,eeg_pre2s_minus_baseline_Occipital_alpha_abs,eeg_pre2s_minus_baseline_Temporal_gamma_rel,eeg_pre2s_minus_baseline_Occipital_gamma_rel,eeg_pre2s_minus_baseline_Frontal_gamma_rel,eeg_baseline_status,eeg_pre2s_frontal_alpha_asym_F4F3,eeg_base_frontal_alpha_asym_F4F3
v05_server_aligned_subject_oldflow_fair09,v05_server_aligned::byx::2025_09_28_17_05_51::00001::V03_byx_2025_09_28_17_05_51_0000,byx,val,Entity_Recording_2025_09_28_17_05_51_vehicle_aligned_cleaned.csv,2025_09_28_17_05_51,1,1,60.885,12177,横滚/姿态,横滚/姿态,primary,KEEP_CORE_VEHICLE_AND_DRIVER,核心保留：车辆变化+驾驶员操作,F:\data_set_process\data_process\01_datasets\多模态数据\被试数据集合\byx\eeg_clean\Entity_Recording_2025_09_28_17_05_51_eeg_raw_clean_resamp200_ica_final_qc.fif,ok,200.0,28.0,565.425,58.885,60.885,2.0,1.0,5.316256043606794e-13,-27.20469145805326,1.734232424212116e-13,-27.471095790858822,4.419761778250944e-13,-27.265006597434503,2.916716024363905e-13,-27.37508392055757,0.4889462514181774,0.3686784931235968,0.12026775829458058,0.0848203939081339,2.2740560074952796e-12,-26.444991530377212,8.982698986965134e-13,-26.990078224219044,8.305875728022493e-13,-27.026384122575724,3.3683533622805965e-13,-27.340715984534768,1.732955010360756,1.2422546953130311,0.4907003150477247,0.05313070691685743,4.681733882592355e-13,-27.247002080817673,1.9330946081437606e-13,-27.454290609288304,3.850689571883517e-13,-27.30527118894501,1.4293807549419563e-13,-27.497418909753943,0.4775811670896169,0.33801449799987826,0.13956666908973864,0.044815340632305994,7.009968206548326e-13,-27.099806671620136,2.616414890409142e-13,-27.398607473752406,6.242668007393519e-13,-27.145964601513004,4.3502396639879113e-13,-27.26983956553323,0.5926602139855116,0.43157738638488763,0.16108282760062403,0.10816301284488267,9.133094238734627e-13,-26.982186690576643,3.8883557981325797e-13,-27.302555432227596,7.233637601477885e-13,-27.08674306044043,3.9345670815235384e-13,-27.299233615459176,0.7555833735154407,0.5299574268610251,0.22562594665441557,0.08903819471923757,-0.0934076107081232,-0.0934076107081232,0.4775811670896169,0.4889462514181774,1.732955010360756,1.9330946081437606e-13,0.05313070691685743,0.044815340632305994,0.0848203939081339,52.885,56.885,4.0,1.0,4.808797176264856e-13,-27.23838480093881,4.02900463121392e-13,-27.292479263068834,6.568011266628123e-13,-27.126132404806118,2.9969048566168867e-13,-27.36889496776104,0.5334256275694471,0.290245890039374,0.24317973753007308,0.07803887375948558,2.431974412427268e-12,-26.397885389917086,1.3218701431345758e-12,-26.788648158792665,8.907362260875681e-13,-26.994054825094604,3.5477305201235227e-13,-27.32738716491456,1.985387757302106,1.2862579025418395,0.6991298547602665,0.050686543421501834,4.183079053260696e-13,-27.28155657082176,2.824392007966136e-13,-27.382257225775763,4.533369659827136e-13,-27.257158847709448,1.7442217779775152e-13,-27.47024485286417,0.48216423480899623,0.2878258209328759,0.19433841387612033,0.05240253876730044,6.855182842351355e-13,-27.108948012336267,6.862147377123545e-13,-27.108534899267948,1.0418479176943292e-12,-26.917165876092675,4.870243306003697e-13,-27.234244086378357,0.6718095946619088,0.335734252436013,0.3360753422258958,0.09938044460705991,1.1489686181757576e-12,-26.86603310136421,7.275581308336796e-13,-27.084312189569502,1.026174860401062e-12,-26.924871405632384,3.951509010172896e-13,-27.29801853373322,0.9261425485448954,0.5670629127973339,0.35907963574756147,0.07458699543626635,-0.15175417448813278,-0.15175417448813278,0.48216423480899623,0.5334256275694471,1.985387757302106,2.824392007966136e-13,0.050686543421501834,0.05240253876730044,0.07803887375948558,0.058346563780009575,-0.00458306771937933,-0.044479376151269734,-0.2524327469413499,-8.912973998223754e-14,0.002444163495355596,-0.007587198134994443,0.006781520148648315,ok,,
v05_server_aligned_subject_oldflow_fair09,v05_server_aligned::byx::2025_09_28_17_05_51::00002::V03_byx_2025_09_28_17_05_51_0001,byx,val,Entity_Recording_2025_09_28_17_05_51_vehicle_aligned_cleaned.csv,2025_09_28_17_05_51,2,2,88.29,17658,横滚/姿态,横滚/姿态,primary,KEEP_CORE_VEHICLE_AND_DRIVER,核心保留：车辆变化+驾驶员操作,F:\data_set_process\data_process\01_datasets\多模态数据\被试数据集合\byx\eeg_clean\Entity_Recording_2025_09_28_17_05_51_eeg_raw_clean_resamp200_ica_final_qc.fif,ok,200.0,28.0,565.425,86.29,88.29,2.0,1.0,4.986366781208467e-13,-27.226465302356154,2.4417684345079626e-13,-27.412546974600136,6.060515929580032e-13,-27.157242375790464,2.546024262290152e-13,-27.40420238538333,0.46250912786901166,0.3104736362811762,0.15203549158783547,0.07065484102443506,1.1117534655876487e-12,-26.883502487206925,7.121214908541489e-13,-27.09328787644288,9.563555420149118e-13,-26.959937790887803,2.9599939712085405e-13,-27.3717389831831,0.932281948384153,0.5682778215470073,0.3640041268371457,0.05831087307112119,3.5394256349369834e-13,-27.328000362209927,1.6819801539266716e-13,-27.47555871216513,4.4930359687874894e-13,-27.25993795288115,1.6826890153290292e-13,-27.475498034104817,0.3602699807071883,0.24421561103964454,0.11605436966754376,0.053593719359130806,5.352702087345315e-13,-27.202314718632277,3.5851968415560745e-13,-27.324625476524222,9.637951576977422e-13,-26.956142209960316,3.944549050615517e-13,-27.298517526077347,0.4551339733101159,0.27256926805036846,0.18256470525974738,0.09276839097842034,8.223951150336316e-13,-27.030869482734072,4.2619094774589513e-13,-27.276013898450707,9.165485932069523e-13,-26.980495155229175,3.389574034449881e-13,-27.33912986193988,0.6514763399190797,0.4291021464045018,0.22237419351457804,0.07525543416352225,-0.14613005305280424,-0.14613005305280424,0.3602699807071883,0.46250912786901166,0.932281948384153,1.6819801539266716e-13,0.05831087307112119,0.053593719359130806,0.07065484102443506,80.29,84.29,4.0,1.0,3.9252306353628654e-13,-27.299903860563255,1.5849906200674282e-13,-27.483895860700436,6.22694555531277e-13,-27.146933042562,2.970896535969751e-13,-27.370898089161305,0.3395723019250671,0.24189584059322417,0.09767646133184292,0.08559672449287273,2.0061511855427164e-12,-26.530360531270773,4.906800793777559e-13,-27.231788670990674,9.561503401842771e-13,-26.960042686234676,3.275625691393229e-13,-27.347676509843684,1.276400496234487,1.0255608397428844,0.2508396564916027,0.056666389749051374,4.845716265383306e-13,-27.235894852266043,1.1466257825943814e-13,-27.52246937721038,4.0027172522302106e-13,-27.29435480869524,1.9626399856691312e-13,-27.451817750170683,0.4279413730948033,0.3460554246792014,0.08188594841560187,0.061413682133759695,5.54985818305725e-13,-27.189554690399564,2.4419834914287586e-13,-27.412529689672894,1.0433097233210711e-12,-26.91645020937056,4.5964628987462e-13,-27.252826976768908,0.39112238263597926,0.27161120606017813,0.11951117657580113,0.10684130934240804,6.90962586321347e-13,-27.10572317143644,3.4649991425342745e-13,-27.333512546340113,9.885748985356002e-13,-26.943602865125865,4.1622963870776884e-13,-27.28302295957719,0.5217115540072284,0.3474662115217166,0.17424534248551177,0.09369757269527035,-0.1295311498291305,-0.1295311498291305,0.4279413730948033,0.3395723019250671,1.276400496234487,1.1466257825943814e-13,0.056666389749051374,0.061413682133759695,0.08559672449287273,-0.016598903223673744,-0.06767139238761499,0.12293682594394456,-0.344118547850334,5.3535437133229014e-14,0.0016444833220698174,-0.007819962774628889,-0.014941883468437667,ok,,
v05_server_aligned_subject_oldflow_fair09,v05_server_aligned::byx::2025_09_28_17_05_51::00003::V03_byx_2025_09_28_17_05_51_0002,byx,val,Entity_Recording_2025_09_28_17_05_51_vehicle_aligned_cleaned.csv,2025_09_28_17_05_51,3,3,100.735,20147,横滚/姿态,横滚/姿态,primary,KEEP_CORE_VEHICLE_DRIVER_WEAK,核心保留：车辆变化但驾驶员操作弱,F:\data_set_process\data_process\01_datasets\多模态数据\被试数据集合\byx\eeg_clean\Entity_Recording_2025_09_28_17_05_51_eeg_raw_clean_resamp200_ica_final_qc.fif,ok,200.0,28.0,565.425,98.735,100.735,2.0,1.0,3.175335753195879e-12,-26.201826340932083,4.0190945050244233e-13,-27.293185915348815,7.17813550893947e-13,-27.089968825093,3.065975964443439e-13,-27.36359461205544,2.0824409039250678,1.848475203576919,0.2339657003481486,0.046442525957322976,6.6420676855013096e-12,-25.59735290990285,1.541059508819686e-12,-26.69843999241584,1.1937891604726894e-12,-26.845390856928113,3.4253729576092653e-13,-27.33645978808604,3.7301338441100693,3.0276691147795454,0.7024647293305244,0.029228094241809326,4.762412565830206e-12,-25.879664880678774,7.603061471252055e-13,-27.065533374775324,5.81350940748279e-13,-27.172741608425945,2.055127476179565e-13,-27.444116122797087,3.492405493711673,3.0116101638872657,0.48079532982440726,0.024732018733609223,1.3862808431211494e-12,-26.761285094602286,3.7271989269018397e-13,-27.31422702110645,1.0587928732219733e-12,-26.908901288755537,4.80572913363632e-13,-27.238591999433726,0.8543845078784099,0.6733464357449641,0.18103807213344592,0.09070208928208023,6.0636081383885386e-12,-25.67606512721363,8.444390171138952e-13,-27.01884594043521,1.2699792454198286e-12,-26.811250427463893,4.480182798044111e-13,-27.26082519787039,3.043220403640652,2.6712174354118754,0.3720029682287768,0.042162280817152835,-0.12521356458900712,-0.12521356458900712,3.492405493711673,2.0824409039250678,3.7301338441100693,7.603061471252055e-13,0.029228094241809326,0.024732018733609223,0.046442525957322976,92.735,96.735,4.0,1.0,4.531818837475885e-13,-27.25726556109635,2.0570201605513054e-13,-27.443959132685368,5.609312092989943e-13,-27.185738543720557,2.3434194786345105e-13,-27.420483123594114,0.42210950481195153,0.2903279023750893,0.13178160243686216,0.06784345471231838,2.1623754494245013e-12,-26.47969764623165,5.410718703930725e-13,-27.19854292187665,1.1231456787169038e-12,-26.878122316288472,2.400480974436613e-13,-27.41587094880283,1.2733216316326295,1.018477192168606,0.25484443946402324,0.03956853448983499,3.837433436761502e-13,-27.306228721250882,1.7551972193006556e-13,-27.469310749589322,3.566051009320682e-13,-27.32603578632022,1.5046133025809524e-13,-27.490858097249074,0.4122519259451176,0.28287033817910295,0.12938158776601466,0.04906887221849227,7.058679787711758e-13,-27.09694705627138,3.7559753871943697e-13,-27.312132905595643,8.717309771013997e-13,-27.004157457013605,3.634269096153538e-13,-27.321019799037746,0.5777889721980196,0.37712042350460917,0.20066854869341047,0.0841924058654562,1.0941546041700168e-12,-26.891871174223787,3.9919639488914564e-13,-27.29512304776111,9.3240926703621e-13,-26.97225356663222,3.277781851501672e-13,-27.347514108079636,0.7727922984707875,0.5662126666615256,0.20657963180926173,0.06895456690042795,-0.07194842785639466,-0.07194842785639466,0.4122519259451176,0.42210950481195153,1.2733216316326295,1.7551972193006556e-13,0.03956853448983499,0.04906887221849227,0.06784345471231838,-0.05326513673261246,3.0801535677665557,1.6603313991131161,2.45681221247744,5.847864251951399e-13,-0.010340440248025662,-0.02433685348488305,-0.021400928754995406,ok,,
v05_server_aligned_subject_oldflow_fair09,v05_server_aligned::byx::2025_09_28_17_05_51::00004::V03_byx_2025_09_28_17_05_51_0003,byx,val,Entity_Recording_2025_09_28_17_05_51_vehicle_aligned_cleaned.csv,2025_09_28_17_05_51,4,4,106.305,21261,横滚/姿态,横滚/姿态,primary,KEEP_CORE_VEHICLE_AND_DRIVER,核心保留：车辆变化+驾驶员操作,F:\data_set_process\data_process\01_datasets\多模态数据\被试数据集合\byx\eeg_clean\Entity_Recording_2025_09_28_17_05_51_eeg_raw_clean_resamp200_ica_final_qc.fif,ok,200.0,28.0,565.425,104.305,106.305,2.0,1.0,6.506208874791679e-13,-27.129869603355512,2.1881577657697246e-13,-27.43314140353029,4.787630761013902e-13,-27.23981513698507,2.305017837056395e-13,-27.423599075502697,0.5879485889979905,0.43997642218283156,0.14797216681515893,0.0644093345501514,4.117844778306179e-12,-25.99828770723505,9.799970721273106e-13,-26.947925749946776,8.445327360612383e-13,-27.018795130099086,2.898004807096594e-13,-27.376533575633548,2.7637578616898253,2.2324595805761116,0.5312982811137134,0.035203391369089836,7.734085268945122e-13,-27.058117699757936,1.63649598586983e-13,-27.47945984408034,2.728443754064232e-13,-27.389767054096346,1.5720758668436494e-13,-27.485011265760058,0.7361922192430553,0.6076222214106579,0.12856999783239736,0.04668917338479806,1.0123235470978466e-12,-26.931731067922644,3.753551690749378e-13,-27.312309113383176,6.217506789944014e-13,-27.14751488413754,3.5146660293754936e-13,-27.3298307406075,0.8556671097145722,0.6242165088690191,0.23145060084555302,0.0805950435622171,1.532042908649957e-12,-26.701994665245994,4.0316974350440485e-13,-27.292287336022103,7.694615540994845e-13,-27.060345822346516,3.2145123463559664e-13,-27.352290563071552,1.093673184179032,0.8658243549290593,0.22784882924997274,0.06395607081758616,-0.14167581128994655,-0.14167581128994655,0.7361922192430553,0.5879485889979905,2.7637578616898253,1.63649598586983e-13,0.035203391369089836,0.04668917338479806,0.0644093345501514,98.305,102.305,4.0,1.0,2.1003456375829555e-12,-26.499507514658163,3.6065641186470373e-13,-27.323053876838554,6.623960712503896e-13,-27.122761137868327,3.079921567482756e-13,-27.36252785928134,1.4803945293233214,1.263444779440051,0.21694974988327062,0.056705952070357245,4.873608819459135e-12,-25.860551880626893,1.0343311804688624e-12,-26.920854009300207,1.1514670422830524e-12,-26.86487116123272,3.296813972355872e-13,-27.346081753342485,2.7460053460352905,2.2652491177775382,0.48075622825775227,0.03511324867816642,2.80715825334653e-12,-26.294138070349202,5.714411401005545e-13,-27.17902799397167,5.113901158759197e-13,-27.217991282059675,2.2667691355143656e-13,-27.42671229901204,2.2354250950549797,1.8573353258431584,0.37808976921182136,0.03705889742552169,1.119938789672544e-12,-26.879633900457424,3.65131529293058e-13,-27.31977033347735,1.0016193742677401e-12,-26.937064575854524,4.984704580939095e-13,-27.226576222666676,0.7419344247249259,0.5595163616370646,0.18241806308786127,0.0999908614693545,4.727505989025867e-12,-25.885740934922147,7.232364109397723e-13,-27.086816958892094,1.1318306058846192e-12,-26.87404006593132,4.3563918393993635e-13,-27.269410941540553,2.556836544573302,2.217580503805626,0.33925604076767624,0.04830660166026448,-0.1285157365654257,-0.1285157365654257,2.2354250950549797,1.4803945293233214,2.7460053460352905,5.714411401005545e-13,0.03511324867816642,0.03705889742552169,0.056705952070357245,-0.013160074724520854,-1.4992328758119244,-0.8924459403253309,0.01775251565453484,-4.0779154151357146e-13,9.014269092341709e-05,0.009630275959276374,0.0077033824797941505,ok,,
v05_server_aligned_subject_oldflow_fair09,v05_server_aligned::byx::2025_09_28_17_05_51::00005::V03_byx_2025_09_28_17_05_51_0004,byx,val,Entity_Recording_2025_09_28_17_05_51_vehicle_aligned_cleaned.csv,2025_09_28_17_05_51,5,5,159.69,31938,横滚/姿态,横滚/姿态,primary,KEEP_CORE_VEHICLE_AND_DRIVER,核心保留：车辆变化+驾驶员操作,F:\data_set_process\data_process\01_datasets\多模态数据\被试数据集合\byx\eeg_clean\Entity_Recording_2025_09_28_17_05_51_eeg_raw_clean_resamp200_ica_final_qc.fif,ok,200.0,28.0,565.425,157.69,159.69,2.0,1.0,6.850696002090578e-13,-27.10921424721523,5.142987762472261e-13,-27.216068638079403,5.142647702565773e-13,-27.216091094924128,3.193605536536221e-13,-27.353873925754215,0.7920466750692898,0.45241071024387597,0.3396359648254138,0.07918697061803033,3.4578435001151358e-12,-26.1363559869837,3.1215032255487223e-12,-26.214803158542466,1.0262156399985063e-12,-26.924851279438997,3.2382396503720497e-13,-27.350496624173825,3.2471108187027453,1.7065525662005474,1.5405582525021981,0.03261268665073586,5.017221689571043e-13,-27.2244085537596,3.5760085358301875e-13,-27.325302052246744,4.1192344800370703e-13,-27.286068193622025,2.0776849316319886e-13,-27.442246679514575,0.6086187064568581,0.35534658034504646,0.2532721261118116,0.05972049425789571,8.624466608941123e-13,-27.009130083513174,4.950421199736156e-13,-27.22886673558738,7.244334405021971e-13,-27.08612255968213,5.127134006852052e-13,-27.21711612359602,0.7872085689038795,0.5001333427186071,0.2870752261852723,0.11158956723882145,1.3003184276040823e-12,-26.79797355579193,1.200649704565232e-12,-26.842268478905797,7.720862521662854e-13,-27.058863589892844,4.117938827368364e-13,-27.286159962911785,1.4113128687229575,0.7337782943773246,0.6775345743456329,0.07243709302181615,0.004078372175921885,0.004078372175921885,0.6086187064568581,0.7920466750692898,3.2471108187027453,3.5760085358301875e-13,0.03261268665073586,0.05972049425789571,0.07918697061803033,151.69,155.69,4.0,1.0,1.0947546630516493e-12,-26.891584675353815,3.7458646263351116e-13,-27.312868184494057,6.019458001181922e-13,-27.159802100490054,3.239809526544364e-13,-27.350378044729876,0.9172227459735229,0.6833905759925697,0.2338321699809532,0.07371130989361104,3.4444615082170928e-12,-26.139362399809357,9.601592212978376e-13,-26.957995410629497,1.0201283872316278e-12,-26.927860048499703,4.3680386959525967e-13,-27.26860000416255,2.180366731815,1.7050705935266635,0.4752961382883364,0.055562033399016206,1.0919182911617501e-12,-26.892939628250716,3.1756615573893893e-13,-27.35523490267122,4.3491920074128734e-13,-27.269912574405843,1.8873632540275361e-13,-27.458130284458782,0.9822744348061838,0.7609615165771417,0.22131291822904206,0.04679637370985449,1.0495665541979218e-12,-26.913392782110805,6.348088736049299e-13,-27.139495215290022,1.013577074767395e-12,-26.931108336351354,4.994043418207893e-13,-27.22595319214044,0.8365090410047641,0.5212447873738163,0.31526425363094773,0.09608813802341554,2.0392889401095376e-12,-26.519397529149344,8.49914881404692e-13,-27.015881487948327,9.782387096532215e-13,-26.948814207677287,4.2822433253808353e-13,-27.274589168734476,1.4604930170538908,1.0308609017498287,0.42963211530406215,0.0680188996350479,-0.0899384627381572,-0.0899384627381572,0.9822744348061838,0.9172227459735229,2.180366731815,3.1756615573893893e-13,0.055562033399016206,0.04679637370985449,0.07371130989361104,0.09401683491407908,-0.3736557283493257,-0.1251760709042331,1.0667440868877454,4.003469784407982e-14,-0.022949346748280343,0.01292412054804122,0.005475660724419296,ok,,
v05_server_aligned_subject_oldflow_fair09,v05_server_aligned::byx::2025_09_28_17_05_51::00006::V03_byx_2025_09_28_17_05_51_0005,byx,val,Entity_Recording_2025_09_28_17_05_51_vehicle_aligned_cleaned.csv,2025_09_28_17_05_51,6,6,164.37,32874,横滚/姿态,横滚/姿态,primary,KEEP_CORE_VEHICLE_DRIVER_WEAK,核心保留：车辆变化但驾驶员操作弱,F:\data_set_process\data_process\01_datasets\多模态数据\被试数据集合\byx\eeg_clean\Entity_Recording_2025_09_28_17_05_51_eeg_raw_clean_resamp200_ica_final_qc.fif,ok,200.0,28.0,565.425,162.37,164.37,2.0,1.0,4.4840050247343394e-13,-27.260561270103054,3.116583541716759e-13,-27.359728860100606,5.386455617645182e-13,-27.20011859184248,2.6148595340983606e-13,-27.398730761723247,0.49397916942838654,0.2914254677075911,0.20255370172079543,0.0734471829033686,2.2153126351504667e-12,-26.46309652030717,5.703300371388616e-13,-27.179735303922225,1.1057137858336478e-12,-26.88636661561513,2.1934184822702422e-13,-27.432709871415334,1.3228971054993108,1.0520483125741749,0.27084879292513586,0.035894727121300145,7.428175895143268e-13,-27.075518008043137,2.602847869182622e-13,-27.399683399140443,3.886595859384305e-13,-27.302682160711036,1.5792442268799356e-13,-27.48439200428932,0.7223529701519404,0.5349169782400951,0.18743599191184537,0.04448968318798904,7.196692724609059e-13,-27.088889127044983,4.837824864350097e-13,-27.236426554409302,7.796575350398338e-13,-27.054600166180084,3.9355989719944143e-13,-27.299159565633325,0.6762265970845783,0.4043863823748526,0.27184021470972575,0.08992223995283558,1.121379610968781e-12,-26.878954479006094,5.766227981535427e-13,-27.175736026061163,9.390286808538257e-13,-26.968833948207635,3.406568161765873e-13,-27.337861460729737,0.8756974179333081,0.5783202806855834,0.2973771372477247,0.06843675670294917,-0.14019036550141095,-0.14019036550141095,0.7223529701519404,0.49397916942838654,1.3228971054993108,2.602847869182622e-13,0.035894727121300145,0.04448968318798904,0.0734471829033686,156.37,160.37,4.0,1.0,4.778377104884866e-13,-27.24044110288978,3.9512794204345524e-13,-27.298034990134266,5.927407216449204e-13,-27.16556485929918,3.2372127537232017e-13,-27.350574197665956,0.5480902451155873,0.30000972788276203,0.2480805172328253,0.08542748544383275,2.2967499766852988e-12,-26.438083988294903,1.7746678020918672e-12,-26.610490086853964,9.4457464453584e-13,-26.96597785453002,3.3952511630108886e-13,-27.338705955597078,2.0937318041339537,1.1811066153408174,0.9126251887931365,0.046159242292949786,4.77954722429404e-13,-27.240361928222658,2.804914940163353e-13,-27.383777131998098,4.254104619384137e-13,-27.276561300218937,2.0823511249306053e-13,-27.441860405806562,0.53208969394986,0.3353102388342471,0.196779455115613,0.06138840731052559,5.933440685302987e-13,-27.165186120544675,4.884010035129649e-13,-27.233318724215813,8.989420683126415e-13,-26.989724190981505,5.290460926492929e-13,-27.206377043818403,0.5696566999563493,0.31246033169275744,0.2571963682635918,0.11731205934253168,8.899724329945113e-13,-26.99445887268056,7.691612735434093e-13,-27.06051553840354,8.737234520757842e-13,-27.003093513932726,4.2039944994749533e-13,-27.28008298109366,0.8854741635964835,0.4749753396151204,0.4104988239813631,0.08487334357377682,-0.10959285564016241,-0.10959285564016241,0.53208969394986,0.5480902451155873,2.0937318041339537,2.804914940163353e-13,0.046159242292949786,0.06138840731052559,0.08542748544383275,-0.03059750986124854,0.1902632762020804,-0.054111075687200805,-0.7708346986346428,-2.020670709807312e-14,-0.01026451517164964,-0.016898724122536547,-0.011980302540464144,ok,,
