model_name,split,n,rmse_steer,primary_rmse_0_2s,tail_rmse_2_5s,peak_abs_mae,large_response_n,wrong_side_rate_large,severe_amp_under_rate_large,large_response_recall,large_threshold_train_p75
zero_delta,train,638,0.9134596442384424,0.692059224731004,1.0355908902892932,1.0349553911056264,160,1.0,1.0,0.0,1.4714020490646362
zero_delta,val,196,0.8040230609637343,0.7115766565575727,0.8618136051986173,1.052538313921921,52,1.0,1.0,0.0,1.4714020490646362
zero_delta,test,288,0.9346912269938858,0.7151684049873974,1.0563751846257343,1.1045580606292384,79,1.0,1.0,0.0,1.4714020490646362
linear_trend_from_last_rate,train,638,6.341604687475169,2.6169563760762022,7.894023382507441,4.692149423348913,160,0.81875,0.4625,0.6,1.4714020490646362
linear_trend_from_last_rate,val,196,7.45009591469691,3.095861157736793,9.269294616791026,5.9215086920529,52,0.8461538461538461,0.28846153846153844,0.7307692307692307,1.4714020490646362
linear_trend_from_last_rate,test,288,6.490524427858878,2.7209695109180667,8.070243015340997,5.148198208957183,79,0.8354430379746836,0.46835443037974683,0.569620253164557,1.4714020490646362
train_global_mean,train,638,0.9119593887029025,0.6917760043493543,1.0335252111983613,0.9385798285747396,160,0.475,1.0,0.0,1.4714020490646362
train_global_mean,val,196,0.8062743678587467,0.7119438259355082,0.8651085411174,0.9533940246138646,52,0.46153846153846156,1.0,0.0,1.4714020490646362
train_global_mean,test,288,0.9373204377193045,0.7150848899145389,1.0602658849712185,1.0086706416158349,79,0.5316455696202531,1.0,0.0,1.4714020490646362
train_category_mean,train,638,0.9020122232814235,0.6842944450522547,1.022205688911838,0.9025999568227597,160,0.475,0.98125,0.08125,1.4714020490646362
train_category_mean,val,196,0.8026059087346153,0.7135065213943284,0.8584534645887396,0.9235120745261713,52,0.5,1.0,0.0,1.4714020490646362
train_category_mean,test,288,0.9398817008736341,0.7071795229055224,1.0675585323787293,0.9719136075861267,79,0.5443037974683544,1.0,0.08860759493670886,1.4714020490646362
train_context_mean,train,638,0.9080276155599601,0.6887610530831774,1.0291207034288796,0.9133895126384534,160,0.475,1.0,0.0,1.4714020490646362
train_context_mean,val,196,0.8061328610631262,0.7208924910538581,0.8600245361930998,0.9289590973711136,52,0.46153846153846156,1.0,0.0,1.4714020490646362
train_context_mean,test,288,0.9355453459342933,0.7194612964004944,1.0556417034085674,0.9908266875318077,79,0.5316455696202531,1.0,0.0,1.4714020490646362
torch_linear_vehicle_context,train,638,0.7071152105060073,0.5360160658834134,0.8018230825194612,0.4736078502756301,160,0.15625,0.2875,0.91875,1.4714020490646362
torch_linear_vehicle_context,val,196,0.7620185457711125,0.6488647661881008,0.833069525128769,0.5170646326198262,52,0.21153846153846154,0.34615384615384615,0.8461538461538461,1.4714020490646362
torch_linear_vehicle_context,test,288,0.9268642802528515,0.7046894682457074,1.049608902528271,0.6161119729792214,79,0.27848101265822783,0.379746835443038,0.9240506329113924,1.4714020490646362
torch_mlp256_vehicle_context,train,638,0.37704087258938696,0.31038107134549514,0.41582497181573225,0.26180301724603183,160,0.075,0.0625,0.96875,1.4714020490646362
torch_mlp256_vehicle_context,val,196,0.6032834146416832,0.4739664377490761,0.676460255744567,0.40617023723922213,52,0.15384615384615385,0.25,0.9038461538461539,1.4714020490646362
torch_mlp256_vehicle_context,test,288,0.9022437036050946,0.6443597970125524,1.0404618098057155,0.4793239089085546,79,0.25316455696202533,0.2911392405063291,0.8987341772151899,1.4714020490646362
torch_mlp512_vehicle_context,train,638,0.38788331131508413,0.3156937595102574,0.4295368277200429,0.2647911465163328,160,0.05625,0.05625,0.9625,1.4714020490646362
torch_mlp512_vehicle_context,val,196,0.6202288909988719,0.47912232221436807,0.6990901253314573,0.37812486309938287,52,0.15384615384615385,0.21153846153846154,0.9230769230769231,1.4714020490646362
torch_mlp512_vehicle_context,test,288,0.9011756966339948,0.627972187603276,1.0453244013315508,0.5002542903227246,79,0.21518987341772153,0.24050632911392406,0.9493670886075949,1.4714020490646362
