fold_id,model_name,rmse_steer_train,rmse_delta_vs_rbf_train,wrong_side_rate_train,wrong_side_delta_vs_rbf_train,large_response_recall_train,large_recall_delta_vs_rbf_train,difficult_top20_rmse_train,difficult_rmse_delta_vs_rbf_train,rmse_steer_val,rmse_delta_vs_rbf_val,wrong_side_rate_val,wrong_side_delta_vs_rbf_val,large_response_recall_val,large_recall_delta_vs_rbf_val,difficult_top20_rmse_val,difficult_rmse_delta_vs_rbf_val,rmse_steer_test,rmse_delta_vs_rbf_test,wrong_side_rate_test,wrong_side_delta_vs_rbf_test,large_response_recall_test,large_recall_delta_vs_rbf_test,difficult_top20_rmse_test,difficult_rmse_delta_vs_rbf_test,abs_train_val_delta_gap,score_stability_l05,score_stability_l10
2,segment_resid_rf_blend_25,0.24127900302269598,0.022259410213020137,0.028901734104046242,0.0,1.0,0.0,0.36090984337994214,0.046925970287053254,0.504722401512132,0.0006800003240919894,0.2558139534883721,0.023255813953488386,0.5454545454545454,0.0,0.686330673128939,-0.015489873311670621,0.7056914982767378,-0.013916844552670171,0.2222222222222222,0.05555555555555555,0.47619047619047616,0.09523809523809523,1.0543329851146623,-0.00936084969653228,0.021579409888928147,0.011469705268556063,0.022259410213020137
2,rbf_resid_keypoint_scaled_blend_50,0.1927029133632682,-0.026316679446407643,0.023121387283236993,-0.005780346820809249,1.0,0.0,0.2598327855627678,-0.0541510875301211,0.5040048062450282,-3.7594943011809434e-05,0.23255813953488372,0.0,0.6363636363636364,0.09090909090909094,0.6849499393753182,-0.01687060706529142,0.7097486951978558,-0.009859647631552226,0.2222222222222222,0.05555555555555555,0.47619047619047616,0.09523809523809523,1.0380200014630727,-0.0256738333481219,0.026279084503395833,0.013101947308686107,0.026241489560384024
2,segment_abs_rf_blend_25,0.24544438933687684,0.026424796527201005,0.028901734104046242,0.0,1.0,0.0,0.3650829281709733,0.05109905507808443,0.5063936604488287,0.0023512592607887184,0.20930232558139536,-0.023255813953488358,0.5454545454545454,0.0,0.6901623950024798,-0.011658151438129871,0.7118497597683828,-0.0077585830610251705,0.18518518518518517,0.018518518518518517,0.42857142857142855,0.047619047619047616,1.064557926741444,0.0008640919302493888,0.024073537266412287,0.014388027893994862,0.026424796527201005
2,rbf_abs_keypoint_scaled_blend_50,0.20346631286940764,-0.0155532799402682,0.04046242774566474,0.011560693641618498,1.0,0.0,0.28148042037112025,-0.03250345272176863,0.5104963293378354,0.006453928149795396,0.23255813953488372,0.0,0.5454545454545454,0.0,0.6976332813162351,-0.004187265124374506,0.7160911870199962,-0.0035171558094118094,0.16666666666666666,0.0,0.5238095238095238,0.1428571428571429,1.0519928700359573,-0.0117009647752373,0.022007208090063596,0.017457532194827194,0.028461136239858992
2,rbf_resid_keypoint_scaled,0.18490013909218198,-0.034119453717493864,0.028901734104046242,0.0,1.0,0.0,0.22919392604238842,-0.08478994705050047,0.5077697793825051,0.003727378194465114,0.2558139534883721,0.023255813953488386,0.8181818181818182,0.2727272727272728,0.6699277723171203,-0.03189277412348934,0.7032008779200352,-0.016407464909372838,0.24074074074074073,0.07407407407407407,0.47619047619047616,0.09523809523809523,1.0157606501689211,-0.047933184642273474,0.03784683191195898,0.022650794150444603,0.04157421010642409
2,rbf_abs_keypoint_scaled,0.2152093874799411,-0.0038102053297347505,0.03468208092485549,0.005780346820809246,1.0,0.0,0.3086578279579165,-0.005326045134972368,0.5247895186503295,0.02074711746228952,0.18604651162790697,-0.046511627906976744,0.7272727272727273,0.18181818181818188,0.6982617906911001,-0.00355875574950959,0.7156084730972059,-0.0039998697322021215,0.2037037037037037,0.037037037037037035,0.5238095238095238,0.1428571428571429,1.0429526617425389,-0.02074117306865575,0.024557322792024272,0.03302577885830166,0.045304440254313794
2,segment_resid_rf_blend_50,0.2934688902796128,0.07444929746993698,0.03468208092485549,0.005780346820809246,1.0,0.0,0.4499881761704935,0.13600430307760464,0.5172920542136922,0.013249653025652175,0.2558139534883721,0.023255813953488386,0.6363636363636364,0.09090909090909094,0.6801502606016404,-0.02167028583896924,0.699762762051493,-0.019845580777914984,0.2222222222222222,0.05555555555555555,0.47619047619047616,0.09523809523809523,1.051851965274476,-0.011841869536718619,0.0611996444442848,0.043849475247794575,0.07444929746993698
2,segment_abs_rf_blend_50,0.30172102877205337,0.08270143596237753,0.03468208092485549,0.005780346820809246,1.0,0.0,0.4604284999688782,0.1464446268759893,0.5215000514824916,0.017457650294451565,0.23255813953488372,0.0,0.5454545454545454,0.0,0.6877476806658418,-0.014072865774767851,0.7112252913879333,-0.008383051441474665,0.18518518518518517,0.018518518518518517,0.47619047619047616,0.09523809523809523,1.0721111430925523,0.008417308281357672,0.06524378566792596,0.05007954312841455,0.08270143596237753
2,segment_resid_rf_piecewise,0.44150675590977145,0.22248716310009561,0.04046242774566474,0.011560693641618498,1.0,0.0,0.6845775352609355,0.37059366216804657,0.5742517634730587,0.07020936228501873,0.2558139534883721,0.023255813953488386,0.8181818181818182,0.2727272727272728,0.6963362841424272,-0.005484262298182441,0.7123989586551893,-0.00720938417421868,0.2222222222222222,0.05555555555555555,0.47619047619047616,0.09523809523809523,1.0675884625244412,0.0038946277132465568,0.15227780081507689,0.14634826269255719,0.22248716310009561
2,segment_abs_rf_piecewise,0.4562659506388426,0.23724635782916678,0.046242774566473986,0.017341040462427744,1.0,0.0,0.7081239966896817,0.39414012359679285,0.585212589490968,0.08117018830292799,0.18604651162790697,-0.046511627906976744,0.8181818181818182,0.2727272727272728,0.710664809054411,0.008844262613801335,0.7312430208560136,0.01163467802660556,0.2037037037037037,0.037037037037037035,0.5238095238095238,0.1428571428571429,1.1066160355342642,0.042922200723069626,0.1560761695262388,0.1592082730660474,0.23724635782916678
3,segment_abs_rf_blend_25,0.5359404129689249,-0.029601703936965706,0.1329479768786127,-0.005780346820809246,0.4318181818181818,0.18181818181818182,0.890991380410108,-0.052065946205599345,0.4772180753553046,-0.013809598188124939,0.16279069767441862,0.0,0.2857142857142857,0.2857142857142857,0.8962058740192171,-0.028329663354078716,0.6358616704509915,-0.011957639306691581,0.14814814814814814,0.0,0.2857142857142857,0.14285714285714285,0.9603629282463034,-0.035163000096274266,0.015792105748840768,-0.005913545313704555,0.0019825075607158293
3,segment_resid_rf_blend_25,0.5293603989589731,-0.03618171794691749,0.11560693641618497,-0.023121387283236983,0.4090909090909091,0.15909090909090912,0.8825497736996198,-0.06050755291608745,0.4781555122812703,-0.012872161262159232,0.13953488372093023,-0.023255813953488386,0.2857142857142857,0.2857142857142857,0.9145122176802296,-0.010023319693066246,0.6257676556912899,-0.0220516540663932,0.12962962962962962,-0.018518518518518517,0.21428571428571427,0.07142857142857142,0.9397021399490747,-0.05582378839350299,0.02330955668475826,-0.0012173829197801023,0.010437395422599027
3,rbf_resid_keypoint_scaled_blend_50,0.5095271541884799,-0.05601496271741069,0.09248554913294797,-0.04624277456647398,0.6136363636363636,0.36363636363636365,0.8311516835036069,-0.11190564311210038,0.47644759778394763,-0.014580075759481892,0.16279069767441862,0.0,0.42857142857142855,0.42857142857142855,0.8629334218749375,-0.06160211549835837,0.634528473472147,-0.013290836285536067,0.16666666666666666,0.018518518518518517,0.42857142857142855,0.2857142857142857,0.9428835775565563,-0.05264235078602142,0.041434886957928796,0.006137367719482506,0.026854811198446904
3,segment_abs_rf_blend_50,0.5229863192789944,-0.04255579762689621,0.10404624277456648,-0.034682080924855474,0.6590909090909091,0.40909090909090906,0.8593459141057272,-0.08371141250998004,0.4818092478574951,-0.009218425685934395,0.16279069767441862,0.0,0.2857142857142857,0.2857142857142857,0.881459118324771,-0.04307641904852488,0.6380860938943121,-0.009733215863370948,0.12962962962962962,-0.018518518518518517,0.5,0.35714285714285715,0.9336975774439363,-0.06182835089864136,0.03333737194096181,0.007450260284546512,0.024118946255027418
3,segment_resid_rf_blend_50,0.5119690682829798,-0.05357304862291079,0.08092485549132948,-0.05780346820809247,0.5909090909090909,0.34090909090909094,0.8433104348154412,-0.09974689180026608,0.4857164430636164,-0.005311230479813134,0.13953488372093023,-0.023255813953488386,0.5714285714285714,0.5714285714285714,0.9309557979352561,0.0064202605619602116,0.6211568599457964,-0.0266624498118867,0.12962962962962962,-0.018518518518518517,0.42857142857142855,0.2857142857142857,0.8936783320696761,-0.10184759627290163,0.04826181814309766,0.018819678591735695,0.04295058766328452
3,rbf_abs_keypoint_scaled_blend_50,0.5098991712535654,-0.05564294565232519,0.12138728323699421,-0.017341040462427737,0.6363636363636364,0.38636363636363635,0.8332987690559609,-0.1097585575597464,0.4858064693520571,-0.005221204191372397,0.16279069767441862,0.0,0.42857142857142855,0.42857142857142855,0.8909859917329446,-0.033549545640351286,0.6499909760871667,0.0021716663294836236,0.16666666666666666,0.018518518518518517,0.5,0.35714285714285715,0.9611079777578172,-0.03441795058476049,0.050421741460952796,0.019989666539104,0.0452005372695804
