variant_id,name_cn,description_cn,sample_count,split_counts_json,category_counts_json,test_best_model,test_rmse_steer,test_primary_rmse_0_2s,test_tail_rmse_2_5s,test_wrong_side_rate_large,test_severe_amp_under_rate_large,test_large_response_recall,clean_subset_test_n,clean_subset_test_sample_rmse_aggregate,clean_subset_wrong_side_rate_large,clean_subset_severe_amp_under_rate_large,all_test_sample_rmse_aggregate,fixed_plot,bad_plot
v03_clean,当前干净集,只使用强响应、弱/保守响应、延迟/无明显转向、正常对照四类。,482,"{""train"": 280, ""test"": 114, ""val"": 88}","{""weak_or_conservative"": 208, ""delayed_or_no_steer"": 139, ""normal_control"": 86, ""strong_response"": 49}",rbf_kernel_vehicle_context_alpha0.1_g2,0.7972519301005051,0.6009110229975542,0.9054288761552151,0.3142857142857143,0.7428571428571429,0.42857142857142855,114,0.7972519177039321,0.3142857142857143,0.7428571428571429,0.7972519177039321,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_baselines\stage03_v03_vehicle_only_inclusion_ablation\v03_clean\figures\v03_clean_fixed_predictions_test.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_baselines\stage03_v03_vehicle_only_inclusion_ablation\v03_clean\figures\v03_clean_bad_samples_test.png
v03_plus_review,干净集 + 待复核,在当前干净集基础上加入 manual_review，验证待复核样本是否能扩大训练覆盖。,793,"{""train"": 454, ""test"": 209, ""val"": 130}","{""manual_review"": 311, ""weak_or_conservative"": 208, ""delayed_or_no_steer"": 139, ""normal_control"": 86, ""strong_response"": 49}",rbf_kernel_vehicle_context_alpha0.1_g1,0.5922770550732808,0.4532427799135831,0.6696058367532338,0.19642857142857142,0.6785714285714286,0.6428571428571429,114,0.7897855178361891,0.2,0.68,0.5922770723197927,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_baselines\stage03_v03_vehicle_only_inclusion_ablation\v03_plus_review\figures\v03_plus_review_fixed_predictions_test.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_baselines\stage03_v03_vehicle_only_inclusion_ablation\v03_plus_review\figures\v03_plus_review_bad_samples_test.png
v03_plus_review_excluded,干净集 + 待复核 + 可成窗排除样本,进一步加入 excluded 中仍能构建完整输入/标签窗口的样本，作为最宽松压力测试。,1284,"{""train"": 743, ""test"": 316, ""val"": 225}","{""excluded"": 491, ""manual_review"": 311, ""weak_or_conservative"": 208, ""delayed_or_no_steer"": 139, ""normal_control"": 86, ""strong_response"": 49}",rbf_kernel_vehicle_context_alpha1_g1,0.7354153507930521,0.53576180383564,0.8430181084042099,0.20588235294117646,0.7352941176470589,0.6176470588235294,114,0.7632838601861994,0.23529411764705882,0.7352941176470589,0.7354153310224599,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_baselines\stage03_v03_vehicle_only_inclusion_ablation\v03_plus_review_excluded\figures\v03_plus_review_excluded_fixed_predictions_test.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\03_baselines\stage03_v03_vehicle_only_inclusion_ablation\v03_plus_review_excluded\figures\v03_plus_review_excluded_bad_samples_test.png
