instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000228005,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,228.005,228.005,235.275,7.27,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00013,roll_rate,extreme,0.767545,15.350903,ok,,7,2601,1455,8.01602,-8.01602,8.01602,0.767545,0.355504,2.441385,0.0,107.921,-0.218515,2.029125,-2.029125,93.88,auto_accept_instability_high,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,1,3,6.674896,24.46528,4,extreme_active,curve,secondary,0.465,old_v400_context__tyy__2025_09_28_14_44_09__00022,ok,curve1,curve1,4175.140197,-0.00729802,1257.068845,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,100.0,hybrid_accept_high,base_dynamic_score=93.88; ay_support=+8.0; roll_rate_support=+5.1; yaw_rate_support=+5; post_steering_response=+5.0; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+4.2; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000253780,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,253.78,253.78,266.755,12.975,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00014;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00015,roll_rate;roll_rate,extreme;strong,0.268911,5.378228,ok,,8,2600,2596,4.127201,4.127201,4.52464,0.268911,0.222797,2.863912,0.0,110.1678,-0.088314,1.104266,-1.104266,64.49,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,1,3,2.801426,16.173333,3,strong_active,curve,secondary,0.115,old_v400_context__tyy__2025_09_28_14_44_09__00025,ok,curve1,curve1,4174.140203,-0.00729802,1997.110985,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,100.0,hybrid_accept_high,base_dynamic_score=64.49; ay_support=+4.3; yaw_rate_support=+5; lateral_support=+0.4; post_steering_response=+2.7; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.8; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000325710,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,325.71,325.71,327.19,1.48,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00018;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00019,roll_rate;ay,strong;weak,1.60738,4.199522,ok,,10,2601,297,2.81946,-2.81946,2.81946,0.209976,0.120605,2.649592,0.0,103.7954,0.192335,0.47246,-0.47246,49.47,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,1,2.261492,16.348113,2,medium_active,curve,primary,1.05,old_v400_context__tyy__2025_09_28_14_44_09__00033,ok,curve1,curve1,4174.140203,-0.00729802,4086.354444,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,70.8,hybrid_accept_medium,base_dynamic_score=49.47; ay_support=+1.6; yaw_rate_support=+5; lateral_support=+0.2; post_steering_response=+0.1; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_primary_score=+1.4
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000333160,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,333.16,333.16,334.175,1.015,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00020,roll_rate,weak,0.073882,1.477634,ok,,11,2601,204,3.276229,3.276229,1.752739,0.137005,0.166919,2.5869,0.0,99.3819,-0.273144,0.394968,0.394968,49.6,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,1.04694,13.962667,1,weak,curve,secondary,0.435,old_v400_context__tyy__2025_09_28_14_44_09__00035,ok,curve1,curve1,4174.140203,-0.00729802,4299.488049,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,58.76,hybrid_accept_medium,base_dynamic_score=49.60; ay_support=+2.6; yaw_rate_support=+5; lateral_support=+0.1; old_v400_nearby=+1.5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000338735,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,338.735,338.735,341.52,2.785,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00021;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00022,roll_rate;ay,medium;weak,1.70735,2.740096,ok,,12,2601,558,3.276229,3.276229,3.276229,0.137005,0.166919,2.413388,0.0,96.30836,-0.199142,0.800408,-0.800408,53.89,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,0,1,1.303732,32.696,3,strong_active,curve,secondary,0.11,old_v400_context__tyy__2025_09_28_14_44_09__00036,ok,curve1,curve1,4174.140203,-0.00729802,4452.349313,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,76.4,hybrid_accept_medium,base_dynamic_score=53.89; ay_support=+2.6; yaw_rate_support=+5; post_steering_response=+1.5; old_v400_nearby=+4.5; old_v400_active=+5; old_v400_strong=+4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000365835,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,365.835,365.835,376.025,10.19,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00027;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00028,roll_rate;roll_rate,medium;strong,0.179491,3.589829,ok,,16,2601,2039,3.0425,-3.0425,3.1008,0.179491,0.132271,2.227333,0.00099329,104.2574,-0.135438,0.508764,0.508764,52.42,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,1.100508,14.078333,1,weak,curve,secondary,0.085,old_v400_context__tyy__2025_09_28_14_44_09__00043,ok,curve1,curve1,4174.140203,-0.00729802,5184.256295,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,66.75,hybrid_accept_medium,base_dynamic_score=52.42; ay_support=+2.1; yaw_rate_support=+5; post_steering_response=+0.2; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000388005,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,388.005,388.005,403.355,15.35,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,5,5,5,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00029;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00030;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00031;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00032;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00033,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,extreme;extreme;extreme;extreme;extreme,0.813055,16.261098,ok,,17,2601,3071,4.497099,-4.497099,4.497099,0.813055,0.19464,4.093328,0.00603644,67.88938,0.182038,0.547684,0.547684,80.02,auto_accept_instability_high,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,1,2.557421,19.78,3,strong_active,curve,primary,0.385,old_v400_context__tyy__2025_09_28_14_44_09__00047,ok,curve1,curve1,4176.14019,-0.00729802,5683.004687,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,100.0,hybrid_accept_high,base_dynamic_score=80.02; ay_support=+5.0; roll_rate_support=+5.4; yaw_rate_support=+5; lateral_support=+1.9; post_steering_response=+0.4; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.6; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000414945,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,414.945,414.945,423.145,8.2,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,5,5,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00034;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00035;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00036;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00037;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00038,roll_rate;roll_rate;roll_rate;roll_rate;ay,extreme;extreme;extreme;extreme;medium,2.35378,10.383936,ok,,18,2601,1641,2.870559,-2.870559,2.870559,0.519197,0.137762,1.743452,0.00220051,67.14698,-0.077318,0.355523,0.355523,60.75,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,2.03864,27.4598,1,weak,curve,secondary,0.335,old_v400_context__tyy__2025_09_28_14_44_09__00054,ok,curve1,curve1,4187.140117,-0.00729802,5744.708443,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,77.73,hybrid_accept_medium,base_dynamic_score=60.75; ay_support=+1.7; roll_rate_support=+3.5; yaw_rate_support=+5; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_primary_score=+1.3
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000442540,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,442.54,442.54,445.725,3.185,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00039;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00040,ay;roll_rate,medium;strong,2.744949,3.27843,ok,,19,2601,638,4.46854,4.46854,2.744949,0.207114,0.192012,2.376359,2.1e-06,101.632,-0.179245,0.540529,-0.540529,63.47,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,1.00648,22.223333,1,weak,curve,secondary,0.09,old_v400_context__tyy__2025_09_28_14_44_09__00056,ok,curve1,curve1,4201.140025,-0.00729802,5565.421923,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,76.78,hybrid_accept_medium,base_dynamic_score=63.47; ay_support=+4.9; yaw_rate_support=+5; post_steering_response=+0.4; old_v400_nearby=+3.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000449365,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,449.365,449.365,458.16,8.795,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,3,3,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00041;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00042;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00043,roll_rate;roll_rate;roll_rate,extreme;weak;weak,0.85777,17.155403,ok,,20,2601,1760,4.540919,-4.540919,4.540919,0.85777,0.192012,3.031046,2.78e-06,103.0346,-0.10664,0.89483,-0.89483,80.51,auto_accept_instability_high,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,2,3.261934,27.576667,2,medium_active,curve,secondary,0.055,old_v400_context__tyy__2025_09_28_14_44_09__00058,ok,curve1,curve1,4205.139998,-0.00729802,5525.452407,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,100.0,hybrid_accept_high,base_dynamic_score=80.51; ay_support=+5.1; roll_rate_support=+5.7; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+1.9; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_primary_score=+2.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,471.655,471.655,483.7,12.045,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,3,3,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00044;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00045;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00046,roll_rate;roll_rate;ay,extreme;extreme;strong,5.44009,15.909369,ok,,21,2601,2410,4.051569,4.051569,5.44009,0.795468,0.201602,2.967798,0.0183875,91.25828,-0.141721,0.650658,-0.650658,77.51,auto_accept_instability_high,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,2.261047,25.132667,1,weak,curve,secondary,1.59,old_v400_context__tyy__2025_09_28_14_44_09__00063,ok,curve1,curve1,4219.139906,-0.00729802,5439.828972,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,100.0,hybrid_accept_high,base_dynamic_score=77.51; ay_support=+4.1; roll_rate_support=+5.3; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+0.8; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_primary_score=+1.4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000488520,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,488.52,488.52,500.34,11.82,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,6,6,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00047;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00048;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00049;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00050;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00051;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00052,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,extreme;extreme;medium;medium;strong;extreme,0.640124,12.802472,ok,,22,2600,2365,1.85143,-1.85143,1.85143,0.622558,0.087046,7.995713,0.01300818,37.203029,0.148877,0.352731,-0.352731,56.02,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4225.139867,-0.00729802,5604.873248,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,70.17,hybrid_accept_medium,base_dynamic_score=56.02; roll_rate_support=+4.2; lateral_support=+6.0; multi_second_dynamic_episode=+4
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000503195,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,503.195,503.195,504.72,1.525,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00053,ay,medium,2.01158,1.547369,ok,,23,2601,306,2.01158,2.01158,2.01158,0.640124,0.173904,112.3283,3e-08,32.982541,-0.466177,0.944403,-0.944403,58.57,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,1,1.623375,22.34,2,medium_active,curve,secondary,0.13,old_v400_context__tyy__2025_09_28_14_44_09__00070,ok,curve1,curve1,4225.139867,-0.00729802,5697.29887,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,83.92,hybrid_accept_high,base_dynamic_score=58.57; ay_support=+0.0; roll_rate_support=+4.3; yaw_rate_support=+5; lateral_support=+6.0; post_steering_response=+2.1; old_v400_nearby=+3.0; old_v400_active=+5
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000534975,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,534.975,534.975,551.205,16.23,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00054;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00055,ay;ay,strong;weak,4.91274,3.779031,ok,,24,2601,3247,4.11533,-4.11533,4.91274,0.082401,0.269022,366.7914,0.0,34.864341,1.49697,0.08064,-0.08064,59.71,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4224.139874,-0.00729802,5807.691214,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,78.94,hybrid_accept_medium,base_dynamic_score=59.71; ay_support=+4.2; yaw_rate_support=+5; lateral_support=+6.0; multi_second_dynamic_episode=+4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000554145,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,554.145,554.145,554.995,0.85,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00056,roll_rate,extreme,1.40212,28.042399,ok,,25,2601,171,3.36514,-3.36514,3.36514,1.40212,0.111605,24.3864,4e-08,27.105159,-0.360934,0.080111,0.080111,65.85,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4228.139848,-0.00729802,5655.934209,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,82.58,hybrid_accept_high,base_dynamic_score=65.85; ay_support=+2.7; roll_rate_support=+8.0; lateral_support=+6.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__tyy__2025_09_28_14_57_17__000072715,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,72.715,72.715,81.35,8.635,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,4,4,allraw_nonsteering_seed__tyy__2025_09_28_14_57_17__00003;allraw_nonsteering_seed__tyy__2025_09_28_14_57_17__00004;allraw_nonsteering_seed__tyy__2025_09_28_14_57_17__00005;allraw_nonsteering_seed__tyy__2025_09_28_14_57_17__00006,roll_rate;ay;roll_rate;roll_rate,weak;medium;strong;medium,2.61381,4.358263,ok,,2,2601,1728,5.48675,5.48675,5.48675,0.217913,0.249505,3.030119,0.0,105.887999,-0.169298,0.542973,0.542973,71.52,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,1,1,2.655843,44.098667,3,strong_active,straight,secondary,1.295,old_v400_context__tyy__2025_09_28_14_57_17__00002,ok,longstraight,longstraight,1568.624693,-0.0,3.570672,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,100.0,hybrid_accept_high,base_dynamic_score=71.52; ay_support=+7.0; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+0.4; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.7
